ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_dd08-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1174856.22,20.22,1.6,218067.33,3.75
1174696.68,20.22,1.6,218060.0,3.75
1174696.68,20.22,1.6,217885.96,3.75
1174529.65,20.22,1.6,217813.28,3.75
1175740.57,20.24,1.63,219125.46,3.77
1175573.53,20.25,1.63,219047.97,3.77
1175408.31,20.25,1.63,219033.49,3.77
1175248.76,20.25,1.63,219039.67,3.77
1175081.73,20.25,1.63,218966.99,3.77
1174922.19,20.25,1.63,218970.25,3.77
1174762.64,20.25,1.63,218971.34,3.77
1174595.61,20.25,1.63,218894.19,3.77
1174595.61,20.25,1.63,218824.3,3.77
1174857.6,20.26,1.64,219105.32,3.78
1174698.05,20.26,1.64,219104.43,3.78
1174538.51,20.26,1.64,219107.69,3.78
1174371.47,20.26,1.64,219030.25,3.78
1174806.0,20.27,1.65,219030.71,3.78
1174806.0,20.27,1.65,219009.05,3.78
1174638.97,20.27,1.65,219204.31,3.78
1174479.42,20.27,1.65,219201.36,3.78
1174741.33,20.28,1.65,218980.55,3.78
1175022.67,20.28,1.66,218978.45,3.78
1174830.07,20.28,1.66,218944.45,3.78
1174858.49,20.29,1.66,218955.09,3.78
1174665.9,20.29,1.67,218916.56,3.78
1175067.39,20.29,1.67,218889.26,3.78
1175432.48,20.3,1.68,218893.0,3.78
1175265.44,20.3,1.68,218871.49,3.78
1175105.9,20.3,1.68,218868.55,3.78
1175346.02,20.31,1.69,218841.12,3.78
1175178.99,20.31,1.69,218836.64,3.78
1175019.45,20.31,1.69,218832.81,3.78
1174826.86,20.31,1.69,218893.03,3.78
1174644.08,20.31,1.69,218263.17,3.77
1174484.53,20.31,1.69,218264.25,3.77
1174505.46,20.31,1.69,218361.58,3.78
1174505.46,20.31,1.69,218329.06,3.78
1174778.63,20.32,1.7,218334.39,3.78
1175143.72,20.33,1.71,218319.38,3.78
1175734.21,20.34,1.72,218320.05,3.78
1175734.21,20.34,1.72,218149.41,3.77
1175755.14,20.34,1.72,218452.93,3.78
1175588.11,20.34,1.72,218431.43,3.78
1175418.11,20.34,1.72,218496.42,3.78
1175680.1,20.35,1.73,218591.76,3.78
1176031.47,20.36,1.74,218517.08,3.78
1175864.44,20.36,1.74,218515.07,3.78
1175864.44,20.36,1.74,218485.08,3.78
1176624.12,20.37,1.75,218806.87,3.79
1176431.53,20.37,1.75,218771.12,3.79
1176671.66,20.38,1.76,218840.02,3.79
1176512.11,20.38,1.76,218830.52,3.79
1177045.35,20.39,1.77,218895.49,3.79
1177061.87,20.39,1.77,218888.89,3.79
1177193.76,20.4,1.77,218856.11,3.79
1177210.28,20.4,1.78,218849.51,3.79
1177043.25,20.4,1.78,218772.37,3.79
1176850.65,20.4,1.78,218744.39,3.79
1176674.59,20.4,1.78,218736.62,3.79
1176947.76,20.4,1.78,218742.0,3.79
1176976.18,20.41,1.79,218752.64,3.79
1176809.14,20.41,1.79,218929.37,3.8
1176642.11,20.41,1.79,218856.69,3.8
1176670.53,20.41,1.79,218867.33,3.8
1176910.65,20.42,1.8,218839.89,3.8
1176718.06,20.42,1.8,218806.13,3.8
1176551.03,20.42,1.8,218728.64,3.8
1176374.96,20.42,1.8,218718.48,3.8
1176636.95,20.43,1.8,218813.82,3.8
1176469.92,20.43,1.8,218796.33,3.8
1176710.05,20.43,1.81,218768.9,3.8
1176543.01,20.43,1.81,218691.6,3.8
1176891.16,20.44,1.82,218662.08,3.8
1176724.13,20.44,1.82,218582.46,3.8
1176531.53,20.44,1.82,218551.54,3.8
1176526.91,20.44,1.82,218527.59,3.8
1175756.55,20.44,1.82,219549.45,3.82
1176003.56,20.45,1.83,219473.81,3.82
1176296.74,20.46,1.83,219503.54,3.82
1176296.74,20.46,1.83,219447.55,3.82
1176325.16,20.46,1.84,219458.19,3.82
1176657.2,20.47,1.84,219488.59,3.82
1176497.66,20.47,1.84,219485.47,3.82
1176330.63,20.47,1.84,219407.97,3.82
1177090.31,20.48,1.86,219729.77,3.82
1176923.28,20.48,1.86,220089.48,3.83
1176944.21,20.49,1.86,220190.81,3.83
1176777.18,20.49,1.86,220172.68,3.83
1176669.21,20.49,1.86,220091.22,3.83
1176509.67,20.49,1.86,220088.1,3.83
1176350.12,20.49,1.86,220083.44,3.83
1176174.05,20.49,1.86,220075.66,3.83
1176224.16,20.49,1.87,219387.4,3.82
1176064.61,20.49,1.87,219384.46,3.82
1176081.14,20.49,1.87,219377.86,3.82
1176246.06,20.5,1.87,219377.65,3.82
1176086.52,20.5,1.87,219378.74,3.82
1176506.5,20.51,1.88,219437.6,3.83
1176339.47,20.51,1.88,219433.12,3.83
1176146.88,20.51,1.88,219398.85,3.83
1176392.01,20.52,1.89,219218.18,3.82
1177151.69,20.53,1.91,219539.98,3.83
1176992.15,20.53,1.91,219546.15,3.83
1176997.33,20.54,1.91,219107.01,3.82
1176830.3,20.54,1.91,219105.0,3.82
1176461.28,20.53,1.9,218811.3,3.82
1176294.24,20.53,1.9,218733.81,3.82
1176724.78,20.54,1.91,218975.11,3.82
1176565.23,20.54,1.91,218978.37,3.82
1176586.16,20.54,1.92,219157.64,3.83
1176867.5,20.55,1.92,219155.55,3.83
1176707.95,20.55,1.92,219151.12,3.83
1176728.89,20.55,1.93,219143.35,3.83
1176728.89,20.55,1.93,219116.97,3.83
1176536.3,20.55,1.93,219089.64,3.83
1176369.26,20.56,1.93,219085.31,3.83
1176521.97,20.56,1.93,218728.45,3.82
1176329.38,20.56,1.93,218805.87,3.82
1175898.37,20.56,1.93,218416.16,3.82
1175898.37,20.56,1.93,218345.62,3.82
1175731.33,20.56,1.93,218268.32,3.82
1175571.79,20.56,1.93,218271.58,3.82
1175736.72,20.56,1.94,218271.37,3.82
1176042.23,20.57,1.94,218054.42,3.81
1176063.17,20.57,1.95,218151.74,3.82
1175896.13,20.57,1.95,218074.6,3.82
1176197.26,20.58,1.95,218122.91,3.82
1175976.11,20.58,1.95,218326.69,3.82
1176337.46,20.59,1.96,218784.65,3.83
1176771.99,20.59,1.96,218785.1,3.83
1176604.95,20.59,1.96,218776.16,3.83
1176600.33,20.6,1.97,218752.93,3.83
1176600.33,20.6,1.97,218728.12,3.83
1177034.85,20.61,1.98,218728.58,3.83
1176875.31,20.61,1.98,218727.68,3.83
1176677.04,20.61,1.98,218683.9,3.83
1176484.45,20.61,1.98,218654.53,3.83
1176291.86,20.61,1.98,218627.81,3.83
1176124.83,20.61,1.98,218550.32,3.83
1176124.83,20.61,1.98,218979.58,3.84
1176124.83,20.61,1.98,218910.2,3.84
1175965.28,20.61,1.98,218905.77,3.84
1176130.21,20.61,1.98,218905.57,3.84
1176364.65,20.62,1.99,218954.56,3.84
1176385.59,20.62,1.99,219134.39,3.84
1176630.71,20.63,2.0,218953.72,3.84
1176463.68,20.63,2.0,218944.77,3.84
1176492.1,20.64,2.0,218955.41,3.84
1176481.79,20.64,2.01,218415.54,3.83
1176314.76,20.64,2.01,218338.24,3.83
1176331.28,20.64,2.01,218331.64,3.83
1176359.7,20.64,2.01,218342.28,3.83
1176192.67,20.64,2.01,218265.14,3.83
1176465.84,20.65,2.02,218270.46,3.83
1176298.81,20.65,2.02,218192.97,3.83
1176718.79,20.66,2.03,218797.77,3.84
1176991.96,20.66,2.03,218803.15,3.84
1176824.93,20.67,2.03,218781.65,3.84
1176665.38,20.67,2.03,218782.74,3.84
1177004.52,20.67,2.04,218559.3,3.84
1176837.49,20.67,2.04,218557.29,3.84
1176677.94,20.68,2.04,218552.62,3.84
1176339.35,20.67,2.04,217906.53,3.83
1176579.48,20.68,2.05,218007.26,3.83
1176386.89,20.68,2.05,217980.53,3.83
1175951.23,20.67,2.04,217448.5,3.82
1175784.19,20.67,2.04,217371.01,3.82
1175617.16,20.67,2.04,217362.06,3.82
1175447.55,20.68,2.04,217364.17,3.82
1175480.59,20.68,2.04,217376.21,3.82
1174958.7,20.67,2.04,216822.98,3.81
1174589.68,20.67,2.03,216583.88,3.81
1174857.17,20.67,2.04,216589.26,3.81
1174697.63,20.67,2.04,216595.44,3.81
1174693.0,20.68,2.04,216687.44,3.81
1174186.55,20.67,2.04,216150.62,3.8
1174019.52,20.67,2.04,216073.47,3.8
1173852.49,20.67,2.04,215996.33,3.8
1173873.42,20.67,2.04,216093.65,3.81
1174205.47,20.68,2.05,216125.1,3.81
1174205.47,20.68,2.05,216100.29,3.81
1174226.4,20.68,2.05,216092.96,3.81
1174066.85,20.69,2.05,216094.05,3.81
1174231.78,20.69,2.06,216093.84,3.81
1174039.19,20.69,2.06,216200.4,3.81
1174039.19,20.69,2.06,216183.47,3.81
1174039.19,20.69,2.06,216157.87,3.81
1173846.6,20.69,2.06,216129.77,3.81
1173875.02,20.69,2.06,216140.41,3.81
1173715.47,20.7,2.06,216146.58,3.81
1173977.46,20.7,2.07,216420.66,3.82
1173784.87,20.7,2.07,216389.2,3.82
1173617.84,20.7,2.07,216369.99,3.82
1173836.22,20.71,2.07,216364.91,3.82
1173552.24,20.71,2.07,216059.75,3.81
1173825.41,20.71,2.08,216065.13,3.81
1173665.87,20.71,2.08,216060.47,3.81
1173498.83,20.72,2.08,216051.52,3.81
1173630.72,20.72,2.09,216086.84,3.81
1173504.82,20.72,2.09,216055.25,3.82
1173525.75,20.72,2.09,216152.58,3.82
1173562.3,20.73,2.09,215569.27,3.81
1173395.27,20.73,2.09,215492.12,3.81
1173235.73,20.73,2.09,215510.55,3.81
1173068.69,20.73,2.09,215437.87,3.81
1172901.66,20.73,2.1,215682.55,3.81
1172901.66,20.73,2.1,215746.67,3.81
1172742.12,20.73,2.1,215742.0,3.81
1172582.57,20.73,2.1,215743.09,3.81
1172603.5,20.74,2.1,215831.86,3.82
1172760.36,20.74,2.1,215824.75,3.82
1172772.25,20.74,2.11,215821.73,3.82
1172767.63,20.75,2.11,215862.19,3.82
1172575.04,20.75,2.11,215821.82,3.82
1172382.44,20.75,2.11,215847.93,3.82
1172215.41,20.75,2.11,215770.63,3.82
1172236.34,20.75,2.11,216074.16,3.83
1172236.34,20.75,2.11,216046.83,3.82
1172071.12,20.75,2.12,216045.93,3.83
1171904.09,20.75,2.12,216043.93,3.83
1171904.09,20.75,2.12,216116.92,3.83
1171737.05,20.75,2.12,216039.43,3.83
1171774.75,20.76,2.12,216680.71,3.84
1172036.74,20.76,2.12,216974.29,3.84
1171838.47,20.76,2.12,219323.3,3.89
1171838.47,20.76,2.12,219254.36,3.88
1171838.47,20.76,2.12,219227.03,3.88
1171838.47,20.76,2.12,219171.03,3.88
1171671.43,20.76,2.12,219162.09,3.88
1171473.16,20.76,2.12,219176.98,3.88
1171630.02,20.77,2.13,219214.59,3.89
1171630.02,20.77,2.13,219192.22,3.89
1171625.39,20.77,2.13,219172.63,3.89
1171188.18,20.77,2.13,218639.06,3.88
1171018.18,20.77,2.13,218667.28,3.88
1170858.64,20.77,2.13,218670.54,3.88
1171223.73,20.77,2.14,218674.27,3.88
1171031.14,20.78,2.14,218689.39,3.88
1171064.18,20.78,2.14,218701.42,3.88
1171484.17,20.78,2.15,219305.69,3.89
1171317.13,20.78,2.15,219415.29,3.89
1171150.1,20.79,2.15,219593.84,3.9
1170983.07,20.79,2.15,219591.83,3.9
1171221.83,20.79,2.15,219682.91,3.9
1171062.28,20.79,2.15,219686.17,3.9
1170902.74,20.79,2.15,219672.52,3.9
1171337.26,20.8,2.16,219672.98,3.9
1171170.23,20.8,2.16,220036.34,3.91
1171302.11,20.81,2.17,220000.6,3.91
1171135.08,20.81,2.17,220110.91,3.91
1171135.08,20.81,2.17,220110.56,3.91
1171156.01,20.81,2.17,220254.52,3.91
1170988.98,20.81,2.17,220671.38,3.92
1171141.69,20.82,2.18,220314.51,3.92
1171217.59,20.82,2.18,221231.77,3.93
1171058.04,20.83,2.18,221237.95,3.93
1171078.97,20.83,2.19,221161.24,3.93
1170886.38,20.83,2.19,221125.61,3.93
1169298.15,20.83,2.19,221069.79,3.94
1169128.15,20.83,2.19,221098.01,3.94
1168961.12,20.83,2.19,221020.51,3.94
1168768.53,20.83,2.19,221048.83,3.94
1168768.53,20.83,2.19,221032.62,3.94
1168575.94,20.83,2.19,221004.52,3.94
1168821.07,20.84,2.2,220812.72,3.94
1168638.29,20.84,2.2,220182.85,3.93
1168440.02,20.84,2.2,220151.53,3.93
1168435.39,20.84,2.2,220238.16,3.93
1168275.84,20.84,2.21,220241.43,3.93
1168083.25,20.84,2.21,220214.06,3.93
1168083.25,20.84,2.21,220144.18,3.93
1167916.22,20.85,2.21,220126.04,3.93
1167723.63,20.85,2.21,220095.32,3.93
1167752.05,20.85,2.21,220105.96,3.93
1168000.34,20.86,2.22,220067.97,3.93
1167840.79,20.86,2.22,220063.3,3.93
1167681.25,20.86,2.22,220062.41,3.93
1167681.25,20.86,2.22,219993.86,3.93
1167948.74,20.86,2.22,219999.24,3.93
1167969.67,20.87,2.23,220179.05,3.93
1167974.85,20.87,2.23,219739.9,3.93
1167974.85,20.87,2.23,220556.79,3.94
1168204.91,20.88,2.24,220530.3,3.94
1168190.22,20.88,2.24,220510.21,3.94
1168190.22,20.88,2.24,220441.27,3.94
1168347.07,20.88,2.24,220478.88,3.94
1168375.49,20.89,2.25,220489.52,3.94
1168810.02,20.9,2.26,220489.98,3.94
1168810.02,20.9,2.26,220450.1,3.94
1169244.54,20.91,2.27,220434.1,3.94
1169077.51,20.91,2.27,220356.96,3.94
1169077.51,20.91,2.27,220335.41,3.94
1168910.48,20.91,2.27,220326.46,3.94
1168927.0,20.91,2.27,220319.86,3.94
1169188.99,20.91,2.27,220593.94,3.95
1169230.69,20.92,2.28,221128.86,3.96
1169222.42,20.92,2.28,219993.56,3.94
1169492.51,20.93,2.29,220301.78,3.94
1169299.92,20.93,2.29,220372.94,3.94
1169140.37,20.93,2.29,220379.12,3.95
1169168.79,20.93,2.29,220389.76,3.95
1169001.76,20.93,2.29,220380.81,3.95
1169034.8,20.93,2.29,220392.85,3.95
1169051.33,20.93,2.29,220386.25,3.95
1169208.18,20.94,2.3,220423.86,3.95
1169048.63,20.94,2.3,220419.19,3.95
1169464.52,20.95,2.31,219866.5,3.94
1169492.94,20.95,2.31,219877.14,3.94
1169492.94,20.95,2.31,219863.45,3.94
1169325.91,20.95,2.31,219786.31,3.94
1169944.86,20.97,2.33,220061.79,3.94
1170293.0,20.97,2.33,220378.99,3.95
1170309.52,20.98,2.33,220372.39,3.95
1170309.52,20.98,2.33,220303.84,3.95
1170149.98,20.98,2.33,220310.02,3.95
1170411.97,20.98,2.34,220304.6,3.95
1170244.94,20.98,2.34,220182.56,3.95
1170077.9,20.98,2.34,220165.06,3.95
1169918.36,20.98,2.34,220166.14,3.95
1170180.35,20.99,2.35,220261.49,3.95
1169987.76,20.99,2.35,220254.27,3.95
1169795.17,20.99,2.35,220227.94,3.95
1170042.18,21.0,2.36,220563.91,3.96
1170685.76,21.01,2.37,221340.55,3.97
1170518.72,21.01,2.37,221336.42,3.97
1170518.72,21.01,2.37,221265.87,3.97
1170351.69,21.02,2.37,221261.74,3.97
1170192.15,21.02,2.37,221260.85,3.97
1170454.13,21.02,2.38,221678.65,3.98
1170261.54,21.02,2.38,221652.33,3.98
1170102.0,21.02,2.38,221651.43,3.98
1171224.5,21.05,2.4,221773.18,3.99
1171224.5,21.05,2.4,221747.58,3.98
1171245.43,21.05,2.41,221844.9,3.99
1171078.4,21.05,2.41,221784.78,3.99
1171452.74,21.06,2.41,222062.75,3.99
1171469.26,21.06,2.41,222056.15,3.99
1171302.23,21.06,2.42,221983.47,3.99
1171892.71,21.07,2.43,221984.14,3.99
1172174.05,21.08,2.43,221982.05,3.99
1170666.37,21.08,2.44,221923.22,4.0
1170499.33,21.08,2.44,221850.54,4.0
1170494.71,21.09,2.44,221830.44,4.0
1170515.64,21.09,2.44,221974.39,4.0
1170348.61,21.09,2.44,221897.25,4.0
1170777.46,21.1,2.45,221897.71,4.0
1170610.42,21.1,2.45,221893.57,4.0
1170443.39,21.1,2.45,221820.89,4.0
1170575.27,21.11,2.46,221789.95,4.0
1170408.24,21.11,2.46,221781.0,4.0
1170364.48,21.11,2.46,222632.25,4.02
1170364.48,21.11,2.46,222611.99,4.02
1170188.41,21.11,2.46,222588.85,4.02
1169985.76,21.11,2.46,222561.64,4.02
1169985.76,21.11,2.46,222539.06,4.02
1170006.69,21.11,2.47,222683.01,4.02
1169839.66,21.11,2.47,222661.51,4.02
1170004.58,21.12,2.47,222661.3,4.02
1170244.71,21.13,2.48,222631.1,4.02
1170615.83,21.13,2.49,222616.92,4.02
1170423.24,21.13,2.49,222589.5,4.02
1170639.77,21.14,2.49,221890.66,4.01
1170991.14,21.15,2.5,222955.19,4.03
1170798.55,21.15,2.5,222945.32,4.03
1170798.55,21.15,2.5,222922.38,4.03
1170639.0,21.15,2.5,222928.56,4.03
1171248.37,21.16,2.51,223107.94,4.03
1171055.78,21.16,2.51,223073.52,4.03
1171076.71,21.16,2.52,223170.85,4.03
1170884.12,21.17,2.52,223092.8,4.03
1170717.09,21.17,2.52,223013.18,4.03
1170550.06,21.17,2.52,223011.17,4.03
1170681.94,21.17,2.52,222977.93,4.03
1170514.91,21.17,2.52,222973.45,4.03
1170535.84,21.18,2.53,223070.77,4.04
1170376.29,21.18,2.53,223071.86,4.04
1170657.63,21.18,2.53,223069.76,4.04
1170490.6,21.18,2.54,223246.49,4.04
1170323.56,21.19,2.54,223244.49,4.04
1170323.56,21.19,2.54,223782.7,4.05
1170153.95,21.19,2.54,223781.04,4.05
1170153.95,21.19,2.54,223946.56,4.05
1169977.88,21.19,2.54,223938.78,4.06
1169973.25,21.19,2.54,223904.43,4.06
1169780.66,21.19,2.54,223893.83,4.06
1170155.0,21.2,2.55,224171.8,4.06
1170543.96,21.21,2.56,223578.24,4.05
1170351.37,21.21,2.56,223545.85,4.05
1169614.05,21.21,2.56,223504.66,4.05
1169447.02,21.21,2.56,223427.36,4.05
1169447.02,21.21,2.56,223253.32,4.05
1169442.39,21.21,2.56,223235.35,4.05
1169442.39,21.21,2.56,223231.96,4.05
1169442.39,21.21,2.56,223163.41,4.05
1169793.76,21.22,2.57,223088.72,4.05
1170936.66,21.24,2.59,223959.73,4.06
1170769.63,21.24,2.59,223955.6,4.06
1170458.97,21.24,2.59,223607.61,4.06
1170704.1,21.25,2.6,223415.8,4.05
1170537.07,21.25,2.6,223338.37,4.05
1170344.48,21.25,2.6,223313.99,4.05
1170344.48,21.25,2.6,223244.1,4.05
1170339.85,21.25,2.6,223292.14,4.05
1170368.27,21.25,2.6,223302.78,4.06
1170175.68,21.25,2.6,223277.02,4.06
1170192.2,21.25,2.6,223269.62,4.06
1170595.51,21.26,2.61,223253.57,4.06
1170428.48,21.26,2.61,223173.95,4.05
1170461.52,21.26,2.61,223185.99,4.05
1170870.72,21.27,2.62,223208.55,4.06
1170711.17,21.27,2.62,223214.73,4.06
1170706.55,21.28,2.62,223176.94,4.06
1170539.51,21.28,2.63,223155.44,4.06
1170372.48,21.28,2.63,223525.75,4.06
1170645.65,21.28,2.63,223531.07,4.06
1170955.22,21.29,2.64,223806.93,4.07
1170788.19,21.29,2.64,223729.63,4.07
1170793.38,21.3,2.64,223290.49,4.06
1170626.34,21.3,2.64,223399.41,4.06
1170450.27,21.3,2.64,223447.23,4.07
1170290.73,21.3,2.65,223453.41,4.07
1170098.14,21.3,2.65,223371.98,4.07
1169931.11,21.3,2.65,223294.55,4.07
1169764.07,21.3,2.65,223217.05,4.06
1169571.48,21.3,2.65,223190.08,4.06
1169404.45,21.3,2.65,223112.94,4.06
1169237.42,21.3,2.65,223035.79,4.06
1169237.42,21.3,2.65,222861.76,4.06
1169499.41,21.31,2.65,222957.1,4.06
1169332.38,21.31,2.65,222955.09,4.06
1168980.24,21.31,2.66,222921.45,4.06
1168813.21,21.31,2.66,222919.45,4.06
1168620.62,21.31,2.66,222885.56,4.06
1168428.03,21.31,2.66,222858.7,4.06
1168592.95,21.32,2.66,222858.49,4.07
1168866.12,21.32,2.67,222863.82,4.07
1168706.58,21.33,2.67,222870.0,4.07
1168727.51,21.33,2.67,222967.32,4.07
1168567.96,21.33,2.67,222963.49,4.07
1168831.07,21.34,2.68,222971.88,4.07
1168342.66,21.33,2.67,222561.2,4.06
1168150.07,21.33,2.68,222547.05,4.06
1168395.2,21.34,2.68,222366.38,4.06
1168235.65,21.34,2.68,222365.49,4.06
1168043.06,21.34,2.69,222337.5,4.06
1168634.46,21.35,2.7,222439.43,4.06
1168441.87,21.35,2.7,222415.4,4.06
1168729.11,21.36,2.71,222112.69,4.06
1168750.04,21.36,2.71,222099.31,4.06
1168583.01,21.37,2.71,222094.99,4.06
1170114.18,21.39,2.74,223206.59,4.08
1169954.64,21.39,2.74,223207.67,4.08
1169954.64,21.39,2.74,223033.64,4.08
1169784.63,21.4,2.74,223061.86,4.08
1169592.04,21.4,2.74,223187.21,4.08
1169592.04,21.4,2.74,223117.83,4.08
1169862.13,21.4,2.75,223478.04,4.09
1169702.58,21.4,2.75,223469.78,4.09
1169509.99,21.4,2.75,223427.17,4.09
1169342.96,21.4,2.75,223418.22,4.09
1169183.41,21.41,2.75,223419.31,4.09
1169315.3,21.41,2.75,223396.21,4.09
1169155.75,21.41,2.76,223378.28,4.09
1168996.2,21.41,2.76,223381.54,4.09
1168836.66,21.41,2.76,223377.71,4.09
1168667.05,21.41,2.76,223383.98,4.09
1168667.05,21.41,2.76,223370.29,4.09
1168685.4,21.42,2.76,223357.1,4.09
1168895.6,21.42,2.77,223666.17,4.1
1168916.54,21.43,2.77,223763.5,4.1
1168749.5,21.43,2.77,223683.88,4.1
1168770.44,21.43,2.78,223725.33,4.1
1168603.4,21.43,2.78,223723.32,4.1
1168735.29,21.44,2.78,223689.59,4.1
1168568.25,21.44,2.78,223685.46,4.1
1168815.27,21.45,2.79,223609.83,4.1
1168947.15,21.45,2.79,223577.05,4.1
1169209.06,21.46,2.8,223356.23,4.1
1169800.45,21.47,2.81,223458.16,4.1
1169607.86,21.47,2.82,223431.45,4.1
1169607.86,21.47,2.82,223548.84,4.1
1169440.83,21.47,2.82,223546.83,4.1
1169457.35,21.47,2.82,223531.07,4.1
1169290.32,21.48,2.82,223522.12,4.11
1169306.84,21.48,2.82,223508.1,4.1
1169726.83,21.48,2.83,224044.47,4.12
1169204.94,21.48,2.82,223480.11,4.11
1169037.91,21.48,2.82,223458.61,4.11
1168845.32,21.48,2.82,223423.48,4.11
1169107.3,21.49,2.83,223518.82,4.11
1168914.71,21.49,2.83,223560.42,4.11
1168747.68,21.49,2.83,223738.96,4.11
1168580.65,21.49,2.83,223985.25,4.12
1168580.65,21.49,2.83,224075.48,4.12
1168712.49,21.49,2.83,224228.52,4.12
1168545.46,21.49,2.83,224750.64,4.13
1168378.43,21.49,2.83,224673.15,4.13
1168373.8,21.5,2.83,224643.72,4.13
1168373.8,21.5,2.83,224574.78,4.13
1168369.17,21.5,2.84,224552.9,4.13
1168369.17,21.5,2.84,224525.56,4.13
1167938.16,21.49,2.83,224135.86,4.12
1167778.62,21.5,2.83,224142.04,4.13
1167611.59,21.5,2.83,224140.03,4.13
1167611.59,21.5,2.83,223969.38,4.12
1167444.55,21.5,2.83,223951.88,4.12
1167285.01,21.5,2.84,223955.15,4.12
1167285.01,21.5,2.84,223884.6,4.12
1167280.38,21.5,2.84,223869.03,4.12
1167087.79,21.5,2.84,223839.31,4.12
1166928.24,21.5,2.84,223829.39,4.12
1166761.21,21.5,2.84,223827.38,4.13
1167093.26,21.51,2.85,223799.75,4.12
1166933.71,21.51,2.85,223803.01,4.13
1166933.71,21.51,2.85,223684.85,4.12
1166766.68,21.51,2.85,223680.37,4.12
1167385.63,21.53,2.87,223955.86,4.13
1167218.6,21.53,2.87,223895.74,4.13
1167231.82,21.53,2.87,223974.04,4.13
1167072.27,21.53,2.87,223973.15,4.13
1167237.2,21.54,2.87,223972.94,4.13
1167265.62,21.54,2.88,223983.58,4.13
1167073.03,21.54,2.88,224034.19,4.14
1166906.0,21.54,2.88,223956.75,4.13
1166713.41,21.54,2.88,223925.83,4.13
1166520.82,21.54,2.88,223921.7,4.14
1166520.82,21.54,2.88,223872.39,4.13
1166328.23,21.54,2.88,223848.76,4.13
1166161.19,21.54,2.88,223771.62,4.13
1165968.6,21.54,2.88,223734.86,4.13
1165776.01,21.55,2.88,223709.5,4.13
1165599.94,21.55,2.88,223697.06,4.14
1165599.94,21.55,2.88,223667.92,4.13
1165616.47,21.55,2.88,223661.32,4.13
1165247.45,21.54,2.88,223367.62,4.13
1165396.79,21.55,2.88,223835.31,4.14
1165204.2,21.55,2.88,223808.1,4.14
1165011.61,21.55,2.89,223775.97,4.14
1164844.58,21.55,2.89,224108.03,4.15
1164641.92,21.55,2.89,224146.59,4.15
1164641.92,21.55,2.89,224129.88,4.15
1164449.33,21.55,2.89,224174.67,4.15
1164800.7,21.56,2.89,224168.92,4.15
1164800.7,21.56,2.89,224211.6,4.15
1164796.08,21.56,2.9,224185.96,4.15
1164636.53,21.56,2.9,224192.14,4.15
1164443.94,21.56,2.9,224161.89,4.15
1164439.31,21.57,2.9,224140.0,4.15
1164439.31,21.57,2.9,224104.29,4.15
1164272.28,21.57,2.9,224027.15,4.15
1164714.52,21.58,2.91,224010.58,4.15
1164547.49,21.58,2.91,224008.57,4.15
1164898.86,21.58,2.92,224086.05,4.15
1165230.91,21.59,2.93,224055.71,4.15
1165061.3,21.59,2.93,224061.98,4.15
1164863.03,21.59,2.93,224031.54,4.15
1164900.72,21.59,2.93,223882.3,4.15
1164733.69,21.6,2.93,223864.8,4.15
1164432.18,21.59,2.93,223633.16,4.15
1164265.15,21.59,2.93,223615.66,4.15
1164265.15,21.59,2.93,223679.82,4.15
1164072.55,21.59,2.93,223649.86,4.15
1164294.18,21.6,2.93,223997.64,4.16
1164101.59,21.6,2.93,223968.02,4.16
1163942.05,21.6,2.94,223971.28,4.16
1164293.42,21.61,2.94,224952.58,4.18
1164288.79,21.61,2.95,224934.98,4.18
1164309.72,21.62,2.95,224927.21,4.18
1164142.69,21.62,2.95,224923.08,4.18
1167213.4,21.68,3.01,229294.03,4.26
1167046.37,21.68,3.01,229472.57,4.26
1167378.41,21.69,3.02,229446.0,4.26
1166993.23,21.69,3.02,229428.91,4.26
1166826.2,21.69,3.02,229351.42,4.26
1166659.17,21.69,3.02,229342.86,4.26
1166466.58,21.69,3.02,229414.03,4.27
1166466.58,21.69,3.02,229342.26,4.26
1166837.29,21.7,3.03,228931.31,4.26
1166963.5,21.7,3.04,228993.3,4.26
1166980.02,21.7,3.04,228979.28,4.26
1166980.02,21.7,3.04,228975.3,4.26
1166812.99,21.7,3.04,228973.3,4.26
1167086.16,21.71,3.04,228978.68,4.26
1167107.09,21.72,3.05,229076.0,4.26
1166940.06,21.72,3.05,229074.0,4.26
1166773.02,21.72,3.05,229069.51,4.26
1167040.52,21.72,3.05,229074.9,4.26
1166873.48,21.72,3.06,228997.46,4.26
1166713.94,21.73,3.06,228993.63,4.26
