ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
914625.79,19.14,5.54,229637.01,4.81
914678.49,19.14,5.55,229637.01,4.81
914731.19,19.15,5.55,229936.48,4.81
914731.19,19.15,5.55,229954.61,4.81
914595.22,19.15,5.55,229954.87,4.81
914270.89,19.15,5.55,229301.57,4.8
914323.59,19.15,5.55,229674.68,4.81
914187.61,19.15,5.55,229674.68,4.81
914051.64,19.15,5.56,231035.4,4.84
913915.66,19.15,5.56,231034.93,4.84
913969.0,19.16,5.56,230697.41,4.84
914021.7,19.16,5.56,230697.41,4.84
914406.37,19.17,5.57,230696.94,4.84
914270.39,19.17,5.58,230679.53,4.84
914134.41,19.17,5.58,230678.43,4.84
913998.43,19.18,5.58,230609.02,4.84
913792.52,19.18,5.58,230786.44,4.84
914088.54,19.18,5.59,230896.63,4.85
913952.57,19.18,5.59,230896.79,4.85
913816.59,19.19,5.59,230886.89,4.85
913869.29,19.19,5.59,230886.89,4.85
913921.99,19.19,5.6,231022.18,4.85
914306.65,19.2,5.61,231555.24,4.86
914602.67,19.21,5.61,231986.87,4.87
914466.7,19.21,5.62,232003.56,4.87
914330.72,19.21,5.62,231934.15,4.87
914194.74,19.22,5.62,232410.56,4.89
915149.16,19.24,5.64,232813.16,4.89
915437.03,19.25,5.65,232813.16,4.9
915301.05,19.25,5.65,232727.62,4.89
915165.07,19.25,5.65,233236.68,4.91
915165.07,19.25,5.65,233236.68,4.91
915029.1,19.25,5.65,233236.37,4.91
915451.0,19.26,5.66,233237.32,4.91
915315.02,19.26,5.66,233236.85,4.91
915611.05,19.27,5.67,233236.85,4.91
915611.05,19.27,5.67,233099.08,4.91
915611.05,19.27,5.67,233099.08,4.91
915663.75,19.27,5.68,233099.06,4.91
916048.41,19.28,5.69,233457.82,4.91
916433.07,19.29,5.7,233457.51,4.91
916485.77,19.3,5.7,233568.59,4.92
916349.79,19.3,5.7,233568.28,4.92
916734.46,19.31,5.71,233568.28,4.92
917119.12,19.32,5.72,233910.91,4.93
916983.14,19.32,5.72,234592.4,4.94
916847.16,19.32,5.72,234592.4,4.94
917143.18,19.33,5.73,234802.81,4.95
917143.18,19.33,5.73,234733.4,4.95
917007.21,19.33,5.73,234734.64,4.95
917007.21,19.33,5.73,234856.02,4.95
917007.21,19.33,5.73,234855.7,4.95
916871.23,19.33,5.73,234855.7,4.95
916735.25,19.33,5.73,234855.02,4.95
916787.95,19.34,5.74,234855.02,4.95
916978.4,19.34,5.74,234855.0,4.95
917743.83,19.36,5.76,235532.7,4.97
917607.85,19.36,5.76,235543.38,4.97
917471.87,19.36,5.76,236201.86,4.98
917767.89,19.37,5.77,236201.86,4.99
917584.29,19.37,5.77,235949.57,4.98
917448.31,19.37,5.77,236323.24,4.99
917638.76,19.38,5.78,236421.82,4.99
917502.79,19.38,5.78,236418.33,4.99
917366.81,19.38,5.78,236418.33,4.99
917751.47,19.39,5.79,236953.64,5.01
917244.07,19.38,5.78,236388.21,4.99
917108.09,19.38,5.78,236385.89,5.0
917473.7,19.39,5.79,236385.42,5.0
917337.72,19.39,5.79,236529.88,5.0
917201.74,19.39,5.79,236473.81,5.0
917201.74,19.39,5.79,236473.81,5.0
917489.61,19.4,5.8,236473.81,5.0
917353.64,19.4,5.8,236473.5,5.0
917406.34,19.41,5.81,236460.92,5.0
917687.45,19.41,5.82,237309.72,5.02
917983.47,19.42,5.83,237977.51,5.04
917983.47,19.42,5.83,237982.27,5.04
917983.47,19.42,5.83,237982.27,5.04
917847.49,19.42,5.83,238028.05,5.04
917711.52,19.43,5.83,238200.88,5.04
917711.52,19.43,5.83,238200.88,5.04
918007.54,19.43,5.84,238200.88,5.04
918007.54,19.43,5.84,238206.1,5.04
918007.54,19.43,5.84,238116.06,5.04
917871.56,19.43,5.84,238301.16,5.05
917735.58,19.44,5.84,238259.1,5.05
918966.33,19.46,5.86,239134.5,5.06
919262.35,19.47,5.87,239437.81,5.07
919142.04,19.47,5.87,239843.31,5.08
919006.06,19.47,5.88,239908.84,5.08
919390.72,19.48,5.88,239961.0,5.08
919443.42,19.49,5.89,240474.51,5.1
919208.84,19.49,5.89,240106.55,5.09
919574.45,19.5,5.9,240106.55,5.09
919627.15,19.5,5.9,240473.38,5.1
919491.17,19.5,5.9,240403.97,5.1
919355.2,19.5,5.9,240403.97,5.1
919651.22,19.51,5.91,240437.55,5.1
919515.24,19.51,5.91,240427.07,5.1
919567.94,19.52,5.92,240427.13,5.1
919863.96,19.52,5.93,240455.9,5.1
919863.96,19.52,5.93,240543.75,5.11
919727.99,19.53,5.93,240543.44,5.11
919592.01,19.53,5.93,240543.06,5.11
919592.01,19.53,5.93,240546.02,5.11
919888.03,19.54,5.94,241114.29,5.12
919752.05,19.54,5.94,241114.29,5.12
919942.5,19.54,5.95,241194.41,5.12
919806.53,19.54,5.95,241194.41,5.13
920191.19,19.55,5.96,241186.03,5.13
920055.21,19.56,5.96,241186.03,5.13
920299.25,19.56,5.97,241186.55,5.13
920163.27,19.56,5.97,241186.55,5.13
920027.29,19.57,5.97,241181.33,5.13
919536.65,19.56,5.96,241259.5,5.13
919400.68,19.56,5.96,241261.35,5.13
918910.04,19.55,5.95,241216.46,5.13
918910.04,19.55,5.95,241137.15,5.13
918774.06,19.55,5.95,241300.68,5.14
918638.08,19.55,5.96,241295.14,5.14
918502.11,19.56,5.96,241295.14,5.14
918955.67,19.57,5.97,241294.83,5.14
918819.7,19.57,5.97,241294.83,5.14
919204.36,19.58,5.98,245122.35,5.22
919068.38,19.58,5.98,245125.48,5.22
918932.4,19.58,5.98,245125.1,5.22
918796.43,19.58,5.98,245223.41,5.23
918660.45,19.58,5.98,245292.05,5.23
918524.47,19.58,5.99,245292.05,5.23
918388.49,19.58,5.99,245292.05,5.23
918388.49,19.58,5.99,245414.1,5.23
918388.49,19.58,5.99,245430.6,5.23
918388.49,19.58,5.99,245240.2,5.23
918684.52,19.59,5.99,245140.86,5.23
918561.16,19.59,6.0,244525.0,5.22
918561.16,19.59,6.0,245434.29,5.24
918425.18,19.6,6.0,245470.34,5.24
918425.18,19.6,6.0,245470.34,5.24
918425.18,19.6,6.0,245469.31,5.24
918289.2,19.6,6.0,245510.31,5.24
918153.23,19.6,6.0,245424.77,5.24
918017.25,19.6,6.0,245424.46,5.24
918017.25,19.6,6.0,245424.46,5.24
918069.95,19.6,6.01,245535.54,5.24
918409.41,19.61,6.01,245738.64,5.25
918705.44,19.62,6.02,245738.33,5.25
918326.58,19.62,6.02,245290.46,5.24
918203.23,19.62,6.02,244674.59,5.23
918067.25,19.62,6.02,244664.7,5.23
918257.7,19.63,6.03,244664.39,5.23
918257.7,19.63,6.03,244620.5,5.23
918121.72,19.63,6.03,244579.16,5.23
918438.24,19.64,6.04,244785.83,5.23
918438.24,19.64,6.04,244791.05,5.23
918302.27,19.64,6.04,244997.16,5.24
918166.29,19.64,6.04,245004.62,5.24
918030.31,19.64,6.04,245004.62,5.24
919322.61,19.67,6.07,246344.15,5.27
919186.63,19.67,6.07,246333.99,5.27
919050.66,19.67,6.08,246331.67,5.27
919435.32,19.68,6.09,246346.9,5.27
919063.32,19.68,6.08,246046.97,5.27
918927.34,19.68,6.08,246046.66,5.27
918927.34,19.68,6.08,246461.42,5.28
919231.51,19.69,6.09,246623.62,5.28
919095.54,19.69,6.09,246623.62,5.28
919391.56,19.7,6.1,246636.54,5.28
919255.58,19.7,6.1,246636.54,5.29
919255.58,19.7,6.1,246634.57,5.28
919119.6,19.7,6.1,246802.25,5.29
919172.3,19.7,6.11,246803.69,5.29
919468.33,19.71,6.11,246806.31,5.29
919772.5,19.72,6.12,246806.31,5.29
919825.2,19.73,6.13,246827.04,5.29
919877.9,19.73,6.13,246938.12,5.3
920182.07,19.74,6.14,246937.81,5.3
920046.1,19.74,6.14,246852.27,5.3
920327.21,19.75,6.15,246645.57,5.29
920711.87,19.76,6.16,246633.65,5.29
920664.65,19.76,6.16,246498.1,5.29
920855.1,19.77,6.17,246481.93,5.29
920920.42,19.77,6.17,246058.66,5.28
920784.44,19.77,6.18,246057.27,5.28
920648.46,19.77,6.18,246055.92,5.28
920512.49,19.78,6.18,246226.35,5.29
920376.51,19.78,6.18,246226.04,5.29
920429.21,19.78,6.18,246337.12,5.29
920619.66,19.79,6.19,246331.87,5.29
920915.68,19.8,6.2,246606.26,5.3
920779.71,19.8,6.2,246605.79,5.3
920643.73,19.8,6.2,246605.79,5.3
920507.75,19.8,6.2,246758.64,5.31
920892.41,19.81,6.21,246758.64,5.31
920756.44,19.81,6.21,246644.11,5.31
920756.44,19.81,6.21,246769.76,5.31
921052.46,19.82,6.22,246843.68,5.31
920916.48,19.82,6.22,246843.68,5.31
921106.93,19.83,6.23,247130.28,5.32
920970.95,19.83,6.23,247158.25,5.32
921355.62,19.84,6.24,247158.25,5.32
921408.32,19.84,6.25,247069.27,5.32
921704.34,19.85,6.25,247059.46,5.32
921568.36,19.85,6.26,247049.56,5.32
921864.38,19.86,6.26,247049.56,5.32
922054.83,19.87,6.27,247049.56,5.32
922107.54,19.87,6.28,247049.56,5.32
922492.2,19.88,6.29,247046.44,5.32
922356.22,19.88,6.29,247046.44,5.33
922120.32,19.88,6.29,246726.73,5.32
922416.34,19.89,6.29,247025.3,5.33
922469.04,19.9,6.3,247132.13,5.33
922333.06,19.9,6.3,247121.09,5.33
922061.11,19.9,6.3,247034.74,5.33
922061.11,19.9,6.3,247034.72,5.33
920973.29,19.91,6.31,247034.41,5.34
920837.31,19.91,6.32,246964.99,5.34
921052.72,19.92,6.32,247794.93,5.36
920916.74,19.92,6.32,247796.22,5.36
920969.45,19.93,6.33,247907.3,5.36
921159.9,19.93,6.34,247906.92,5.36
921159.9,19.93,6.34,247852.82,5.36
921212.6,19.94,6.34,247852.82,5.36
920679.51,19.94,6.35,248052.47,5.37
921070.07,19.95,6.36,248052.47,5.37
920934.09,19.95,6.36,248052.16,5.37
920798.11,19.96,6.36,248404.25,5.38
920662.14,19.96,6.36,248786.21,5.39
921115.71,19.97,6.37,249388.35,5.41
921115.71,19.97,6.37,250198.56,5.42
921115.71,19.97,6.37,250170.07,5.42
920551.25,19.96,6.36,249562.68,5.41
920847.27,19.97,6.37,249591.45,5.41
920711.29,19.97,6.37,249591.45,5.41
920711.29,19.97,6.37,249412.59,5.41
920763.99,19.97,6.38,249675.79,5.42
920628.02,19.98,6.38,249675.79,5.42
920121.89,19.97,6.37,249175.78,5.41
919985.91,19.97,6.37,249175.78,5.41
920370.57,19.98,6.38,249516.34,5.42
920234.59,19.98,6.38,249516.03,5.42
920098.61,19.98,6.38,249516.03,5.42
920394.64,19.99,6.39,249626.21,5.42
920258.66,19.99,6.39,249758.36,5.43
920122.68,19.99,6.4,249748.47,5.43
919955.74,19.99,6.39,249560.82,5.42
920264.46,20.0,6.4,250259.72,5.44
920128.48,20.0,6.4,250174.18,5.44
920181.18,20.01,6.41,250195.78,5.44
920571.75,20.02,6.42,250195.47,5.44
920571.75,20.02,6.42,250195.47,5.44
920867.77,20.02,6.43,250305.66,5.44
920867.77,20.02,6.43,250226.35,5.44
921258.33,20.03,6.43,250226.35,5.44
921122.36,20.03,6.44,250226.35,5.44
920986.38,20.04,6.44,250216.45,5.44
920850.4,20.04,6.44,250202.84,5.44
921303.97,20.05,6.45,250205.77,5.44
921167.99,20.05,6.45,250236.02,5.45
921464.01,20.06,6.46,250410.87,5.45
921464.01,20.06,6.46,250410.95,5.45
921328.04,20.06,6.46,250418.52,5.45
921624.06,20.07,6.47,250530.46,5.46
921488.08,20.07,6.47,250461.05,5.45
921678.53,20.08,6.48,250484.96,5.46
921731.23,20.08,6.48,250484.96,5.46
921595.26,20.08,6.48,250484.96,5.46
921459.28,20.08,6.49,250778.6,5.47
921755.3,20.09,6.49,250778.29,5.47
921619.32,20.09,6.5,250778.29,5.47
921619.32,20.09,6.5,250756.14,5.47
921483.35,20.09,6.5,250756.14,5.47
921347.37,20.1,6.5,250756.14,5.47
921643.39,20.1,6.51,250756.14,5.47
921507.41,20.11,6.51,250756.14,5.47
921371.44,20.11,6.51,250755.67,5.47
921235.46,20.11,6.51,250755.67,5.47
921099.48,20.11,6.51,249967.03,5.46
921099.48,20.11,6.51,250290.47,5.46
921152.18,20.12,6.52,250290.54,5.47
921016.21,20.12,6.52,249724.57,5.45
920880.23,20.12,6.52,249724.1,5.46
919792.41,20.13,6.53,249724.1,5.47
919656.43,20.13,6.53,249745.07,5.47
919520.45,20.13,6.53,249891.21,5.47
919384.48,20.13,6.54,249891.21,5.47
920067.16,20.15,6.55,249894.78,5.47
919931.18,20.15,6.55,249797.74,5.47
919931.18,20.15,6.55,250092.46,5.48
919795.21,20.15,6.56,250228.74,5.48
919720.0,20.15,6.56,250038.46,5.48
919584.03,20.16,6.56,250028.56,5.48
919448.05,20.16,6.56,250028.56,5.48
919909.28,20.17,6.57,250028.56,5.48
919773.3,20.17,6.57,250210.45,5.49
920069.32,20.18,6.58,250223.24,5.49
920069.32,20.18,6.58,250238.96,5.49
919933.34,20.18,6.58,250238.96,5.49
919797.36,20.18,6.58,250321.71,5.49
919797.36,20.18,6.58,250321.71,5.49
919850.07,20.19,6.59,250321.71,5.49
920303.64,20.2,6.6,250321.71,5.49
920167.66,20.2,6.6,250321.71,5.49
920031.68,20.2,6.6,250321.71,5.5
920084.38,20.2,6.61,250321.71,5.5
920274.83,20.21,6.61,250321.06,5.5
920274.83,20.21,6.61,250373.74,5.5
920138.86,20.21,6.62,250413.75,5.5
920138.86,20.21,6.62,250344.34,5.5
920191.56,20.22,6.62,249932.32,5.49
920191.56,20.22,6.62,249931.07,5.49
920487.58,20.23,6.63,250041.25,5.49
920351.6,20.23,6.63,250286.02,5.5
920215.62,20.23,6.63,250286.02,5.5
920079.65,20.23,6.63,250280.62,5.5
919943.67,20.23,6.63,250280.31,5.5
919943.67,20.23,6.63,250325.04,5.51
919943.67,20.23,6.63,250324.67,5.51
919943.67,20.23,6.63,250265.2,5.5
921172.17,20.26,6.66,251940.3,5.54
920948.71,20.26,6.66,251784.83,5.54
920812.73,20.26,6.66,251779.43,5.54
920865.44,20.26,6.67,251779.43,5.54
920865.44,20.26,6.67,251795.55,5.54
920740.28,20.27,6.67,252171.82,5.55
920740.28,20.27,6.67,252171.82,5.55
921036.3,20.27,6.68,252179.74,5.55
921089.0,20.28,6.68,252290.83,5.55
921141.7,20.28,6.69,252290.83,5.56
921005.72,20.29,6.69,252290.83,5.56
920869.75,20.29,6.69,252263.28,5.56
921060.2,20.29,6.7,252263.28,5.56
921112.9,20.3,6.7,252263.28,5.56
921065.5,20.3,6.7,252169.95,5.56
921431.1,20.31,6.71,252193.77,5.56
921295.13,20.31,6.71,252193.39,5.56
921295.13,20.31,6.71,252362.38,5.56
921159.15,20.31,6.71,252330.1,5.56
921023.17,20.31,6.72,252328.68,5.57
920887.2,20.31,6.72,252378.02,5.57
920751.22,20.32,6.72,252377.71,5.57
920615.24,20.32,6.72,252377.4,5.57
920479.26,20.32,6.72,252377.4,5.57
920479.26,20.32,6.72,252376.23,5.57
920343.29,20.32,6.72,252376.23,5.57
920796.86,20.33,6.73,252394.03,5.57
920660.88,20.33,6.74,252293.67,5.57
920524.9,20.33,6.74,252262.79,5.57
920388.92,20.34,6.74,252262.79,5.57
920441.63,20.34,6.74,252248.41,5.57
920305.65,20.34,6.74,252257.09,5.58
920690.31,20.35,6.75,252390.55,5.58
920554.33,20.35,6.76,252575.94,5.58
920418.35,20.36,6.76,253568.3,5.61
919732.68,20.34,6.75,252816.41,5.59
919596.7,20.35,6.75,252816.57,5.59
919981.36,20.36,6.76,252819.12,5.59
919845.38,20.36,6.76,253467.47,5.61
919845.38,20.36,6.76,253464.23,5.61
919709.41,20.36,6.76,253474.73,5.61
919704.38,20.36,6.77,253378.91,5.61
920089.05,20.37,6.78,253228.72,5.61
920089.05,20.37,6.78,253417.12,5.61
919953.07,20.37,6.78,253417.12,5.61
919817.09,20.38,6.78,253417.12,5.61
919681.11,20.38,6.78,253597.93,5.62
919871.57,20.39,6.79,253740.04,5.62
919735.59,20.39,6.79,253739.72,5.62
919463.63,20.39,6.79,253650.7,5.62
919327.66,20.39,6.79,253650.23,5.63
919380.36,20.4,6.8,253761.31,5.63
919337.64,20.4,6.8,253800.69,5.63
919201.66,20.4,6.8,253827.51,5.63
919254.37,20.4,6.8,253827.51,5.63
919118.39,20.4,6.81,253945.89,5.64
919483.99,20.41,6.82,253945.89,5.64
919780.01,20.42,6.82,253850.4,5.64
919845.33,20.43,6.83,253427.14,5.63
919709.36,20.43,6.83,253427.14,5.63
919411.35,20.42,6.83,253065.41,5.62
919275.37,20.43,6.83,253065.1,5.62
919139.4,20.43,6.83,253064.73,5.62
919435.42,20.44,6.84,253065.01,5.62
919820.08,20.45,6.85,253064.7,5.63
920116.1,20.45,6.86,253174.89,5.63
920116.1,20.45,6.86,253174.89,5.63
920420.27,20.46,6.87,253177.39,5.63
920284.29,20.46,6.87,253177.39,5.63
920337.0,20.47,6.87,253167.02,5.63
920201.02,20.47,6.87,253173.25,5.63
920497.04,20.48,6.88,253173.54,5.63
920549.74,20.48,6.89,253173.54,5.63
920845.76,20.49,6.9,253604.54,5.64
921236.33,20.5,6.91,253604.22,5.64
921100.35,20.5,6.91,253604.22,5.65
921396.37,20.51,6.92,253637.97,5.65
921260.39,20.51,6.92,253558.65,5.65
921260.39,20.51,6.92,253558.65,5.65
921313.09,20.52,6.92,253466.6,5.65
921177.12,20.52,6.92,253459.16,5.65
921177.12,20.52,6.92,253458.85,5.65
921041.14,20.52,6.93,253389.44,5.65
920905.16,20.52,6.93,253385.53,5.65
921201.18,20.53,6.94,254133.44,5.66
921065.21,20.53,6.94,254152.87,5.67
920929.23,20.54,6.94,254161.53,5.67
920981.93,20.54,6.94,254161.53,5.67
920981.93,20.54,6.94,254342.11,5.67
920981.93,20.54,6.94,254252.04,5.67
920709.98,20.54,6.95,254286.03,5.67
920574.0,20.55,6.95,254286.03,5.68
920870.02,20.55,6.96,254286.03,5.68
920734.04,20.56,6.96,254285.72,5.68
920598.06,20.56,6.96,254285.72,5.68
920483.72,20.56,6.96,255730.11,5.71
920347.74,20.56,6.96,255729.8,5.71
920347.74,20.56,6.96,256113.27,5.72
920211.77,20.56,6.96,256292.77,5.73
920264.47,20.57,6.97,256386.2,5.73
920128.49,20.57,6.97,256386.39,5.73
919992.51,20.57,6.97,256359.76,5.73
919856.53,20.57,6.97,256684.02,5.74
919856.53,20.57,6.97,256612.95,5.74
919720.56,20.57,6.98,256605.74,5.74
919584.58,20.58,6.98,256520.2,5.74
919584.58,20.58,6.98,256545.94,5.74
919448.6,20.58,6.98,256898.19,5.75
919833.26,20.59,6.99,256904.0,5.75
919833.26,20.59,6.99,256909.22,5.75
919692.81,20.58,6.99,256728.34,5.75
919556.83,20.59,6.99,256901.17,5.75
919420.85,20.59,6.99,256899.49,5.75
919473.55,20.59,7.0,257085.98,5.76
919769.57,20.6,7.0,257085.98,5.76
919633.6,20.6,7.01,257389.56,5.77
919043.59,20.59,7.0,256578.6,5.75
918907.61,20.6,7.0,256578.6,5.75
919298.18,20.61,7.01,256578.13,5.75
919594.2,20.61,7.02,256688.32,5.75
919978.86,20.62,7.03,256724.03,5.76
919842.88,20.63,7.03,256722.97,5.76
919895.58,20.63,7.03,256773.42,5.76
919794.19,20.63,7.03,256301.08,5.75
920090.21,20.64,7.04,256808.9,5.76
919954.24,20.64,7.04,256963.71,5.77
919818.26,20.64,7.04,257134.14,5.77
919682.28,20.64,7.05,257125.23,5.77
919458.82,20.64,7.04,256898.69,5.77
919458.82,20.64,7.04,256818.94,5.77
919322.84,20.64,7.04,256828.01,5.77
919186.87,20.64,7.05,256901.08,5.77
919050.89,20.64,7.05,256901.08,5.77
919050.89,20.64,7.05,256901.08,5.77
919103.59,20.65,7.05,257200.55,5.78
919156.29,20.65,7.06,257200.08,5.78
919020.32,20.66,7.06,257120.77,5.78
918884.34,20.66,7.06,257161.85,5.78
918748.36,20.66,7.06,257162.05,5.78
918612.38,20.66,7.06,257170.1,5.78
918476.41,20.66,7.06,257084.56,5.78
918340.43,20.66,7.07,257074.18,5.78
918204.45,20.67,7.07,257093.57,5.79
918020.85,20.66,7.07,257036.19,5.79
917884.87,20.67,7.07,257041.29,5.79
917748.89,20.67,7.07,256585.72,5.78
917748.89,20.67,7.07,256506.41,5.78
918202.46,20.68,7.08,257395.89,5.8
918066.49,20.68,7.08,257395.89,5.8
917930.51,20.68,7.08,257395.89,5.8
917930.51,20.68,7.08,257214.91,5.8
917794.53,20.68,7.09,257221.07,5.8
918090.55,20.69,7.09,258222.93,5.82
918090.55,20.69,7.09,258247.4,5.82
917954.58,20.69,7.1,258685.64,5.83
918250.6,20.7,7.1,258795.82,5.83
918114.62,20.7,7.11,258795.82,5.84
918167.32,20.71,7.11,259067.46,5.84
918167.32,20.71,7.11,259183.75,5.85
918167.32,20.71,7.11,259183.75,5.85
918167.32,20.71,7.11,259298.57,5.85
918220.02,20.71,7.12,259298.57,5.85
918272.72,20.72,7.12,259598.03,5.86
918272.72,20.72,7.12,259597.72,5.86
918136.75,20.72,7.12,259587.83,5.86
918000.77,20.72,7.12,259587.83,5.86
917864.79,20.72,7.13,259810.57,5.87
918318.36,20.74,7.14,260426.34,5.88
918318.36,20.74,7.14,260306.22,5.88
918318.36,20.74,7.14,261144.59,5.9
918393.08,20.74,7.14,260744.38,5.89
918257.1,20.74,7.14,260744.08,5.89
918121.13,20.74,7.15,260744.08,5.89
918121.13,20.74,7.15,260952.86,5.9
918417.15,20.75,7.15,260952.86,5.9
918281.17,20.75,7.16,260952.86,5.9
918281.17,20.75,7.16,260873.55,5.9
918145.19,20.76,7.16,261047.21,5.9
918441.21,20.76,7.17,261047.05,5.9
918495.3,20.77,7.17,261590.98,5.91
918783.17,20.77,7.18,261590.98,5.91
918647.19,20.78,7.18,261505.44,5.91
919031.85,20.79,7.19,261465.81,5.91
918895.87,20.79,7.19,261636.24,5.92
918759.9,20.79,7.19,261642.47,5.92
918623.92,20.79,7.19,261631.8,5.92
918487.94,20.79,7.2,261631.8,5.92
918439.27,20.8,7.2,261518.14,5.92
918892.84,20.81,7.21,261563.5,5.92
918756.86,20.81,7.21,261563.5,5.92
918756.86,20.81,7.21,261545.15,5.92
918809.56,20.81,7.22,261857.51,5.93
919090.67,20.82,7.23,261857.51,5.93
918954.69,20.83,7.23,261692.9,5.93
918818.72,20.83,7.23,261692.9,5.93
918818.72,20.83,7.23,261684.37,5.93
918682.74,20.83,7.23,261683.99,5.93
918873.19,20.84,7.24,261678.45,5.93
918737.21,20.84,7.24,261678.45,5.94
919033.23,20.85,7.25,261943.68,5.94
918897.26,20.85,7.25,261952.62,5.94
918761.28,20.85,7.25,262021.61,5.95
918625.3,20.85,7.25,261905.9,5.94
918815.75,20.86,7.26,262024.56,5.95
918868.46,20.86,7.27,262016.68,5.95
919164.48,20.87,7.28,262023.66,5.95
919618.05,20.88,7.29,262023.66,5.95
919618.05,20.88,7.29,261888.01,5.95
919482.07,20.89,7.29,261962.14,5.95
919778.09,20.89,7.3,261962.14,5.95
919642.11,20.9,7.3,261981.92,5.95
919506.14,20.9,7.3,261992.87,5.95
919506.14,20.9,7.3,261992.87,5.95
919370.16,20.9,7.3,262115.29,5.96
919234.18,20.9,7.3,262105.94,5.96
919098.2,20.9,7.31,262105.94,5.96
918962.23,20.9,7.31,261937.52,5.96
918826.25,20.91,7.31,261880.9,5.96
918826.25,20.91,7.31,261760.31,5.96
918690.27,20.91,7.31,261758.96,5.96
918554.29,20.91,7.31,261757.58,5.96
918318.39,20.91,7.31,261527.82,5.95
918182.42,20.91,7.31,261525.33,5.96
918046.44,20.91,7.31,261442.95,5.96
918516.04,20.92,7.33,261635.85,5.96
918380.06,20.93,7.33,261625.95,5.96
918432.76,20.93,7.33,261625.95,5.96
918770.9,20.94,7.35,261445.81,5.96
918634.92,20.95,7.35,261445.81,5.96
919025.49,20.96,7.36,261460.61,5.96
918802.03,20.95,7.35,261362.52,5.96
918802.03,20.95,7.35,261363.46,5.96
918666.05,20.95,7.36,261363.49,5.96
918530.07,20.96,7.36,261294.07,5.96
918530.07,20.96,7.36,261318.08,5.96
918774.11,20.96,7.37,261318.07,5.96
919055.22,20.97,7.37,261733.15,5.97
918919.24,20.97,7.38,261733.15,5.97
918919.24,20.97,7.38,261847.21,5.98
918783.26,20.98,7.38,261930.21,5.98
918598.38,20.97,7.38,261930.21,5.98
918462.4,20.97,7.38,261922.21,5.98
918743.51,20.98,7.39,261893.44,5.98
918607.54,20.99,7.39,261893.44,5.98
918471.56,20.99,7.39,261893.44,5.98
918335.58,20.99,7.39,261939.51,5.99
918199.6,20.99,7.39,262031.13,5.99
918653.17,21.0,7.4,262031.13,5.99
918705.88,21.01,7.41,262066.81,5.99
918569.9,21.01,7.41,261997.39,5.99
918433.92,21.01,7.41,262167.83,6.0
918297.94,21.01,7.41,262133.76,6.0
918161.97,21.01,7.42,262130.27,6.0
918025.99,21.02,7.42,262129.96,6.0
917890.01,21.02,7.42,262129.29,6.0
917942.71,21.02,7.42,261596.11,5.99
917806.74,21.02,7.43,261596.11,5.99
917806.74,21.02,7.43,261596.11,5.99
917670.76,21.03,7.43,261945.68,6.0
917534.78,21.03,7.43,261945.37,6.0
917398.8,21.03,7.43,261945.06,6.0
917262.83,21.03,7.43,261945.06,6.01
917126.85,21.03,7.44,261945.06,6.01
917126.85,21.03,7.44,261945.06,6.01
916990.87,21.03,7.44,261945.06,6.01
917286.89,21.04,7.45,261967.77,6.01
916974.79,21.04,7.44,261967.77,6.01
916838.82,21.04,7.44,261897.62,6.01
916838.82,21.04,7.44,261897.62,6.01
916891.52,21.05,7.45,261905.17,6.01
917187.54,21.05,7.46,262219.91,6.02
917051.56,21.06,7.46,262661.5,6.03
916915.58,21.06,7.46,262547.44,6.03
919602.01,21.12,7.53,264072.25,6.07
919230.01,21.12,7.52,263772.32,6.06
919511.12,21.13,7.53,264186.57,6.07
919511.12,21.13,7.53,264196.23,6.07
919375.14,21.13,7.53,264195.76,6.07
920479.62,21.16,7.56,265701.01,6.11
920343.64,21.16,7.56,265702.61,6.11
920343.64,21.16,7.56,266611.9,6.13
920207.66,21.16,7.57,266619.3,6.13
920071.69,21.16,7.57,266613.76,6.13
919935.71,21.17,7.57,266632.49,6.13
919439.17,21.16,7.56,266037.21,6.12
919303.19,21.16,7.56,266077.75,6.12
919167.21,21.16,7.56,266080.1,6.13
919463.23,21.17,7.57,266080.1,6.13
919463.23,21.17,7.57,266080.1,6.13
919759.25,21.18,7.58,266092.43,6.13
919623.28,21.18,7.58,266023.02,6.13
919487.3,21.18,7.59,265904.64,6.13
919351.32,21.19,7.59,265995.71,6.13
919351.32,21.19,7.59,266018.21,6.13
919215.35,21.19,7.59,266589.89,6.14
919079.37,21.19,7.59,266589.6,6.15
920310.12,21.22,7.62,267464.99,6.17
920174.14,21.22,7.62,267464.69,6.17
920226.84,21.22,7.63,267575.77,6.17
