ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
836132.3,18.52,4.95,401288.33,8.89
835872.38,18.51,4.95,401288.33,8.89
836032.69,18.52,4.95,401288.33,8.89
836084.22,18.52,4.96,401518.77,8.89
836135.75,18.53,4.96,401613.37,8.9
836290.02,18.53,4.97,401981.34,8.91
836054.04,18.53,4.96,401761.94,8.9
835884.11,18.53,4.96,401361.73,8.9
836038.37,18.53,4.97,402533.46,8.92
836198.69,18.54,4.97,402533.71,8.92
836250.22,18.54,4.98,402532.03,8.93
836080.29,18.54,4.97,402304.03,8.92
836278.57,18.55,4.98,402304.03,8.92
836042.59,18.54,4.98,402375.16,8.92
835798.65,18.54,4.97,402315.27,8.92
836008.42,18.54,4.98,402634.77,8.93
836059.95,18.55,4.98,402582.43,8.93
836111.48,18.55,4.99,402559.42,8.93
836045.27,18.55,4.99,402530.22,8.93
836205.59,18.56,4.99,402399.03,8.93
835969.61,18.56,4.99,403680.59,8.96
836021.14,18.56,4.99,403552.79,8.96
835704.57,18.55,4.99,403237.8,8.95
835935.42,18.56,5.0,403325.97,8.96
835986.95,18.57,5.0,403499.73,8.96
835986.95,18.57,5.0,403529.53,8.96
836147.27,18.57,5.01,403500.76,8.96
836147.27,18.57,5.01,403549.73,8.96
836198.8,18.58,5.01,403724.69,8.97
836397.08,18.58,5.02,403723.26,8.97
836448.61,18.59,5.02,403723.26,8.97
836344.22,18.59,5.02,403615.62,8.97
836395.75,18.59,5.02,403644.21,8.97
836447.28,18.6,5.03,403681.35,8.97
836221.3,18.59,5.03,403614.96,8.97
836022.08,18.59,5.02,403375.73,8.97
835868.32,18.59,5.02,403334.41,8.97
836066.6,18.59,5.03,403268.68,8.97
835822.66,18.59,5.02,403268.68,8.97
835982.98,18.59,5.03,403720.26,8.98
836034.51,18.6,5.03,404093.42,8.99
835798.53,18.6,5.03,403918.89,8.99
835958.84,18.6,5.03,404050.84,8.99
835746.08,18.6,5.03,403819.12,8.99
835944.36,18.6,5.04,403819.12,8.99
835708.38,18.6,5.03,404329.23,9.0
835906.65,18.61,5.04,404329.23,9.0
835906.65,18.61,5.04,404277.24,9.0
835632.71,18.6,5.04,404008.32,8.99
835793.03,18.61,5.04,404014.05,9.0
835844.56,18.61,5.05,404025.06,9.0
835687.96,18.61,5.04,404008.32,9.0
835886.24,18.62,5.05,404008.32,9.0
835642.3,18.61,5.05,404159.43,9.0
835693.83,18.62,5.05,404085.72,9.0
835693.83,18.62,5.05,403973.73,9.0
835848.09,18.62,5.06,403896.32,9.0
835612.11,18.62,5.05,405089.19,9.03
835772.43,18.63,5.06,405286.13,9.03
835926.69,18.63,5.07,405286.13,9.03
835690.71,18.63,5.06,404993.92,9.03
835851.03,18.63,5.07,404993.92,9.03
835902.56,18.64,5.07,404993.92,9.03
835658.62,18.63,5.07,405012.63,9.03
835422.64,18.63,5.07,405012.63,9.03
835162.71,18.63,5.06,404652.43,9.03
835323.03,18.63,5.07,404675.32,9.03
835323.03,18.63,5.07,404670.81,9.03
835374.56,18.64,5.07,404709.7,9.03
835220.17,18.63,5.07,404552.06,9.03
834984.19,18.63,5.06,404518.16,9.03
835144.51,18.64,5.07,404490.29,9.03
835196.04,18.64,5.07,404490.29,9.03
835350.31,18.65,5.08,406000.41,9.06
835114.33,18.64,5.08,405779.63,9.06
835268.59,18.65,5.08,405871.6,9.06
835164.8,18.65,5.08,405764.02,9.06
835325.11,18.65,5.09,405871.58,9.06
835325.11,18.65,5.09,405859.4,9.06
835376.64,18.66,5.09,405858.41,9.06
835150.66,18.66,5.09,405839.98,9.07
835310.98,18.66,5.09,405839.53,9.07
835362.51,18.67,5.1,405839.53,9.07
835102.58,18.66,5.09,405332.96,9.06
835154.11,18.67,5.1,405332.96,9.06
834837.87,18.66,5.09,405023.81,9.05
834601.89,18.66,5.09,405023.81,9.05
834653.42,18.66,5.09,405324.41,9.06
834704.95,18.67,5.1,405576.75,9.07
834935.81,18.67,5.11,405636.96,9.07
834675.88,18.67,5.1,405656.25,9.07
834836.2,18.67,5.11,405884.45,9.08
834610.22,18.67,5.1,406470.43,9.09
834770.53,18.68,5.11,406470.68,9.09
834822.06,18.68,5.11,406124.37,9.09
834562.14,18.68,5.11,405870.75,9.08
834613.67,18.68,5.11,405650.65,9.08
834377.69,18.68,5.11,405650.19,9.08
834531.95,18.68,5.12,405657.87,9.08
834692.27,18.69,5.12,405648.97,9.08
834456.29,18.69,5.12,406393.75,9.1
834507.82,18.69,5.12,406158.56,9.1
834662.08,18.7,5.13,406167.91,9.1
834375.56,18.69,5.13,405726.07,9.09
834375.56,18.69,5.13,405726.48,9.09
834115.63,18.69,5.12,405506.68,9.08
834167.16,18.69,5.13,405314.84,9.08
834327.48,18.7,5.13,405314.2,9.08
834091.5,18.69,5.13,405313.41,9.08
833831.57,18.69,5.12,406852.27,9.12
833985.84,18.7,5.13,406852.27,9.12
833985.84,18.7,5.13,406918.78,9.12
834037.37,18.7,5.13,406918.78,9.12
834088.9,18.7,5.14,406918.78,9.13
834088.9,18.7,5.14,407118.79,9.13
834140.43,18.71,5.14,407118.79,9.13
834371.29,18.72,5.15,407399.94,9.14
834602.15,18.72,5.16,407118.79,9.13
834762.46,18.73,5.16,409065.64,9.18
834813.99,18.73,5.17,409065.64,9.18
834527.47,18.73,5.16,408404.87,9.17
834267.54,18.73,5.16,408521.41,9.17
834319.07,18.73,5.16,408521.41,9.17
834083.09,18.73,5.16,408268.33,9.17
833846.57,18.72,5.16,408012.95,9.16
833898.1,18.73,5.16,408012.95,9.16
834058.42,18.73,5.17,408012.95,9.16
833832.44,18.73,5.16,408094.15,9.17
833883.97,18.73,5.17,408202.73,9.17
833935.5,18.74,5.17,408424.3,9.18
833987.03,18.74,5.18,408800.62,9.19
834147.35,18.75,5.18,408985.91,9.19
833911.37,18.75,5.18,409091.9,9.2
834065.63,18.75,5.19,409093.9,9.2
834225.95,18.76,5.19,409097.35,9.2
833966.02,18.75,5.19,409090.46,9.2
834017.55,18.76,5.19,409090.46,9.2
833781.57,18.75,5.19,409090.46,9.2
833991.34,18.76,5.19,409309.57,9.21
833925.13,18.76,5.19,409090.74,9.2
833925.13,18.76,5.19,409079.43,9.2
833715.91,18.76,5.19,410386.65,9.23
833876.23,18.76,5.2,410994.59,9.25
834036.54,18.77,5.2,410965.83,9.25
833947.46,18.77,5.2,410822.07,9.25
834107.78,18.77,5.21,411314.84,9.26
834306.06,18.78,5.21,409844.33,9.23
834080.08,18.78,5.21,409589.44,9.22
834080.08,18.78,5.21,409589.44,9.22
834131.61,18.78,5.21,409352.07,9.22
834183.14,18.79,5.22,409236.83,9.22
834361.58,18.79,5.22,411140.91,9.26
834521.9,18.8,5.23,411040.73,9.26
834600.71,18.8,5.24,410498.63,9.25
834583.95,18.8,5.24,411206.82,9.26
834744.27,18.81,5.24,411178.05,9.26
834508.29,18.8,5.24,411034.3,9.26
834348.17,18.8,5.24,410566.12,9.25
834348.17,18.8,5.24,410704.1,9.26
834502.44,18.81,5.24,411048.25,9.27
834662.75,18.82,5.25,411047.61,9.27
834402.83,18.81,5.25,410793.46,9.26
834454.36,18.82,5.25,410572.61,9.26
834505.89,18.82,5.25,410571.82,9.26
834557.42,18.83,5.26,410571.82,9.26
834557.42,18.83,5.26,410571.82,9.26
834608.95,18.83,5.26,410571.82,9.26
834372.97,18.83,5.26,410571.82,9.26
834424.5,18.83,5.27,410875.25,9.27
834223.69,18.83,5.26,410661.06,9.27
834275.22,18.83,5.27,410905.22,9.28
834465.24,18.84,5.27,410570.35,9.27
834297.19,18.84,5.27,410357.63,9.26
834457.51,18.84,5.28,411801.31,9.3
834457.51,18.84,5.28,411801.31,9.3
834221.53,18.84,5.27,411448.42,9.29
834273.06,18.84,5.28,411566.9,9.3
834324.59,18.85,5.28,411625.94,9.3
834484.91,18.85,5.29,411625.3,9.3
834536.44,18.86,5.29,411624.51,9.3
834300.46,18.86,5.29,411624.51,9.3
834490.48,18.86,5.29,411658.12,9.3
834542.01,18.87,5.3,411650.58,9.31
834542.01,18.87,5.3,411638.66,9.31
834504.86,18.87,5.3,411612.58,9.31
834659.12,18.87,5.31,411612.58,9.31
834710.65,18.88,5.31,411612.58,9.31
834762.18,18.88,5.32,412919.62,9.34
834762.18,18.88,5.32,412892.42,9.34
834813.71,18.89,5.32,413107.38,9.35
834813.71,18.89,5.32,413155.22,9.35
834967.98,18.89,5.33,413157.22,9.35
835128.3,18.9,5.33,413160.67,9.35
834892.32,18.89,5.33,413153.78,9.35
835047.05,18.9,5.33,413249.36,9.35
834806.65,18.9,5.33,413293.22,9.36
834806.65,18.9,5.33,413259.45,9.35
834649.46,18.89,5.33,413101.81,9.35
834803.73,18.9,5.33,413121.55,9.35
834543.8,18.9,5.33,412771.36,9.35
834595.33,18.9,5.33,412648.43,9.34
834755.64,18.91,5.34,414070.49,9.38
834495.72,18.9,5.34,413490.53,9.37
834235.79,18.9,5.33,412970.65,9.35
834287.32,18.9,5.34,412747.14,9.35
834338.85,18.91,5.34,412746.15,9.35
834508.24,18.91,5.35,412745.71,9.35
834410.08,18.91,5.34,412745.71,9.35
834410.08,18.91,5.34,412784.18,9.36
834410.08,18.91,5.34,412752.74,9.35
834461.61,18.92,5.35,412752.74,9.36
834543.21,18.92,5.35,413885.88,9.38
834543.21,18.92,5.35,413885.88,9.38
834712.6,18.92,5.36,413912.26,9.38
834712.6,18.92,5.36,413948.59,9.39
834614.44,18.92,5.36,413942.18,9.39
834783.84,18.93,5.36,413922.21,9.39
834526.21,18.93,5.36,413454.13,9.38
834428.05,18.93,5.36,413454.13,9.38
834428.05,18.93,5.36,413453.14,9.38
834593.96,18.93,5.37,414558.34,9.4
834593.96,18.93,5.37,414555.15,9.4
834593.96,18.93,5.37,414751.11,9.41
834593.96,18.93,5.37,414743.87,9.41
834645.49,18.94,5.37,414881.72,9.41
834697.02,18.94,5.38,415211.3,9.42
834851.28,18.95,5.38,415303.11,9.43
834902.81,18.95,5.39,414960.25,9.42
834694.28,18.95,5.38,414895.47,9.42
834694.28,18.95,5.38,414868.26,9.42
834745.81,18.95,5.39,414637.58,9.42
834732.78,18.96,5.39,414741.62,9.42
834784.31,18.96,5.39,415143.95,9.43
834944.62,18.97,5.4,415115.18,9.43
834944.62,18.97,5.4,415104.86,9.43
834996.15,18.97,5.4,415279.83,9.43
835047.68,18.97,5.41,415398.3,9.44
835245.96,18.98,5.42,415514.6,9.44
834952.02,18.98,5.41,415330.25,9.44
834952.02,18.98,5.41,415378.05,9.44
835003.55,18.98,5.41,415377.05,9.44
835003.55,18.98,5.41,415333.37,9.44
835003.55,18.98,5.41,415381.8,9.44
835055.08,18.99,5.42,415381.36,9.44
835055.08,18.99,5.42,415380.37,9.44
835253.36,18.99,5.43,415380.37,9.45
835017.38,18.99,5.42,415305.31,9.44
835068.91,18.99,5.43,415305.31,9.45
835120.44,19.0,5.43,415690.38,9.46
835171.97,19.0,5.44,415968.76,9.47
834912.04,19.0,5.43,415826.17,9.46
834754.85,19.0,5.43,415677.39,9.46
834754.85,19.0,5.43,415874.86,9.46
834806.38,19.0,5.43,416256.66,9.47
834857.91,19.01,5.44,416653.45,9.49
834700.72,19.0,5.44,416492.61,9.48
834861.03,19.01,5.44,416463.85,9.48
834912.56,19.01,5.45,416638.81,9.49
834704.03,19.01,5.44,416409.91,9.48
834755.56,19.01,5.45,416408.92,9.48
834807.09,19.02,5.45,416408.48,9.49
834571.11,19.02,5.45,416333.42,9.49
834725.37,19.02,5.46,416333.42,9.49
834578.63,19.02,5.45,416385.68,9.49
834738.94,19.02,5.46,416385.68,9.49
834512.96,19.02,5.46,416385.68,9.49
834253.03,19.02,5.45,416451.66,9.49
834304.56,19.02,5.46,416467.16,9.5
834356.09,19.03,5.46,416578.04,9.5
834570.35,19.03,5.47,417335.96,9.52
834485.51,19.03,5.47,417080.29,9.51
834537.04,19.04,5.47,417398.74,9.52
834588.57,19.04,5.48,417397.75,9.52
834588.57,19.04,5.48,417419.41,9.52
834588.57,19.04,5.48,417370.54,9.52
834423.49,19.04,5.47,417495.8,9.53
834633.26,19.04,5.48,417495.36,9.53
834684.79,19.05,5.48,417495.36,9.53
834536.31,19.05,5.48,417350.57,9.53
834479.42,19.05,5.48,417386.57,9.53
834530.95,19.05,5.49,417428.42,9.53
834582.48,19.06,5.49,417527.21,9.53
834748.38,19.06,5.5,417428.77,9.53
834799.91,19.07,5.5,417607.07,9.54
834851.44,19.07,5.51,418191.93,9.55
834902.97,19.08,5.51,418310.4,9.56
834694.43,19.07,5.51,418945.47,9.57
834462.87,19.07,5.5,418732.29,9.57
834462.87,19.07,5.5,418782.58,9.57
834672.64,19.08,5.51,418792.01,9.57
834447.21,19.07,5.51,418793.48,9.57
834295.63,19.07,5.5,418635.84,9.57
834455.95,19.08,5.51,418607.08,9.57
834654.22,19.08,5.52,418860.74,9.58
834654.22,19.08,5.52,418823.3,9.58
834705.75,19.09,5.52,418477.0,9.57
834461.81,19.08,5.52,418470.0,9.57
834225.83,19.08,5.51,418229.57,9.57
834277.36,19.09,5.52,418009.48,9.56
834277.36,19.09,5.52,418044.5,9.56
834437.68,19.09,5.52,418044.75,9.56
834489.21,19.1,5.53,418043.07,9.57
834540.74,19.1,5.53,418043.07,9.57
834304.76,19.1,5.53,418043.07,9.57
834465.08,19.1,5.54,418273.91,9.58
834465.08,19.1,5.54,418226.04,9.57
834695.94,19.11,5.54,418040.84,9.57
834747.47,19.12,5.55,418093.08,9.57
834521.49,19.11,5.55,417995.2,9.57
834573.02,19.12,5.55,419218.14,9.6
834771.29,19.12,5.56,419428.69,9.61
834527.35,19.12,5.55,419019.2,9.6
834578.88,19.12,5.56,419018.21,9.6
834733.15,19.13,5.56,419018.11,9.6
834473.22,19.13,5.56,419017.77,9.6
834704.08,19.13,5.57,419017.77,9.61
834467.56,19.13,5.56,419096.08,9.61
834627.87,19.14,5.57,419166.79,9.61
834679.4,19.14,5.57,419170.99,9.61
834730.93,19.15,5.58,419237.09,9.62
834577.18,19.14,5.58,419737.51,9.63
834577.18,19.14,5.58,419790.54,9.63
834628.71,19.15,5.58,420067.25,9.64
834628.71,19.15,5.58,420056.74,9.64
834539.62,19.15,5.58,419895.6,9.63
834693.89,19.15,5.59,420284.64,9.64
834745.42,19.16,5.59,420283.21,9.65
834796.95,19.16,5.6,420283.21,9.65
834796.95,19.16,5.6,420289.64,9.65
834848.48,19.17,5.6,420289.64,9.65
834848.48,19.17,5.6,420203.06,9.65
834900.01,19.17,5.61,420203.06,9.65
835090.03,19.18,5.61,420247.24,9.65
834830.1,19.17,5.61,420335.15,9.65
834792.95,19.17,5.61,420313.71,9.65
834844.48,19.18,5.61,420290.97,9.66
834635.95,19.18,5.61,420290.97,9.66
834800.86,19.18,5.61,421233.04,9.68
834800.86,19.18,5.61,421184.09,9.68
834580.29,19.18,5.61,420890.07,9.67
834631.82,19.18,5.62,421346.46,9.68
834792.13,19.19,5.62,421345.82,9.69
834703.05,19.19,5.62,421345.02,9.69
834863.37,19.19,5.63,421345.02,9.69
834774.29,19.19,5.63,421384.96,9.69
834825.82,19.2,5.63,421371.19,9.69
834613.05,19.19,5.63,421050.66,9.68
834664.58,19.2,5.63,421038.86,9.68
834895.44,19.21,5.64,421024.49,9.69
835049.7,19.21,5.65,422047.64,9.71
835280.56,19.22,5.65,421973.07,9.71
835332.09,19.23,5.66,422545.07,9.72
835497.99,19.23,5.66,422492.35,9.72
835266.43,19.23,5.66,422372.55,9.72
835317.96,19.23,5.67,422612.05,9.73
835317.96,19.23,5.67,422764.74,9.73
835210.77,19.23,5.66,422655.93,9.73
835371.08,19.24,5.67,422656.18,9.73
835111.16,19.23,5.67,422927.36,9.74
834956.77,19.23,5.66,422774.31,9.74
834720.79,19.23,5.66,422772.62,9.74
834772.32,19.23,5.66,422772.62,9.74
834772.32,19.23,5.66,422742.48,9.74
834932.64,19.24,5.67,422742.48,9.74
834646.12,19.23,5.66,422191.18,9.73
834493.67,19.23,5.66,422250.68,9.73
834404.59,19.23,5.66,422310.31,9.73
834404.59,19.23,5.66,422341.35,9.73
834190.51,19.22,5.66,422067.85,9.73
834242.04,19.23,5.66,422036.44,9.73
834402.36,19.23,5.67,422085.8,9.73
834453.89,19.24,5.67,422008.22,9.73
834608.16,19.25,5.68,423326.33,9.76
834372.17,19.24,5.68,423257.41,9.76
834538.08,19.25,5.68,422881.15,9.75
834589.61,19.25,5.69,422880.15,9.76
834641.14,19.26,5.69,422879.71,9.76
834478.25,19.26,5.69,423324.12,9.77
834638.56,19.26,5.7,423324.12,9.77
834621.81,19.26,5.7,423324.12,9.77
834673.34,19.27,5.7,423453.58,9.77
834833.66,19.27,5.71,423425.83,9.78
834833.66,19.27,5.71,423411.01,9.78
834833.66,19.27,5.71,423557.79,9.78
834885.19,19.28,5.71,423654.91,9.78
834796.1,19.28,5.71,423486.76,9.78
834965.5,19.28,5.72,423670.68,9.78
834958.65,19.28,5.72,424929.32,9.81
835118.97,19.29,5.72,425098.82,9.82
834980.63,19.29,5.72,424762.7,9.81
835134.89,19.29,5.73,424764.7,9.81
835295.21,19.3,5.73,424768.16,9.81
835059.23,19.3,5.73,424761.27,9.82
835225.13,19.3,5.74,424761.27,9.82
835225.13,19.3,5.74,424726.25,9.82
835276.66,19.31,5.74,424960.35,9.82
835055.1,19.3,5.74,424826.86,9.82
834796.88,19.3,5.73,424963.62,9.83
834962.79,19.31,5.74,424878.78,9.82
834731.22,19.3,5.74,425002.72,9.83
834731.22,19.3,5.74,425021.74,9.83
834782.75,19.31,5.74,425940.85,9.85
834492.82,19.3,5.74,425930.26,9.85
834544.35,19.31,5.74,425846.41,9.85
834742.63,19.31,5.75,425740.76,9.85
834794.16,19.32,5.75,425859.24,9.86
834954.48,19.33,5.76,425886.96,9.86
835006.01,19.33,5.76,426005.44,9.86
834770.03,19.33,5.76,425929.25,9.86
834770.03,19.33,5.76,425998.1,9.86
835000.89,19.33,5.77,426141.55,9.87
835199.16,19.34,5.78,425782.24,9.86
835250.7,19.35,5.78,425684.23,9.86
835302.23,19.35,5.79,425683.24,9.86
835462.54,19.36,5.79,425682.8,9.86
835226.56,19.35,5.79,425682.8,9.86
835424.84,19.36,5.79,425745.04,9.87
835180.9,19.36,5.79,425753.24,9.87
835335.16,19.36,5.8,425802.1,9.87
835495.48,19.37,5.8,425768.94,9.87
835649.75,19.38,5.81,425856.29,9.87
835413.77,19.37,5.81,425818.41,9.87
835574.08,19.38,5.81,427864.22,9.92
835625.61,19.38,5.82,427982.69,9.93
835677.14,19.39,5.82,428041.74,9.93
835837.46,19.39,5.83,428012.97,9.93
835550.94,19.39,5.82,427840.65,9.93
835705.21,19.4,5.83,428068.95,9.93
835469.23,19.39,5.83,428042.17,9.94
835469.23,19.39,5.83,428042.17,9.94
835260.0,19.39,5.82,427800.91,9.93
835260.0,19.39,5.82,427773.71,9.93
835490.86,19.4,5.83,427772.27,9.93
835542.39,19.4,5.83,427772.27,9.93
835542.39,19.4,5.83,427661.78,9.93
835702.7,19.41,5.84,427661.78,9.93
835702.7,19.41,5.84,427711.98,9.93
835754.23,19.41,5.85,427711.98,9.93
835805.76,19.42,5.85,427943.98,9.94
835545.84,19.41,5.85,427688.7,9.94
835597.37,19.42,5.85,427905.96,9.94
835648.9,19.42,5.86,428293.57,9.95
835394.96,19.42,5.85,428086.77,9.95
835446.49,19.42,5.86,428630.66,9.96
835600.75,19.43,5.86,428632.66,9.97
835652.28,19.43,5.87,428629.57,9.97
835703.81,19.44,5.87,428629.23,9.97
835703.81,19.44,5.87,428629.23,9.97
835546.62,19.44,5.87,428472.48,9.97
835376.69,19.43,5.87,428472.48,9.97
835140.71,19.43,5.86,428292.93,9.96
835301.03,19.43,5.87,428292.93,9.96
835301.03,19.43,5.87,428292.93,9.96
835352.56,19.44,5.87,428521.05,9.97
835200.11,19.44,5.87,428709.53,9.98
834974.13,19.43,5.87,428528.31,9.97
834971.31,19.44,5.87,428471.39,9.97
834971.31,19.44,5.87,428434.55,9.97
834934.31,19.44,5.87,428072.99,9.97
835094.63,19.44,5.88,428593.53,9.98
835094.63,19.44,5.88,428566.33,9.98
834858.65,19.44,5.87,427998.87,9.97
835018.97,19.45,5.88,428086.42,9.97
834898.8,19.45,5.88,427819.17,9.96
834694.73,19.44,5.88,427457.45,9.96
834694.73,19.44,5.88,427421.41,9.96
834458.75,19.44,5.87,428630.53,9.98
834613.01,19.44,5.88,428632.53,9.99
834767.28,19.45,5.88,428632.2,9.99
834507.35,19.45,5.88,428629.1,9.99
834667.67,19.45,5.89,428629.1,9.99
834667.67,19.45,5.89,428679.3,9.99
834719.2,19.46,5.89,428450.06,9.99
834873.46,19.46,5.9,429093.3,10.0
834637.48,19.46,5.89,429232.02,10.01
834797.8,19.47,5.9,429753.36,10.02
834958.12,19.47,5.91,429724.6,10.02
834722.14,19.47,5.9,429580.84,10.02
834876.4,19.48,5.91,429924.99,10.03
835036.72,19.48,5.91,429889.83,10.03
835088.25,19.49,5.92,429555.16,10.02
834818.32,19.48,5.91,429291.02,10.02
834869.85,19.49,5.92,428994.53,10.01
834780.77,19.49,5.92,428627.41,10.01
834970.79,19.49,5.93,429786.16,10.03
835022.32,19.5,5.93,429439.86,10.03
834957.9,19.5,5.93,428970.28,10.02
834643.75,19.49,5.93,428652.95,10.01
834806.21,19.5,5.93,430259.67,10.05
834806.21,19.5,5.93,430229.53,10.05
834676.47,19.5,5.93,430079.59,10.05
834676.47,19.5,5.93,430111.16,10.05
834842.37,19.5,5.94,430109.73,10.05
834893.9,19.51,5.94,429889.64,10.04
834945.43,19.51,5.95,429889.64,10.05
834788.24,19.51,5.94,429732.0,10.04
834695.08,19.51,5.94,429624.36,10.04
834606.28,19.51,5.94,429624.36,10.04
834657.81,19.51,5.95,429624.36,10.04
834709.34,19.52,5.95,429710.41,10.05
834907.62,19.53,5.96,429658.41,10.05
834663.68,19.52,5.95,429624.36,10.05
834715.21,19.53,5.96,429624.36,10.05
834869.47,19.53,5.97,430847.18,10.08
834921.0,19.54,5.97,430739.62,10.08
835075.27,19.54,5.98,430826.87,10.08
835235.59,19.55,5.98,430932.55,10.09
835278.25,19.55,5.99,430386.63,10.08
835042.27,19.55,5.98,430365.11,10.08
835196.54,19.56,5.99,430457.08,10.08
834936.61,19.55,5.99,430606.43,10.08
834640.08,19.55,5.98,430404.12,10.08
834691.61,19.55,5.99,430513.68,10.09
834845.87,19.56,6.0,430605.66,10.09
835006.19,19.57,6.0,430713.22,10.09
834770.21,19.56,6.0,430685.31,10.09
834600.28,19.56,5.99,430514.77,10.09
834600.28,19.56,5.99,430557.11,10.09
834766.19,19.57,6.0,430504.39,10.09
834766.19,19.57,6.0,430468.35,10.09
834506.26,19.56,6.0,430307.14,10.09
834737.12,19.57,6.0,430849.41,10.1
834935.39,19.58,6.01,430847.98,10.1
834935.39,19.58,6.01,430967.11,10.11
834986.92,19.58,6.02,430967.11,10.11
835141.19,19.59,6.02,430967.11,10.11
835192.72,19.59,6.03,430967.11,10.11
835022.79,19.59,6.02,430802.96,10.11
834778.85,19.59,6.02,430853.88,10.11
834621.66,19.58,6.02,430735.84,10.11
834621.66,19.58,6.02,430768.31,10.11
834775.92,19.59,6.02,431000.2,10.11
834827.45,19.6,6.03,431255.61,10.12
834567.52,19.59,6.02,430912.81,10.12
834798.38,19.6,6.03,430717.39,10.11
834798.38,19.6,6.03,430718.84,10.11
834538.45,19.59,6.03,431783.36,10.14
834306.89,19.59,6.02,431535.54,10.13
834358.42,19.6,6.03,431699.9,10.14
834556.7,19.6,6.04,431340.58,10.13
834399.51,19.6,6.03,431225.24,10.13
834451.04,19.61,6.04,431127.23,10.13
834207.09,19.6,6.03,430930.44,10.13
834258.62,19.61,6.04,430929.44,10.13
834258.62,19.61,6.04,430902.24,10.13
834310.15,19.61,6.04,430901.8,10.13
834361.68,19.62,6.05,430901.8,10.13
834413.21,19.62,6.05,430901.8,10.13
834264.44,19.62,6.05,430744.16,10.13
834424.76,19.62,6.06,430744.16,10.13
834579.02,19.63,6.06,430744.16,10.13
834529.02,19.63,6.06,430694.16,10.13
834580.55,19.63,6.07,431666.61,10.16
834320.63,19.63,6.06,431235.72,10.15
834084.65,19.63,6.06,430759.97,10.14
834244.96,19.63,6.07,431999.78,10.17
834008.98,19.63,6.06,431669.66,10.16
834060.51,19.63,6.07,431668.67,10.16
834112.04,19.64,6.07,431668.23,10.16
833875.52,19.63,6.07,431453.97,10.16
833639.0,19.63,6.06,431152.0,10.15
833848.77,19.64,6.07,431152.0,10.15
833900.3,19.64,6.08,431152.0,10.16
833834.1,19.64,6.08,431281.47,10.16
833994.41,19.65,6.08,431214.79,10.16
833994.41,19.65,6.08,431255.43,10.16
833856.07,19.65,6.08,431192.65,10.16
833646.84,19.64,6.08,431542.38,10.17
833698.37,19.65,6.08,431760.52,10.18
833749.9,19.65,6.09,432125.66,10.19
833537.14,19.65,6.08,431770.1,10.18
833537.14,19.65,6.08,431875.78,10.18
833691.4,19.66,6.09,432002.6,10.19
833848.27,19.66,6.09,431686.23,10.18
833688.34,19.66,6.09,431923.38,10.18
833688.34,19.66,6.09,431964.02,10.19
833739.87,19.66,6.1,431963.03,10.19
833894.14,19.67,6.1,431962.93,10.19
833945.67,19.67,6.11,431962.59,10.19
833775.74,19.67,6.11,431962.59,10.19
833827.27,19.68,6.11,431962.59,10.19
833827.27,19.68,6.11,432012.79,10.19
833878.8,19.68,6.12,432012.79,10.2
834048.19,19.69,6.12,432190.7,10.2
833950.03,19.69,6.12,432012.79,10.2
834104.3,19.69,6.13,433357.21,10.23
834155.83,19.7,6.13,433202.62,10.23
833895.9,19.69,6.13,433314.9,10.23
833947.43,19.7,6.13,433313.91,10.24
833998.96,19.7,6.14,433313.47,10.24
834153.69,19.71,6.14,433313.47,10.24
834205.22,19.72,6.15,433313.47,10.24
833964.83,19.71,6.15,433313.47,10.24
834016.36,19.72,6.15,433313.47,10.24
834016.36,19.72,6.15,433277.42,10.24
834176.68,19.72,6.16,433775.58,10.26
833940.7,19.72,6.15,433667.42,10.25
834101.01,19.73,6.16,433615.62,10.25
833865.03,19.72,6.16,433349.33,10.25
834030.94,19.73,6.16,434516.52,10.28
834082.47,19.73,6.17,434515.53,10.28
834134.0,19.74,6.17,434515.09,10.28
834045.2,19.74,6.17,434394.16,10.28
834205.51,19.74,6.18,434394.16,10.28
833969.53,19.74,6.17,434394.16,10.28
834129.85,19.75,6.18,434625.0,10.29
833893.87,19.74,6.18,434685.61,10.29
834063.26,19.75,6.18,434535.85,10.29
834114.79,19.75,6.19,434444.29,10.29
833799.22,19.75,6.18,434135.56,10.28
833792.37,19.75,6.18,435158.24,10.31
833946.64,19.75,6.19,435344.31,10.31
834106.96,19.76,6.19,435315.55,10.31
833958.78,19.76,6.19,435157.91,10.31
833732.8,19.75,6.19,435014.15,10.31
833474.58,19.75,6.18,434201.73,10.29
