ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
910588.54,22.87,9.27,307544.98,7.72
910973.2,22.88,9.28,307539.52,7.72
910837.23,22.88,9.29,307524.59,7.73
911133.25,22.89,9.3,307534.49,7.73
910997.27,22.9,9.3,307506.94,7.73
910861.29,22.9,9.3,307522.69,7.73
910725.31,22.9,9.3,307308.31,7.73
910589.34,22.9,9.31,307308.31,7.73
910453.36,22.91,9.31,307308.31,7.73
910317.38,22.91,9.31,307308.31,7.73
910317.38,22.91,9.31,307308.31,7.73
910370.08,22.91,9.32,307308.31,7.74
910234.11,22.92,9.32,307308.31,7.74
910478.14,22.93,9.33,307310.58,7.74
910342.16,22.93,9.33,307341.94,7.74
910394.87,22.94,9.34,307453.02,7.75
910258.89,22.94,9.34,307367.48,7.75
910258.89,22.94,9.34,307367.21,7.75
910122.91,22.94,9.34,307600.24,7.75
910418.93,22.95,9.35,307418.17,7.75
910120.93,22.95,9.35,307101.88,7.74
910173.63,22.95,9.35,307096.02,7.74
910037.65,22.95,9.36,307094.29,7.75
910090.35,22.96,9.36,307097.05,7.75
909954.37,22.96,9.36,307097.03,7.75
910144.83,22.97,9.37,307041.09,7.75
910197.53,22.98,9.38,307041.09,7.75
910582.19,22.99,9.39,307142.76,7.75
910826.22,23.0,9.4,306999.57,7.75
912624.06,23.05,9.45,307724.77,7.77
912624.06,23.05,9.45,307724.79,7.77
913008.72,23.06,9.46,307807.69,7.77
913469.95,23.07,9.48,307913.43,7.78
913469.95,23.07,9.48,307923.08,7.78
913854.61,23.09,9.49,308948.47,7.8
913718.63,23.09,9.49,308915.11,7.81
913582.66,23.09,9.49,308913.75,7.81
912977.45,23.08,9.48,308193.46,7.79
911889.63,23.1,9.5,308193.15,7.81
911525.79,23.09,9.5,307832.34,7.8
911910.45,23.1,9.51,307832.34,7.8
912364.02,23.12,9.52,308415.95,7.81
912660.04,23.13,9.53,308419.72,7.82
912660.04,23.13,9.53,308414.18,7.82
912956.06,23.14,9.54,308460.14,7.82
913409.63,23.15,9.55,308683.33,7.82
913462.33,23.16,9.56,308721.2,7.83
913326.35,23.16,9.56,308719.42,7.83
913190.38,23.16,9.56,308735.14,7.83
913471.49,23.17,9.57,308769.44,7.83
913335.51,23.17,9.58,308738.07,7.83
913789.08,23.19,9.59,308738.07,7.83
913841.78,23.19,9.6,310686.19,7.89
913705.8,23.2,9.6,311101.47,7.9
913569.82,23.2,9.6,311103.86,7.9
913487.93,23.2,9.6,311053.38,7.9
913731.96,23.21,9.61,311778.63,7.92
913595.99,23.21,9.62,312258.73,7.93
913460.01,23.22,9.62,312273.0,7.94
913324.03,23.22,9.62,312411.28,7.94
913324.03,23.22,9.62,312365.21,7.94
913376.73,23.23,9.63,312365.21,7.94
913240.76,23.23,9.63,312364.74,7.94
913104.78,23.23,9.63,312364.74,7.95
913104.78,23.23,9.63,312364.74,7.95
912968.8,23.23,9.64,312364.74,7.95
912832.83,23.24,9.64,312364.37,7.95
912696.85,23.24,9.64,312376.59,7.95
914452.19,23.28,9.68,314682.05,8.01
914504.89,23.29,9.69,314682.05,8.01
914368.92,23.29,9.69,314645.27,8.01
914232.94,23.29,9.7,314629.21,8.02
914232.94,23.29,9.7,314615.05,8.02
914315.54,23.3,9.7,314697.65,8.02
914179.56,23.3,9.7,314697.65,8.02
914043.58,23.3,9.7,314697.27,8.02
913907.61,23.3,9.71,314692.29,8.02
913771.63,23.31,9.71,314693.46,8.03
913698.62,23.31,9.71,315088.64,8.04
913889.07,23.32,9.72,315281.94,8.04
913753.09,23.32,9.72,315282.26,8.05
913442.57,23.32,9.72,314617.99,8.03
913070.57,23.31,9.71,314318.06,8.03
913123.27,23.32,9.72,314303.8,8.03
913175.98,23.32,9.73,314177.7,8.02
912877.97,23.32,9.72,314177.7,8.03
912877.97,23.32,9.72,314162.97,8.03
912877.97,23.32,9.72,314173.05,8.03
913331.54,23.33,9.73,314178.18,8.03
913195.56,23.34,9.74,314168.42,8.03
913059.58,23.34,9.74,314168.42,8.03
913112.29,23.34,9.75,314467.89,8.04
912976.31,23.35,9.75,314467.89,8.04
912752.85,23.34,9.74,314369.8,8.04
912616.87,23.35,9.75,314757.16,8.05
912480.89,23.35,9.75,314822.4,8.06
912480.89,23.35,9.75,314881.16,8.06
912344.92,23.35,9.75,314888.21,8.06
912397.62,23.36,9.76,314888.21,8.06
912397.62,23.36,9.76,314881.8,8.06
912261.64,23.36,9.76,314881.49,8.06
912125.66,23.36,9.76,314881.49,8.06
911989.69,23.36,9.77,314905.27,8.07
911853.71,23.37,9.77,316326.63,8.11
911853.71,23.37,9.77,316260.42,8.1
912193.38,23.38,9.78,316443.0,8.11
912052.92,23.38,9.78,316333.82,8.11
912052.92,23.38,9.78,316819.56,8.12
912105.63,23.38,9.78,316819.62,8.12
912409.8,23.39,9.79,316819.62,8.12
912475.12,23.4,9.8,317592.49,8.14
912339.14,23.4,9.8,317506.31,8.14
912391.84,23.41,9.81,317691.95,8.15
912635.88,23.42,9.82,317814.9,8.15
912499.9,23.42,9.82,317814.59,8.16
912363.92,23.42,9.82,317860.76,8.16
912804.24,23.44,9.84,318768.63,8.18
913100.26,23.45,9.85,319056.74,8.19
913152.96,23.45,9.86,319056.8,8.19
913205.67,23.46,9.86,319445.97,8.21
913596.23,23.47,9.87,319475.94,8.21
913648.93,23.48,9.88,319475.78,8.21
913648.93,23.48,9.88,319475.78,8.21
913839.38,23.49,9.89,319475.78,8.21
913703.41,23.49,9.89,319475.78,8.21
913567.43,23.49,9.89,319826.81,8.22
913431.45,23.49,9.9,319826.81,8.23
913431.45,23.49,9.9,319826.81,8.23
913295.47,23.5,9.9,319826.81,8.23
913159.5,23.5,9.9,319826.81,8.23
913023.52,23.5,9.9,319866.16,8.23
912788.94,23.5,9.9,319543.86,8.23
913084.96,23.51,9.91,319523.46,8.23
913084.96,23.51,9.91,319533.11,8.23
913538.53,23.53,9.93,319523.2,8.23
913402.55,23.53,9.93,319553.55,8.23
913698.57,23.54,9.94,319817.49,8.24
913562.6,23.54,9.94,319759.56,8.24
913858.62,23.55,9.95,319759.56,8.24
913722.64,23.55,9.96,320079.82,8.25
914026.81,23.56,9.97,320778.29,8.27
914322.83,23.57,9.98,320772.75,8.27
914186.86,23.58,9.98,320763.47,8.27
914186.86,23.58,9.98,320688.6,8.27
914482.88,23.59,9.99,321043.68,8.28
914346.9,23.59,9.99,321043.28,8.28
914210.92,23.59,10.0,321052.03,8.29
914074.95,23.6,10.0,321042.14,8.29
913938.97,23.6,10.0,321031.27,8.29
913566.97,23.59,9.99,320659.54,8.28
913619.67,23.6,10.0,320659.61,8.28
913483.69,23.6,10.0,320788.29,8.29
913347.72,23.6,10.01,321012.89,8.3
913211.74,23.61,10.01,321183.32,8.3
913264.44,23.61,10.01,321198.77,8.3
913317.14,23.62,10.02,321198.77,8.31
913317.14,23.62,10.02,321198.77,8.31
913317.14,23.62,10.02,321198.77,8.31
912773.23,23.63,10.03,321731.6,8.33
912282.59,23.62,10.02,321731.6,8.33
912146.62,23.62,10.02,321731.6,8.33
912010.64,23.62,10.03,321729.64,8.33
912010.64,23.62,10.03,321684.38,8.33
911874.66,23.63,10.03,321568.06,8.33
911178.53,23.62,10.02,320878.04,8.32
911042.55,23.62,10.02,322051.06,8.35
911408.16,23.63,10.03,322493.91,8.36
911408.16,23.63,10.03,322459.38,8.36
911408.16,23.63,10.03,322362.59,8.36
911272.18,23.63,10.03,322353.02,8.36
911324.88,23.64,10.04,322301.19,8.36
911515.34,23.65,10.05,322824.95,8.38
911568.04,23.65,10.06,322810.95,8.38
911864.06,23.66,10.07,323108.31,8.39
911864.06,23.66,10.07,323108.31,8.39
912054.51,23.67,10.08,324239.22,8.42
911918.53,23.68,10.08,324268.37,8.42
911918.53,23.68,10.08,324261.84,8.42
911782.56,23.68,10.08,324424.69,8.43
911876.88,23.68,10.08,324452.79,8.43
911740.9,23.69,10.09,324961.96,8.44
911740.9,23.69,10.09,325244.33,8.45
911740.9,23.69,10.09,325435.2,8.45
911604.92,23.69,10.09,325443.19,8.46
911907.67,23.7,10.1,326553.72,8.49
911771.69,23.7,10.1,326553.72,8.49
912075.86,23.71,10.11,326861.23,8.5
912075.86,23.71,10.11,326861.23,8.5
911939.88,23.72,10.12,326881.8,8.5
911567.89,23.71,10.11,326985.8,8.5
911431.91,23.71,10.11,326985.8,8.51
911727.93,23.72,10.12,326990.68,8.51
911591.95,23.72,10.13,326905.14,8.51
911219.95,23.72,10.12,326533.34,8.5
911083.98,23.72,10.12,326523.44,8.5
911136.68,23.73,10.13,326507.36,8.5
911000.7,23.73,10.13,326507.36,8.5
910842.02,23.73,10.13,326352.38,8.5
910706.04,23.73,10.13,326307.8,8.5
910837.0,23.73,10.13,328609.61,8.56
910701.02,23.73,10.14,328609.96,8.56
910565.05,23.74,10.14,328654.44,8.57
910429.07,23.74,10.14,329148.58,8.58
910293.09,23.74,10.14,329127.07,8.58
909986.63,23.74,10.14,328795.0,8.58
910282.66,23.75,10.15,328774.62,8.58
910167.25,23.75,10.15,328697.74,8.58
910031.28,23.75,10.15,328783.81,8.58
909895.3,23.75,10.16,328783.81,8.58
910191.32,23.76,10.17,329056.41,8.59
910055.34,23.77,10.17,329007.0,8.59
909919.37,23.77,10.17,328999.15,8.59
909783.39,23.77,10.18,329100.63,8.6
910079.41,23.78,10.19,329324.36,8.61
910545.36,23.8,10.2,329711.47,8.62
910409.39,23.8,10.21,329701.57,8.62
910273.41,23.81,10.21,330183.5,8.64
910137.43,23.81,10.21,330164.96,8.64
910023.09,23.81,10.22,330146.44,8.64
910075.79,23.82,10.22,330140.31,8.64
910070.77,23.83,10.23,330133.93,8.64
909738.0,23.82,10.22,329763.12,8.63
909656.11,23.82,10.23,328993.54,8.62
909520.13,23.83,10.23,328988.78,8.62
909384.15,23.83,10.23,328951.83,8.62
909234.76,23.83,10.23,328867.25,8.62
909234.76,23.83,10.23,328867.25,8.62
909098.78,23.83,10.23,328867.25,8.62
909402.95,23.84,10.24,329225.76,8.63
908315.13,23.86,10.26,329220.22,8.65
908367.83,23.87,10.27,329249.88,8.65
907280.01,23.89,10.29,329249.57,8.67
907144.04,23.89,10.29,329239.54,8.67
907440.06,23.9,10.31,329239.54,8.67
907835.54,23.92,10.32,329824.39,8.69
907908.14,23.92,10.32,329851.07,8.69
908255.57,23.93,10.33,333066.78,8.78
908119.6,23.93,10.34,333049.29,8.78
907983.62,23.94,10.34,333264.31,8.79
907847.64,23.94,10.34,333264.31,8.79
907847.64,23.94,10.34,334746.83,8.83
908143.66,23.95,10.35,335756.1,8.85
908007.69,23.95,10.36,335788.9,8.86
908392.35,23.97,10.37,335763.85,8.86
908445.05,23.97,10.37,335766.26,8.86
910164.85,24.02,10.43,337883.95,8.92
910050.51,24.03,10.43,337769.75,8.92
909914.53,24.03,10.43,337652.68,8.92
909914.53,24.03,10.43,337517.06,8.91
909914.53,24.03,10.43,337430.01,8.91
909778.55,24.03,10.43,337430.01,8.91
909831.26,24.04,10.44,337876.91,8.93
909695.28,24.04,10.44,337876.59,8.93
909559.3,24.04,10.45,337896.13,8.93
909423.32,24.05,10.45,337806.9,8.93
909287.35,24.05,10.45,337843.25,8.94
909884.73,24.07,10.47,338334.13,8.95
909748.75,24.07,10.47,338334.13,8.95
909748.75,24.07,10.47,338877.31,8.97
911745.81,24.13,10.53,342852.84,9.07
911936.27,24.14,10.54,342920.47,9.08
911936.27,24.14,10.54,342977.44,9.08
911800.29,24.14,10.54,342972.27,9.08
911664.31,24.14,10.54,342972.27,9.08
911960.33,24.15,10.56,342972.27,9.08
912204.37,24.16,10.57,344678.62,9.13
912068.39,24.17,10.57,344650.98,9.13
911932.41,24.17,10.57,344634.66,9.13
911796.44,24.17,10.57,344627.82,9.14
911660.46,24.17,10.58,344637.75,9.14
911660.46,24.17,10.58,344637.75,9.14
911524.48,24.18,10.58,345181.22,9.16
911388.5,24.18,10.58,345931.75,9.18
911339.83,24.19,10.59,347841.99,9.23
911339.83,24.19,10.59,347764.99,9.23
912064.03,24.21,10.61,347550.26,9.23
912064.03,24.21,10.61,347521.91,9.23
911928.06,24.21,10.62,347323.43,9.22
911792.08,24.22,10.62,347323.71,9.22
911844.78,24.22,10.63,347429.93,9.23
911897.48,24.23,10.63,347429.93,9.23
911804.77,24.23,10.64,347727.01,9.24
911668.79,24.24,10.64,348323.87,9.26
913170.72,24.28,10.69,349684.54,9.3
913034.75,24.29,10.69,349684.07,9.3
912490.84,24.3,10.7,349735.6,9.31
912354.86,24.3,10.7,349808.14,9.32
912218.88,24.3,10.71,349808.58,9.32
912082.9,24.31,10.71,349798.5,9.32
912135.61,24.31,10.71,349798.5,9.32
912135.61,24.31,10.71,349862.66,9.33
911999.63,24.32,10.72,349806.04,9.33
914088.94,24.38,10.78,352522.01,9.4
914141.64,24.38,10.79,352522.01,9.4
914005.67,24.39,10.79,352576.31,9.41
913869.69,24.39,10.79,352575.94,9.41
913646.23,24.39,10.79,352578.22,9.41
913942.25,24.4,10.8,353009.55,9.42
914238.27,24.41,10.81,353916.66,9.45
914238.27,24.41,10.81,353998.36,9.45
914102.29,24.41,10.81,354443.17,9.47
913966.32,24.41,10.82,354415.62,9.47
913830.34,24.42,10.82,353897.36,9.46
913830.34,24.42,10.82,354620.29,9.48
913694.36,24.42,10.82,354746.51,9.48
913694.36,24.42,10.82,354762.62,9.48
913747.06,24.43,10.83,354762.62,9.48
913799.77,24.43,10.84,354762.62,9.49
913663.79,24.44,10.84,354737.33,9.49
913663.79,24.44,10.84,354725.57,9.49
913854.24,24.45,10.85,354683.3,9.49
913906.94,24.45,10.85,354645.56,9.49
914489.39,24.47,10.87,357394.51,9.56
914542.09,24.48,10.88,357580.41,9.57
914594.79,24.48,10.89,358521.77,9.6
914458.81,24.49,10.89,358514.24,9.6
914322.84,24.49,10.89,358512.08,9.6
913235.02,24.51,10.91,358511.77,9.62
913099.04,24.52,10.92,358511.77,9.63
912963.06,24.52,10.92,358511.77,9.63
913015.76,24.52,10.93,358521.89,9.63
913015.76,24.52,10.93,359226.31,9.65
912879.79,24.53,10.93,359251.89,9.65
912743.81,24.53,10.93,359231.73,9.65
912607.83,24.53,10.94,359152.42,9.66
912660.53,24.54,10.94,359152.49,9.66
912464.92,24.54,10.94,359377.41,9.66
912328.94,24.54,10.94,359370.27,9.67
912192.97,24.54,10.94,359341.06,9.67
912245.67,24.55,10.95,359341.06,9.67
912142.97,24.55,10.95,359151.61,9.67
912007.0,24.55,10.95,359146.68,9.67
911892.65,24.56,10.96,359465.47,9.68
911756.68,24.56,10.96,359465.47,9.68
911756.68,24.56,10.96,359537.87,9.68
911809.38,24.56,10.97,359537.87,9.69
912194.04,24.58,10.98,359694.36,9.69
912058.06,24.58,10.98,359681.77,9.69
912276.32,24.59,10.99,362281.47,9.76
912140.34,24.59,10.99,362394.74,9.77
912004.37,24.59,10.99,362400.58,9.77
911868.39,24.6,11.0,362366.73,9.77
911732.41,24.6,11.0,362366.73,9.78
911596.43,24.6,11.0,362361.19,9.78
911460.46,24.6,11.01,363322.68,9.81
911324.48,24.61,11.01,363249.37,9.81
911188.5,24.61,11.01,363243.39,9.81
911649.73,24.62,11.03,363243.39,9.81
911513.75,24.63,11.03,363240.63,9.81
911201.65,24.62,11.02,362992.44,9.81
911065.67,24.62,11.03,362992.89,9.81
910929.7,24.63,11.03,362982.99,9.81
910793.72,24.63,11.03,362992.35,9.82
910846.42,24.64,11.04,363333.41,9.83
910710.44,24.64,11.04,363414.61,9.83
910574.47,24.64,11.05,363371.77,9.83
910878.64,24.65,11.06,363371.77,9.84
911174.66,24.67,11.07,363369.29,9.84
911635.88,24.68,11.08,363296.67,9.84
911688.59,24.69,11.09,363431.97,9.84
911727.22,24.69,11.1,366334.68,9.92
911727.22,24.69,11.1,366821.79,9.94
911591.24,24.7,11.1,366894.51,9.94
911455.26,24.7,11.1,366894.51,9.94
911751.28,24.71,11.11,366903.83,9.94
911615.31,24.71,11.12,367148.89,9.95
911479.33,24.72,11.12,367097.37,9.95
911723.36,24.73,11.13,367016.26,9.95
911215.96,24.72,11.12,366450.83,9.94
911179.91,24.73,11.13,366897.56,9.96
911179.91,24.73,11.13,366897.56,9.96
911311.25,24.73,11.13,367085.28,9.96
911676.86,24.74,11.14,367335.45,9.97
912061.52,24.75,11.16,367335.45,9.97
912061.52,24.75,11.16,367224.75,9.97
911925.54,24.76,11.16,367230.98,9.97
911925.54,24.76,11.16,367243.1,9.97
911978.24,24.76,11.17,367236.34,9.97
912010.69,24.76,11.17,367375.42,9.98
912306.71,24.78,11.18,367375.05,9.98
912072.13,24.78,11.18,367052.74,9.97
912353.24,24.79,11.19,367408.64,9.98
914925.22,24.86,11.27,367721.55,9.99
914789.25,24.87,11.27,367774.04,10.0
914653.27,24.87,11.27,367791.51,10.0
914517.29,24.87,11.28,367816.41,10.0
914381.31,24.88,11.28,367788.3,10.01
914434.02,24.88,11.29,368087.77,10.02
914730.04,24.89,11.3,368087.77,10.02
914594.06,24.9,11.3,368024.83,10.02
914251.36,24.89,11.29,367518.27,10.01
914115.39,24.89,11.3,368525.95,10.04
913979.41,24.9,11.3,368525.95,10.04
913843.43,24.9,11.3,368469.44,10.04
913707.46,24.9,11.31,368469.44,10.04
913571.48,24.91,11.31,368463.89,10.05
913625.56,24.91,11.31,371987.13,10.14
913625.56,24.91,11.31,372058.53,10.14
913489.58,24.91,11.31,372058.53,10.15
913785.6,24.92,11.33,372263.08,10.15
913649.63,24.93,11.33,372124.88,10.15
913702.33,24.93,11.34,372424.34,10.16
913702.33,24.93,11.34,372357.51,10.16
913566.35,24.94,11.34,372352.1,10.16
913430.37,24.94,11.34,372352.55,10.17
913430.37,24.94,11.34,372701.39,10.18
913483.07,24.95,11.35,372703.0,10.18
913848.68,24.96,11.36,372687.25,10.18
913848.68,24.96,11.36,372709.84,10.18
913712.7,24.96,11.36,372705.61,10.18
913576.73,24.96,11.37,372786.92,10.19
913357.34,24.96,11.36,372512.99,10.18
913221.37,24.96,11.37,372483.84,10.18
913085.39,24.97,11.37,372419.86,10.18
913470.05,24.98,11.38,372574.97,10.19
913522.75,24.99,11.39,372413.54,10.19
913386.78,24.99,11.39,372703.79,10.2
913752.38,25.0,11.41,372635.61,10.2
913752.38,25.0,11.41,372637.04,10.2
912664.56,25.03,11.43,372636.73,10.22
912528.58,25.03,11.43,372624.51,10.22
912581.29,25.04,11.44,372703.91,10.23
912444.71,25.04,11.44,372399.81,10.22
912510.03,25.05,11.45,371976.55,10.21
912806.05,25.06,11.46,371976.55,10.21
912670.07,25.06,11.47,372161.53,10.22
912396.96,25.06,11.46,371989.37,10.22
912238.28,25.05,11.46,372124.4,10.22
912102.31,25.06,11.46,371952.14,10.22
911966.33,25.06,11.46,371951.67,10.22
911830.35,25.06,11.47,371954.26,10.22
911694.37,25.07,11.47,372018.54,10.23
911558.4,25.07,11.47,372008.92,10.23
911334.94,25.07,11.47,371858.44,10.23
911387.64,25.07,11.48,371854.24,10.23
910881.56,25.07,11.47,371400.45,10.22
910585.13,25.06,11.46,371131.2,10.21
910585.13,25.06,11.46,371511.58,10.22
910449.16,25.06,11.46,371442.16,10.22
910313.18,25.07,11.47,371436.28,10.23
910503.63,25.08,11.48,371950.16,10.24
910807.8,25.09,11.49,371917.36,10.24
910671.82,25.09,11.49,372347.5,10.26
910535.85,25.09,11.5,372352.91,10.26
910399.87,25.1,11.5,372357.19,10.26
910263.89,25.1,11.5,372357.19,10.27
910559.91,25.11,11.51,372363.82,10.27
909472.1,25.14,11.54,372363.51,10.29
909336.12,25.14,11.54,372673.62,10.3
908858.23,25.13,11.53,372148.28,10.29
908427.6,25.12,11.53,372148.28,10.29
908427.6,25.12,11.53,374593.34,10.36
908291.62,25.13,11.53,375189.63,10.38
908595.79,25.14,11.54,375189.99,10.38
908648.49,25.15,11.55,375248.93,10.38
909005.69,25.16,11.57,375055.44,10.38
908869.71,25.17,11.57,375226.97,10.39
908597.76,25.17,11.57,375226.97,10.4
908550.54,25.18,11.58,375082.97,10.39
908414.56,25.18,11.58,375082.97,10.4
908278.58,25.18,11.59,375044.4,10.4
908142.6,25.19,11.59,375039.45,10.4
908142.6,25.19,11.59,375039.45,10.4
908002.15,25.18,11.59,374927.71,10.4
907506.47,25.18,11.58,374365.82,10.39
907559.17,25.18,11.59,374332.72,10.39
907423.19,25.19,11.59,374413.93,10.39
906335.37,25.21,11.61,374413.62,10.42
906335.37,25.21,11.61,374557.85,10.42
906651.58,25.22,11.63,375711.57,10.45
906651.58,25.22,11.63,375734.56,10.45
907036.24,25.24,11.64,375729.1,10.45
907332.26,25.25,11.65,375743.92,10.46
907332.26,25.25,11.65,376034.93,10.46
907196.28,25.25,11.65,376187.17,10.47
907248.99,25.26,11.66,376187.17,10.47
907113.01,25.26,11.66,376330.59,10.48
906977.03,25.26,11.67,376330.59,10.48
906561.83,25.26,11.66,375800.31,10.47
906447.48,25.26,11.67,375743.53,10.47
906908.71,25.28,11.68,375550.95,10.47
906772.73,25.28,11.68,375545.42,10.47
906772.73,25.28,11.68,375569.89,10.47
906636.76,25.28,11.69,375569.58,10.47
906500.78,25.29,11.69,375564.54,10.48
906364.8,25.29,11.69,375564.54,10.48
906364.8,25.29,11.69,375564.54,10.48
906818.37,25.3,11.71,376179.62,10.5
906818.37,25.3,11.71,376450.4,10.5
906682.39,25.31,11.71,376482.72,10.51
906546.42,25.31,11.71,376463.18,10.51
906599.12,25.32,11.72,376463.16,10.51
906463.14,25.32,11.72,376466.78,10.52
906463.14,25.32,11.72,376459.29,10.52
906515.84,25.33,11.73,376452.11,10.52
906379.86,25.33,11.73,376348.4,10.52
906243.89,25.34,11.74,376349.28,10.52
906243.89,25.34,11.74,376349.28,10.52
906107.91,25.34,11.74,377440.87,10.55
905873.33,25.34,11.74,377118.57,10.55
904785.51,25.37,11.77,377118.26,10.57
904681.98,25.37,11.77,376977.33,10.57
904546.01,25.37,11.78,376977.02,10.57
904410.03,25.38,11.78,376971.25,10.58
904274.05,25.38,11.78,376971.25,10.58
904306.5,25.38,11.78,378910.91,10.63
904359.2,25.39,11.79,378901.82,10.64
903881.32,25.38,11.78,378713.85,10.63
902793.5,25.41,11.81,378713.85,10.66
902657.52,25.41,11.81,378700.94,10.66
902710.22,25.42,11.82,378700.94,10.66
902710.22,25.42,11.82,378700.94,10.66
902574.25,25.42,11.82,378692.05,10.67
902626.95,25.43,11.83,378792.13,10.67
902512.6,25.43,11.83,378753.63,10.67
902512.6,25.43,11.83,378743.22,10.67
902376.63,25.44,11.84,378740.92,10.68
904271.32,25.5,11.9,378941.88,10.68
904324.02,25.5,11.91,378941.88,10.69
904620.04,25.51,11.92,378935.71,10.69
904672.75,25.52,11.92,378935.71,10.69
904985.45,25.54,11.94,380063.42,10.73
904985.45,25.54,11.94,380063.42,10.73
904849.47,25.54,11.94,380063.42,10.73
905145.49,25.55,11.96,380063.42,10.73
905273.36,25.56,11.97,380603.81,10.75
905305.8,25.56,11.97,382056.76,10.79
906518.4,25.61,12.01,384357.09,10.86
906708.85,25.62,12.02,384348.72,10.86
906410.84,25.61,12.01,384387.42,10.86
905948.48,25.6,12.01,383578.56,10.84
905812.5,25.61,12.01,383667.44,10.85
905865.2,25.62,12.02,383751.38,10.85
905642.31,25.61,12.01,384355.61,10.87
906095.88,25.63,12.03,384754.92,10.88
906297.14,25.64,12.04,385768.34,10.91
906161.17,25.64,12.04,386051.0,10.92
906213.87,25.65,12.05,386051.0,10.93
906077.89,25.65,12.05,386051.0,10.93
906130.59,25.66,12.06,386041.42,10.93
906321.04,25.67,12.07,386281.23,10.94
906625.22,25.68,12.08,386280.86,10.94
906489.24,25.68,12.09,386486.81,10.95
906119.09,25.68,12.08,386073.19,10.94
906273.19,25.69,12.09,385485.07,10.93
906325.9,25.69,12.1,385427.78,10.93
906721.84,25.71,12.11,385937.92,10.94
906585.86,25.71,12.11,386344.5,10.96
906169.34,25.71,12.11,385812.89,10.94
905967.67,25.71,12.11,385481.58,10.94
905967.67,25.71,12.11,385481.58,10.94
907571.72,25.76,12.16,386237.82,10.96
907571.72,25.76,12.16,386237.82,10.96
907435.74,25.76,12.17,386255.39,10.97
907299.77,25.77,12.17,386255.39,10.97
907163.79,25.77,12.17,386297.19,10.97
907716.31,25.79,12.19,386741.59,10.99
907580.34,25.79,12.2,387695.42,11.02
907770.79,25.8,12.21,387659.3,11.02
907634.81,25.81,12.21,387792.21,11.03
907915.92,25.82,12.22,387793.31,11.03
907715.6,25.82,12.22,387601.36,11.02
907768.3,25.82,12.23,387900.83,11.03
907425.6,25.82,12.22,387900.62,11.04
907053.6,25.81,12.21,387900.62,11.04
906917.63,25.81,12.22,387900.34,11.04
906781.65,25.82,12.22,387926.92,11.04
906645.67,25.82,12.22,387926.92,11.05
906941.69,25.83,12.23,387926.92,11.05
907237.71,25.84,12.25,387916.08,11.05
907541.89,25.86,12.26,387916.08,11.05
907405.91,25.86,12.26,387972.12,11.06
907037.72,25.85,12.26,387685.78,11.05
906970.63,25.86,12.26,388834.94,11.09
907161.08,25.87,12.27,389019.75,11.09
907213.79,25.88,12.28,389019.75,11.1
907077.81,25.88,12.28,389371.71,11.11
907077.81,25.88,12.28,389427.41,11.11
907077.81,25.88,12.28,389425.09,11.11
906941.83,25.88,12.29,389384.81,11.11
906805.85,25.89,12.29,389395.96,11.12
906805.85,25.89,12.29,389395.96,11.12
906582.4,25.88,12.29,389203.16,11.11
906582.4,25.88,12.29,389256.8,11.11
906878.42,25.9,12.3,389236.96,11.11
906878.42,25.9,12.3,389293.58,11.12
906931.12,25.9,12.31,389205.05,11.12
906795.14,25.91,12.31,389556.77,11.13
906659.16,25.91,12.31,389562.13,11.13
906474.28,25.91,12.31,389650.44,11.14
906338.3,25.91,12.31,389646.58,11.14
906202.33,25.91,12.32,389652.81,11.14
906066.35,25.92,12.32,389652.81,11.15
906066.35,25.92,12.32,389524.26,11.14
905930.37,25.92,12.32,389347.5,11.14
905794.39,25.93,12.33,389337.45,11.14
905658.42,25.93,12.33,389337.45,11.15
905954.44,25.94,12.34,389472.22,11.15
905556.77,25.93,12.34,389162.94,11.15
905609.47,25.94,12.34,389109.29,11.15
905905.49,25.95,12.36,389136.65,11.15
905791.15,25.96,12.36,388994.25,11.15
905655.17,25.96,12.36,388994.25,11.15
905157.5,25.95,12.35,388487.11,11.14
905021.52,25.96,12.36,388580.62,11.14
905074.22,25.96,12.36,388546.51,11.15
904938.25,25.97,12.37,388540.13,11.15
904802.27,25.97,12.37,388569.81,11.15
904666.29,25.97,12.38,388569.81,11.16
905050.95,25.99,12.39,388569.5,11.16
904914.98,25.99,12.39,388560.04,11.16
904602.88,25.98,12.39,389117.81,11.18
904466.9,25.99,12.39,389117.81,11.18
904784.55,26.0,12.4,389333.38,11.19
904648.58,26.0,12.41,389319.13,11.19
904512.6,26.01,12.41,389319.13,11.19
904565.3,26.02,12.42,389286.65,11.2
904565.3,26.02,12.42,389464.71,11.2
