ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
1147144.89,19.62,0.98,214935.67,3.68
1147144.89,19.62,0.98,214935.67,3.68
1147390.02,19.63,0.98,214754.99,3.67
1147222.98,19.63,0.98,214750.86,3.67
1147222.98,19.63,0.98,214750.86,3.67
1147055.95,19.63,0.98,214673.56,3.67
1147076.88,19.63,0.99,214852.7,3.68
1146365.0,19.63,0.98,214098.34,3.67
1146258.09,19.62,0.98,213991.43,3.66
1146091.05,19.63,0.98,213913.99,3.66
1146111.99,19.63,0.98,214094.48,3.67
1145944.95,19.63,0.98,214072.97,3.67
1145777.92,19.63,0.98,214012.85,3.67
1145777.92,19.63,0.98,214012.85,3.67
1145610.89,19.63,0.98,214010.84,3.67
1145610.89,19.63,0.98,214010.84,3.67
1145471.45,19.63,0.98,213934.35,3.67
1145304.42,19.63,0.98,213854.73,3.67
1145325.35,19.63,0.98,213778.02,3.66
1145158.32,19.63,0.98,213956.56,3.67
1145420.31,19.64,0.99,214051.91,3.67
1145420.31,19.64,0.99,214051.91,3.67
1145253.27,19.64,0.99,214228.64,3.67
1145086.24,19.64,0.99,214151.49,3.67
1145107.17,19.64,0.99,214330.47,3.68
1145128.11,19.65,0.99,214427.8,3.68
1144961.07,19.65,0.99,214432.31,3.68
1144794.04,19.65,0.99,214355.01,3.68
1144814.97,19.65,1.0,214534.14,3.68
1144647.94,19.65,1.0,214457.0,3.68
1144480.91,19.65,1.0,214452.51,3.68
1144313.88,19.65,1.0,214443.57,3.68
1144146.84,19.65,1.0,214370.89,3.68
1143979.81,19.65,1.0,214361.94,3.68
1143812.78,19.65,1.0,214289.26,3.68
1143645.75,19.65,1.0,214212.12,3.68
1143645.75,19.65,1.0,214212.12,3.68
1143478.71,19.65,1.0,214207.64,3.68
1143635.57,19.66,1.0,214245.25,3.68
1143341.68,19.65,1.0,214264.84,3.68
1143362.61,19.66,1.0,214328.79,3.68
1143383.54,19.66,1.0,214426.11,3.69
1143162.27,19.66,1.0,214275.18,3.68
1142995.24,19.66,1.0,214257.69,3.69
1143346.61,19.67,1.01,214183.0,3.68
1143367.54,19.67,1.01,214878.45,3.7
1143200.51,19.67,1.01,214801.15,3.7
1142889.86,19.67,1.01,214438.66,3.69
1142722.83,19.67,1.01,214434.34,3.69
1142722.83,19.67,1.01,214434.34,3.69
1142555.79,19.67,1.01,214357.04,3.69
1142555.79,19.67,1.01,214357.04,3.69
1142388.76,19.67,1.01,214352.71,3.69
1142221.73,19.67,1.01,214275.22,3.69
1142054.7,19.67,1.01,214271.09,3.69
1141887.66,19.67,1.01,214193.59,3.69
1141720.63,19.67,1.01,214189.46,3.69
1141965.76,19.68,1.01,214008.79,3.69
1142210.89,19.68,1.02,213816.99,3.68
1141499.0,19.68,1.01,213062.63,3.67
1141331.96,19.68,1.01,212985.48,3.67
1141331.96,19.68,1.01,212985.48,3.67
1141593.95,19.68,1.02,213403.93,3.68
1141426.92,19.68,1.02,213326.79,3.68
1141259.89,19.68,1.02,213322.3,3.68
1141412.59,19.69,1.03,212965.44,3.67
1141193.01,19.69,1.02,212752.94,3.67
1141193.01,19.69,1.02,212752.94,3.67
1141025.98,19.69,1.02,212675.44,3.67
1140314.09,19.68,1.01,211932.22,3.66
1140147.06,19.68,1.01,211928.09,3.66
1139788.04,19.67,1.01,211575.16,3.65
1139621.0,19.67,1.01,211498.02,3.65
1139189.99,19.67,1.0,211108.31,3.65
1139030.45,19.67,1.0,211103.64,3.65
1138837.02,19.67,1.0,210922.44,3.64
1139169.07,19.67,1.01,210895.87,3.64
1138976.47,19.67,1.01,210934.2,3.64
1138783.88,19.67,1.01,210903.22,3.64
1138467.0,19.67,1.01,210886.08,3.64
1138274.41,19.67,1.01,210987.72,3.65
1138081.82,19.67,1.01,210944.05,3.65
1137889.23,19.67,1.01,211202.24,3.65
1137696.63,19.67,1.01,211054.58,3.65
1137529.6,19.67,1.01,211050.1,3.65
1137550.53,19.67,1.01,211147.43,3.65
1137550.53,19.67,1.01,211147.43,3.65
1137812.52,19.68,1.01,211448.97,3.66
1137493.8,19.68,1.01,211130.25,3.65
1137134.78,19.67,1.01,210900.81,3.65
1137134.78,19.67,1.01,210900.81,3.65
1137139.96,19.67,1.01,210461.66,3.64
1136855.98,19.67,1.01,210149.21,3.64
1136685.98,19.67,1.01,210214.45,3.64
1137074.94,19.68,1.02,209620.89,3.63
1137707.36,19.69,1.03,211183.95,3.66
1137540.33,19.69,1.03,211181.94,3.66
1137540.33,19.69,1.03,211181.94,3.66
1137779.09,19.7,1.03,211273.03,3.66
1137340.37,19.7,1.03,210490.92,3.65
1136969.02,19.69,1.03,210315.56,3.64
1136801.99,19.69,1.03,210235.94,3.64
1136609.4,19.69,1.03,210291.56,3.64
1136609.4,19.69,1.03,210291.56,3.64
1136766.25,19.7,1.03,210329.18,3.64
1136766.25,19.7,1.03,210329.18,3.64
1136599.22,19.7,1.03,210525.58,3.65
1136432.19,19.7,1.03,210516.64,3.65
1136265.15,19.7,1.03,210443.96,3.65
1136527.14,19.7,1.04,210539.3,3.65
1136548.07,19.71,1.04,210842.83,3.66
1136381.04,19.71,1.04,210840.82,3.66
1136214.01,19.71,1.04,210761.2,3.66
1136234.94,19.71,1.04,210858.53,3.66
1135865.92,19.71,1.04,210619.43,3.65
1135698.89,19.71,1.04,210624.17,3.65
1135531.85,19.71,1.04,210546.67,3.65
1135364.82,19.71,1.04,210542.54,3.65
1135626.81,19.71,1.04,210637.88,3.66
1135459.78,19.71,1.04,210814.61,3.66
1135090.76,19.71,1.04,210520.92,3.66
1134923.73,19.71,1.04,210443.62,3.65
1134765.76,19.71,1.04,210290.73,3.65
1134598.73,19.71,1.04,210286.4,3.65
1134431.7,19.71,1.04,210264.9,3.65
1134452.63,19.71,1.04,210366.23,3.66
1133784.5,19.71,1.04,210326.79,3.66
1134031.51,19.72,1.05,210251.16,3.66
1133627.47,19.72,1.04,210368.96,3.66
1133627.47,19.72,1.04,210368.96,3.66
1133648.4,19.72,1.04,210423.15,3.66
1133354.51,19.71,1.04,210137.5,3.66
1133187.48,19.71,1.04,210060.36,3.65
1133020.45,19.72,1.04,210055.88,3.66
1133259.2,19.72,1.04,210146.97,3.66
1133066.61,19.72,1.04,210396.64,3.66
1133087.54,19.72,1.05,210493.97,3.66
1132920.51,19.72,1.05,210476.47,3.66
1132812.55,19.72,1.05,210369.69,3.66
1132653.0,19.72,1.05,210366.57,3.66
1132460.41,19.72,1.05,210335.65,3.66
1132267.82,19.72,1.05,210531.72,3.67
1132263.19,19.73,1.05,210398.73,3.67
1132070.6,19.73,1.05,210324.63,3.67
1132070.6,19.73,1.05,210324.63,3.67
1132202.49,19.73,1.05,210838.01,3.67
1132009.9,19.73,1.05,210686.99,3.67
1131805.17,19.73,1.05,210365.31,3.67
1131612.58,19.73,1.05,210614.88,3.67
1131429.8,19.73,1.05,209911.7,3.66
1131145.82,19.73,1.05,209679.85,3.66
1130774.48,19.72,1.05,209310.44,3.65
1130607.44,19.72,1.05,209308.43,3.65
1130628.37,19.73,1.05,209390.27,3.65
1130461.34,19.73,1.05,209388.26,3.65
1130723.33,19.73,1.05,209662.34,3.66
1130556.3,19.73,1.06,209584.84,3.66
1130506.3,19.73,1.05,209534.84,3.66
1130339.27,19.73,1.05,209530.71,3.66
1130360.2,19.74,1.06,209454.0,3.66
1130001.18,19.73,1.05,209170.31,3.65
1129834.14,19.73,1.05,209348.86,3.66
1129839.33,19.74,1.06,208909.71,3.65
1129839.33,19.74,1.06,208909.71,3.65
1129557.38,19.73,1.05,208603.83,3.64
1129390.35,19.73,1.05,208645.21,3.65
1129223.32,19.74,1.05,208522.2,3.64
1129056.29,19.74,1.05,208520.2,3.64
1129051.66,19.74,1.06,208612.2,3.65
1129051.66,19.74,1.06,208612.2,3.65
1128884.63,19.74,1.06,208532.58,3.65
1128692.04,19.74,1.06,208513.38,3.65
1128848.89,19.74,1.06,208551.0,3.65
1129181.26,19.75,1.07,209255.05,3.66
1129202.19,19.75,1.07,209352.38,3.66
1129035.16,19.75,1.07,209356.89,3.66
1128786.73,19.75,1.07,209012.18,3.66
1128492.84,19.75,1.06,208805.7,3.65
1128334.88,19.75,1.06,208650.43,3.65
1128113.91,19.74,1.06,208438.32,3.65
1127946.87,19.74,1.06,208429.38,3.65
1127967.81,19.75,1.06,208518.15,3.65
1127967.81,19.75,1.06,208518.15,3.65
1128387.79,19.75,1.07,208577.01,3.65
1128220.76,19.75,1.07,209045.47,3.66
1128053.73,19.76,1.07,208967.98,3.66
1127886.69,19.76,1.07,208963.85,3.66
1128131.82,19.76,1.08,208783.17,3.66
1127939.23,19.76,1.08,208698.66,3.66
1127939.23,19.76,1.08,208698.66,3.66
1127939.23,19.76,1.08,208698.66,3.66
1127772.2,19.76,1.08,208621.16,3.66
1127304.93,19.76,1.07,208115.22,3.65
1127543.69,19.76,1.08,208540.51,3.66
1127021.8,19.76,1.07,207976.15,3.65
1126854.77,19.76,1.07,207972.02,3.65
1126687.74,19.76,1.07,207963.07,3.65
1126708.67,19.76,1.07,208051.85,3.65
1126704.04,19.76,1.08,208143.85,3.65
1126537.01,19.77,1.08,208066.55,3.65
1126537.01,19.77,1.08,208066.55,3.65
1126532.38,19.77,1.08,208208.8,3.65
1126365.35,19.77,1.08,208204.48,3.65
1125994.0,19.76,1.08,207835.07,3.65
1125826.97,19.76,1.08,207757.57,3.65
1126246.96,19.77,1.08,208363.45,3.66
1125949.52,19.77,1.08,208001.16,3.65
1125782.49,19.77,1.08,207979.66,3.65
1125615.46,19.77,1.08,207919.54,3.65
1125954.59,19.78,1.09,207696.1,3.65
1125828.7,19.78,1.09,207664.51,3.65
1125661.66,19.78,1.09,207587.01,3.65
1125666.85,19.78,1.09,207147.87,3.64
1125928.84,19.79,1.1,207567.33,3.65
1125646.89,19.79,1.1,207261.45,3.64
1125667.82,19.79,1.1,207184.74,3.64
1125500.79,19.79,1.1,207363.28,3.65
1125333.76,19.79,1.1,207354.33,3.65
1125166.73,19.79,1.1,207281.65,3.65
1125166.73,19.79,1.1,207281.65,3.65
1125171.91,19.79,1.1,206842.51,3.64
1124802.89,19.79,1.1,206478.92,3.63
1125050.94,19.8,1.1,206703.04,3.64
1124883.91,19.8,1.1,206701.03,3.64
1124904.84,19.8,1.11,206782.86,3.64
1124925.78,19.8,1.11,206880.19,3.64
1124758.74,19.8,1.11,206884.7,3.64
1124591.71,19.8,1.11,206807.55,3.64
1124612.64,19.81,1.11,206986.53,3.65
1124964.01,19.81,1.12,207064.01,3.65
1124964.01,19.81,1.12,207064.01,3.65
1124984.95,19.82,1.12,207443.28,3.65
1124802.17,19.82,1.12,206813.42,3.64
1124313.76,19.81,1.12,206477.82,3.64
1124146.73,19.81,1.12,206400.32,3.64
1124146.73,19.81,1.12,206400.32,3.64
1124146.73,19.81,1.12,206400.32,3.64
1123862.75,19.81,1.11,206095.16,3.63
1123883.68,19.81,1.12,206274.49,3.64
1124128.81,19.82,1.13,206093.82,3.63
1124390.8,19.83,1.13,206189.16,3.64
1123678.91,19.82,1.12,205434.81,3.62
1123511.88,19.82,1.12,205681.43,3.63
1123722.08,19.82,1.13,205605.64,3.63
1123555.05,19.82,1.13,205970.68,3.63
1123186.03,19.82,1.12,205607.09,3.63
1123019.0,19.82,1.12,205529.59,3.63
1122851.96,19.82,1.12,205525.46,3.63
1123443.36,19.83,1.14,205627.39,3.63
1123276.33,19.83,1.14,205625.39,3.63
1122758.17,19.83,1.13,205128.43,3.62
1122779.1,19.83,1.13,205210.26,3.62
1122612.07,19.83,1.13,205133.12,3.62
1122445.04,19.83,1.13,205128.64,3.62
1122690.17,19.84,1.14,204947.97,3.62
1122523.13,19.84,1.14,204870.47,3.62
1122523.13,19.84,1.14,204870.47,3.62
1122356.1,19.84,1.14,204866.34,3.62
1121644.21,19.83,1.13,204111.98,3.61
1121665.14,19.84,1.13,204209.31,3.61
1121822.0,19.84,1.14,204454.02,3.62
1121842.93,19.84,1.14,204551.35,3.62
1121863.86,19.85,1.15,204695.3,3.62
1122108.99,19.85,1.15,204503.5,3.62
1121949.44,19.86,1.15,204506.76,3.62
1121756.85,19.86,1.15,204472.34,3.62
1121777.78,19.86,1.16,204569.67,3.62
1121777.78,19.86,1.16,204569.67,3.62
1121585.19,19.86,1.16,204627.63,3.62
1121392.6,19.86,1.16,204603.86,3.62
1121392.6,19.86,1.16,204603.86,3.62
1121200.01,19.86,1.16,204554.39,3.62
1121200.01,19.86,1.16,204554.39,3.62
1121440.14,19.87,1.16,205214.52,3.64
1121241.87,19.87,1.16,205119.08,3.63
1121241.87,19.87,1.16,205119.08,3.63
1121241.87,19.87,1.16,205119.08,3.63
1121241.87,19.87,1.16,205109.13,3.63
1121091.49,19.87,1.16,205009.39,3.63
1120919.63,19.87,1.16,204930.69,3.63
1121045.83,19.87,1.17,204889.08,3.63
1121045.83,19.87,1.17,204889.08,3.63
1121044.95,19.87,1.17,205441.64,3.64
1121025.22,19.88,1.18,205469.97,3.64
1120858.19,19.88,1.18,205452.47,3.64
1121103.31,19.88,1.18,205260.67,3.64
1120808.84,19.88,1.18,204951.61,3.64
1120641.81,19.88,1.18,204874.47,3.63
1120641.81,19.88,1.18,204852.46,3.63
1120422.22,19.88,1.18,204674.74,3.63
1119710.34,19.87,1.17,203931.51,3.62
1119543.3,19.87,1.17,203927.03,3.62
1119376.27,19.87,1.17,203925.03,3.62
1119638.26,19.88,1.17,204199.11,3.63
1119471.23,19.88,1.17,204190.16,3.63
1119304.2,19.88,1.17,204117.48,3.62
1119100.06,19.87,1.17,203993.15,3.62
1118933.03,19.88,1.17,203915.85,3.62
1119089.88,19.88,1.18,204226.02,3.63
1118922.85,19.88,1.18,204148.87,3.63
1118922.85,19.88,1.18,204148.87,3.63
1118400.96,19.87,1.17,203595.65,3.62
1118233.93,19.88,1.17,203591.17,3.62
1118066.9,19.88,1.17,203513.73,3.62
1117899.86,19.88,1.17,203509.54,3.62
1117732.83,19.88,1.17,203507.53,3.62
1117753.76,19.88,1.17,203611.61,3.62
1117586.73,19.88,1.17,203602.66,3.62
1115998.5,19.88,1.17,203546.84,3.63
1115831.47,19.88,1.17,203474.16,3.63
1115664.44,19.88,1.17,203396.66,3.62
1115497.41,19.88,1.17,203392.53,3.63
1115497.41,19.88,1.17,203392.53,3.63
1115330.37,19.88,1.18,203315.39,3.62
1115575.5,19.89,1.18,203123.58,3.62
1115408.47,19.89,1.18,203119.1,3.62
1115238.47,19.89,1.18,203147.58,3.62
1115275.02,19.9,1.19,202467.72,3.61
1115504.66,19.9,1.2,203128.84,3.62
1115337.62,19.9,1.2,203126.83,3.62
1115337.62,19.9,1.2,203126.83,3.62
1114638.36,19.89,1.19,202354.88,3.61
1114471.32,19.9,1.19,202275.26,3.61
1113949.43,19.89,1.18,201722.04,3.6
1113590.41,19.88,1.18,201438.34,3.6
1113423.38,19.88,1.18,201360.84,3.6
1113256.35,19.89,1.18,201356.71,3.6
1113256.35,19.89,1.18,201382.38,3.6
1113518.34,19.89,1.18,201477.72,3.6
1113539.27,19.89,1.18,201781.25,3.61
1113560.2,19.9,1.19,201878.57,3.61
1113560.2,19.9,1.19,201878.57,3.61
1113191.18,19.89,1.18,201639.47,3.6
1113212.11,19.9,1.19,201783.43,3.61
1113212.11,19.9,1.19,201803.94,3.61
1113368.97,19.9,1.19,201841.55,3.61
1113389.9,19.9,1.19,202145.98,3.61
1113185.76,19.9,1.19,201934.49,3.61
1113185.76,19.9,1.19,201934.49,3.61
1112981.63,19.9,1.19,201810.53,3.61
1113243.54,19.91,1.2,201589.71,3.6
1113245.79,19.91,1.2,201592.89,3.6
1113078.75,19.91,1.2,201583.95,3.61
1113078.75,19.91,1.2,201581.31,3.61
1113340.74,19.91,1.2,201862.33,3.61
1113142.47,19.91,1.2,201216.15,3.6
1112944.2,19.91,1.2,200997.21,3.6
1112585.18,19.91,1.2,200713.51,3.59
1112478.3,19.91,1.2,201005.77,3.6
1112188.64,19.91,1.2,200626.41,3.59
1111649.97,19.9,1.19,200102.2,3.58
1111482.94,19.9,1.19,200093.26,3.58
1111515.98,19.9,1.19,200105.29,3.58
1111518.02,19.9,1.19,200121.11,3.58
1111674.87,19.91,1.2,200364.83,3.59
1111507.84,19.91,1.2,200287.34,3.59
1111313.69,19.91,1.19,200097.74,3.58
1111334.62,19.91,1.2,200277.27,3.59
1111334.62,19.91,1.2,200279.73,3.59
1111167.59,19.91,1.2,200202.58,3.59
1111000.55,19.91,1.2,200198.1,3.59
1110842.59,19.91,1.19,200040.98,3.59
1110842.59,19.91,1.19,200040.98,3.59
1110842.59,19.91,1.19,200040.98,3.59
1110715.96,19.91,1.2,204867.37,3.67
1111446.98,19.93,1.21,205012.25,3.68
1113375.68,19.96,1.25,203824.46,3.65
1113208.65,19.96,1.25,203822.45,3.66
1113646.29,19.98,1.26,204493.33,3.67
1113908.28,19.98,1.27,204767.41,3.67
1113715.69,19.98,1.27,204760.19,3.67
1113523.1,19.98,1.27,204678.76,3.67
1113770.11,19.99,1.27,204603.13,3.67
1113694.21,19.99,1.28,204707.23,3.67
1113527.17,19.99,1.28,205109.88,3.68
1113543.7,19.99,1.28,205095.86,3.68
1114262.68,20.01,1.29,205434.41,3.69
1114070.09,20.01,1.29,205352.68,3.69
1113701.07,20.0,1.29,205058.98,3.68
1113508.48,20.0,1.29,205052.06,3.68
1113770.39,20.01,1.3,204831.25,3.68
1113603.36,20.01,1.3,204754.1,3.68
1113603.61,20.01,1.3,204757.99,3.68
1113353.18,20.01,1.29,204550.53,3.68
1113186.14,20.01,1.29,204546.05,3.68
1113186.14,20.01,1.29,204518.38,3.68
1113202.67,20.01,1.3,204746.41,3.68
1113035.63,20.01,1.3,204669.11,3.68
1113305.72,20.02,1.3,205096.81,3.69
1112948.6,20.01,1.3,204744.78,3.68
1111440.92,20.02,1.3,204685.96,3.69
1111273.89,20.02,1.3,204608.52,3.69
1110735.22,20.01,1.29,204084.31,3.68
1110756.15,20.01,1.29,204264.79,3.68
1110589.12,20.01,1.29,204187.64,3.68
1110389.95,20.01,1.29,203973.37,3.68
1110222.92,20.01,1.29,203968.89,3.68
1110468.05,20.02,1.3,203777.09,3.67
1110624.9,20.02,1.31,203814.7,3.67
1110457.87,20.03,1.31,204011.87,3.68
1110290.84,20.03,1.31,203934.57,3.68
1110290.84,20.03,1.31,203903.44,3.68
1110123.8,20.03,1.31,203899.12,3.68
1109931.21,20.03,1.31,203885.29,3.68
1110549.77,20.04,1.32,205403.92,3.71
1110027.89,20.03,1.31,204850.69,3.7
1109835.29,20.03,1.31,204775.87,3.7
1109992.15,20.04,1.32,204813.49,3.7
1110254.14,20.04,1.32,205281.52,3.71
1110096.17,20.04,1.32,205150.07,3.7
1109929.14,20.04,1.32,205141.12,3.7
1110176.15,20.05,1.33,205477.09,3.71
1109882.27,20.04,1.32,205190.69,3.71
1109715.23,20.04,1.32,205188.68,3.71
1115521.87,20.15,1.43,211453.55,3.82
1115354.84,20.15,1.43,211373.93,3.82
1114985.82,20.14,1.42,211158.37,3.82
1114818.78,20.15,1.42,211081.23,3.81
1114839.71,20.15,1.42,211260.21,3.82
1114672.68,20.15,1.42,211183.06,3.82
1114505.65,20.15,1.43,211178.58,3.82
1114338.62,20.15,1.43,211176.58,3.82
1114495.47,20.16,1.43,211411.45,3.82
1114328.44,20.16,1.43,211402.51,3.82
1114349.37,20.16,1.43,211491.28,3.83
1114182.34,20.16,1.43,211469.78,3.83
1114452.42,20.17,1.44,211841.68,3.83
1114285.39,20.17,1.44,211820.18,3.83
1114118.36,20.17,1.44,211760.05,3.83
1114151.4,20.17,1.44,211772.09,3.83
1113984.37,20.17,1.44,211694.59,3.83
1113984.37,20.17,1.44,211656.77,3.83
1113817.34,20.17,1.44,211652.64,3.83
1113838.27,20.17,1.44,211575.93,3.83
1113671.24,20.17,1.44,211754.48,3.84
1113671.24,20.17,1.44,211754.48,3.84
1113304.12,20.17,1.44,211392.45,3.83
1113137.09,20.17,1.44,211314.96,3.83
1112468.96,20.17,1.44,211275.52,3.83
1112301.93,20.17,1.44,211271.39,3.83
1112301.93,20.17,1.44,214214.23,3.88
1112322.86,20.18,1.44,214311.55,3.89
1112634.72,20.18,1.45,216333.74,3.92
1115547.85,20.23,1.5,216507.75,3.93
1115253.96,20.23,1.5,216226.03,3.92
1115270.49,20.23,1.5,216219.44,3.92
1115103.45,20.23,1.5,216201.94,3.92
1115342.21,20.24,1.5,216293.03,3.92
1115149.62,20.24,1.5,216466.99,3.93
1115302.32,20.24,1.51,216110.12,3.92
1115135.29,20.24,1.51,216108.12,3.92
1118335.5,20.3,1.57,218933.58,3.97
1117904.49,20.3,1.56,218543.87,3.97
1117925.42,20.3,1.57,218625.71,3.97
1118170.55,20.31,1.58,218445.04,3.97
1118170.55,20.31,1.58,218409.33,3.97
1118060.81,20.31,1.57,218302.53,3.97
1117893.78,20.31,1.57,218225.23,3.96
1117910.3,20.31,1.57,220663.19,4.01
1117716.15,20.31,1.57,220475.5,4.01
1117549.12,20.31,1.57,220471.17,4.01
1117027.23,20.3,1.57,219906.82,4.0
1116860.2,20.3,1.57,219885.31,4.0
1116693.16,20.3,1.57,219825.19,4.0
1116321.82,20.3,1.56,219531.49,3.99
1115987.77,20.29,1.56,219202.84,3.99
1115820.74,20.29,1.56,219125.54,3.99
1115825.92,20.3,1.56,218686.4,3.98
1115658.89,20.3,1.56,218682.08,3.98
1115376.95,20.29,1.56,218376.19,3.97
1115209.91,20.3,1.56,218374.18,3.97
1115042.88,20.3,1.56,218294.57,3.97
1114875.85,20.3,1.56,218217.13,3.97
1114708.82,20.3,1.56,218212.94,3.97
1114541.78,20.3,1.56,218203.99,3.97
1114374.75,20.3,1.56,218131.31,3.97
1114207.72,20.3,1.56,218054.17,3.97
1120632.92,20.42,1.68,223565.61,4.07
1120894.91,20.42,1.68,223983.97,4.08
1120727.87,20.42,1.68,223981.96,4.08
1120393.81,20.42,1.68,223900.34,4.08
1120226.78,20.43,1.68,223820.72,4.08
1120059.74,20.43,1.68,223811.77,4.08
1119892.71,20.43,1.68,223739.09,4.08
1120049.56,20.43,1.69,223776.71,4.08
1119680.54,20.43,1.68,223413.86,4.08
1119513.51,20.43,1.68,223609.12,4.08
1119534.44,20.43,1.69,223706.44,4.08
1119367.41,20.43,1.69,223710.95,4.08
1120127.1,20.45,1.7,224032.75,4.09
1120283.95,20.45,1.71,224070.36,4.09
1120116.92,20.45,1.71,224265.62,4.1
1119949.89,20.45,1.71,224263.61,4.1
1119782.85,20.46,1.71,224184.0,4.1
1119086.41,20.45,1.7,223457.17,4.08
1119217.84,20.45,1.7,223490.2,4.08
1119025.25,20.45,1.7,223685.52,4.09
1119287.24,20.46,1.71,223780.86,4.09
1119308.17,20.46,1.71,224084.39,4.1
1119141.14,20.46,1.71,224082.38,4.1
1119141.14,20.46,1.71,224082.38,4.1
1118974.1,20.46,1.71,224002.76,4.1
1118974.1,20.46,1.71,224002.76,4.1
1118807.07,20.46,1.71,223993.82,4.1
1118640.04,20.46,1.72,223921.14,4.1
1118640.04,20.46,1.72,223921.14,4.1
1118281.02,20.46,1.71,223691.69,4.09
1118113.98,20.46,1.71,223614.2,4.09
1117946.95,20.46,1.71,223610.07,4.09
1118192.08,20.47,1.72,223418.26,4.09
1117480.19,20.46,1.71,222675.04,4.08
1117637.05,20.46,1.71,222712.65,4.08
1117470.01,20.47,1.71,222908.3,4.08
1117302.98,20.47,1.72,222899.35,4.08
1117135.95,20.47,1.72,222826.67,4.08
1116968.92,20.47,1.72,222817.73,4.08
1116968.92,20.47,1.72,222817.73,4.08
1116989.85,20.47,1.72,222928.57,4.09
1117200.06,20.48,1.72,222852.78,4.08
1117220.99,20.48,1.73,223401.91,4.1
1117466.11,20.49,1.74,223221.24,4.09
1116944.23,20.48,1.73,222656.88,4.08
1116777.19,20.48,1.73,222654.87,4.08
1116934.05,20.49,1.73,222889.75,4.09
1117179.18,20.5,1.74,222709.08,4.09
1117426.19,20.5,1.75,222633.44,4.08
1117583.04,20.51,1.75,223375.73,4.1
1117416.01,20.51,1.75,223298.23,4.1
1118007.41,20.52,1.77,223400.16,4.1
1117840.37,20.52,1.77,223396.03,4.1
1117840.37,20.52,1.77,223396.03,4.1
1117673.34,20.52,1.77,223394.02,4.1
1117673.34,20.52,1.77,223394.02,4.1
1117506.31,20.52,1.77,223314.4,4.1
1117506.31,20.52,1.77,223314.4,4.1
1117302.17,20.52,1.77,223102.92,4.1
1116780.29,20.51,1.76,222538.56,4.09
1116072.13,20.51,1.75,221851.6,4.08
1115905.09,20.51,1.75,221774.11,4.08
1116167.08,20.51,1.76,222193.2,4.08
1116000.05,20.51,1.76,222191.19,4.08
1115833.02,20.51,1.76,222111.57,4.08
1115665.99,20.51,1.76,222034.43,4.08
1115665.99,20.51,1.76,222034.43,4.08
1115508.02,20.51,1.75,221902.98,4.08
1115340.99,20.51,1.75,221898.5,4.08
1115173.96,20.51,1.76,221821.0,4.08
1115194.89,20.52,1.76,222000.7,4.08
1115194.89,20.52,1.76,222000.7,4.08
1115200.07,20.52,1.76,221561.56,4.08
1115200.07,20.52,1.76,221561.56,4.08
1115104.06,20.52,1.76,221432.53,4.08
1115349.18,20.53,1.77,221251.86,4.07
1115182.15,20.53,1.77,221249.85,4.07
1115182.15,20.53,1.77,221249.85,4.07
1114470.26,20.52,1.76,220495.49,4.06
1114303.23,20.52,1.76,220415.88,4.06
1114303.23,20.52,1.76,220415.88,4.06
1114324.16,20.53,1.77,220513.2,4.06
1114157.13,20.53,1.77,220495.7,4.06
1113990.1,20.53,1.77,220418.21,4.06
1113823.07,20.53,1.77,220414.08,4.06
1113529.18,20.52,1.76,220129.58,4.06
1113362.15,20.52,1.76,220120.64,4.06
1113362.15,20.52,1.76,220120.64,4.06
1113195.11,20.53,1.76,220047.96,4.06
1113028.08,20.53,1.76,220045.95,4.06
1112861.05,20.53,1.76,219966.33,4.06
1112567.03,20.52,1.76,219679.34,4.05
1112399.99,20.52,1.76,219602.19,4.05
1112556.85,20.53,1.76,219913.36,4.06
1112577.78,20.53,1.77,220010.68,4.06
1112410.75,20.53,1.77,219993.18,4.06
1112243.72,20.53,1.77,219915.75,4.06
1112076.68,20.53,1.77,219911.56,4.06
1111884.09,20.53,1.77,219827.24,4.06
1111884.09,20.53,1.77,219827.24,4.06
1111691.5,20.53,1.77,219822.91,4.06
1111524.47,20.54,1.77,219745.77,4.06
1111357.44,20.54,1.77,219741.29,4.06
1111602.56,20.54,1.78,219560.62,4.06
1111435.53,20.54,1.78,219558.61,4.06
1111435.53,20.54,1.78,219558.61,4.06
1111435.53,20.54,1.78,219558.61,4.06
1111066.51,20.54,1.77,219195.39,4.05
1110899.48,20.54,1.77,219115.77,4.05
1111144.61,20.55,1.78,218935.1,4.05
1111406.51,20.56,1.79,218714.28,4.05
1111239.48,20.56,1.79,218636.79,4.04
1111072.45,20.56,1.79,218632.66,4.05
