ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1129,5998,2920400,6212,2960400
1129,5998,2921400,6212,2961400
1129,5998,2922400,6212,2962400
1129,5998,2923400,6212,2963400
1129,5998,2923870,6212,2963870
1129,5998,2924870,6212,2964870
1129,5998,2925870,6212,2965870
1129,5998,2926870,6212,2966870
1130,6000,2927520,6212,2967520
1130,6000,2931520,6212,2971520
1131,6002,2932520,6212,2972520
1131,6002,2933520,6212,2973520
1131,6002,2934330,6212,2974330
1131,6002,2935330,6212,2975330
1131,6002,2936330,6212,2976330
1131,6002,2936330,6212,2976330
1131,6002,2936800,6212,2976800
1131,6002,2937800,6212,2977800
1131,6002,2938120,6212,2978120
1131,6002,2938590,6212,2978590
1131,6002,2939590,6212,2979590
1131,6002,2940590,6212,2980590
1131,6002,2940590,6212,2980590
1131,6002,2941590,6212,2981590
1131,6002,2942400,6212,2982400
1131,6002,2943400,6212,2983400
1131,6002,2943400,6212,2983400
1132,6004,2944210,6212,2984210
1132,6004,2945210,6212,2985210
1132,6004,2946210,6212,2986210
1133,6006,2946680,6212,2986680
1133,6006,2947680,6212,2987680
1133,6006,2948680,6212,2988680
1133,6006,2949490,6212,2989490
1134,6008,2950490,6212,2990490
1134,6008,2951490,6212,2991490
1135,6016,2959490,6212,2999490
1135,6016,2959490,6212,3007490
1135,6016,2960490,6212,3008490
1135,6016,2960490,6212,3008490
1135,6016,2960490,6212,3008490
1135,6016,2961490,6212,3009490
1135,6016,2962490,6212,3010490
1135,6016,2963490,6212,3011490
1135,6016,2965490,6212,3013490
1135,6016,2965960,6212,3013960
1136,6018,2966960,6212,3014960
1136,6018,2967960,6212,3015960
1136,6018,2975960,6212,3023960
1137,6020,2975960,6212,3023960
1138,6028,2983960,6212,3031960
1138,6028,2984960,6212,3032960
1138,6028,2984960,6212,3032960
1139,6030,2985960,6212,3033960
1139,6030,2986960,6212,3034960
1139,6030,2987770,6212,3035770
1139,6030,2988770,6212,3036770
1139,6030,2989420,6212,3037420
1139,6030,2990420,6212,3038420
1139,6030,2991420,6212,3039420
1139,6030,2991420,6212,3039420
1139,6030,2992420,6212,3040420
1139,6030,2993420,6212,3041420
1140,6038,3001420,6212,3049420
1140,6038,3001420,6212,3049420
1140,6038,3002420,6212,3050420
1140,6038,3003420,6212,3051420
1140,6038,3003890,6212,3051890
1140,6038,3004480,6212,3052480
1140,6038,3005290,6212,3053290
1140,6038,3006290,6212,3054290
1140,6038,3006450,6212,3054450
1140,6038,3007450,6212,3055450
1140,6038,3008450,6212,3056450
1140,6038,3009260,6212,3057260
1140,6038,3010260,6212,3058260
1140,6038,3011260,6212,3059260
1140,6038,3012260,6212,3060260
1140,6038,3013260,6212,3061260
1140,6038,3014260,6212,3062260
1140,6038,3015260,6212,3063260
1140,6038,3016260,6212,3064260
1140,6038,3017260,6212,3065260
1141,6040,3018260,6212,3066260
1141,6040,3019070,6212,3067070
1141,6040,3020070,6212,3068070
1141,6040,3021070,6212,3069070
1141,6040,3021530,6212,3069530
1141,6040,3021530,6212,3069530
1142,6048,3029530,6212,3077530
1143,6056,3037530,6212,3085530
1143,6056,3038530,6212,3086530
1143,6056,3039340,6212,3087340
1143,6056,3039990,6212,3087990
1143,6056,3040990,6212,3088990
1143,6056,3041360,6212,3089360
1143,6056,3041830,6212,3089830
1143,6056,3042480,6212,3090480
1143,6056,3043290,6212,3091290
1143,6056,3044290,6212,3092290
1143,6056,3045290,6212,3093290
1143,6056,3046290,6212,3094290
1143,6056,3050290,6212,3098290
1143,6056,3051290,6212,3099290
1143,6056,3052290,6212,3100290
1143,6056,3053290,6212,3101290
1143,6056,3057290,6212,3105290
1143,6056,3058290,6212,3106290
1144,6058,3059290,6212,3107290
1144,6058,3060290,6212,3108290
1144,6058,3061290,6212,3109290
1144,6058,3061880,6212,3109880
1144,6058,3062880,6212,3110880
1144,6058,3063690,6212,3111690
1144,6058,3064160,6212,3112160
1145,6060,3064630,6212,3112630
1145,6060,3072630,6212,3120630
1145,6060,3072950,6212,3120950
1145,6060,3073950,6212,3121950
1145,6060,3074950,6212,3122950
1145,6060,3075950,6212,3123950
1145,6060,3076180,6212,3124180
1145,6060,3077180,6212,3125180
1145,6060,3077990,6212,3125990
1145,6060,3078990,6212,3126990
1145,6060,3079990,6212,3127990
1145,6060,3080460,6212,3128460
1145,6060,3081460,6212,3129460
1145,6060,3089460,6212,3137460
1145,6060,3090460,6212,3138460
1145,6060,3091460,6212,3139460
1145,6060,3092460,6212,3140460
1145,6060,3093270,6212,3141270
1146,6068,3101270,6212,3149270
1147,6076,3109270,6212,3157270
1147,6076,3117270,6212,3165270
1148,6078,3118270,6212,3166270
1148,6078,3119270,6212,3167270
1148,6078,3120270,6212,3168270
1148,6078,3121270,6212,3169270
1148,6078,3121590,6212,3169590
1148,6078,3122050,6212,3170050
1148,6078,3122860,6212,3170860
1148,6078,3123860,6212,3171860
1148,6078,3124080,6212,3172080
1148,6078,3124890,6212,3172890
1148,6078,3125700,6212,3173700
1149,6080,3126020,6212,3174020
1149,6080,3127020,6212,3175020
1149,6080,3128020,6212,3176020
1149,6080,3136020,6212,3184020
1149,6080,3137020,6212,3185020
1149,6080,3138020,6212,3186020
1149,6080,3139020,6212,3187020
1149,6080,3140020,6212,3188020
1149,6080,3140020,6212,3188020
1150,6082,3140390,6212,3188390
1150,6082,3148390,6212,3196390
1150,6082,3149200,6212,3197200
1150,6082,3157200,6212,3205200
1150,6082,3158010,6212,3206010
1150,6082,3158230,6212,3206230
1150,6082,3158230,6212,3206230
1150,6082,3160230,6212,3208230
1150,6082,3160700,6212,3208700
1150,6082,3160700,6212,3208700
1150,6082,3161700,6212,3209700
1150,6082,3162700,6212,3210700
1150,6082,3163700,6212,3211700
1150,6082,3164700,6212,3212700
1150,6082,3164700,6212,3212700
1150,6082,3165510,6212,3213510
1150,6082,3165830,6212,3213830
1150,6082,3166830,6212,3214830
1150,6082,3167830,6212,3215830
1150,6082,3168830,6212,3216830
1150,6082,3168830,6212,3224830
1150,6082,3169830,6212,3225830
1150,6082,3170830,6212,3226830
1150,6082,3171830,6212,3227830
1150,6082,3171830,6212,3227830
1150,6082,3171990,6212,3227990
1150,6082,3172800,6212,3228800
1150,6082,3173260,6212,3229260
1150,6082,3174260,6212,3230260
1150,6082,3174260,6212,3238260
1151,6084,3175260,6212,3239260
1151,6084,3175260,6212,3239260
1151,6084,3176070,6212,3240070
1151,6084,3177070,6212,3241070
1151,6084,3178070,6212,3242070
1151,6084,3178420,6212,3242420
1151,6084,3179420,6212,3243420
1151,6084,3180420,6212,3244420
1151,6084,3180420,6212,3252420
1152,6086,3181420,6212,3253420
1152,6086,3182230,6212,3254230
1152,6086,3183230,6212,3255230
1152,6086,3183700,6212,3255700
1153,6088,3184700,6212,3256700
1153,6088,3185290,6212,3257290
1153,6088,3185290,6212,3265290
1153,6088,3186290,6212,3266290
1154,6090,3186760,6212,3266760
1154,6090,3186870,6212,3266870
1154,6090,3187870,6212,3267870
1154,6090,3188330,6212,3268330
1154,6090,3188700,6212,3268700
1154,6090,3189700,6212,3269700
1154,6090,3190700,6212,3270700
1155,6092,3191170,6212,3271170
1155,6092,3191820,6212,3271820
1155,6092,3192820,6212,3272820
1155,6092,3193820,6212,3273820
1155,6092,3194630,6212,3274630
1155,6092,3194630,6212,3274630
1155,6092,3195630,6212,3275630
1155,6092,3196630,6212,3276630
1155,6092,3196950,6212,3276950
1155,6092,3197950,6212,3277950
1155,6092,3197950,6212,3277950
1155,6092,3198760,6212,3278760
1155,6092,3202760,6212,3282760
1155,6092,3203760,6212,3283760
1155,6092,3203760,6212,3291760
1156,6093,3204220,6212,3292220
1156,6093,3205220,6212,3293220
1157,6095,3205690,6212,3293690
1157,6095,3206240,6212,3294240
1158,6099,3207240,6212,3295240
1158,6099,3208050,6212,3296050
1158,6099,3209050,6212,3297050
1158,6099,3209700,6212,3297700
1158,6099,3213700,6212,3301700
1158,6099,3214160,6212,3302160
1158,6099,3214480,6212,3302480
1158,6099,3214700,6212,3302700
1158,6099,3215700,6212,3303700
1158,6099,3215700,6212,3303700
1158,6099,3215700,6212,3303700
1159,6103,3216700,6212,3304700
1159,6103,3216700,6212,3312700
1159,6103,3217510,6212,3313510
1159,6103,3217510,6212,3321510
1159,6103,3217510,6212,3321510
1159,6103,3217980,6212,3321980
1159,6103,3218980,6212,3322980
1159,6103,3219980,6212,3323980
1159,6103,3220980,6212,3324980
1159,6103,3221300,6212,3325300
1159,6103,3221300,6212,3333300
1159,6103,3222300,6212,3334300
1159,6103,3222770,6212,3334770
1159,6103,3223580,6212,3335580
1159,6103,3224390,6212,3336390
1159,6103,3225390,6212,3337390
1159,6103,3225390,6212,3345390
1159,6103,3226040,6212,3346040
1159,6103,3227040,6212,3347040
1159,6103,3227850,6212,3347850
1159,6103,3228850,6212,3348850
1159,6103,3228850,6212,3348850
1159,6103,3229320,6212,3349320
1159,6103,3230320,6212,3350320
1159,6103,3230320,6212,3350320
1159,6103,3230970,6212,3350970
1159,6103,3231970,6212,3351970
1159,6103,3231970,6212,3351970
1159,6103,3231970,6212,3351970
1159,6103,3232970,6212,3352970
1159,6103,3233970,6212,3353970
1159,6103,3234440,6212,3354440
1159,6103,3235440,6212,3355440
1159,6103,3235920,6212,3355920
1159,6103,3236390,6212,3356390
1159,6103,3237200,6212,3357200
1159,6103,3237850,6212,3357850
1159,6103,3237850,6212,3357850
1159,6103,3238850,6212,3358850
1159,6103,3239850,6212,3359850
1159,6103,3239850,6212,3359850
1159,6103,3240170,6212,3360170
1159,6103,3240170,6212,3368170
1160,6105,3240820,6212,3368820
1160,6105,3241630,6212,3369630
1160,6105,3242630,6212,3370630
1160,6105,3242850,6212,3370850
1160,6105,3243660,6212,3371660
1160,6105,3244660,6212,3372660
1160,6105,3245660,6212,3373660
1160,6105,3245820,6212,3373820
1160,6105,3246820,6212,3374820
1160,6105,3247820,6212,3375820
1160,6105,3251820,6212,3379820
1161,6107,3252820,6212,3380820
1161,6107,3252820,6212,3380820
1162,6109,3254820,6212,3382820
1162,6109,3254820,6212,3390820
1162,6109,3255140,6212,3391140
1162,6109,3256140,6212,3392140
1162,6109,3256610,6212,3392610
1162,6109,3257610,6212,3393610
1162,6109,3258420,6212,3394420
1162,6109,3258880,6212,3394880
1162,6109,3259880,6212,3395880
1162,6109,3259880,6212,3395880
1162,6109,3260690,6212,3396690
1162,6109,3261690,6212,3397690
1162,6109,3262690,6212,3398690
1162,6109,3262690,6212,3406690
1162,6109,3263500,6212,3407500
1162,6109,3271500,6212,3415500
1162,6109,3272310,6212,3416310
1162,6109,3272630,6212,3416630
1162,6109,3272630,6212,3416630
1162,6109,3272630,6212,3416630
1162,6109,3273630,6212,3417630
1162,6109,3274630,6212,3418630
1162,6109,3275630,6212,3419630
1163,6111,3276440,6212,3420440
1163,6111,3278440,6212,3422440
1163,6111,3278440,6212,3422440
1163,6111,3279440,6212,3423440
1163,6111,3279440,6212,3423440
1163,6111,3280440,6212,3424440
1163,6111,3280440,6212,3424440
1164,6113,3282440,6212,3426440
1164,6113,3283030,6212,3427030
1164,6113,3285030,6212,3429030
1164,6113,3285840,6212,3429840
1164,6113,3286490,6212,3430490
1164,6113,3287490,6212,3431490
1164,6113,3288490,6212,3432490
1164,6113,3288960,6212,3432960
1164,6113,3288960,6212,3432960
1164,6113,3288960,6212,3432960
1164,6113,3289280,6212,3433280
1165,6115,3290280,6212,3434280
1165,6115,3290740,6212,3434740
1165,6115,3290970,6212,3434970
1165,6115,3291440,6212,3435440
1165,6115,3291440,6212,3443440
1165,6115,3292250,6212,3444250
1165,6115,3293250,6212,3445250
1165,6115,3293250,6212,3445250
1165,6115,3293250,6212,3453250
1165,6115,3293840,6212,3453840
1165,6115,3294840,6212,3454840
1166,6117,3294840,6212,3454840
1166,6117,3295650,6212,3455650
1166,6117,3295650,6212,3455650
1166,6117,3295650,6212,3463650
1166,6117,3296120,6212,3464120
1166,6117,3297120,6212,3465120
1166,6117,3297930,6212,3465930
1166,6117,3298930,6212,3466930
1166,6117,3299930,6212,3467930
1166,6117,3300390,6212,3468390
1167,6119,3300550,6212,3468550
1168,6121,3301020,6212,3469020
1168,6121,3302020,6212,3470020
1168,6121,3302340,6212,3470340
1168,6121,3302340,6212,3478340
1168,6121,3303340,6212,3479340
1168,6121,3303340,6212,3479340
1168,6121,3303990,6212,3479990
1168,6121,3303990,6212,3479990
1168,6121,3304990,6212,3480990
1168,6121,3305990,6212,3481990
1168,6121,3306990,6212,3482990
1168,6121,3307990,6212,3483990
1168,6121,3311990,6212,3487990
1168,6121,3312990,6212,3488990
1168,6121,3313800,6212,3489800
1168,6121,3314800,6212,3490800
1168,6121,3315610,6212,3491610
1168,6121,3316080,6212,3492080
1168,6121,3317080,6212,3493080
1168,6121,3318080,6212,3494080
1168,6121,3318550,6212,3494550
1168,6121,3319140,6212,3495140
1168,6121,3319790,6212,3495790
1168,6121,3319790,6212,3495790
1169,6123,3320600,6212,3496600
1169,6123,3321070,6212,3497070
1169,6123,3323070,6212,3499070
1169,6123,3324070,6212,3500070
1169,6123,3325070,6212,3501070
1169,6123,3325070,6212,3509070
1169,6123,3325880,6212,3509880
1169,6123,3325880,6212,3509880
1169,6123,3326880,6212,3510880
1170,6125,3326880,6212,3510880
1171,6127,3327880,6212,3511880
1171,6127,3328350,6212,3512350
1171,6127,3329160,6212,3513160
1171,6127,3331160,6212,3515160
1172,6129,3331970,6212,3515970
1172,6129,3332780,6212,3516780
1172,6129,3333780,6212,3517780
1172,6129,3334780,6212,3518780
1172,6129,3335780,6212,3519780
1173,6131,3336780,6212,3520780
1173,6131,3337000,6212,3521000
1173,6131,3337470,6212,3521470
1173,6131,3337940,6212,3521940
1173,6131,3338750,6212,3522750
1173,6131,3339750,6212,3523750
1173,6131,3340560,6212,3524560
1173,6131,3341560,6212,3525560
1173,6131,3341560,6212,3525560
1173,6131,3342560,6212,3526560
1173,6131,3342560,6212,3526560
1173,6131,3342560,6212,3534560
1173,6131,3343560,6212,3535560
1173,6131,3345560,6212,3537560
1173,6131,3346560,6212,3538560
1173,6131,3347560,6212,3539560
1173,6131,3348560,6212,3540560
1173,6131,3349560,6212,3541560
1173,6131,3351560,6212,3543560
1173,6131,3351560,6212,3551560
1173,6131,3352560,6212,3552560
1173,6131,3353370,6212,3553370
1173,6131,3354370,6212,3554370
1173,6131,3355020,6212,3555020
1173,6131,3357020,6212,3557020
1173,6131,3358020,6212,3558020
1173,6131,3359020,6212,3559020
1173,6131,3360020,6212,3560020
1173,6131,3361020,6212,3561020
1173,6131,3361480,6212,3561480
1173,6131,3362480,6212,3562480
1173,6131,3363480,6212,3563480
1173,6131,3364290,6212,3564290
1173,6131,3364290,6212,3572290
1173,6131,3365290,6212,3573290
1173,6131,3366290,6212,3574290
1173,6131,3367100,6212,3575100
1173,6131,3367100,6212,3575100
1173,6131,3367100,6212,3583100
1173,6131,3368100,6212,3584100
1174,6133,3368910,6212,3584910
1174,6133,3369500,6212,3585500
1174,6133,3370500,6212,3586500
1174,6133,3371500,6212,3587500
1174,6133,3372500,6212,3588500
1174,6133,3373500,6212,3589500
1174,6133,3374500,6212,3590500
1174,6133,3376500,6212,3592500
1174,6133,3376970,6212,3592970
1174,6133,3376970,6212,3592970
1174,6133,3377440,6212,3593440
1174,6133,3377440,6212,3601440
1174,6133,3378250,6212,3602250
1174,6133,3378480,6212,3602480
1174,6133,3379480,6212,3603480
1174,6133,3380290,6212,3604290
1174,6133,3381100,6212,3605100
1174,6133,3381420,6212,3605420
1174,6133,3382230,6212,3606230
1174,6133,3383230,6212,3607230
1174,6133,3384230,6212,3608230
1174,6133,3385230,6212,3609230
1174,6133,3386230,6212,3610230
1174,6133,3386550,6212,3610550
1174,6133,3387550,6212,3611550
1174,6133,3388360,6212,3612360
1174,6133,3389360,6212,3613360
1174,6133,3389360,6212,3621360
1174,6133,3390360,6212,3622360
1174,6133,3391170,6212,3623170
1174,6133,3392170,6212,3624170
1174,6133,3393170,6212,3625170
1174,6133,3394170,6212,3626170
1174,6133,3394980,6212,3626980
1174,6133,3395450,6212,3627450
1174,6133,3396450,6212,3628450
1174,6133,3397450,6212,3629450
1174,6133,3398450,6212,3630450
1174,6133,3399450,6212,3631450
1174,6133,3399920,6212,3631920
1174,6133,3400920,6212,3632920
1174,6133,3401730,6212,3633730
1174,6133,3402280,6212,3634280
1174,6133,3403280,6212,3635280
1174,6133,3404280,6212,3636280
1174,6133,3404740,6212,3636740
1174,6133,3405550,6212,3637550
1174,6133,3405550,6212,3637550
1174,6133,3406360,6212,3638360
1174,6133,3407360,6212,3639360
1174,6133,3407360,6212,3647360
1174,6133,3408360,6212,3648360
1174,6133,3409360,6212,3649360
1174,6133,3409360,6212,3657360
1174,6133,3410170,6212,3658170
1174,6133,3410170,6212,3658170
1174,6133,3411170,6212,3659170
1174,6133,3411170,6212,3667170
1174,6133,3413170,6212,3669170
1174,6133,3413170,6212,3677170
1174,6133,3414170,6212,3678170
1174,6133,3415170,6212,3679170
1174,6133,3416170,6212,3680170
1174,6133,3417170,6212,3681170
1174,6133,3418170,6212,3682170
1174,6133,3418980,6212,3682980
1174,6133,3419980,6212,3683980
1174,6133,3420980,6212,3684980
1174,6133,3421980,6212,3685980
1174,6133,3422980,6212,3686980
1175,6135,3423790,6212,3687790
1175,6135,3423790,6212,3687790
1175,6135,3423790,6212,3687790
1175,6135,3424380,6212,3688380
1175,6135,3425380,6212,3689380
1175,6135,3426380,6212,3690380
1175,6135,3426380,6212,3698380
1175,6135,3427380,6212,3699380
1175,6135,3428380,6212,3700380
1175,6135,3429380,6212,3701380
1175,6135,3430380,6212,3702380
1175,6135,3431380,6212,3703380
1175,6135,3431430,6212,3703430
1175,6135,3433430,6212,3705430
1175,6135,3433430,6212,3713430
1175,6135,3434430,6212,3714430
1175,6135,3434660,6212,3714660
1175,6135,3436660,6212,3716660
1175,6135,3437130,6212,3717130
1175,6135,3437940,6212,3717940
1175,6135,3438750,6212,3718750
1175,6135,3439750,6212,3719750
1175,6135,3440220,6212,3720220
1175,6135,3441220,6212,3721220
1175,6135,3445220,6212,3725220
1175,6135,3446220,6212,3726220
1175,6135,3446220,6212,3734220
1176,6137,3447220,6212,3735220
1176,6137,3448220,6212,3736220
1176,6137,3448220,6212,3744220
1176,6137,3448220,6212,3752220
1176,6137,3448690,6212,3752690
1176,6137,3449150,6212,3753150
1176,6137,3450150,6212,3754150
1176,6137,3451150,6212,3755150
1176,6137,3452150,6212,3756150
1176,6137,3452620,6212,3756620
1176,6137,3452850,6212,3756850
1176,6137,3453440,6212,3757440
1176,6137,3453810,6212,3757810
1176,6137,3453810,6212,3757810
1176,6137,3454810,6212,3758810
1176,6137,3454810,6212,3758810
1176,6137,3455460,6212,3759460
1176,6137,3459460,6212,3763460
1177,6139,3460460,6212,3764460
1177,6139,3461460,6212,3765460
1177,6139,3462270,6212,3766270
1177,6139,3464270,6212,3768270
1177,6139,3465080,6212,3769080
1177,6139,3467080,6212,3771080
1177,6139,3468080,6212,3772080
1177,6139,3468080,6212,3780080
1177,6139,3469080,6212,3781080
1178,6141,3470080,6212,3782080
1178,6141,3471080,6212,3783080
1178,6141,3472080,6212,3784080
1178,6141,3472670,6212,3784670
1178,6141,3472670,6212,3784670
1178,6141,3472990,6212,3784990
1178,6141,3473210,6212,3785210
1178,6141,3474210,6212,3786210
1178,6141,3475210,6212,3787210
1178,6141,3476210,6212,3788210
1178,6141,3477210,6212,3789210
1178,6141,3478210,6212,3790210
1178,6141,3478210,6212,3790210
1178,6141,3479020,6212,3791020
1178,6141,3480020,6212,3792020
1178,6141,3480020,6212,3792020
1178,6141,3481020,6212,3793020
1178,6141,3482020,6212,3794020
1178,6141,3483020,6212,3795020
1178,6141,3484020,6212,3796020
1178,6141,3484830,6212,3796830
1178,6141,3485830,6212,3797830
1178,6141,3485830,6212,3805830
1179,6143,3486830,6212,3806830
1179,6143,3487830,6212,3807830
1179,6143,3488830,6212,3808830
1179,6143,3489830,6212,3809830
1179,6143,3490830,6212,3810830
1179,6143,3491300,6212,3811300
1179,6143,3492110,6212,3812110
1179,6143,3492110,6212,3820110
1179,6143,3493110,6212,3821110
1179,6143,3493580,6212,3821580
1179,6143,3494580,6212,3822580
1179,6143,3495580,6212,3823580
1179,6143,3496580,6212,3824580
1179,6143,3497580,6212,3825580
1179,6143,3498390,6212,3826390
1179,6143,3498860,6212,3826860
1179,6143,3499860,6212,3827860
1179,6143,3499860,6212,3835860
1179,6143,3500860,6212,3836860
1179,6143,3501670,6212,3837670
1179,6143,3501990,6212,3837990
1179,6143,3502990,6212,3838990
1179,6143,3502990,6212,3838990
1179,6143,3503990,6212,3839990
1179,6143,3504460,6212,3840460
1179,6143,3505460,6212,3841460
1179,6143,3506460,6212,3842460
1179,6143,3506930,6212,3842930
1179,6143,3510930,6212,3846930
1179,6143,3511740,6212,3847740
1179,6143,3512740,6212,3848740
1179,6143,3513210,6212,3849210
1179,6143,3514020,6212,3850020
1179,6143,3514490,6212,3850490
1179,6143,3515490,6212,3851490
1179,6143,3517490,6212,3853490
1179,6143,3518300,6212,3854300
1179,6143,3518410,6212,3854410
1179,6143,3519000,6212,3855000
1179,6143,3519160,6212,3855160
1179,6143,3520160,6212,3856160
1179,6143,3520390,6212,3856390
1179,6143,3520710,6212,3856710
1179,6143,3521710,6212,3857710
1179,6143,3521710,6212,3865710
1179,6143,3522710,6212,3866710
1179,6143,3523710,6212,3867710
1179,6143,3524710,6212,3868710
1179,6143,3524710,6212,3868710
1179,6143,3524710,6212,3876710
1179,6143,3525710,6212,3877710
1179,6143,3526710,6212,3878710
1179,6143,3527710,6212,3879710
1180,6145,3528710,6212,3880710
1180,6145,3529180,6212,3881180
1180,6145,3529180,6212,3881180
1180,6145,3530180,6212,3882180
1180,6145,3530180,6212,3890180
1180,6145,3531180,6212,3891180
1180,6145,3531990,6212,3891990
1180,6145,3531990,6212,3891990
1180,6145,3532990,6212,3892990
