ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1257352.13,99.58,86.01,1254128.14,99.32
1257352.13,99.58,86.01,1254128.14,99.32
1257352.13,99.58,86.01,1254128.14,99.32
1257352.13,99.58,86.01,1254128.14,99.32
1257352.13,99.58,86.01,1254128.14,99.32
1257352.13,99.58,86.01,1254110.8,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257200.55,99.58,86.01,1253953.16,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257217.39,99.58,86.01,1254001.34,99.32
1257060.2,99.58,86.01,1253840.5,99.32
1257060.2,99.58,86.01,1253840.5,99.32
1257060.2,99.58,86.01,1253840.5,99.32
1257060.2,99.58,86.01,1253803.64,99.32
1257060.2,99.58,86.01,1253803.64,99.32
1257060.2,99.58,86.01,1253803.64,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256914.24,99.58,86.01,1253660.78,99.32
1256605.34,99.58,86.01,1253357.81,99.32
1256605.34,99.58,86.01,1253357.81,99.32
1256605.34,99.58,86.01,1253357.81,99.32
1256605.34,99.58,86.01,1253357.81,99.32
1256605.34,99.58,86.01,1253357.81,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253358.25,99.32
1256605.34,99.58,86.01,1253384.96,99.33
1256605.34,99.58,86.01,1253384.96,99.33
1256462.48,99.58,86.02,1253227.33,99.33
1256462.48,99.58,86.02,1253246.02,99.33
1256462.48,99.58,86.02,1253246.02,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256462.48,99.58,86.02,1253277.84,99.33
1256149.16,99.58,86.02,1252960.51,99.33
1256149.16,99.58,86.02,1252960.51,99.33
