ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
2138461.85,36.7,1.3,196006.89,3.36
2138307.48,36.7,1.3,196014.51,3.36
2138658.73,36.71,1.31,196047.17,3.36
2138288.95,36.71,1.31,196026.82,3.36
2138044.12,36.71,1.31,195977.95,3.36
2137701.19,36.71,1.31,195978.91,3.37
2137673.18,36.71,1.31,195805.32,3.36
2137862.44,36.72,1.32,196222.02,3.37
2137519.51,36.72,1.32,196221.94,3.37
2137274.68,36.72,1.32,196172.8,3.37
2137029.84,36.72,1.32,196169.39,3.37
2136664.97,36.73,1.32,196113.65,3.37
2136510.6,36.73,1.32,196121.26,3.37
2136265.76,36.73,1.32,196128.05,3.37
2135922.83,36.73,1.32,196130.03,3.37
2135677.99,36.73,1.32,196070.74,3.37
2135934.38,36.74,1.33,196074.39,3.37
2135934.38,36.74,1.33,196031.84,3.37
2135689.55,36.74,1.33,196065.45,3.37
2135632.85,36.74,1.33,196059.6,3.37
2135388.01,36.75,1.33,195944.31,3.37
2135143.17,36.75,1.33,195930.43,3.37
2135328.67,36.75,1.34,195489.29,3.36
2135083.84,36.76,1.34,195496.07,3.37
2135083.84,36.76,1.34,195453.41,3.36
2134839.0,36.76,1.34,195460.2,3.37
2134684.63,36.76,1.34,195467.81,3.37
2134854.71,36.77,1.35,195870.08,3.37
2134854.71,36.77,1.35,195814.14,3.37
2135057.61,36.77,1.35,195833.02,3.37
2135339.18,36.78,1.36,195786.15,3.37
2135172.42,36.78,1.36,195784.32,3.37
2135361.68,36.79,1.36,196610.7,3.39
2135018.75,36.79,1.37,196614.45,3.39
2134962.05,36.79,1.37,196711.8,3.39
2135151.31,36.8,1.37,196768.72,3.39
2135501.65,36.81,1.38,196714.81,3.39
2135256.81,36.81,1.38,196666.03,3.39
2134901.5,36.81,1.38,196651.41,3.39
2134656.66,36.81,1.38,196602.63,3.39
2135015.65,36.82,1.39,196556.14,3.39
2135015.65,36.82,1.39,196547.72,3.39
2134730.28,36.82,1.39,196567.97,3.39
2131798.95,36.82,1.39,196524.17,3.39
2131416.4,36.82,1.39,195907.82,3.38
2131235.18,36.82,1.4,195856.02,3.38
2131247.57,36.82,1.4,195850.34,3.38
2130904.64,36.82,1.4,195830.67,3.38
2130561.71,36.82,1.4,195834.41,3.38
2130826.31,36.83,1.4,195885.88,3.39
2130906.09,36.83,1.41,196195.6,3.39
2130878.08,36.84,1.41,195996.43,3.39
2130535.15,36.84,1.42,195994.96,3.39
2130192.23,36.84,1.42,195993.83,3.39
2130179.47,36.85,1.42,195994.94,3.39
2130122.77,36.85,1.42,196167.99,3.39
2129877.93,36.85,1.42,196179.59,3.39
2129957.71,36.86,1.43,196166.32,3.39
2129583.61,36.85,1.42,195731.33,3.39
2129583.61,36.85,1.42,195687.08,3.39
2129526.91,36.86,1.43,195866.9,3.39
2129598.36,36.86,1.43,195804.14,3.39
2129682.59,36.87,1.43,195784.67,3.39
2129308.49,36.86,1.43,195424.19,3.38
2129669.5,36.87,1.44,195581.23,3.39
2129612.8,36.88,1.44,195754.28,3.39
2129269.87,36.88,1.44,195756.27,3.39
2129485.39,36.88,1.45,195754.49,3.39
2129142.46,36.88,1.45,195758.23,3.39
2129085.76,36.89,1.45,195938.06,3.39
2129196.84,36.89,1.46,195942.6,3.4
2128764.21,36.89,1.46,195712.62,3.39
2129045.78,36.9,1.46,196580.99,3.41
2128869.3,36.9,1.46,196673.44,3.41
2129168.27,36.91,1.47,197146.54,3.42
2128798.5,36.91,1.47,197122.61,3.42
2128878.27,36.91,1.47,197131.9,3.42
2129455.97,36.92,1.48,197624.83,3.43
2129211.13,36.92,1.48,197618.23,3.43
2129322.21,36.93,1.49,197622.77,3.43
2128979.28,36.93,1.49,197621.01,3.43
2129167.95,36.93,1.5,197645.54,3.43
2128825.03,36.94,1.5,197649.28,3.43
2128461.84,36.94,1.5,197611.5,3.43
2128759.17,36.94,1.5,197301.62,3.42
2128514.33,36.95,1.5,197291.14,3.42
2128144.56,36.95,1.5,197270.79,3.42
2127899.72,36.95,1.51,197221.64,3.42
2128140.81,36.96,1.52,197531.79,3.43
2127797.89,36.96,1.52,197511.67,3.43
2127769.88,36.96,1.52,197338.08,3.43
2127411.59,36.96,1.52,196657.36,3.42
2127411.59,36.96,1.52,196553.08,3.42
2127411.59,36.96,1.52,196508.22,3.41
2127762.84,36.97,1.53,196540.88,3.42
2127393.07,36.97,1.53,196510.24,3.42
2127419.91,36.97,1.53,196518.88,3.42
2127213.73,36.97,1.53,196847.47,3.42
2127402.99,36.98,1.53,196904.39,3.42
2127158.15,36.98,1.54,196901.03,3.42
2126815.22,36.98,1.54,196897.05,3.42
2126445.45,36.98,1.54,196872.7,3.42
2126252.23,36.98,1.54,196844.49,3.42
2126195.53,36.99,1.54,197430.1,3.43
2126376.59,36.99,1.55,197382.7,3.43
2126021.66,36.99,1.55,197378.71,3.43
2125639.89,36.99,1.55,197314.88,3.43
2125395.05,36.99,1.55,197297.79,3.43
2125484.11,37.0,1.55,197326.98,3.43
2125470.42,37.0,1.55,197146.01,3.43
2125225.59,37.0,1.56,197096.87,3.43
2125168.89,37.01,1.56,197199.04,3.43
2124825.96,37.01,1.56,197197.58,3.43
2124937.03,37.01,1.56,197202.12,3.44
2124692.2,37.02,1.56,197208.9,3.44
2124635.5,37.02,1.57,197306.26,3.44
2124454.28,37.02,1.57,197291.16,3.44
2124084.5,37.02,1.57,197265.02,3.44
2123717.18,37.02,1.57,197253.18,3.44
2123361.86,37.02,1.57,197241.34,3.44
2123305.16,37.03,1.57,197338.69,3.44
2123325.02,37.03,1.57,197451.34,3.44
2122982.09,37.03,1.58,197431.67,3.44
2122982.09,37.03,1.58,197389.12,3.44
2122737.25,37.03,1.58,197339.98,3.44
2123305.85,37.04,1.59,197472.5,3.45
2123495.11,37.05,1.59,197529.42,3.45
2123340.73,37.05,1.59,197537.03,3.45
2122958.96,37.05,1.59,197501.05,3.45
2122556.14,37.05,1.6,197477.82,3.45
2122213.22,37.05,1.6,197481.57,3.45
2122032.0,37.05,1.6,197460.97,3.45
2122165.2,37.06,1.6,197413.21,3.45
2121920.36,37.06,1.6,197353.92,3.45
2118724.7,37.06,1.61,197312.34,3.45
2118894.78,37.06,1.61,197264.71,3.45
2118377.24,37.06,1.61,196737.26,3.44
2118377.24,37.06,1.61,196694.72,3.44
2118012.37,37.06,1.61,196689.67,3.44
2117767.54,37.06,1.61,196723.65,3.44
2117767.54,37.06,1.61,196721.26,3.44
2117384.99,37.06,1.61,196662.83,3.44
2117140.15,37.06,1.61,197182.15,3.45
2117429.58,37.07,1.62,197183.56,3.45
2117086.65,37.07,1.62,197183.48,3.45
2116928.52,37.07,1.61,197028.99,3.45
2116585.59,37.07,1.61,197028.91,3.45
2116215.82,37.07,1.61,197006.99,3.45
2115970.98,37.07,1.61,196957.85,3.45
2116082.05,37.08,1.62,196962.09,3.45
2116193.13,37.08,1.63,196966.63,3.45
2116382.39,37.09,1.63,197294.7,3.46
2116137.55,37.09,1.63,197452.16,3.46
2115967.65,37.09,1.63,197018.61,3.45
2115722.81,37.1,1.63,196969.6,3.45
2115319.99,37.1,1.63,196941.64,3.45
2115237.09,37.1,1.63,196927.14,3.45
2115180.39,37.1,1.64,197024.49,3.46
2115359.31,37.11,1.64,197045.69,3.46
2115443.54,37.11,1.65,197064.6,3.46
2115386.84,37.11,1.65,197244.42,3.46
2115576.1,37.12,1.65,197301.34,3.46
2115194.32,37.12,1.66,197285.03,3.46
2115305.39,37.13,1.66,197289.58,3.46
2115305.39,37.13,1.66,197271.97,3.46
2115586.97,37.13,1.67,197297.39,3.46
2115342.13,37.13,1.67,197539.77,3.47
2115097.29,37.14,1.67,197852.34,3.47
2115040.59,37.14,1.67,197949.7,3.48
2114747.1,37.14,1.67,197475.3,3.47
2114936.36,37.15,1.68,197925.55,3.48
2115217.93,37.16,1.68,198203.24,3.48
2115329.01,37.16,1.69,198207.48,3.48
2115272.31,37.17,1.69,198202.31,3.48
2115383.38,37.17,1.7,198206.85,3.48
2115040.45,37.17,1.7,198208.83,3.48
2114795.62,37.17,1.7,198315.09,3.49
2114550.78,37.18,1.7,198348.7,3.49
2114550.78,37.18,1.7,198333.58,3.49
2114538.02,37.18,1.7,198334.68,3.49
2114168.25,37.18,1.7,198321.04,3.49
2114111.55,37.18,1.7,198494.09,3.49
2114123.94,37.18,1.7,198468.39,3.49
2113969.56,37.19,1.71,198476.0,3.49
2113626.64,37.19,1.71,198475.92,3.49
2113381.8,37.19,1.71,198786.2,3.5
2113492.87,37.19,1.71,198790.74,3.5
2113505.26,37.19,1.71,198785.06,3.5
2113532.11,37.2,1.71,198793.71,3.5
2113150.33,37.19,1.71,198773.46,3.5
2112905.5,37.2,1.71,198767.65,3.5
2112522.95,37.2,1.72,198718.74,3.5
2112180.02,37.2,1.72,198714.76,3.5
2111810.25,37.2,1.72,198757.63,3.5
2111995.75,37.2,1.72,198316.49,3.49
2111652.82,37.2,1.72,198320.23,3.49
2111309.9,37.2,1.72,198320.15,3.49
2111309.9,37.2,1.72,198281.79,3.49
2111309.9,37.2,1.72,198134.23,3.49
2110946.7,37.2,1.72,198096.45,3.49
2110603.78,37.2,1.72,198100.19,3.49
2110688.01,37.21,1.73,198181.21,3.49
2110318.23,37.21,1.73,198154.78,3.49
2110318.23,37.21,1.73,198450.1,3.5
2110398.01,37.21,1.73,198444.67,3.5
2110153.17,37.22,1.73,198451.46,3.5
2110237.4,37.22,1.74,198428.41,3.5
2110237.4,37.22,1.74,198529.73,3.5
2110536.24,37.23,1.74,198557.49,3.5
2110647.32,37.23,1.75,198561.74,3.5
2110304.39,37.23,1.75,198563.72,3.5
2110316.78,37.23,1.75,198558.04,3.5
2110071.95,37.24,1.75,198554.69,3.5
2109702.17,37.24,1.75,198529.03,3.5
2109457.33,37.24,1.75,198480.25,3.5
2109212.5,37.24,1.75,198487.04,3.5
2108869.57,37.24,1.75,198488.0,3.51
2108624.73,37.24,1.75,198494.79,3.51
2108281.81,37.24,1.75,198490.8,3.51
2108571.24,37.25,1.76,198492.22,3.51
2108228.31,37.25,1.76,198490.75,3.51
2107983.47,37.25,1.76,198484.94,3.51
2107926.77,37.26,1.76,198665.07,3.51
2107557.0,37.26,1.76,198641.48,3.51
2107187.23,37.26,1.76,198681.2,3.51
2107306.87,37.26,1.77,198680.37,3.51
2106963.94,37.26,1.77,198681.33,3.51
2107056.73,37.27,1.77,198655.73,3.51
2106686.96,37.27,1.77,198635.04,3.51
2106630.26,37.27,1.78,198732.4,3.52
2106630.26,37.27,1.78,198689.07,3.52
2106271.97,37.27,1.78,198171.99,3.51
2105929.05,37.27,1.78,198175.73,3.51
2105559.27,37.27,1.78,198205.82,3.51
2105378.05,37.28,1.78,198196.86,3.51
2105420.26,37.28,1.79,198192.08,3.51
2105504.49,37.28,1.79,198222.0,3.51
2105259.65,37.29,1.79,198211.71,3.51
2103807.4,37.29,1.79,198718.03,3.52
2103807.4,37.29,1.79,198613.75,3.52
2103996.66,37.29,1.8,199031.92,3.53
2104023.51,37.29,1.8,199040.57,3.53
2103943.53,37.29,1.8,199035.73,3.53
2103789.16,37.3,1.8,199043.34,3.53
2103544.32,37.3,1.8,199039.98,3.53
2103201.39,37.3,1.8,199043.73,3.53
2103213.78,37.3,1.8,199038.05,3.53
2102968.95,37.3,1.8,199044.83,3.53
2103231.53,37.31,1.81,199063.63,3.53
2102986.69,37.31,1.81,199060.27,3.53
2102616.92,37.31,1.81,199030.67,3.53
2102247.15,37.31,1.81,199010.31,3.53
2102259.54,37.31,1.81,198999.61,3.53
2101916.61,37.31,1.81,198998.48,3.53
2102027.69,37.32,1.82,199003.02,3.53
2101994.66,37.32,1.82,199050.9,3.53
2101651.74,37.32,1.82,199048.48,3.53
2101308.81,37.32,1.82,199045.98,3.54
2101308.81,37.32,1.82,199158.79,3.54
2100965.88,37.32,1.82,199159.74,3.54
2101076.96,37.33,1.83,199164.28,3.54
2100850.8,37.33,1.83,198757.57,3.53
2100794.1,37.33,1.83,198854.93,3.53
2100221.19,37.33,1.82,198350.43,3.53
2100710.42,37.34,1.84,198644.11,3.53
2100465.59,37.34,1.84,198595.25,3.53
2100465.59,37.34,1.84,198576.07,3.53
2100116.21,37.34,1.84,198386.66,3.53
2099746.43,37.34,1.84,198363.11,3.53
2099501.6,37.34,1.84,198314.25,3.53
2099256.76,37.34,1.84,198321.03,3.53
2099615.75,37.35,1.84,198692.25,3.53
2099370.91,37.35,1.85,198632.97,3.53
2099001.14,37.35,1.85,198821.33,3.54
2098570.13,37.35,1.84,198551.22,3.53
2098388.91,37.36,1.85,198517.22,3.53
2098388.91,37.36,1.85,198474.56,3.53
2098508.55,37.36,1.85,198496.17,3.53
2098773.15,37.37,1.86,198490.32,3.53
2098528.31,37.37,1.86,198371.61,3.53
2098185.39,37.37,1.86,198372.57,3.53
2098253.92,37.37,1.86,198582.18,3.54
2097889.05,37.37,1.86,198528.13,3.54
2097546.12,37.38,1.86,198529.09,3.54
2097176.35,37.38,1.87,198506.88,3.54
2094245.01,37.38,1.87,198463.08,3.54
2094217.48,37.38,1.87,198425.63,3.54
2094388.84,37.38,1.88,198051.29,3.54
2094144.0,37.39,1.88,198047.93,3.54
2094144.0,37.39,1.88,198025.93,3.54
2093801.08,37.39,1.88,198025.85,3.54
2093631.17,37.39,1.88,197592.29,3.53
2093820.43,37.4,1.89,197649.21,3.53
2093763.73,37.4,1.89,197746.56,3.53
2093518.89,37.4,1.89,197753.35,3.53
2093784.37,37.41,1.89,197238.74,3.52
2093539.53,37.41,1.89,197189.96,3.52
2093623.76,37.42,1.9,197208.35,3.52
2093444.99,37.42,1.9,197246.15,3.53
2093075.22,37.42,1.9,197225.79,3.53
2093018.52,37.42,1.91,198007.86,3.54
2093300.09,37.43,1.91,198329.44,3.55
2093300.09,37.43,1.91,198459.84,3.55
2093243.39,37.43,1.91,198706.92,3.55
2093186.69,37.44,1.92,199067.62,3.56
2093199.08,37.44,1.92,199061.94,3.56
2093211.47,37.44,1.92,199056.27,3.56
2093030.25,37.44,1.92,199038.67,3.56
2092660.48,37.44,1.92,199025.03,3.56
2092164.92,37.44,1.92,198641.34,3.55
2092380.44,37.44,1.92,198644.83,3.55
2092323.74,37.45,1.93,198742.19,3.56
2091980.81,37.45,1.93,198744.17,3.56
2091804.32,37.45,1.93,198836.63,3.56
2091434.55,37.45,1.93,198812.89,3.56
2091091.62,37.45,1.93,198813.85,3.56
2091270.55,37.46,1.94,198835.05,3.56
2090927.62,37.46,1.94,198833.91,3.56
2091047.26,37.46,1.94,198833.08,3.56
2090692.33,37.46,1.94,198830.66,3.56
2090537.96,37.47,1.95,198838.27,3.56
2090293.12,37.47,1.95,198834.87,3.56
2090048.28,37.47,1.95,198831.51,3.56
2089692.96,37.47,1.95,198816.9,3.57
2089692.96,37.47,1.95,198772.04,3.56
2089636.26,37.48,1.95,198723.53,3.56
2089391.42,37.48,1.95,198664.24,3.56
2089391.42,37.48,1.95,198621.58,3.56
2089146.59,37.48,1.95,198618.22,3.56
2088976.68,37.48,1.95,198184.66,3.56
2088731.85,37.49,1.95,198135.52,3.56
2088362.07,37.49,1.95,198115.16,3.56
2087992.3,37.49,1.95,198149.01,3.56
2087837.93,37.49,1.96,198156.62,3.56
2087683.55,37.49,1.96,198164.23,3.56
2087981.2,37.5,1.97,198156.15,3.56
2087598.64,37.5,1.97,198131.27,3.56
2087796.09,37.5,1.97,198083.94,3.56
2087626.19,37.51,1.97,197650.38,3.55
2087283.26,37.51,1.97,197650.3,3.55
2086880.45,37.51,1.98,197630.05,3.55
2086498.67,37.51,1.98,197600.6,3.55
2086140.39,37.51,1.98,196919.89,3.54
2085895.55,37.51,1.98,196953.49,3.54
2085650.71,37.51,1.98,196904.34,3.54
2085663.1,37.51,1.98,196898.66,3.54
2085675.49,37.51,1.98,196888.17,3.54
2085305.72,37.51,1.98,196864.94,3.54
2084942.53,37.51,1.98,196919.78,3.54
2084697.69,37.51,1.98,196870.63,3.54
2084315.92,37.51,1.98,196700.87,3.54
2084071.08,37.52,1.98,196652.09,3.54
2084071.08,37.52,1.98,196607.23,3.54
2084071.08,37.52,1.98,196564.57,3.54
2083826.24,37.52,1.98,196505.28,3.54
2083769.54,37.52,1.98,196602.63,3.54
2083524.7,37.53,1.98,196553.85,3.54
2083354.8,37.53,1.98,196120.3,3.53
2083354.8,37.53,1.98,196905.11,3.55
2082972.25,37.53,1.98,196847.96,3.55
2082727.41,37.53,1.99,196788.67,3.55
2082357.64,37.53,1.99,196812.74,3.55
2081987.87,37.53,1.99,196786.1,3.55
2081987.87,37.53,1.99,196743.56,3.55
2081743.03,37.53,1.99,196785.65,3.55
2081686.33,37.54,1.99,196883.01,3.55
2081441.49,37.54,1.99,196833.86,3.55
2081196.65,37.54,1.99,196840.65,3.55
2080853.72,37.54,1.99,196842.63,3.55
2080093.75,37.54,1.98,196157.79,3.54
2079750.82,37.54,1.98,196158.75,3.54
2079711.22,37.54,1.99,196134.27,3.54
2079368.29,37.54,1.99,196138.01,3.54
2079123.45,37.54,1.99,196144.8,3.54
2078878.62,37.55,1.99,196151.59,3.54
2078708.71,37.55,1.99,195718.03,3.54
2078463.87,37.55,1.99,195714.68,3.54
2078646.35,37.56,2.0,195720.4,3.54
2078401.51,37.56,2.0,195727.18,3.54
2078156.68,37.56,2.0,195678.4,3.54
2077911.84,37.56,2.0,195685.19,3.54
2077911.84,37.56,2.0,195640.33,3.54
2077667.0,37.57,2.0,196134.82,3.55
2077258.51,37.56,2.0,196019.58,3.54
2076915.58,37.57,2.0,196021.56,3.55
2076545.81,37.57,2.0,195998.34,3.55
2076300.97,37.57,2.0,196107.1,3.55
2076244.27,37.57,2.0,196204.45,3.55
2076244.27,37.57,2.0,196178.97,3.55
2076256.66,37.57,2.0,196153.27,3.55
2075913.73,37.57,2.0,196146.23,3.55
2075993.51,37.58,2.01,196098.26,3.55
2075650.58,37.58,2.01,196099.22,3.55
2075405.74,37.58,2.01,196095.86,3.55
2075414.91,37.59,2.01,196093.31,3.55
2075414.91,37.59,2.01,196073.11,3.55
2075766.15,37.59,2.02,196511.79,3.56
2075521.32,37.6,2.02,196691.26,3.56
2075614.11,37.6,2.03,196734.89,3.56
2075271.18,37.6,2.03,196727.79,3.56
2075271.18,37.6,2.03,196684.46,3.56
2074889.41,37.6,2.03,196663.21,3.56
2075150.0,37.61,2.04,197159.68,3.57
2074780.23,37.61,2.04,197139.33,3.57
2074723.53,37.61,2.04,197236.68,3.58
2074347.56,37.61,2.04,197238.83,3.58
2074004.63,37.61,2.04,197237.37,3.58
2073759.79,37.62,2.04,197416.84,3.58
2073870.87,37.62,2.05,197421.38,3.58
2073527.94,37.62,2.05,197422.34,3.58
2073158.17,37.62,2.05,197401.98,3.58
2072913.33,37.62,2.05,197653.63,3.59
2072668.5,37.63,2.05,197660.41,3.59
2072423.66,37.63,2.05,197653.93,3.59
2072080.73,37.63,2.05,197655.91,3.59
2072080.73,37.63,2.05,197961.87,3.6
2072173.53,37.63,2.05,197939.05,3.59
2071928.69,37.64,2.05,197889.91,3.59
2071928.69,37.64,2.05,197847.37,3.59
2071497.68,37.64,2.05,197577.25,3.59
2071132.81,37.64,2.05,197524.21,3.59
2071132.81,37.64,2.05,197885.35,3.6
2071132.81,37.64,2.05,197885.35,3.6
2070887.97,37.64,2.05,197878.75,3.6
2070914.82,37.64,2.05,197887.4,3.6
2070669.98,37.64,2.05,197974.09,3.6
2070669.98,37.64,2.05,198101.8,3.6
2070932.77,37.65,2.06,198096.95,3.6
2070563.0,37.65,2.06,198149.77,3.6
2070408.62,37.65,2.06,198157.38,3.6
2070163.79,37.65,2.06,198108.52,3.6
2070163.79,37.65,2.06,198086.66,3.6
2069918.95,37.66,2.06,198083.31,3.6
2069576.02,37.66,2.06,198084.27,3.6
2069536.42,37.66,2.07,198125.13,3.61
2069724.86,37.67,2.07,198118.82,3.61
2070076.11,37.67,2.08,198151.48,3.61
2069733.18,37.67,2.08,198150.35,3.61
2069578.8,37.68,2.09,198157.96,3.61
2069876.45,37.68,2.09,198143.75,3.61
2070365.68,37.7,2.1,198437.43,3.61
2070535.76,37.7,2.11,198389.8,3.61
2070290.92,37.71,2.11,198396.58,3.61
2069961.03,37.71,2.11,199358.18,3.63
2069591.26,37.71,2.11,199334.25,3.63
2069779.93,37.71,2.12,199352.11,3.63
2069779.93,37.71,2.12,199308.78,3.63
2069437.01,37.71,2.12,199312.52,3.63
2069548.08,37.72,2.12,199317.06,3.63
2069393.71,37.72,2.13,199324.67,3.63
2069148.87,37.72,2.13,199358.28,3.63
2069338.13,37.73,2.13,199415.19,3.64
2069281.43,37.73,2.14,199595.3,3.64
2069036.59,37.74,2.14,199590.77,3.64
2069120.82,37.74,2.14,199563.59,3.64
2068777.89,37.74,2.14,199562.46,3.64
2068978.73,37.75,2.15,199753.75,3.64
2068922.03,37.75,2.15,199933.87,3.65
2068865.33,37.76,2.15,200031.23,3.65
2068865.33,37.76,2.15,199885.36,3.65
2068495.56,37.76,2.15,199935.71,3.65
2068210.19,37.76,2.16,199983.28,3.65
2067867.27,37.76,2.16,199985.26,3.65
2067497.49,37.76,2.16,199961.95,3.65
2067127.72,37.76,2.16,199935.51,3.65
2067368.82,37.77,2.17,200245.67,3.66
2067025.89,37.77,2.17,200245.59,3.66
2066781.05,37.77,2.17,200237.62,3.66
2066724.35,37.78,2.17,200410.67,3.66
2066354.58,37.78,2.17,200386.34,3.66
2065984.81,37.78,2.17,201768.48,3.69
2065641.88,37.78,2.17,201766.06,3.69
2065272.11,37.78,2.17,201870.12,3.69
2065027.27,37.78,2.17,201821.02,3.69
2064782.43,37.78,2.17,201761.74,3.69
2064863.22,37.79,2.18,201823.21,3.69
2064682.0,37.79,2.18,201857.39,3.69
2064437.17,37.79,2.18,201808.53,3.69
2065014.86,37.8,2.19,202301.46,3.7
2065148.06,37.81,2.2,202704.68,3.71
2064903.23,37.81,2.2,202711.47,3.71
2064533.45,37.81,2.2,202678.47,3.71
2064190.53,37.81,2.2,202664.87,3.71
2064162.52,37.82,2.21,202465.7,3.71
2064105.82,37.82,2.21,202563.06,3.71
2063762.89,37.82,2.21,202566.8,3.71
2063750.13,37.83,2.21,202549.2,3.71
2063750.13,37.83,2.21,202664.05,3.71
2063505.3,37.83,2.21,202660.7,3.72
2062932.39,37.83,2.21,202130.62,3.71
2063121.65,37.83,2.22,202187.54,3.71
2063022.54,37.84,2.22,202630.93,3.72
2062965.84,37.84,2.22,202728.28,3.72
2062721.01,37.84,2.22,203250.28,3.73
2062362.72,37.84,2.22,202586.58,3.72
2062306.02,37.85,2.22,202767.22,3.72
2062151.64,37.85,2.23,202774.83,3.72
2061802.13,37.85,2.23,203244.53,3.73
2061557.3,37.85,2.23,203251.31,3.73
2061641.53,37.86,2.23,203228.31,3.73
2061940.5,37.86,2.24,203182.02,3.73
2062051.57,37.87,2.25,203186.57,3.73
2062051.57,37.87,2.25,203143.9,3.73
2062051.57,37.87,2.25,203258.16,3.73
2061994.87,37.87,2.25,203438.28,3.74
2061651.95,37.88,2.25,203435.77,3.74
2061296.63,37.88,2.25,203423.93,3.74
2060953.7,37.88,2.25,203425.91,3.74
2061037.93,37.88,2.26,203408.0,3.74
2061227.19,37.89,2.26,203825.13,3.75
2060884.26,37.89,2.26,203827.11,3.75
2060514.49,37.89,2.26,203800.68,3.75
2060457.79,37.89,2.27,204164.94,3.75
2060054.98,37.89,2.27,204139.64,3.75
2059712.05,37.89,2.27,204133.42,3.76
2058961.9,37.89,2.26,203476.07,3.74
2058807.53,37.89,2.26,203483.68,3.74
2058849.73,37.89,2.27,203478.9,3.75
2058668.51,37.9,2.27,203458.52,3.75
2058423.67,37.9,2.27,203769.21,3.75
2058242.45,37.9,2.27,203748.68,3.75
2058242.45,37.9,2.27,203615.26,3.75
2058072.55,37.9,2.28,203181.7,3.74
2058044.54,37.91,2.28,203008.11,3.74
2057701.62,37.91,2.28,203010.09,3.74
2057644.91,37.92,2.29,203107.45,3.74
2057588.21,37.92,2.29,203288.23,3.75
2057421.45,37.92,2.29,203286.4,3.75
2057251.54,37.93,2.29,202852.84,3.74
2057331.32,37.93,2.3,203160.3,3.75
2056988.39,37.93,2.3,203159.17,3.75
2057000.78,37.93,2.3,203148.47,3.75
2056657.86,37.93,2.3,203150.45,3.75
2056976.92,37.94,2.31,203291.61,3.75
2057174.37,37.95,2.32,203244.28,3.75
2056929.53,37.95,2.32,203195.14,3.75
2056684.69,37.96,2.32,203146.04,3.75
2056329.38,37.96,2.32,203136.42,3.75
2056084.54,37.96,2.32,203132.7,3.75
2056084.54,37.96,2.32,203185.98,3.75
2053140.81,37.96,2.32,203147.86,3.76
2052785.49,37.96,2.32,203136.01,3.76
2052442.57,37.96,2.32,203136.97,3.76
2052553.64,37.97,2.33,203141.22,3.76
2052835.22,37.97,2.34,203524.73,3.76
2053050.74,37.98,2.34,203528.22,3.77
2052869.52,37.98,2.34,203389.61,3.76
2052526.59,37.98,2.35,203393.36,3.76
2052281.75,37.99,2.35,203300.96,3.76
2052281.75,37.99,2.35,203257.63,3.76
2051850.74,37.98,2.34,202987.51,3.76
2051794.04,37.99,2.35,203356.02,3.77
2051451.11,37.99,2.35,203355.94,3.77
2051281.21,37.99,2.35,202922.38,3.76
2051099.99,37.99,2.35,202906.04,3.76
2050637.61,37.99,2.35,202525.05,3.75
2050294.68,37.99,2.35,202526.01,3.75
2049951.76,37.99,2.35,202529.75,3.75
2050047.26,38.0,2.36,202321.9,3.75
2049802.43,38.0,2.36,202273.03,3.75
2049459.5,38.01,2.36,202269.05,3.75
2049648.76,38.01,2.37,203056.62,3.77
2049305.83,38.01,2.37,203042.59,3.77
2048942.64,38.01,2.37,203097.42,3.77
2048697.8,38.02,2.37,203132.42,3.77
2048685.05,38.02,2.38,203133.53,3.77
2048330.11,38.02,2.38,203134.49,3.77
2048085.28,38.02,2.38,203085.48,3.77
2047840.44,38.03,2.38,203036.34,3.77
2048090.25,38.03,2.38,203470.97,3.78
2047613.95,38.03,2.38,203590.32,3.78
2047369.11,38.03,2.38,203597.1,3.78
2047124.27,38.03,2.38,203711.99,3.78
2046754.5,38.03,2.38,203668.92,3.78
2046509.66,38.04,2.38,203675.7,3.79
2046355.29,38.04,2.38,203683.32,3.79
2046110.45,38.04,2.38,203770.37,3.79
2046110.45,38.04,2.38,203884.48,3.79
2045865.61,38.04,2.38,203835.33,3.79
2045949.84,38.05,2.39,203814.57,3.79
2045795.47,38.05,2.39,203822.19,3.79
2045980.97,38.06,2.4,203381.04,3.78
2045980.97,38.06,2.4,203377.86,3.78
2045980.97,38.06,2.4,203358.71,3.78
2045638.04,38.06,2.4,203358.63,3.78
2045997.03,38.07,2.41,203846.44,3.79
2045752.2,38.07,2.41,203839.96,3.79
2046103.44,38.08,2.41,204195.85,3.8
2045933.54,38.08,2.42,203762.29,3.79
2046818.41,38.1,2.43,204674.01,3.81
