ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
757519.82,42.5,23.62,526180.18,29.52
757317.16,42.51,23.63,526153.48,29.53
757092.19,42.51,23.63,526146.36,29.54
755584.51,42.61,23.73,526087.53,29.67
755381.85,42.62,23.75,526403.64,29.7
755381.85,42.62,23.75,526403.64,29.7
755164.78,42.62,23.74,526187.89,29.7
755010.96,42.61,23.74,526034.8,29.69
755312.09,42.64,23.76,526294.84,29.71
755152.54,42.65,23.78,526301.01,29.73
755147.92,42.67,23.8,526281.1,29.74
755022.06,42.67,23.79,526331.74,29.75
755022.06,42.67,23.79,526297.42,29.74
755017.43,42.69,23.81,526274.55,29.76
754824.84,42.7,23.83,526307.64,29.78
754632.25,42.72,23.84,526279.04,29.79
754632.25,42.72,23.84,526279.04,29.79
754428.49,42.71,23.83,526065.11,29.78
754235.9,42.72,23.85,526053.44,29.8
754235.9,42.72,23.85,526053.44,29.8
754043.31,42.74,23.86,526124.23,29.82
754038.68,42.76,23.88,526601.57,29.86
754067.1,42.78,23.9,526612.21,29.87
754067.1,42.78,23.9,526650.55,29.88
754071.17,42.78,23.9,526655.08,29.88
753878.58,42.79,23.91,526630.71,29.89
753878.58,42.79,23.91,526617.81,29.89
753685.99,42.81,23.93,526594.16,29.91
753685.99,42.81,23.93,526513.36,29.9
752178.31,42.91,24.04,526454.53,30.04
752418.43,42.94,24.06,526514.25,30.05
752045.72,42.93,24.05,526511.94,30.06
751853.13,42.94,24.07,526446.52,30.07
751660.54,42.96,24.08,526868.33,30.11
751506.93,42.97,24.1,526851.03,30.13
751463.32,42.99,24.11,526836.46,30.14
751303.77,43.01,24.13,526839.73,30.16
751299.15,43.03,24.15,526820.13,30.17
751109.18,43.02,24.14,526718.19,30.17
751349.31,43.05,24.17,526699.32,30.18
751156.72,43.06,24.18,526761.97,30.2
750964.13,43.07,24.2,526705.33,30.21
751149.47,43.1,24.22,526688.85,30.22
750956.87,43.11,24.23,527531.13,30.28
750764.28,43.13,24.25,527514.62,30.3
750792.7,43.15,24.27,527498.42,30.31
750600.11,43.16,24.28,527529.45,30.33
750312.18,43.15,24.27,527402.89,30.33
750178.7,43.15,24.27,527199.79,30.32
750310.59,43.17,24.3,527169.28,30.33
750313.24,43.17,24.3,527243.36,30.34
750120.65,43.19,24.31,527219.22,30.35
749928.06,43.2,24.32,527313.83,30.38
749735.47,43.22,24.34,527229.58,30.39
749542.88,43.23,24.35,527206.72,30.41
749548.98,43.23,24.35,527229.21,30.41
749548.98,43.23,24.35,527229.21,30.41
749344.26,43.22,24.35,527596.34,30.43
747836.58,43.34,24.46,527537.51,30.57
747643.99,43.35,24.47,527440.28,30.58
747484.44,43.37,24.49,527435.61,30.6
747479.82,43.39,24.51,527412.39,30.61
747479.82,43.39,24.51,527403.07,30.61
747287.23,43.4,24.52,527471.95,30.63
747094.64,43.41,24.54,527466.7,30.65
746902.05,43.43,24.55,527565.34,30.68
747234.09,43.46,24.58,528309.21,30.72
747143.1,43.46,24.58,527746.42,30.7
747930.5,43.5,24.62,528821.79,30.76
747930.5,43.5,24.62,528821.79,30.76
747760.89,43.52,24.64,528816.54,30.78
747601.34,43.53,24.66,528819.8,30.79
747408.75,43.55,24.67,528796.39,30.81
747408.75,43.55,24.67,528796.39,30.81
747216.16,43.56,24.68,528778.37,30.83
747023.57,43.58,24.7,528823.31,30.85
746830.98,43.59,24.71,528778.05,30.86
747199.74,43.62,24.75,529496.02,30.91
747203.82,43.62,24.75,529498.77,30.91
747535.86,43.65,24.77,529976.74,30.95
747382.25,43.67,24.79,529885.26,30.96
747338.64,43.69,24.81,530116.08,30.99
747338.64,43.69,24.81,530116.08,30.99
747367.06,43.71,24.83,530126.72,31.0
747174.47,43.72,24.85,530102.35,31.02
746949.07,43.72,24.84,529954.65,31.02
746944.45,43.74,24.86,529931.78,31.03
746751.85,43.75,24.88,530001.23,31.05
746751.85,43.75,24.88,530001.23,31.05
746747.23,43.77,24.9,529943.68,31.07
746742.6,43.79,24.92,529921.52,31.08
746550.01,43.81,24.93,530740.75,31.15
746545.39,43.83,24.95,530836.24,31.17
746545.39,43.83,24.95,530836.24,31.17
746547.42,43.83,24.95,530847.66,31.17
746765.8,43.86,24.98,530842.58,31.18
746573.21,43.87,24.99,530815.37,31.19
746568.59,43.89,25.02,530859.78,31.21
746808.71,43.92,25.04,530836.5,31.22
746808.71,43.92,25.04,530836.5,31.22
747030.92,43.95,25.07,530807.75,31.23
746838.33,43.96,25.08,531424.78,31.28
746645.74,43.98,25.1,531444.84,31.3
746453.15,43.99,25.11,532251.3,31.37
746090.43,43.98,25.1,531791.15,31.35
745887.77,43.99,25.12,531807.25,31.37
745873.08,44.01,25.14,531786.9,31.38
745621.11,44.01,25.13,531583.67,31.38
745621.11,44.01,25.13,531583.67,31.38
745418.45,44.02,25.15,531563.87,31.39
745258.9,44.04,25.16,531570.05,31.41
745580.88,44.07,25.19,531606.4,31.42
745378.22,44.08,25.21,531575.82,31.44
745175.56,44.09,25.22,532139.66,31.49
745175.56,44.09,25.22,532139.66,31.49
744972.9,44.11,25.23,532165.76,31.51
744780.31,44.12,25.25,532139.44,31.53
744587.72,44.14,25.26,532121.41,31.54
744093.58,44.13,25.25,531717.38,31.53
744093.58,44.13,25.25,531717.38,31.53
743900.99,44.14,25.27,531734.69,31.55
743708.4,44.16,25.28,531716.23,31.57
743515.8,44.17,25.3,531781.13,31.59
743332.64,44.19,25.31,531936.24,31.62
743130.62,44.2,25.33,531696.73,31.62
743159.04,44.22,25.35,531707.37,31.64
743159.04,44.22,25.35,531707.37,31.64
743159.04,44.22,25.35,531707.37,31.64
742966.45,44.24,25.36,531669.22,31.66
742966.45,44.24,25.36,531669.22,31.66
742966.45,44.24,25.36,531669.22,31.66
742773.86,44.25,25.38,531708.54,31.68
742776.14,44.25,25.38,531742.13,31.68
742583.55,44.27,25.39,531710.98,31.7
742823.68,44.29,25.42,531689.54,31.7
742823.68,44.29,25.42,531605.67,31.7
742450.96,44.28,25.41,531848.41,31.72
742699.25,44.31,25.44,531702.87,31.72
742694.63,44.33,25.46,531595.81,31.73
742475.88,44.33,25.45,531373.66,31.72
742283.29,44.34,25.47,532246.1,31.79
742123.74,44.36,25.48,532249.36,31.81
741931.15,44.37,25.5,532212.77,31.83
741738.56,44.39,25.51,532262.75,31.85
741545.97,44.4,25.53,532256.06,31.87
741541.35,44.42,25.55,532200.97,31.88
741536.72,44.45,25.57,532197.58,31.9
741353.55,44.46,25.59,532752.38,31.95
741120.42,44.46,25.58,532517.92,31.94
740962.14,44.45,25.58,532363.43,31.94
740760.12,44.46,25.59,532174.24,31.94
740760.12,44.46,25.59,532174.24,31.94
740788.54,44.49,25.61,532184.88,31.96
740595.95,44.5,25.63,532160.51,31.98
740591.32,44.52,25.65,532137.64,31.99
740398.73,44.54,25.67,532188.52,32.01
740394.11,44.56,25.69,532155.29,32.03
740201.52,44.58,25.7,532134.43,32.05
740196.89,44.6,25.72,532122.68,32.06
740004.3,44.61,25.74,532865.32,32.13
740004.3,44.61,25.74,532865.32,32.13
740032.72,44.64,25.76,532875.96,32.14
739840.13,44.65,25.78,532837.43,32.16
739835.5,44.67,25.8,532828.71,32.17
739830.88,44.7,25.82,532865.85,32.19
739832.91,44.7,25.82,532868.53,32.19
739095.59,44.76,25.88,533017.51,32.28
738903.0,44.77,25.9,532935.11,32.29
738904.47,44.77,25.9,532980.41,32.3
739036.36,44.8,25.93,532938.19,32.31
738843.77,44.82,25.94,533412.02,32.36
738651.18,44.83,25.96,533302.98,32.37
738646.55,44.85,25.98,533812.72,32.41
738487.0,44.87,26.0,533808.05,32.43
738294.41,44.89,26.01,533813.99,32.45
738120.67,44.9,26.03,534371.98,32.51
737928.08,44.92,26.04,534357.64,32.53
737735.49,44.93,26.06,534330.65,32.55
737542.9,44.95,26.07,534324.27,32.56
737783.02,44.98,26.1,534664.22,32.59
737488.55,44.97,26.09,534550.57,32.59
737488.55,44.97,26.09,534550.57,32.59
737620.43,44.99,26.12,534568.84,32.61
737427.84,45.01,26.13,534830.41,32.64
737456.26,45.03,26.16,534841.05,32.66
737083.54,45.02,26.15,534594.53,32.66
737323.67,45.05,26.18,534567.66,32.66
737323.67,45.05,26.18,534567.66,32.66
737131.08,45.07,26.19,534548.69,32.68
736938.49,45.08,26.21,534586.76,32.7
736745.9,45.1,26.22,534594.25,32.72
736553.31,45.11,26.24,534558.46,32.74
736360.72,45.13,26.26,535098.04,32.8
736168.12,45.15,26.27,535064.22,32.81
736196.54,45.17,26.3,535074.86,32.83
735986.69,45.16,26.29,534861.51,32.82
735881.33,45.16,26.29,534756.14,32.82
735688.74,45.18,26.3,534712.24,32.84
735684.11,45.2,26.32,534800.69,32.86
735491.52,45.21,26.34,534726.26,32.87
735486.89,45.24,26.36,534718.84,32.89
735618.78,45.26,26.39,534698.74,32.9
735246.06,45.25,26.38,534406.5,32.89
735053.47,45.27,26.39,535278.56,32.97
734860.88,45.29,26.41,535182.53,32.98
734860.88,45.29,26.41,535182.53,32.98
734701.33,45.3,26.43,535188.71,33.0
734696.71,45.33,26.45,535168.8,33.02
734828.59,45.35,26.48,535146.59,33.03
734828.59,45.35,26.48,535148.54,33.03
734636.0,45.37,26.49,535263.17,33.06
734636.0,45.37,26.49,535263.17,33.06
734631.37,45.39,26.52,535165.19,33.07
734871.5,45.42,26.54,535139.12,33.07
734678.91,45.43,26.56,536118.64,33.16
734810.79,45.46,26.59,536462.04,33.19
734651.25,45.48,26.6,536457.61,33.21
734783.13,45.51,26.63,536429.44,33.22
734590.54,45.52,26.65,536501.45,33.25
734217.82,45.51,26.64,536189.7,33.24
734217.82,45.51,26.64,536189.7,33.24
734217.82,45.51,26.64,536189.7,33.24
734217.82,45.51,26.64,536189.7,33.24
734440.03,45.54,26.67,536129.26,33.24
734435.4,45.56,26.69,536107.94,33.26
734242.81,45.58,26.71,536707.93,33.32
734050.22,45.6,26.72,536829.78,33.35
733857.63,45.61,26.74,536900.0,33.37
733698.09,45.63,26.76,536895.33,33.39
733505.5,45.65,26.77,536868.84,33.41
733397.53,45.64,26.77,536765.41,33.41
733204.94,45.66,26.79,536829.25,33.43
733012.35,45.68,26.8,536755.44,33.45
733007.72,45.7,26.82,536754.19,33.46
732815.13,45.72,26.84,536746.79,33.48
733055.26,45.75,26.87,537276.72,33.53
732862.67,45.76,26.89,537245.19,33.55
732703.12,45.78,26.9,537251.37,33.57
732340.41,45.77,26.89,537000.7,33.56
732147.82,45.79,26.91,536968.38,33.58
732147.82,45.79,26.91,536968.38,33.58
731853.34,45.78,26.9,536672.73,33.57
731863.52,45.78,26.9,536779.9,33.58
731863.52,45.78,26.9,536779.9,33.58
732103.65,45.81,26.93,536810.07,33.59
731911.05,45.82,26.95,536778.3,33.61
731718.46,45.84,26.96,536791.97,33.63
731718.46,45.84,26.96,536791.97,33.63
731544.72,45.86,26.98,536876.21,33.66
731530.67,45.88,27.0,537477.64,33.71
731353.29,45.9,27.02,537365.63,33.72
731353.29,45.9,27.02,537365.63,33.72
731193.74,45.92,27.04,537361.8,33.74
730798.43,45.91,27.03,536993.38,33.73
730605.84,45.92,27.05,537027.84,33.76
730605.84,45.92,27.05,537027.84,33.76
730413.25,45.94,27.06,536979.88,33.77
730220.66,45.96,27.08,536954.91,33.79
730216.03,45.98,27.1,536951.56,33.81
730211.41,46.0,27.13,537234.71,33.85
730018.82,46.02,27.14,537047.23,33.85
729826.22,46.04,27.16,537311.38,33.89
730099.39,46.07,27.19,537316.7,33.9
730094.77,46.09,27.21,537295.15,33.92
729902.18,46.11,27.23,537346.24,33.94
729709.59,46.12,27.25,537291.44,33.96
729704.96,46.15,27.27,537492.45,33.99
729512.37,46.16,27.29,537473.65,34.01
728520.89,46.13,27.25,536482.42,33.97
728328.3,46.15,27.27,536272.2,33.98
728135.71,46.17,27.29,537071.7,34.05
728135.71,46.17,27.29,537068.58,34.05
727976.16,46.18,27.31,537050.65,34.07
727978.2,46.18,27.31,537053.74,34.07
727973.57,46.21,27.33,537038.4,34.09
727968.95,46.23,27.36,537087.62,34.11
727776.35,46.25,27.37,537048.12,34.13
727403.64,46.24,27.36,536641.12,34.11
727211.05,46.26,27.38,536620.55,34.13
727206.42,46.28,27.4,536923.93,34.17
726911.95,46.27,27.39,536730.54,34.16
726911.95,46.27,27.39,536714.08,34.16
726719.36,46.29,27.41,536757.97,34.19
726526.77,46.3,27.43,536880.33,34.22
726555.19,46.33,27.45,536890.97,34.24
726550.56,46.35,27.48,536869.09,34.25
726550.56,46.35,27.48,536947.87,34.26
725042.88,46.49,27.62,536889.04,34.43
724850.29,46.51,27.64,536863.68,34.45
724982.17,46.54,27.66,536913.08,34.47
724789.58,46.56,27.68,536864.46,34.49
724791.05,46.56,27.68,536864.87,34.49
724598.46,46.58,27.7,537450.84,34.55
724441.8,46.57,27.69,537292.93,34.54
724441.8,46.57,27.69,537292.93,34.54
724258.63,46.59,27.71,537388.82,34.57
723923.83,46.58,27.7,537171.14,34.56
723923.83,46.58,27.7,537171.14,34.56
724179.16,46.61,27.73,537515.97,34.59
724179.16,46.61,27.73,537515.97,34.59
724207.58,46.63,27.76,537526.61,34.61
724207.58,46.63,27.76,537526.61,34.61
724455.87,46.66,27.79,537536.4,34.62
724263.28,46.68,27.81,537509.93,34.64
724263.28,46.68,27.81,537509.93,34.64
724258.65,46.71,27.83,537490.57,34.66
724254.03,46.73,27.85,537474.16,34.68
724249.4,46.75,27.88,537847.82,34.72
724249.4,46.75,27.88,537847.82,34.72
724244.78,46.78,27.9,538158.31,34.76
724052.19,46.8,27.92,538451.5,34.8
723882.57,46.82,27.94,538455.59,34.82
723511.69,46.81,27.93,538471.13,34.84
723352.15,46.83,27.95,538468.01,34.86
723159.55,46.84,27.97,538437.09,34.88
723159.55,46.84,27.97,538437.09,34.88
723001.59,46.84,27.96,538279.12,34.87
722809.0,46.86,27.98,538342.12,34.9
723049.12,46.89,28.01,538307.8,34.91
722856.53,46.9,28.03,538268.92,34.93
722566.62,46.89,28.02,538047.77,34.92
722361.9,46.89,28.01,537844.14,34.91
722357.28,46.91,28.04,538407.84,34.97
722357.28,46.91,28.04,538407.84,34.97
722164.68,46.93,28.05,538209.76,34.98
721972.09,46.95,28.07,538459.98,35.02
722137.02,46.98,28.1,538459.78,35.03
721934.36,47.0,28.12,538429.82,35.05
721934.36,47.0,28.12,538429.82,35.05
721731.7,47.01,28.14,538452.58,35.08
721529.04,47.03,28.16,538432.85,35.1
721529.04,47.03,28.16,538426.71,35.1
721326.39,47.05,28.18,538406.75,35.12
720953.67,47.04,28.17,538017.67,35.1
720955.71,47.04,28.17,538020.89,35.1
720957.74,47.04,28.17,538022.93,35.1
720957.74,47.04,28.17,538010.07,35.1
720957.74,47.04,28.17,538010.07,35.1
720765.15,47.06,28.18,537977.67,35.12
720562.49,47.08,28.2,538046.4,35.15
720547.8,47.1,28.23,538143.6,35.18
720547.8,47.1,28.23,538143.6,35.18
720777.85,47.13,28.26,538445.14,35.21
720405.14,47.12,28.25,538206.39,35.2
720645.26,47.15,28.28,538280.12,35.22
720452.67,47.17,28.3,538251.45,35.24
720452.67,47.17,28.3,538251.45,35.24
720079.96,47.16,28.29,538204.49,35.25
720075.33,47.18,28.31,538195.03,35.26
719882.74,47.2,28.33,538786.32,35.33
719699.57,47.22,28.35,538537.28,35.33
719503.51,47.24,28.37,538763.29,35.37
719308.55,47.23,28.36,538559.81,35.36
719473.48,47.26,28.39,538559.6,35.38
719280.89,47.28,28.41,538527.21,35.4
719088.3,47.3,28.43,538667.77,35.43
719088.3,47.3,28.43,538667.77,35.43
719328.42,47.33,28.46,538654.8,35.44
719513.76,47.36,28.49,538518.7,35.45
719509.13,47.39,28.51,539237.59,35.51
719316.54,47.4,28.53,539147.94,35.53
719316.54,47.4,28.53,539147.94,35.53
719123.95,47.42,28.55,539544.06,35.58
719152.37,47.45,28.58,539554.7,35.6
718959.78,47.47,28.6,539530.33,35.62
718767.19,47.49,28.61,539553.67,35.65
718574.6,47.51,28.63,539545.44,35.67
718569.97,47.53,28.66,539512.4,35.69
718377.38,47.55,28.68,539495.43,35.71
718184.79,47.57,28.7,539997.49,35.77
717992.2,47.59,28.71,539861.16,35.78
717832.65,47.61,28.74,539864.43,35.8
717832.65,47.61,28.74,539864.43,35.8
717640.06,47.63,28.75,539827.12,35.83
717635.44,47.65,28.78,539958.4,35.85
717442.85,47.67,28.8,539821.46,35.87
717250.26,47.69,28.82,539995.31,35.9
716921.86,47.68,28.81,539662.19,35.89
716748.12,47.7,28.83,540312.02,35.96
716758.29,47.7,28.83,540322.12,35.96
716395.49,47.69,28.82,540270.34,35.97
716610.02,47.74,28.86,540268.27,35.99
716450.48,47.76,28.89,540274.45,36.01
716257.88,47.78,28.9,540239.4,36.04
716257.88,47.78,28.9,540239.4,36.04
716498.01,47.81,28.94,540316.94,36.05
716305.42,47.83,28.95,540286.05,36.07
716306.89,47.83,28.95,540303.62,36.08
716306.89,47.83,28.95,540303.62,36.08
716125.45,47.82,28.95,540090.1,36.07
715932.86,47.84,28.97,540028.08,36.09
715740.27,47.86,28.99,540816.07,36.16
715746.72,47.87,29.0,540771.77,36.17
715593.12,47.89,29.02,540269.97,36.16
715607.39,47.91,29.04,540743.5,36.2
715607.39,47.91,29.04,540743.5,36.2
715607.39,47.91,29.04,540743.5,36.2
715176.79,47.91,29.03,540216.51,36.19
715341.72,47.94,29.07,540216.31,36.2
715149.13,47.96,29.08,540187.0,36.22
714956.54,47.98,29.1,540264.36,36.25
714956.54,47.98,29.1,540264.36,36.25
714951.91,48.0,29.13,540217.22,36.27
714951.91,48.0,29.13,540217.22,36.27
714951.91,48.0,29.13,540217.22,36.27
714951.91,48.0,29.13,540217.22,36.27
714787.62,48.0,29.13,540068.93,36.27
714595.03,48.02,29.15,540032.42,36.29
714835.16,48.05,29.18,541128.87,36.37
715070.32,48.1,29.22,541397.57,36.42
714966.5,48.09,29.22,541288.76,36.41
714748.72,48.1,29.23,541324.66,36.43
714748.72,48.1,29.23,541358.28,36.43
714589.17,48.12,29.25,541359.37,36.45
714396.58,48.14,29.27,541324.24,36.48
714203.99,48.16,29.29,541382.74,36.51
714203.99,48.16,29.29,541382.74,36.51
714203.99,48.16,29.29,541382.74,36.51
714203.99,48.16,29.29,541382.74,36.51
714203.99,48.16,29.29,541382.74,36.51
714011.4,48.18,29.31,541316.2,36.53
714251.52,48.21,29.34,541316.1,36.54
713907.08,48.2,29.33,542638.43,36.64
713893.03,48.23,29.35,542050.21,36.62
713908.54,48.25,29.38,541545.58,36.6
713677.95,48.27,29.4,541737.57,36.64
713951.12,48.31,29.43,541742.95,36.65
713758.52,48.33,29.45,541713.16,36.68
713420.81,48.32,29.44,541299.09,36.66
713228.22,48.34,29.46,541351.25,36.69
713228.22,48.34,29.46,541331.3,36.69
712845.51,48.33,29.45,541269.8,36.7
712652.92,48.35,29.47,541261.46,36.72
712460.33,48.37,29.49,541483.09,36.76
712792.37,48.4,29.53,541371.89,36.76
712599.78,48.42,29.55,541732.35,36.81
712440.23,48.44,29.57,541714.43,36.83
712131.57,48.44,29.56,541279.59,36.82
712126.94,48.46,29.59,541676.77,36.86
711934.35,48.48,29.61,541750.17,36.89
711934.35,48.48,29.61,542265.18,36.93
711741.76,48.5,29.63,541918.37,36.93
711705.1,48.53,29.66,541978.25,36.96
711604.41,48.56,29.69,543756.32,37.11
712663.27,48.65,29.77,543835.92,37.12
712828.2,48.68,29.81,543835.72,37.14
712635.61,48.7,29.83,543906.89,37.17
712443.02,48.72,29.85,543853.48,37.19
712250.43,48.74,29.87,543810.23,37.21
712382.31,48.77,29.9,545331.57,37.33
712375.34,48.8,29.93,545443.77,37.37
712531.1,48.85,29.97,544965.82,37.36
712371.56,48.87,30.0,544972.0,37.39
712011.33,48.88,30.01,544295.43,37.37
711818.74,48.9,30.03,544269.11,37.39
711818.74,48.9,30.03,544269.11,37.39
711818.74,48.9,30.03,544269.11,37.39
711626.15,48.92,30.05,544322.0,37.42
711433.55,48.94,30.07,544336.7,37.45
711681.84,48.97,30.1,544245.36,37.45
711489.25,48.99,30.12,544787.47,37.51
711196.34,48.99,30.12,544944.49,37.54
711809.1,49.05,30.17,545148.04,37.56
711657.12,49.05,30.17,545289.56,37.58
710943.19,49.03,30.16,544510.42,37.55
710971.61,49.06,30.19,544521.06,37.58
710779.02,49.08,30.21,544494.09,37.6
710774.39,49.11,30.24,544473.82,37.62
710906.28,49.14,30.27,544525.1,37.64
711146.4,49.17,30.3,544490.77,37.65
710953.81,49.19,30.32,544465.06,37.67
710737.84,49.19,30.31,544228.01,37.66
710545.25,49.21,30.33,545214.87,37.76
710352.66,49.23,30.35,545141.61,37.78
710193.12,49.25,30.38,545144.87,37.8
710188.49,49.28,30.4,545125.28,37.82
710428.62,49.31,30.44,545106.41,37.84
710236.03,49.33,30.46,545169.06,37.87
710043.43,49.35,30.48,545171.11,37.89
709685.28,49.34,30.47,545027.53,37.89
709460.32,49.34,30.47,545255.54,37.92
709460.32,49.34,30.47,545255.54,37.92
709267.73,49.36,30.49,545143.8,37.94
709599.77,49.39,30.52,545025.65,37.94
709407.18,49.41,30.54,545902.98,38.03
709247.64,49.44,30.56,545899.86,38.05
709247.64,49.44,30.56,545899.86,38.05
709247.64,49.44,30.56,545899.86,38.05
709247.64,49.44,30.56,545925.03,38.05
709055.04,49.46,30.59,545899.28,38.08
708862.45,49.48,30.61,545983.84,38.11
708857.83,49.51,30.63,545944.26,38.13
708665.24,49.53,30.66,545886.64,38.15
708665.24,49.53,30.66,545893.47,38.15
708491.49,49.55,30.68,546106.05,38.19
708683.18,49.6,30.73,546745.75,38.27
708683.18,49.6,30.73,546745.75,38.27
708683.18,49.6,30.73,546745.75,38.27
708087.46,49.59,30.72,546057.29,38.24
707927.92,49.62,30.74,546058.38,38.27
707735.33,49.64,30.76,546035.47,38.3
707542.74,49.66,30.78,546071.56,38.33
707385.83,49.65,30.78,545915.14,38.32
707193.24,49.67,30.8,545891.25,38.34
707193.24,49.67,30.8,545891.25,38.34
707000.65,49.7,30.82,545859.76,38.37
706808.06,49.72,30.84,545925.17,38.4
706808.06,49.72,30.84,545925.17,38.4
706624.89,49.74,30.87,546049.63,38.44
706624.89,49.74,30.87,546049.63,38.44
706465.34,49.76,30.89,546041.37,38.46
706263.33,49.78,30.91,545833.78,38.48
706070.74,49.81,30.93,545807.99,38.5
706070.74,49.81,30.93,545807.99,38.5
706070.74,49.81,30.93,545807.99,38.5
705878.15,49.83,30.95,546387.44,38.57
705723.25,49.85,30.98,546090.93,38.58
705521.24,49.87,31.0,546063.21,38.6
705521.24,49.87,31.0,546063.21,38.6
705566.31,49.9,31.03,546861.65,38.68
706314.94,49.97,31.1,547210.35,38.72
706155.39,50.0,31.12,547206.79,38.74
705475.65,49.99,31.11,546499.65,38.72
705283.06,50.01,31.13,546470.2,38.75
705278.43,50.04,31.16,546539.53,38.77
705273.81,50.06,31.19,546503.05,38.79
705081.21,50.09,31.21,546472.79,38.82
705076.59,50.11,31.24,546455.0,38.84
704884.0,50.14,31.26,547102.15,38.91
704691.41,50.16,31.28,546958.09,38.93
704531.86,50.18,31.31,546959.18,38.96
704527.24,50.21,31.34,546939.08,38.98
704334.64,50.23,31.36,546972.86,39.01
704330.02,50.26,31.39,546940.87,39.03
704325.39,50.29,31.42,546924.02,39.05
704132.8,50.31,31.44,546909.88,39.08
704128.17,50.34,31.47,547656.44,39.15
704368.3,50.38,31.5,547947.87,39.19
704208.75,50.4,31.53,547954.05,39.22
703836.04,50.39,31.52,547602.24,39.21
703836.04,50.39,31.52,547602.24,39.21
703643.45,50.41,31.54,547578.21,39.23
703450.86,50.44,31.56,547563.97,39.26
703450.86,50.44,31.56,547563.97,39.26
703258.27,50.46,31.58,547554.7,39.29
703065.68,50.48,31.61,547586.53,39.32
702873.09,50.5,31.63,547624.89,39.35
703095.29,50.54,31.66,548050.41,39.39
703095.29,50.54,31.66,548050.41,39.39
702902.7,50.56,31.69,547923.74,39.41
703157.64,50.6,31.72,547905.96,39.43
703165.78,50.6,31.72,548029.16,39.43
702963.12,50.62,31.75,548064.45,39.47
702963.12,50.62,31.75,548064.45,39.47
702963.12,50.62,31.75,548064.45,39.47
702948.43,50.65,31.77,548043.38,39.49
702933.73,50.68,31.8,548026.44,39.51
702731.08,50.7,31.83,548007.23,39.54
702528.42,50.72,31.85,548239.62,39.58
702528.42,50.72,31.85,548239.62,39.58
702325.76,50.74,31.87,548329.93,39.62
702123.1,50.76,31.89,548762.9,39.68
701748.55,50.75,31.89,548356.52,39.66
701589.0,50.78,31.91,548346.6,39.69
701584.37,50.81,31.94,548328.63,39.71
701391.78,50.83,31.96,548331.85,39.74
701613.99,50.87,32.0,548450.65,39.76
701651.68,50.87,32.0,549877.56,39.87
702630.77,50.98,32.11,550640.85,39.95
702435.16,50.99,32.13,550223.93,39.94
702435.16,50.99,32.13,550223.93,39.94
701755.24,50.98,32.11,549905.83,39.95
701595.69,51.01,32.14,549902.71,39.98
701403.1,51.03,32.16,549874.67,40.01
700907.45,51.02,32.16,549283.64,39.99
700714.86,51.05,32.18,549419.7,40.03
700522.27,51.07,32.2,549455.71,40.06
700517.64,51.1,32.23,549281.35,40.07
700232.58,51.09,32.22,549024.05,40.06
700232.58,51.09,32.22,549024.05,40.06
700077.21,51.09,32.22,548868.93,40.05
700486.41,51.12,32.26,549423.0,40.1
700303.24,51.15,32.28,549332.95,40.12
