ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
692324.53,11.9,1.68,176798.5,3.04
692222.31,11.9,1.68,176805.28,3.04
692120.09,11.9,1.68,176805.28,3.04
692514.43,11.91,1.68,176805.64,3.04
692600.84,11.91,1.69,176805.64,3.04
692532.33,11.91,1.69,176858.5,3.04
692618.74,11.91,1.69,176858.5,3.04
692618.74,11.91,1.69,176858.5,3.04
692516.52,11.91,1.69,176849.98,3.04
692516.52,11.91,1.69,176849.98,3.04
692414.3,11.91,1.69,176849.98,3.04
692312.08,11.91,1.69,176849.98,3.04
692209.85,11.91,1.69,176849.98,3.04
692107.63,11.91,1.69,176956.75,3.05
692595.47,11.92,1.7,176956.75,3.05
692921.42,11.93,1.71,176964.63,3.05
692904.0,11.93,1.71,176854.63,3.05
692801.78,11.93,1.71,176821.81,3.05
692699.56,11.93,1.71,176738.64,3.04
692785.97,11.94,1.71,176738.47,3.04
692872.37,11.94,1.72,176738.47,3.05
692770.15,11.94,1.72,176738.47,3.05
692667.93,11.94,1.72,176738.47,3.05
692667.93,11.94,1.72,176536.53,3.04
692565.71,11.94,1.72,176438.06,3.04
692463.49,11.94,1.72,176346.37,3.04
692898.37,11.95,1.73,176346.56,3.04
693224.32,11.95,1.73,176346.56,3.04
693122.1,11.95,1.73,176346.56,3.04
693208.51,11.96,1.74,176460.4,3.04
693294.91,11.96,1.74,176460.4,3.04
693381.32,11.96,1.74,176460.4,3.04
693860.74,11.97,1.75,176460.59,3.04
694611.05,11.99,1.76,176689.03,3.05
694937.0,11.99,1.77,176689.03,3.05
694834.78,11.99,1.77,176658.47,3.05
694921.18,12.0,1.77,176772.32,3.05
695333.37,12.0,1.78,177098.86,3.06
695127.86,12.0,1.78,176896.33,3.05
695025.64,12.0,1.78,176896.33,3.05
695339.22,12.01,1.79,176897.14,3.05
695237.0,12.01,1.79,176897.14,3.06
695237.0,12.01,1.79,176897.14,3.06
695168.5,12.01,1.79,177048.49,3.06
695066.28,12.01,1.79,177048.49,3.06
695384.15,12.02,1.79,177048.65,3.06
695527.55,12.02,1.8,176230.24,3.05
695425.33,12.02,1.8,176230.24,3.05
695511.74,12.02,1.8,176230.24,3.05
695409.52,12.02,1.8,176230.24,3.05
695727.39,12.03,1.81,176230.48,3.05
695625.16,12.03,1.81,176237.26,3.05
695522.94,12.03,1.81,176237.26,3.05
695420.72,12.03,1.81,176249.53,3.05
695318.5,12.03,1.81,176249.53,3.05
695318.5,12.03,1.81,176160.44,3.05
695216.28,12.03,1.81,176160.44,3.05
695114.06,12.03,1.81,176160.44,3.05
695440.01,12.04,1.82,176161.98,3.05
695440.01,12.04,1.82,176158.53,3.05
695076.08,12.04,1.82,178081.79,3.08
694973.86,12.04,1.82,178081.79,3.09
694973.86,12.04,1.82,177876.25,3.08
695060.26,12.04,1.82,177990.1,3.08
694958.04,12.04,1.82,177990.1,3.08
695283.99,12.05,1.83,178100.94,3.09
695181.77,12.05,1.83,178101.1,3.09
695079.55,12.05,1.83,178101.1,3.09
694977.33,12.05,1.83,178002.62,3.09
694977.33,12.05,1.83,180379.37,3.13
694875.11,12.05,1.83,180379.37,3.13
694772.89,12.05,1.83,180562.27,3.13
695185.08,12.06,1.84,180550.32,3.13
695082.86,12.06,1.84,180550.32,3.13
695563.13,12.07,1.85,180902.89,3.14
695649.54,12.07,1.85,180902.89,3.14
695547.32,12.07,1.85,180909.67,3.14
695633.72,12.08,1.85,180909.67,3.14
695531.5,12.08,1.86,180909.67,3.14
696011.78,12.09,1.86,180909.67,3.14
696235.07,12.09,1.87,180909.67,3.14
696235.07,12.09,1.87,180909.67,3.14
696647.26,12.1,1.88,180909.67,3.14
696545.04,12.1,1.88,180901.15,3.14
696545.04,12.1,1.88,180901.15,3.14
696442.82,12.1,1.88,180901.15,3.14
696340.6,12.1,1.88,180901.15,3.14
696238.37,12.1,1.88,180901.15,3.14
696324.78,12.1,1.88,180901.15,3.14
696736.97,12.11,1.89,180902.63,3.14
696634.75,12.11,1.89,180913.62,3.15
696721.16,12.11,1.89,180913.62,3.15
696618.94,12.12,1.89,180852.49,3.15
696516.72,12.12,1.89,180835.75,3.15
696414.49,12.12,1.89,181099.62,3.15
696914.38,12.13,1.9,180771.27,3.15
696812.16,12.13,1.9,180679.58,3.14
696709.94,12.13,1.9,180679.59,3.14
696933.22,12.13,1.91,180689.15,3.15
696491.58,12.13,1.9,180516.32,3.14
696389.36,12.13,1.9,180516.32,3.14
696287.14,12.13,1.9,180516.32,3.14
696373.55,12.13,1.91,180516.32,3.14
696373.55,12.13,1.91,180516.32,3.14
696373.55,12.13,1.91,180516.32,3.14
696271.32,12.13,1.91,180516.32,3.14
696750.75,12.14,1.92,180530.29,3.15
697125.11,12.15,1.92,180308.08,3.14
697022.89,12.15,1.93,180308.08,3.14
697109.3,12.15,1.93,180308.08,3.14
697195.7,12.15,1.93,180308.08,3.14
697106.59,12.15,1.93,179617.85,3.13
697004.37,12.15,1.93,179526.16,3.13
697090.78,12.16,1.94,179526.16,3.13
697177.18,12.16,1.94,179039.84,3.12
697503.13,12.17,1.95,179152.69,3.13
699207.98,12.2,1.98,180260.96,3.14
699105.76,12.2,1.98,180162.49,3.14
699586.03,12.21,1.98,180162.49,3.14
699483.81,12.21,1.98,180159.89,3.14
699381.59,12.21,1.99,180159.89,3.14
699279.37,12.21,1.99,180159.89,3.15
699279.37,12.21,1.99,180220.67,3.15
699691.56,12.22,1.99,180322.01,3.15
699589.34,12.22,1.99,180364.37,3.15
699487.12,12.22,1.99,180364.37,3.15
699763.74,12.22,2.0,180364.37,3.15
699850.14,12.23,2.0,180364.37,3.15
699892.51,12.23,2.0,180287.33,3.15
699790.29,12.23,2.01,180278.81,3.15
699688.07,12.23,2.01,180285.59,3.15
699585.85,12.23,2.01,180285.59,3.15
699998.04,12.24,2.01,180285.59,3.15
699895.82,12.24,2.01,180285.97,3.15
699982.22,12.24,2.02,180285.97,3.15
699880.0,12.24,2.02,180285.97,3.15
699777.78,12.24,2.02,180269.23,3.15
699864.19,12.24,2.02,180269.23,3.15
699761.97,12.24,2.02,180269.23,3.15
700121.63,12.25,2.03,180037.04,3.15
700221.15,12.25,2.03,179638.2,3.14
700307.56,12.26,2.04,179638.2,3.14
700307.56,12.26,2.04,179638.2,3.14
700530.84,12.26,2.04,179638.2,3.14
700428.62,12.26,2.04,179629.68,3.15
700428.62,12.26,2.04,179748.1,3.15
700705.24,12.27,2.05,179656.41,3.15
700603.02,12.27,2.05,179656.41,3.15
700928.97,12.28,2.05,179656.41,3.15
700826.75,12.28,2.05,179564.72,3.15
700724.53,12.28,2.06,179564.72,3.15
700622.31,12.28,2.06,179556.2,3.15
700708.71,12.28,2.06,179556.2,3.15
700606.49,12.28,2.06,179556.2,3.15
701106.18,12.29,2.07,180322.86,3.16
701145.62,12.29,2.07,180291.06,3.16
701043.4,12.29,2.07,180291.06,3.16
700941.18,12.29,2.07,180291.06,3.16
700838.96,12.29,2.07,180291.06,3.16
700430.07,12.3,2.07,180291.16,3.16
700327.85,12.3,2.07,180291.16,3.17
700310.43,12.3,2.08,180652.44,3.17
700310.43,12.3,2.08,180652.44,3.17
700208.21,12.3,2.08,180652.44,3.17
700105.99,12.3,2.08,180652.44,3.17
700593.83,12.31,2.08,180652.44,3.17
700680.24,12.31,2.09,180652.44,3.17
700578.02,12.31,2.09,180665.9,3.17
700475.79,12.31,2.09,180665.9,3.18
700801.74,12.32,2.1,180665.9,3.18
700699.52,12.32,2.1,180665.9,3.18
700597.3,12.32,2.1,180665.9,3.18
700495.08,12.32,2.1,180665.9,3.18
700975.36,12.33,2.11,180666.46,3.18
701883.6,12.34,2.12,181046.94,3.18
702217.62,12.35,2.13,181046.94,3.18
702115.4,12.35,2.13,181046.94,3.19
702201.81,12.36,2.13,181046.94,3.19
702201.81,12.36,2.13,181046.94,3.19
702201.81,12.36,2.13,181046.94,3.19
702099.59,12.36,2.13,180956.29,3.18
702099.59,12.36,2.13,180864.6,3.18
702322.88,12.36,2.14,181055.86,3.19
702735.07,12.37,2.15,181055.86,3.19
702821.47,12.37,2.15,181169.71,3.19
703301.75,12.38,2.16,181265.3,3.19
703199.53,12.38,2.16,181265.3,3.19
703097.31,12.38,2.16,181234.74,3.19
703509.5,12.39,2.17,181234.74,3.19
703595.9,12.39,2.17,181234.74,3.19
703493.68,12.39,2.17,181234.74,3.19
703391.46,12.39,2.17,181234.74,3.19
703477.87,12.4,2.18,181234.74,3.19
703701.16,12.4,2.18,181234.74,3.19
703598.93,12.4,2.18,181234.74,3.19
703136.44,12.4,2.17,181270.1,3.2
703548.63,12.4,2.18,181373.81,3.2
703446.41,12.4,2.18,181373.81,3.2
703858.6,12.41,2.19,181373.81,3.2
703756.38,12.41,2.19,181716.47,3.21
703654.16,12.41,2.19,181716.47,3.21
703980.11,12.42,2.2,181716.47,3.21
704066.51,12.42,2.2,181716.47,3.21
703964.29,12.42,2.2,181716.47,3.21
704050.7,12.43,2.21,181716.47,3.21
703948.48,12.43,2.21,181624.78,3.21
704048.0,12.43,2.21,181225.94,3.2
704036.49,12.43,2.21,182012.14,3.21
704362.44,12.44,2.22,182124.99,3.22
704585.73,12.45,2.22,182132.16,3.22
704672.13,12.45,2.23,182246.0,3.22
705006.16,12.46,2.23,182528.58,3.22
705229.45,12.46,2.24,182595.54,3.23
705127.23,12.46,2.24,182559.21,3.23
705025.0,12.46,2.24,182559.21,3.23
704922.78,12.46,2.24,182559.21,3.23
705248.73,12.47,2.25,182559.98,3.23
705335.14,12.47,2.25,182610.83,3.23
706039.98,12.49,2.26,182719.1,3.23
705937.76,12.49,2.27,183098.44,3.24
705835.54,12.49,2.27,183098.44,3.24
706683.12,12.5,2.28,183635.41,3.25
706580.9,12.5,2.28,183615.79,3.25
706993.09,12.51,2.29,183615.79,3.25
706890.87,12.51,2.29,183615.79,3.25
706788.65,12.51,2.29,183599.04,3.25
707276.49,12.52,2.3,183599.04,3.25
707174.27,12.52,2.3,183599.04,3.25
707072.05,12.52,2.3,183599.04,3.25
706969.83,12.52,2.3,183599.04,3.25
706867.61,12.52,2.3,183599.04,3.25
706954.01,12.53,2.3,183599.04,3.25
707434.29,12.54,2.31,183599.04,3.25
707760.24,12.54,2.32,183595.62,3.25
707658.02,12.54,2.32,183595.62,3.25
708068.24,12.55,2.33,183435.89,3.25
708548.51,12.56,2.34,183436.29,3.25
708446.29,12.56,2.34,183515.81,3.25
708344.07,12.56,2.34,183515.81,3.25
708241.85,12.56,2.34,183515.81,3.26
708241.85,12.56,2.34,183517.27,3.26
708555.43,12.57,2.35,183517.27,3.26
708453.21,12.57,2.35,183517.27,3.26
708350.99,12.57,2.35,183508.75,3.26
708437.4,12.57,2.35,183622.59,3.26
708335.18,12.57,2.35,183622.59,3.26
708661.12,12.58,2.36,183622.59,3.26
708884.41,12.59,2.36,183689.55,3.26
708782.19,12.59,2.36,183696.33,3.26
708679.97,12.59,2.36,183696.33,3.26
708577.75,12.59,2.37,183696.33,3.26
708475.53,12.59,2.37,183696.33,3.26
708373.31,12.59,2.37,183679.58,3.26
708271.09,12.59,2.37,183596.42,3.26
708370.6,12.59,2.37,183197.58,3.26
708370.6,12.59,2.37,183105.89,3.25
708688.47,12.6,2.38,183350.25,3.26
708586.25,12.6,2.38,183377.99,3.26
708920.28,12.61,2.38,183400.28,3.26
708818.06,12.61,2.38,183441.53,3.26
708715.84,12.61,2.38,183518.24,3.26
708802.24,12.61,2.39,183632.09,3.27
708802.24,12.61,2.39,183632.09,3.27
708700.02,12.61,2.39,183557.15,3.27
708597.8,12.61,2.39,183559.73,3.27
708495.58,12.61,2.39,183523.4,3.27
708495.58,12.61,2.39,183523.4,3.27
708495.58,12.61,2.39,183523.4,3.27
708393.36,12.61,2.39,183523.4,3.27
708291.14,12.61,2.39,183492.84,3.27
708188.92,12.61,2.39,183476.1,3.27
708086.7,12.61,2.39,183467.58,3.27
707984.48,12.61,2.39,183467.58,3.27
707882.25,12.61,2.39,183817.33,3.28
708294.45,12.62,2.4,183817.33,3.28
708192.23,12.62,2.4,183817.33,3.28
708192.23,12.62,2.4,183817.33,3.28
707374.46,12.63,2.4,183817.33,3.28
707700.41,12.63,2.41,183930.18,3.28
707700.41,12.63,2.41,183930.18,3.28
707598.18,12.63,2.41,184364.36,3.29
707495.96,12.63,2.41,184364.36,3.29
707540.92,12.63,2.41,184158.98,3.29
707438.7,12.64,2.41,184285.75,3.29
707336.48,12.64,2.41,184285.75,3.29
707336.48,12.64,2.41,184194.06,3.29
707234.26,12.64,2.41,184194.06,3.29
707132.04,12.64,2.41,184174.38,3.29
707457.98,12.64,2.42,184287.23,3.29
707457.98,12.64,2.42,184287.23,3.29
707544.39,12.65,2.42,184287.23,3.29
707442.17,12.65,2.42,184256.67,3.29
707884.86,12.66,2.43,184256.86,3.29
707782.63,12.66,2.43,184256.86,3.29
707680.41,12.66,2.43,184420.74,3.3
708168.25,12.67,2.44,185055.38,3.31
708066.03,12.67,2.44,185055.38,3.31
708066.03,12.67,2.44,184963.69,3.31
707963.81,12.67,2.44,185081.34,3.31
708444.09,12.68,2.45,185512.72,3.32
708341.87,12.68,2.45,185512.72,3.32
708428.27,12.68,2.46,185512.72,3.32
708326.05,12.68,2.46,185512.72,3.32
708223.83,12.68,2.46,185512.72,3.32
708121.61,12.68,2.46,185482.16,3.32
708019.39,12.68,2.46,185488.95,3.32
708885.29,12.7,2.47,185670.89,3.33
708710.4,12.7,2.47,185863.94,3.33
708608.18,12.7,2.47,185863.94,3.33
708505.96,12.7,2.47,185863.94,3.33
708918.15,12.71,2.48,185864.12,3.33
709004.55,12.71,2.49,185977.97,3.33
709090.96,12.71,2.49,185977.97,3.33
709314.25,12.72,2.5,185977.97,3.33
709603.03,12.72,2.5,186177.39,3.34
709500.81,12.72,2.5,186177.39,3.34
709587.21,12.73,2.51,186248.13,3.34
709484.99,12.73,2.51,186248.13,3.34
709897.18,12.74,2.51,186688.25,3.35
709897.18,12.74,2.51,186688.25,3.35
709794.96,12.74,2.51,186688.25,3.35
709692.74,12.74,2.51,186688.25,3.35
709692.74,12.74,2.51,186688.25,3.35
709792.26,12.74,2.52,186289.42,3.34
709690.04,12.74,2.52,186289.42,3.34
709587.82,12.74,2.52,186289.42,3.35
709229.65,12.74,2.51,186305.84,3.35
710508.48,12.76,2.54,187217.69,3.36
710406.26,12.76,2.54,187156.55,3.36
710492.67,12.76,2.54,187270.4,3.36
710904.86,12.77,2.55,187270.4,3.36
711299.2,12.78,2.56,187270.4,3.36
711196.98,12.78,2.56,187270.4,3.37
711094.76,12.78,2.56,187136.81,3.36
711420.71,12.79,2.56,187249.66,3.37
711318.49,12.79,2.57,187249.66,3.37
711216.27,12.79,2.57,187249.45,3.37
711114.04,12.79,2.57,187256.23,3.37
711011.82,12.79,2.57,187256.23,3.37
710909.6,12.79,2.57,187164.54,3.37
710841.1,12.79,2.57,187315.89,3.37
711321.37,12.8,2.58,187315.89,3.37
711407.78,12.8,2.58,187315.89,3.37
711494.19,12.81,2.58,187315.89,3.37
711717.47,12.81,2.59,187315.89,3.37
711615.25,12.81,2.59,187225.24,3.37
711615.25,12.81,2.59,187225.24,3.37
711701.66,12.82,2.59,187225.24,3.37
711599.44,12.82,2.59,187225.24,3.37
711993.78,12.82,2.6,187133.56,3.37
712080.19,12.83,2.61,187247.4,3.37
712406.14,12.83,2.61,187247.4,3.37
712303.92,12.84,2.61,187247.4,3.37
712694.34,12.84,2.62,187101.55,3.37
712780.74,12.85,2.63,187101.55,3.37
712780.74,12.85,2.63,187271.03,3.38
713106.69,12.85,2.63,187272.82,3.38
713004.47,12.86,2.63,187272.82,3.38
713447.16,12.86,2.64,187509.15,3.38
713533.56,12.87,2.64,187623.0,3.38
713859.51,12.87,2.65,187623.0,3.38
713859.51,12.87,2.65,187964.9,3.39
714264.14,12.88,2.66,187966.32,3.39
713862.99,12.88,2.65,187445.76,3.38
713760.77,12.88,2.66,187445.76,3.38
713760.77,12.88,2.66,187445.76,3.38
713658.55,12.88,2.66,187533.37,3.38
713556.32,12.88,2.66,187533.37,3.38
713642.73,12.88,2.66,187441.68,3.38
713642.73,12.88,2.66,187441.68,3.38
713729.14,12.88,2.66,187555.53,3.39
713729.14,12.88,2.66,187572.82,3.39
713626.92,12.89,2.66,187727.71,3.39
713524.69,12.89,2.66,187727.71,3.39
714012.54,12.9,2.67,187728.38,3.39
714424.73,12.9,2.68,187728.38,3.39
714602.25,12.91,2.69,186692.18,3.37
714500.03,12.91,2.69,186692.18,3.37
714500.03,12.91,2.69,186486.64,3.37
714586.43,12.91,2.69,186486.64,3.37
714996.66,12.92,2.7,186300.3,3.37
714894.44,12.92,2.7,186300.3,3.37
714792.21,12.92,2.7,186300.3,3.37
714792.21,12.92,2.7,186300.3,3.37
714408.22,12.92,2.7,185686.72,3.36
714494.63,12.92,2.7,185780.98,3.36
714828.66,12.93,2.71,185780.98,3.36
714726.44,12.93,2.71,185787.77,3.36
714624.22,12.93,2.71,185787.77,3.36
714710.62,12.93,2.71,185787.77,3.36
714608.4,12.93,2.71,185787.77,3.36
714506.18,12.93,2.71,185787.77,3.36
714403.96,12.93,2.71,185957.22,3.37
714301.74,12.94,2.71,185865.53,3.37
714284.32,12.94,2.71,185743.45,3.36
714182.1,12.94,2.72,185743.45,3.36
714170.59,12.94,2.72,185688.72,3.36
714582.78,12.95,2.73,185696.57,3.36
714214.61,12.94,2.72,185382.58,3.36
714112.39,12.94,2.72,185382.58,3.36
714010.17,12.94,2.72,185382.58,3.36
713907.95,12.94,2.72,185321.44,3.36
713805.73,12.94,2.72,185321.44,3.36
713892.13,12.95,2.73,186058.81,3.37
714218.08,12.95,2.73,186171.66,3.38
714630.16,12.96,2.74,186171.66,3.38
714527.94,12.96,2.74,186029.03,3.37
714425.71,12.96,2.74,186029.03,3.38
714905.99,12.97,2.75,186029.03,3.38
714992.4,12.98,2.75,186161.9,3.38
715078.8,12.98,2.76,186153.55,3.38
715412.83,12.99,2.76,186153.55,3.38
715636.12,12.99,2.77,186220.51,3.38
715722.52,13.0,2.77,186709.98,3.39
716048.47,13.0,2.78,186709.98,3.39
715946.25,13.0,2.78,186709.98,3.39
715844.03,13.0,2.78,186673.66,3.39
715741.81,13.0,2.78,186673.66,3.39
715828.22,13.01,2.79,186673.66,3.39
716162.24,13.01,2.79,186673.66,3.39
716060.02,13.02,2.79,186673.66,3.39
716060.02,13.02,2.79,186673.66,3.39
716336.64,13.02,2.8,186581.97,3.39
716234.42,13.02,2.8,186581.97,3.39
716320.83,13.03,2.8,186581.97,3.39
716711.25,13.04,2.81,186436.11,3.39
716609.03,13.04,2.81,186436.11,3.39
716323.22,13.03,2.81,186435.3,3.39
716409.63,13.03,2.81,186435.3,3.39
716735.58,13.04,2.82,186435.3,3.39
717049.16,13.05,2.83,186779.4,3.4
717529.44,13.06,2.84,186874.99,3.4
717427.21,13.06,2.84,186875.37,3.4
717650.5,13.06,2.84,186890.14,3.4
717736.91,13.07,2.85,187003.99,3.4
717634.69,13.07,2.85,187005.84,3.41
717960.64,13.08,2.85,187118.69,3.41
717858.41,13.08,2.85,187118.69,3.41
718270.61,13.08,2.86,187118.69,3.41
718168.39,13.08,2.86,187118.69,3.41
718066.16,13.09,2.86,187027.0,3.41
717963.94,13.09,2.86,187054.55,3.41
717861.72,13.09,2.86,187054.55,3.41
717759.5,13.09,2.86,187054.55,3.41
718085.45,13.09,2.87,187054.55,3.41
718184.97,13.1,2.88,186655.71,3.4
718271.37,13.1,2.88,186769.55,3.41
718169.15,13.1,2.88,186769.55,3.41
718066.93,13.1,2.88,186678.91,3.41
717964.71,13.1,2.88,186678.91,3.41
717449.33,13.1,2.87,186163.53,3.4
717949.22,13.11,2.88,187751.58,3.43
718275.17,13.11,2.89,187751.58,3.43
718172.94,13.11,2.89,187721.03,3.43
718070.72,13.11,2.89,187721.03,3.43
717968.5,13.11,2.89,187721.03,3.43
719247.34,13.14,2.92,188632.88,3.45
719592.13,13.14,2.92,188633.61,3.45
719678.53,13.15,2.93,188546.34,3.44
719576.31,13.15,2.93,188454.66,3.44
719474.09,13.15,2.93,188454.66,3.44
719371.87,13.15,2.93,188393.52,3.44
719277.55,13.15,2.93,188429.51,3.44
719175.33,13.15,2.93,188429.51,3.45
719073.11,13.15,2.93,188429.51,3.45
719159.51,13.15,2.93,188429.32,3.45
719245.92,13.16,2.93,188801.76,3.45
719143.7,13.16,2.94,188922.07,3.46
719041.48,13.16,2.94,188923.37,3.46
719127.88,13.16,2.94,189108.83,3.46
719227.4,13.17,2.94,188726.65,3.45
719707.68,13.17,2.95,188726.65,3.45
720119.87,13.18,2.96,188830.36,3.46
720017.65,13.18,2.96,188738.67,3.46
720274.65,13.19,2.97,188900.41,3.46
720608.68,13.2,2.97,188925.44,3.46
720124.27,13.19,2.97,188416.84,3.45
720022.04,13.19,2.97,188416.84,3.45
720387.27,13.2,2.98,188681.17,3.46
719907.75,13.19,2.97,188201.64,3.45
719805.53,13.19,2.97,188109.96,3.45
719703.31,13.19,2.97,188079.4,3.45
719601.09,13.19,2.97,188079.4,3.45
720328.42,13.21,2.98,188114.97,3.45
720654.36,13.21,2.99,188114.97,3.45
720552.14,13.21,2.99,188114.97,3.45
720449.92,13.22,2.99,188087.83,3.45
720840.34,13.22,3.0,187941.97,3.45
720738.12,13.23,3.0,188109.98,3.45
721064.07,13.23,3.01,188189.91,3.45
720961.85,13.23,3.01,188189.91,3.45
721373.92,13.24,3.02,188190.09,3.45
721460.33,13.24,3.02,188322.97,3.46
721460.33,13.24,3.02,188322.97,3.46
721358.11,13.24,3.02,188322.97,3.46
721255.89,13.25,3.02,188322.97,3.46
721153.67,13.25,3.02,188322.97,3.46
721240.07,13.25,3.03,188354.69,3.46
721326.48,13.25,3.03,188468.54,3.46
721738.67,13.26,3.04,188468.54,3.46
721636.45,13.26,3.04,188377.89,3.46
721534.23,13.26,3.04,188377.89,3.46
721432.01,13.26,3.04,188377.89,3.46
721655.29,13.27,3.05,188444.85,3.46
721553.07,13.27,3.05,188468.95,3.47
722033.35,13.28,3.06,188468.95,3.47
722033.35,13.28,3.06,188468.95,3.47
722119.76,13.28,3.06,188582.8,3.47
722017.53,13.28,3.06,188582.8,3.47
722017.53,13.28,3.06,188588.0,3.47
721915.31,13.28,3.06,188588.0,3.47
721813.09,13.28,3.06,188588.0,3.47
721813.09,13.28,3.06,188588.0,3.47
721899.5,13.29,3.07,188701.84,3.47
722311.57,13.3,3.07,189193.15,3.48
722311.57,13.3,3.07,189193.15,3.48
722397.98,13.3,3.08,189193.15,3.48
722295.76,13.3,3.08,189281.52,3.49
722382.16,13.3,3.08,189392.59,3.49
722794.24,13.31,3.09,190084.55,3.5
722692.02,13.31,3.09,190084.55,3.5
723026.04,13.32,3.1,190084.55,3.5
722923.82,13.32,3.1,190084.55,3.5
722821.6,13.32,3.1,190076.03,3.5
722908.01,13.32,3.1,190076.03,3.5
722805.79,13.32,3.1,189985.38,3.5
722703.57,13.33,3.1,189985.38,3.5
722703.57,13.33,3.1,189985.38,3.5
723093.99,13.33,3.11,189839.52,3.5
722991.76,13.34,3.11,189839.52,3.5
722889.54,13.34,3.11,189839.52,3.5
723301.62,13.34,3.12,189839.52,3.5
723199.4,13.34,3.12,189747.83,3.5
723097.18,13.34,3.12,189747.83,3.5
723097.18,13.34,3.12,189552.44,3.5
723097.18,13.34,3.12,190482.11,3.52
723423.12,13.35,3.13,190482.11,3.52
723320.9,13.35,3.13,190481.02,3.52
723320.9,13.35,3.13,190276.48,3.51
723218.68,13.35,3.13,190276.48,3.51
723172.66,13.35,3.13,190771.86,3.52
723498.6,13.36,3.14,190771.86,3.52
723585.01,13.37,3.14,190771.86,3.52
723482.79,13.37,3.14,190771.86,3.52
723380.57,13.37,3.14,190771.86,3.53
723278.35,13.37,3.15,190771.86,3.53
723176.13,13.37,3.15,190771.86,3.53
723510.15,13.38,3.15,190771.86,3.53
723733.44,13.38,3.16,190771.86,3.53
723819.85,13.38,3.16,190890.73,3.53
723819.85,13.38,3.16,191042.45,3.53
723717.63,13.39,3.16,191025.71,3.53
723717.63,13.39,3.16,190934.02,3.53
724129.82,13.39,3.17,190934.02,3.53
724027.6,13.39,3.17,190803.29,3.53
724114.0,13.4,3.18,190803.29,3.53
724439.95,13.41,3.18,190803.29,3.53
724337.73,13.41,3.18,190684.06,3.53
724663.68,13.41,3.19,190796.91,3.53
724561.46,13.41,3.19,190808.52,3.53
724647.86,13.42,3.19,191096.88,3.54
724545.64,13.42,3.2,191096.88,3.54
724545.64,13.42,3.2,191096.88,3.54
724443.42,13.42,3.2,191440.85,3.55
724769.37,13.43,3.2,191440.85,3.55
724667.15,13.43,3.2,191359.24,3.55
724564.93,13.43,3.2,191359.24,3.55
724085.41,13.42,3.2,190879.72,3.54
723983.19,13.42,3.2,190796.56,3.54
725013.96,13.44,3.22,191134.46,3.54
724911.74,13.44,3.22,191073.33,3.54
724809.52,13.44,3.22,191073.33,3.54
725116.15,13.45,3.23,192279.57,3.57
725528.34,13.46,3.24,192643.25,3.57
725426.12,13.46,3.24,192643.25,3.57
725752.07,13.47,3.24,192984.2,3.58
726078.02,13.47,3.25,193097.05,3.58
725975.8,13.47,3.25,193013.88,3.58
726387.99,13.48,3.26,193117.59,3.58
726875.83,13.49,3.27,193117.59,3.58
727287.9,13.5,3.28,193546.02,3.59
727287.9,13.5,3.28,193456.93,3.59
726886.75,13.49,3.27,192936.37,3.58
726973.16,13.5,3.28,192936.37,3.58
727059.56,13.5,3.28,193334.77,3.59
726957.34,13.5,3.28,193304.22,3.59
727841.51,13.52,3.3,193544.22,3.6
727440.36,13.52,3.29,193023.66,3.59
727338.14,13.52,3.29,193023.89,3.59
727664.08,13.52,3.3,193136.74,3.59
727561.86,13.52,3.3,193136.74,3.59
727785.15,13.53,3.31,193136.74,3.59
728111.1,13.54,3.32,193136.74,3.59
728197.51,13.54,3.32,193250.59,3.59
728095.28,13.54,3.32,193250.59,3.59
727993.06,13.54,3.32,193250.59,3.59
727890.84,13.54,3.32,193250.59,3.6
727788.62,13.54,3.32,193250.59,3.6
727686.4,13.54,3.32,193158.9,3.6
727584.18,13.55,3.32,193158.9,3.6
727481.96,13.55,3.32,193192.38,3.6
727481.96,13.55,3.32,193192.38,3.6
727379.74,13.55,3.32,193192.38,3.6
727603.03,13.55,3.33,193192.38,3.6
727916.61,13.56,3.34,193192.38,3.6
728621.45,13.57,3.35,193300.66,3.6
728707.86,13.58,3.36,193414.51,3.6
728605.63,13.58,3.36,193412.22,3.6
728503.41,13.58,3.36,193436.2,3.61
728401.19,13.58,3.36,193752.21,3.61
728298.97,13.58,3.36,193715.88,3.61
728196.75,13.58,3.36,193707.36,3.61
728283.16,13.59,3.36,193707.36,3.61
728180.94,13.59,3.36,193707.36,3.61
728267.34,13.59,3.37,193893.86,3.62
728267.34,13.59,3.37,193893.86,3.62
728366.86,13.59,3.37,193495.02,3.61
