ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
1107950.31,19.11,0.49,192613.05,3.32
1107783.28,19.11,0.49,192604.11,3.32
1107616.25,19.11,0.49,192531.43,3.32
1107396.66,19.1,0.49,192303.28,3.32
1107396.66,19.1,0.49,192303.28,3.32
1107229.63,19.1,0.49,192225.78,3.32
1107046.85,19.1,0.49,191522.61,3.3
1106762.87,19.1,0.49,191290.76,3.3
1107044.21,19.11,0.49,191290.94,3.3
1106851.61,19.11,0.49,191351.18,3.3
1106846.99,19.11,0.5,191321.35,3.3
1106654.4,19.11,0.5,191284.14,3.3
1106480.75,19.11,0.49,191084.03,3.3
1106255.84,19.11,0.49,191293.3,3.3
1106063.25,19.11,0.49,191105.68,3.3
1105870.66,19.11,0.49,191069.34,3.3
1106110.78,19.11,0.5,191800.62,3.31
1105918.19,19.11,0.5,191897.87,3.32
1105751.16,19.11,0.5,191893.74,3.32
1105584.13,19.11,0.5,191816.44,3.32
1105401.35,19.11,0.5,191186.58,3.31
1105117.36,19.11,0.5,190881.42,3.3
1105107.06,19.11,0.5,190341.8,3.29
1105107.06,19.11,0.5,190237.65,3.29
1104734.88,19.11,0.49,189968.79,3.29
1104416.42,19.1,0.49,189649.7,3.28
1104697.75,19.11,0.5,189649.88,3.28
1104697.75,19.11,0.5,190204.33,3.29
1104693.12,19.11,0.5,189988.4,3.29
1104500.53,19.11,0.5,189758.37,3.28
1104335.31,19.11,0.5,189764.55,3.28
1103964.43,19.11,0.49,189646.1,3.28
1104296.47,19.12,0.5,191573.35,3.32
1104129.44,19.12,0.5,191569.03,3.32
1104129.44,19.12,0.5,191569.03,3.32
1104368.2,19.12,0.51,191660.12,3.32
1104175.61,19.12,0.51,190447.81,3.3
1103804.26,19.12,0.5,190272.46,3.3
1103637.23,19.12,0.5,190194.96,3.29
1103470.19,19.12,0.5,190190.83,3.3
1103470.19,19.12,0.5,190190.83,3.3
1103253.99,19.12,0.5,190005.39,3.29
1103253.99,19.12,0.5,190005.39,3.29
1103086.96,19.12,0.5,189928.25,3.29
1102919.92,19.12,0.5,189923.77,3.29
1102752.89,19.12,0.5,189921.76,3.29
1102987.34,19.12,0.51,189897.18,3.29
1102977.03,19.13,0.51,189880.38,3.29
1102810.0,19.13,0.51,189800.76,3.29
1102642.97,19.13,0.51,189791.82,3.29
1102632.66,19.13,0.51,189844.17,3.29
1102259.94,19.12,0.51,189813.69,3.29
1102092.91,19.12,0.51,189741.01,3.29
1101925.88,19.12,0.51,189663.51,3.29
1101758.85,19.12,0.51,189659.38,3.29
1102020.84,19.13,0.51,189645.62,3.29
1101853.8,19.13,0.51,189630.4,3.29
1101484.78,19.13,0.51,189726.88,3.29
1101317.75,19.13,0.51,189624.53,3.29
1101159.79,19.12,0.51,189466.87,3.29
1100992.75,19.13,0.51,189522.29,3.29
1100813.33,19.13,0.51,188661.85,3.28
1100793.6,19.13,0.51,188106.39,3.27
1100016.01,19.13,0.51,188103.66,3.27
1100223.11,19.13,0.51,189403.39,3.29
1099818.32,19.13,0.51,188991.1,3.29
1099818.32,19.13,0.51,188991.1,3.29
1099803.62,19.13,0.51,188964.19,3.29
1100125.6,19.14,0.52,188949.85,3.29
1099922.94,19.14,0.52,189483.09,3.3
1099720.28,19.14,0.52,189508.94,3.3
1099403.39,19.13,0.51,189334.45,3.29
1099236.36,19.13,0.51,189256.95,3.29
1099226.06,19.14,0.52,189230.87,3.29
1099043.27,19.14,0.52,188601.0,3.28
1098935.31,19.13,0.52,188494.0,3.28
1098775.76,19.13,0.52,188490.88,3.28
1098491.78,19.13,0.51,188185.72,3.28
1098299.19,19.13,0.51,188159.97,3.28
1098294.57,19.14,0.52,188151.45,3.28
1098101.98,19.14,0.52,188223.63,3.28
1098101.98,19.14,0.52,188203.84,3.28
1098233.86,19.14,0.52,188144.63,3.28
1098041.27,19.14,0.52,188730.31,3.29
1097836.55,19.14,0.52,188304.3,3.28
1097653.38,19.14,0.52,188196.81,3.28
1097451.37,19.14,0.52,188435.23,3.29
1097284.33,19.14,0.52,188431.1,3.29
1097518.78,19.14,0.53,189004.65,3.3
1097351.75,19.14,0.53,189002.65,3.3
1097341.44,19.15,0.53,189147.98,3.3
1097174.41,19.15,0.53,189068.36,3.3
1096801.69,19.14,0.52,188408.2,3.29
1096634.66,19.14,0.52,188330.71,3.29
1096584.66,19.14,0.52,188280.71,3.29
1096417.63,19.14,0.52,188276.58,3.29
1096407.32,19.14,0.52,189264.21,3.3
1096688.66,19.15,0.53,189262.11,3.3
1096496.07,19.15,0.53,189232.4,3.3
1096491.44,19.15,0.53,189282.49,3.31
1096491.44,19.15,0.53,189540.72,3.31
1096298.85,19.15,0.53,189464.04,3.31
1096131.82,19.15,0.53,189503.89,3.31
1095967.49,19.15,0.53,191371.63,3.34
1095800.46,19.15,0.53,191250.16,3.34
1095795.84,19.16,0.54,191489.43,3.35
1095795.84,19.16,0.54,191489.43,3.35
1095628.8,19.16,0.54,191412.13,3.35
1095461.77,19.16,0.54,191407.8,3.35
1095618.63,19.16,0.54,191445.41,3.35
1095549.62,19.16,0.54,190014.29,3.32
1095498.65,19.16,0.54,189746.26,3.32
1095331.62,19.17,0.54,189941.91,3.32
1095637.13,19.17,0.55,189646.52,3.32
1095343.25,19.17,0.55,189361.64,3.31
1095185.28,19.17,0.54,189201.67,3.31
1095069.05,19.16,0.54,190268.04,3.33
1094902.02,19.16,0.54,190250.27,3.33
1094891.71,19.17,0.55,189710.65,3.32
1094891.71,19.17,0.55,189710.65,3.32
1094747.46,19.17,0.54,189141.34,3.31
1094580.43,19.17,0.54,189128.15,3.31
1094413.4,19.17,0.54,189243.2,3.31
1094246.36,19.17,0.54,189119.68,3.31
1094079.33,19.17,0.54,189117.67,3.31
1093912.3,19.17,0.54,189038.05,3.31
1093912.3,19.17,0.54,189038.05,3.31
1093912.3,19.17,0.54,189038.05,3.31
1093745.27,19.17,0.54,188960.56,3.31
1093902.12,19.17,0.55,189270.92,3.32
1094136.57,19.18,0.55,189221.88,3.32
1094126.26,19.18,0.56,189005.39,3.31
1093959.23,19.18,0.56,189003.38,3.31
1093792.2,19.18,0.56,188923.76,3.31
1093791.31,19.18,0.56,188807.7,3.31
1093771.58,19.19,0.56,189484.48,3.32
1093604.55,19.19,0.56,189407.18,3.32
1093604.55,19.19,0.56,189408.64,3.32
1093594.25,19.19,0.57,189342.95,3.32
1093427.21,19.19,0.57,189338.62,3.32
1093054.5,19.19,0.56,189301.96,3.32
1092887.46,19.19,0.56,189224.47,3.32
1092683.33,19.18,0.56,189012.98,3.32
1092917.78,19.19,0.56,191242.28,3.36
1092750.74,19.19,0.56,191238.15,3.36
1092567.96,19.19,0.56,190608.29,3.35
1092857.6,19.2,0.57,190918.69,3.35
1092690.57,19.2,0.57,190916.68,3.35
1092523.53,19.2,0.57,190837.06,3.35
1092518.91,19.2,0.57,190929.07,3.36
1092155.29,19.19,0.57,190523.5,3.35
1091985.68,19.19,0.57,190522.68,3.35
1091970.98,19.2,0.57,190536.32,3.35
1091803.95,19.2,0.57,190458.83,3.35
1091601.29,19.2,0.57,190433.17,3.35
1091398.63,19.2,0.57,190409.37,3.35
1091398.63,19.2,0.57,190409.37,3.35
1091383.94,19.2,0.57,190404.15,3.35
1091058.34,19.2,0.57,189271.39,3.33
1091288.39,19.2,0.58,189511.26,3.33
1091085.73,19.2,0.58,189671.26,3.34
1091071.04,19.2,0.58,189991.52,3.34
1091060.73,19.21,0.58,189451.9,3.33
1090891.12,19.21,0.58,189451.79,3.34
1090688.46,19.21,0.58,189420.86,3.34
1090673.77,19.21,0.58,189451.57,3.34
1090448.8,19.21,0.58,189483.6,3.34
1090448.8,19.21,0.58,189483.6,3.34
1090434.1,19.21,0.58,189465.11,3.34
1090231.45,19.21,0.58,189446.0,3.34
1090353.26,19.21,0.59,189770.13,3.34
1090150.6,19.21,0.59,189532.53,3.34
1090150.6,19.21,0.59,189532.53,3.34
1090150.6,19.21,0.59,189532.53,3.34
1089947.94,19.21,0.59,190120.73,3.35
1089937.64,19.21,0.59,189904.23,3.35
1089770.6,19.22,0.59,189900.1,3.35
1090005.05,19.22,0.6,189871.07,3.35
1089822.27,19.22,0.6,189241.2,3.34
1089538.29,19.22,0.6,188936.04,3.33
1089732.91,19.22,0.6,188239.29,3.32
1089448.93,19.22,0.6,188385.89,3.32
1089104.48,19.22,0.59,188336.22,3.32
1088937.45,19.22,0.59,188258.73,3.32
1088770.41,19.22,0.59,188254.6,3.32
1088925.27,19.22,0.6,188257.4,3.32
1088722.62,19.22,0.6,188230.53,3.32
1088707.92,19.23,0.6,188221.66,3.32
1088693.23,19.23,0.61,188247.62,3.32
1088490.57,19.23,0.61,188227.1,3.33
1088287.91,19.23,0.61,188539.22,3.33
1088085.25,19.23,0.61,188674.3,3.33
1087882.59,19.23,0.61,188771.5,3.34
1087882.59,19.23,0.61,188771.5,3.34
1087715.56,19.23,0.61,188694.01,3.34
1087507.86,19.23,0.61,189293.95,3.35
1087506.98,19.23,0.61,189177.89,3.35
1087663.84,19.24,0.61,189488.26,3.35
1087644.11,19.24,0.62,190165.03,3.36
1087633.8,19.24,0.62,189625.41,3.35
1087466.77,19.24,0.62,189616.47,3.36
1087307.22,19.24,0.62,189619.73,3.36
1087114.63,19.24,0.62,189585.31,3.36
1087135.56,19.25,0.62,189674.09,3.36
1087135.56,19.25,0.62,189748.84,3.36
1086942.97,19.25,0.62,189696.31,3.36
1086750.38,19.25,0.62,189670.47,3.36
1086750.38,19.25,0.62,190758.71,3.38
1086583.35,19.25,0.62,190681.22,3.38
1086583.35,19.25,0.62,190681.22,3.38
1086822.11,19.25,0.63,190981.06,3.38
1086642.68,19.25,0.63,190680.12,3.38
1086642.68,19.25,0.63,190680.12,3.38
1086642.68,19.25,0.63,190652.79,3.38
1086642.68,19.25,0.63,190675.07,3.38
1086478.36,19.25,0.63,190702.85,3.38
1086311.33,19.25,0.63,190698.72,3.38
1086468.18,19.26,0.63,190736.34,3.38
1086468.18,19.26,0.63,190714.06,3.38
1086457.88,19.26,0.64,190174.45,3.37
1086447.57,19.26,0.64,189957.95,3.37
1086280.54,19.26,0.64,190153.97,3.37
1086113.51,19.26,0.64,190145.02,3.37
1085826.11,19.26,0.63,189850.14,3.37
1085659.07,19.26,0.63,189777.46,3.37
1085659.07,19.26,0.63,189803.67,3.37
1085454.35,19.26,0.63,189554.65,3.36
1085271.57,19.26,0.63,188851.47,3.35
1084987.59,19.26,0.63,188619.62,3.35
1084820.56,19.26,0.63,188617.61,3.35
1084449.21,19.25,0.63,188379.4,3.34
1084282.18,19.25,0.63,188299.78,3.34
1084115.15,19.25,0.63,188222.29,3.34
1083910.42,19.25,0.62,188136.29,3.34
1083743.39,19.25,0.62,188132.15,3.34
1083900.25,19.26,0.63,188169.76,3.34
1083733.21,19.26,0.63,188365.02,3.35
1083733.21,19.26,0.63,188365.02,3.35
1083732.33,19.26,0.63,188248.96,3.35
1083524.64,19.26,0.63,188736.32,3.35
1083357.61,19.26,0.63,188658.88,3.35
1083190.57,19.26,0.63,188654.69,3.35
1083023.54,19.26,0.63,188652.69,3.35
1083013.23,19.26,0.63,187850.51,3.34
1082846.2,19.26,0.63,187770.89,3.34
1081257.97,19.26,0.63,187715.07,3.34
1081090.94,19.26,0.63,187706.12,3.34
1080923.91,19.26,0.63,187633.44,3.34
1080763.33,19.26,0.64,186416.44,3.32
1080763.33,19.26,0.64,186416.44,3.32
1080596.3,19.26,0.64,186339.29,3.32
1080431.07,19.26,0.64,186342.56,3.32
1080248.29,19.26,0.64,185712.69,3.31
1080050.02,19.26,0.64,185687.76,3.31
1079954.01,19.27,0.64,185566.02,3.31
1079786.97,19.27,0.64,185561.54,3.31
1079619.94,19.27,0.64,185559.54,3.31
1079619.94,19.27,0.64,185532.2,3.31
1079437.16,19.27,0.64,184902.34,3.3
1079153.18,19.26,0.64,184597.18,3.3
1079142.87,19.27,0.64,184546.06,3.29
1079424.21,19.27,0.65,184546.24,3.3
1079231.62,19.27,0.65,184606.89,3.3
1079039.03,19.27,0.65,184564.1,3.3
1079039.03,19.27,0.65,184744.83,3.3
1079132.2,19.28,0.65,188650.0,3.37
1079131.32,19.28,0.65,189304.86,3.38
1079111.59,19.28,0.65,189299.56,3.38
1079111.59,19.28,0.65,189299.56,3.38
1079346.03,19.29,0.66,189285.25,3.38
1079335.73,19.29,0.66,189378.7,3.38
1079335.73,19.29,0.66,189378.7,3.38
1079492.58,19.3,0.67,189613.57,3.39
1079482.27,19.3,0.67,189543.29,3.39
1079278.14,19.3,0.67,189331.8,3.38
1079278.14,19.3,0.67,189331.8,3.38
1079074.01,19.29,0.66,189133.59,3.38
1078906.97,19.29,0.66,189056.45,3.38
1078906.97,19.29,0.66,189056.45,3.38
1078739.94,19.29,0.66,189051.97,3.38
1078739.94,19.29,0.66,189051.97,3.38
1078367.22,19.29,0.66,189032.87,3.38
1078185.22,19.29,0.66,188646.47,3.37
1077895.56,19.29,0.66,188775.95,3.38
1078176.89,19.29,0.66,188776.13,3.38
1077984.3,19.29,0.66,188850.73,3.38
1077791.71,19.29,0.66,188822.01,3.38
1077787.09,19.3,0.67,188786.7,3.38
1077594.49,19.3,0.67,188760.12,3.38
1077594.49,19.3,0.67,188760.12,3.38
1077594.49,19.3,0.67,189611.73,3.4
1077745.22,19.3,0.67,189702.41,3.4
1077578.19,19.3,0.67,189682.2,3.4
1077363.72,19.3,0.67,189466.5,3.39
1077353.41,19.3,0.67,189450.45,3.39
1077353.41,19.3,0.67,189450.45,3.39
1077186.38,19.3,0.67,189439.48,3.39
1077019.35,19.3,0.67,189553.72,3.4
1076861.39,19.3,0.67,189396.72,3.39
1076861.39,19.3,0.67,189396.72,3.39
1076861.39,19.3,0.67,189396.72,3.39
1076701.84,19.3,0.67,189402.89,3.4
1076497.73,19.3,0.67,189005.55,3.39
1076305.14,19.3,0.67,188968.54,3.39
1076138.11,19.3,0.67,188846.05,3.39
1075945.52,19.3,0.67,188882.35,3.39
1076185.64,19.31,0.67,188852.96,3.39
1075993.05,19.31,0.67,188835.32,3.39
1075800.46,19.31,0.67,189115.5,3.39
1076047.48,19.31,0.68,189039.87,3.39
1075849.2,19.31,0.68,189805.69,3.41
1075682.17,19.31,0.68,190208.35,3.41
1075682.17,19.31,0.68,190097.54,3.41
1075515.14,19.31,0.68,190095.54,3.41
1075348.11,19.31,0.68,190015.92,3.41
1075130.03,19.31,0.68,190108.47,3.41
1074963.0,19.31,0.68,190099.52,3.42
1074795.97,19.31,0.68,190026.84,3.41
1074628.94,19.31,0.68,189949.7,3.41
1074628.94,19.31,0.68,189949.7,3.41
1074562.48,19.31,0.68,190292.92,3.42
1074395.45,19.31,0.68,190288.44,3.42
1074395.45,19.31,0.68,190288.44,3.42
1074395.45,19.31,0.68,190288.44,3.42
1074225.83,19.31,0.68,190284.11,3.42
1074436.38,19.32,0.69,190384.89,3.42
1074022.47,19.31,0.68,189991.68,3.42
1072434.24,19.31,0.68,189935.86,3.42
1072267.21,19.31,0.68,189858.42,3.42
1072252.51,19.32,0.68,189833.7,3.42
1072273.44,19.32,0.69,190012.97,3.42
1072070.78,19.32,0.69,190041.59,3.42
1071866.65,19.32,0.68,189830.1,3.42
1071699.62,19.32,0.68,189752.95,3.42
1071496.96,19.32,0.68,189730.91,3.42
1071618.77,19.32,0.69,189712.19,3.42
1071416.11,19.32,0.69,189967.48,3.43
1071213.46,19.32,0.69,189904.35,3.43
1071213.46,19.32,0.69,189904.35,3.43
1071010.8,19.32,0.69,190201.37,3.43
1070843.76,19.32,0.69,190196.89,3.43
1070843.76,19.32,0.69,190219.16,3.43
1070833.46,19.32,0.69,190247.89,3.43
1070650.68,19.32,0.69,189618.03,3.42
1070716.7,19.33,0.7,189662.86,3.42
1070955.45,19.33,0.7,189753.95,3.43
1070797.49,19.33,0.7,189595.98,3.42
1070630.46,19.33,0.7,189587.04,3.42
1070865.7,19.34,0.71,188956.6,3.41
1070571.82,19.33,0.7,188672.1,3.41
1070343.01,19.33,0.7,189036.45,3.41
1070343.01,19.33,0.7,189014.17,3.41
1070175.98,19.33,0.7,188941.49,3.41
1069804.63,19.33,0.7,188766.14,3.41
1069637.6,19.33,0.7,188689.0,3.41
1069632.97,19.33,0.7,188926.9,3.41
1069465.94,19.33,0.7,188922.42,3.42
1069298.91,19.33,0.7,188920.41,3.42
1069131.88,19.33,0.7,188840.79,3.41
1069288.73,19.34,0.7,188878.41,3.42
1069121.7,19.34,0.7,189074.42,3.42
1069111.39,19.34,0.71,188534.81,3.41
1068928.61,19.34,0.71,187904.94,3.4
1069139.88,19.35,0.71,188110.22,3.4
1068957.1,19.35,0.71,187480.35,3.39
1068673.12,19.35,0.71,187175.19,3.39
1068673.12,19.35,0.71,187201.4,3.39
1068506.09,19.35,0.71,187123.9,3.39
1068506.09,19.35,0.71,187123.9,3.39
1068339.05,19.35,0.71,187119.77,3.39
1068328.75,19.35,0.71,186806.09,3.38
1068145.97,19.35,0.71,186176.23,3.37
1068145.97,19.35,0.71,186148.9,3.37
1068356.96,19.35,0.72,186337.82,3.38
1068187.34,19.36,0.72,186330.9,3.38
1067376.71,19.35,0.72,186309.97,3.38
1067174.05,19.35,0.72,186293.64,3.38
1067174.05,19.35,0.72,186293.64,3.38
1067159.35,19.36,0.72,186286.91,3.38
1067159.35,19.36,0.72,186286.91,3.38
1067159.35,19.36,0.72,186259.58,3.38
1066875.04,19.35,0.72,185962.52,3.37
1066875.04,19.35,0.72,185962.52,3.37
1066672.38,19.35,0.72,186141.33,3.38
1066911.14,19.36,0.73,186232.42,3.38
1066741.53,19.36,0.73,186238.69,3.38
1066538.87,19.36,0.73,186201.47,3.38
1066336.21,19.36,0.73,186229.41,3.38
1066336.21,19.36,0.73,186202.08,3.38
1066321.51,19.36,0.73,186184.25,3.38
1066306.82,19.36,0.73,186171.17,3.38
1066104.16,19.36,0.73,186159.1,3.38
1066104.16,19.36,0.73,186159.1,3.38
1065996.44,19.36,0.73,186052.42,3.38
1065793.78,19.36,0.73,186454.31,3.39
1065793.78,19.36,0.73,186454.31,3.39
1065577.82,19.36,0.73,186269.04,3.38
1065375.16,19.36,0.73,186208.1,3.38
1065374.27,19.36,0.73,186862.95,3.4
1065166.58,19.36,0.73,186656.16,3.39
1064983.8,19.36,0.73,185952.98,3.38
1064612.45,19.36,0.72,185777.62,3.38
1064285.82,19.35,0.72,185435.8,3.37
1064118.79,19.35,0.72,185358.5,3.37
1064022.77,19.35,0.72,185314.62,3.37
1063855.74,19.35,0.72,185310.29,3.37
1063688.71,19.35,0.72,185233.14,3.37
1063521.67,19.35,0.72,185228.66,3.37
1063338.89,19.35,0.72,184598.8,3.36
1063171.86,19.36,0.72,184521.36,3.36
1062887.88,19.35,0.72,184216.2,3.35
1062720.85,19.35,0.72,184212.01,3.35
1062553.82,19.35,0.72,184134.87,3.35
1062386.78,19.36,0.72,184130.39,3.35
1062386.78,19.36,0.72,184130.39,3.35
1062625.54,19.36,0.73,184617.73,3.36
1062458.51,19.36,0.73,184615.73,3.36
1062086.23,19.36,0.73,184585.09,3.37
1061883.58,19.36,0.73,184611.68,3.37
1061680.92,19.36,0.73,184593.08,3.37
1061478.26,19.36,0.73,184584.67,3.37
1061635.11,19.37,0.73,184819.54,3.37
1061263.76,19.36,0.73,184447.82,3.37
1061061.1,19.36,0.73,184431.8,3.37
1061046.41,19.36,0.73,184690.78,3.37
1060843.75,19.36,0.73,184584.51,3.37
1061082.51,19.37,0.74,184675.6,3.37
1061239.36,19.37,0.74,184713.21,3.37
1061072.33,19.38,0.74,184908.47,3.38
1060905.3,19.38,0.74,184906.46,3.38
1060738.27,19.38,0.74,184826.84,3.38
1060555.48,19.38,0.74,184196.98,3.37
1060621.5,19.38,0.74,184241.81,3.37
1060454.47,19.38,0.75,184239.81,3.37
1060083.12,19.38,0.74,184064.45,3.36
1060104.06,19.38,0.74,184146.28,3.37
1059937.02,19.38,0.74,184144.28,3.37
1059937.02,19.38,0.74,184144.28,3.37
1059754.24,19.38,0.74,183514.41,3.36
1059754.24,19.38,0.74,183514.41,3.36
1059470.26,19.38,0.74,183209.25,3.35
1059303.23,19.38,0.74,183129.63,3.35
1059303.23,19.38,0.74,183129.63,3.35
1059584.56,19.39,0.75,183129.81,3.35
1059391.97,19.39,0.75,183251.02,3.35
1059199.38,19.39,0.75,183180.41,3.35
1059006.79,19.39,0.75,183116.89,3.35
1058814.2,19.39,0.75,183954.77,3.37
1058964.93,19.39,0.75,183995.27,3.37
1058797.9,19.39,0.75,183917.78,3.37
1058630.87,19.39,0.75,183913.65,3.37
1058463.83,19.39,0.75,183836.35,3.37
1058296.8,19.39,0.75,183832.02,3.37
1058296.8,19.39,0.75,183832.02,3.37
1058286.5,19.39,0.76,183029.85,3.35
1058481.11,19.4,0.76,182333.1,3.34
1058385.1,19.4,0.76,182670.69,3.35
1058218.07,19.4,0.76,182668.69,3.35
1058207.76,19.4,0.77,182617.57,3.35
1058040.73,19.41,0.77,182537.95,3.35
1058197.58,19.41,0.77,182575.56,3.35
1058030.55,19.41,0.77,182770.82,3.35
1058277.56,19.42,0.78,182751.97,3.35
1058434.41,19.42,0.78,183097.87,3.36
1058267.38,19.42,0.78,182786.63,3.35
1058398.81,19.43,0.79,183159.79,3.36
1058231.78,19.43,0.79,183853.41,3.38
1058231.78,19.43,0.79,183853.41,3.38
1058064.75,19.43,0.79,183851.4,3.38
1058064.75,19.43,0.79,183851.4,3.38
1057897.72,19.43,0.79,183771.78,3.38
1057897.72,19.43,0.79,183771.78,3.38
1057692.99,19.43,0.78,183543.01,3.37
1057692.11,19.43,0.79,184197.86,3.38
1057484.42,19.43,0.79,183991.07,3.38
1057317.39,19.43,0.79,183913.57,3.38
1057551.83,19.44,0.79,183884.54,3.38
1057384.8,19.44,0.79,183880.41,3.38
1057215.57,19.44,0.79,183169.66,3.37
1057048.54,19.44,0.79,183092.52,3.37
1057048.54,19.44,0.79,183092.52,3.37
1056890.58,19.43,0.79,182939.09,3.36
1056655.78,19.43,0.79,183556.94,3.38
1056488.74,19.43,0.79,183552.46,3.38
1056478.44,19.44,0.79,183012.84,3.37
1056478.44,19.44,0.79,183012.84,3.37
1056468.13,19.44,0.8,182796.35,3.36
1056468.13,19.44,0.8,182769.02,3.36
1056467.25,19.44,0.8,182652.96,3.36
1056259.55,19.44,0.8,183140.31,3.37
1056092.52,19.44,0.8,183138.31,3.37
1056092.52,19.44,0.8,183138.31,3.37
1055925.49,19.44,0.8,183058.69,3.37
1055758.46,19.44,0.8,183049.74,3.37
1055758.46,19.44,0.8,183049.74,3.37
1055748.15,19.45,0.8,182510.13,3.36
1055581.12,19.45,0.8,182437.45,3.36
1055414.09,19.45,0.8,182359.95,3.36
1055247.05,19.45,0.8,182355.82,3.36
1054953.17,19.44,0.8,182070.57,3.36
1054786.14,19.44,0.8,182061.62,3.36
1054786.14,19.44,0.8,182061.62,3.36
1054619.1,19.45,0.8,181988.94,3.36
1054452.07,19.45,0.8,181986.93,3.36
1054285.04,19.45,0.8,181907.32,3.36
1054000.07,19.44,0.8,181623.23,3.35
1053833.03,19.44,0.8,181546.09,3.35
1053989.89,19.45,0.8,181856.49,3.36
1053979.58,19.45,0.8,181640.0,3.35
1053812.55,19.45,0.8,181631.05,3.35
1053645.52,19.45,0.8,181558.37,3.35
1053462.74,19.45,0.8,180928.51,3.34
1053178.76,19.45,0.8,180623.35,3.34
1053178.76,19.45,0.8,180623.35,3.34
1053011.72,19.45,0.8,180546.2,3.33
1052844.69,19.45,0.8,180541.72,3.34
1052677.66,19.45,0.8,180464.58,3.33
1052510.63,19.45,0.8,180460.09,3.34
1052343.59,19.45,0.8,180458.09,3.34
1052343.59,19.45,0.8,180430.76,3.34
1052343.59,19.45,0.8,180430.76,3.34
1051998.24,19.45,0.8,180046.51,3.33
1051831.21,19.45,0.8,179966.9,3.33
1051664.17,19.45,0.8,179964.89,3.33
1051497.14,19.45,0.8,179885.27,3.33
1051330.11,19.45,0.8,179807.78,3.33
1051163.08,19.45,0.8,179803.64,3.33
1051163.08,19.45,0.8,179776.31,3.33
1050996.04,19.45,0.8,179767.37,3.33
1050702.16,19.45,0.79,179482.87,3.32
1050702.16,19.45,0.79,179482.87,3.32
1050701.28,19.45,0.8,179366.82,3.32
1050493.58,19.45,0.8,179854.17,3.33
1050326.55,19.45,0.8,179781.49,3.33
1050316.24,19.45,0.8,179597.73,3.33
1050316.24,19.45,0.8,179597.73,3.33
1050149.21,19.45,0.8,179520.59,3.33
1049955.06,19.45,0.8,179332.89,3.32
1049788.02,19.45,0.8,179328.41,3.32
1049501.12,19.45,0.79,179030.26,3.32
1049207.23,19.44,0.79,178745.77,3.31
1049037.61,19.44,0.79,178752.03,3.31
1048834.96,19.44,0.79,178722.63,3.31
1048834.96,19.44,0.79,178695.3,3.31
1048632.3,19.44,0.79,178715.02,3.31
1048826.91,19.45,0.79,178018.27,3.3
1048574.37,19.45,0.79,178188.83,3.3
1048574.37,19.45,0.79,178188.83,3.3
1048371.71,19.45,0.79,178166.58,3.3
1048588.24,19.45,0.8,179083.39,3.32
1048385.58,19.45,0.8,179065.62,3.32
1048182.92,19.45,0.8,179134.97,3.32
1047898.61,19.45,0.8,178826.76,3.32
1047888.3,19.45,0.8,179068.84,3.32
1047878.0,19.45,0.8,178529.23,3.31
1047675.34,19.45,0.8,178527.11,3.31
1047472.68,19.45,0.8,178447.48,3.31
1047305.65,19.45,0.8,178427.65,3.31
1047011.76,19.45,0.8,178124.34,3.31
1046598.41,19.45,0.8,178202.68,3.31
1046431.38,19.45,0.8,178267.68,3.31
1046264.34,19.45,0.8,178187.4,3.31
1046097.31,19.45,0.8,178183.08,3.31
1046097.31,19.45,0.8,178183.08,3.31
1046313.84,19.46,0.8,177880.21,3.31
1046470.7,19.46,0.81,177917.82,3.31
1046470.7,19.46,0.81,177917.82,3.31
1046470.7,19.46,0.81,177895.63,3.31
1046303.66,19.46,0.81,178090.89,3.31
1045930.95,19.46,0.8,177663.23,3.31
1045930.06,19.46,0.81,178474.98,3.32
1045722.37,19.46,0.81,178331.03,3.32
1045555.34,19.46,0.81,178253.89,3.32
1045789.78,19.47,0.81,178204.85,3.32
1045622.75,19.47,0.81,178200.37,3.32
1045455.72,19.47,0.81,178123.07,3.32
1045445.41,19.47,0.82,177583.45,3.31
1045262.63,19.47,0.82,176953.59,3.3
1045095.6,19.47,0.82,176949.26,3.3
1044811.62,19.47,0.81,176644.1,3.29
1044968.47,19.47,0.82,176681.71,3.29
1044958.17,19.48,0.82,176465.22,3.29
1044958.17,19.48,0.82,176465.22,3.29
1044958.17,19.48,0.82,176465.22,3.29
1044958.17,19.48,0.82,176437.89,3.29
1044791.14,19.48,0.82,176633.14,3.29
1044790.25,19.48,0.82,176517.09,3.29
1044582.56,19.48,0.82,177003.46,3.3
1044415.53,19.48,0.82,177001.45,3.3
