ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
653,3358,746280,6212,746280
653,3358,747280,6212,747280
653,3358,748090,6212,748090
654,3360,749090,6212,749090
654,3360,749560,6212,749560
654,3360,749560,6212,749560
654,3360,750560,6212,750560
654,3360,751030,6212,751030
654,3360,752030,6212,752030
654,3360,752840,6212,752840
654,3360,753310,6212,753310
655,3361,754310,6212,754310
656,3363,755310,6212,755310
656,3363,755680,6212,755680
656,3363,756150,6212,756150
657,3371,757150,6212,757150
658,3379,757610,6212,757610
658,3379,758080,6212,758080
658,3379,759080,6212,759080
658,3379,759550,6212,759550
659,3387,760550,6212,760550
660,3395,761550,6212,761550
660,3395,761870,6212,761870
660,3395,762870,6212,762870
661,3403,763870,6212,763870
661,3403,764870,6212,764870
661,3403,765680,6212,765680
661,3403,766680,6212,766680
661,3403,767150,6212,767150
662,3411,767260,6212,767260
663,3419,768260,6212,768260
663,3419,769260,6212,769260
663,3419,769260,6212,769260
663,3419,770260,6212,770260
664,3427,770730,6212,770730
665,3435,771730,6212,771730
665,3435,772540,6212,772540
666,3439,773350,6212,773350
667,3441,773820,6212,773820
668,3449,774820,6212,774820
669,3451,775630,6212,775630
670,3453,776440,6212,776440
671,3455,777440,6212,777440
671,3455,778440,6212,778440
671,3455,778440,6212,778440
672,3463,779250,6212,779250
673,3471,779570,6212,779570
673,3471,780570,6212,780570
673,3471,780890,6212,780890
673,3471,781120,6212,781120
674,3473,781120,6212,781120
674,3473,781590,6212,781590
674,3473,782590,6212,782590
675,3475,783400,6212,783400
676,3477,784050,6212,784050
677,3479,785050,6212,785050
678,3481,786050,6212,786050
678,3481,786280,6212,786280
678,3481,786600,6212,786600
679,3489,787600,6212,787600
679,3489,788410,6212,788410
680,3491,789410,6212,789410
681,3499,790410,6212,790410
681,3499,791410,6212,791410
681,3499,792220,6212,792220
682,3501,792770,6212,792770
682,3501,793770,6212,793770
682,3501,794770,6212,794770
683,3503,795770,6212,795770
683,3503,796360,6212,796360
684,3511,796730,6212,796730
684,3511,797050,6212,797050
684,3511,798050,6212,798050
685,3519,798370,6212,798370
685,3519,798600,6212,798600
686,3520,799070,6212,799070
687,3528,799070,6212,799070
688,3530,800070,6212,800070
688,3530,801070,6212,801070
688,3530,802070,6212,802070
689,3532,802880,6212,802880
689,3532,803880,6212,803880
690,3534,804880,6212,804880
691,3536,805690,6212,805690
691,3536,806690,6212,806690
691,3536,807690,6212,807690
692,3544,808690,6212,808690
693,3546,809690,6212,809690
694,3548,810690,6212,810690
695,3552,811690,6212,811690
696,3554,812690,6212,812690
696,3554,813500,6212,813500
696,3554,813500,6212,813500
696,3554,814500,6212,814500
697,3562,815500,6212,815500
697,3562,816500,6212,816500
698,3570,816500,6212,816500
699,3572,817500,6212,817500
699,3572,817970,6212,817970
699,3572,818970,6212,818970
700,3574,819970,6212,819970
700,3574,819970,6212,819970
701,3578,820970,6212,820970
701,3578,821970,6212,821970
701,3578,822970,6212,822970
702,3586,823970,6212,823970
702,3586,824970,6212,824970
703,3594,825200,6212,825200
704,3596,826010,6212,826010
705,3604,826820,6212,826820
706,3606,827140,6212,827140
707,3614,827610,6212,827610
707,3614,828610,6212,828610
708,3616,829610,6212,829610
708,3616,830610,6212,830610
708,3616,830830,6212,830830
708,3616,831640,6212,831640
709,3624,832640,6212,832640
710,3632,833450,6212,833450
710,3632,833560,6212,833560
710,3632,834560,6212,834560
710,3632,835210,6212,835210
710,3632,836210,6212,836210
711,3640,837210,6212,837210
712,3641,838020,6212,838020
712,3641,838490,6212,838490
712,3641,838760,6212,838760
712,3641,838990,6212,838990
713,3643,839800,6212,839800
714,3651,847800,6212,847800
714,3651,848610,6212,848610
714,3651,849610,6212,849610
715,3653,850610,6212,850610
716,3661,851610,6212,851610
716,3661,852070,6212,852070
716,3661,853070,6212,853070
717,3663,853390,6212,853390
717,3663,853860,6212,853860
717,3663,854090,6212,854090
717,3663,855090,6212,855090
717,3663,855560,6212,855560
717,3663,855560,6212,855560
718,3671,856370,6212,856370
718,3671,857370,6212,857370
719,3673,858370,6212,858370
719,3673,859180,6212,859180
720,3675,860180,6212,860180
721,3677,860990,6212,860990
721,3677,861990,6212,861990
722,3679,862990,6212,862990
722,3679,863800,6212,863800
722,3679,864270,6212,864270
722,3679,865080,6212,865080
722,3679,866080,6212,866080
722,3679,867080,6212,867080
723,3687,868080,6212,868080
724,3695,868540,6212,868540
724,3695,869540,6212,869540
725,3697,870540,6212,870540
726,3705,871190,6212,871190
726,3705,871660,6212,871660
726,3705,872660,6212,872660
726,3705,873660,6212,873660
726,3705,874660,6212,874660
726,3705,875660,6212,875660
726,3705,876470,6212,876470
727,3713,876470,6212,876470
727,3713,876940,6212,876940
727,3713,877940,6212,877940
728,3721,878750,6212,878750
728,3721,879560,6212,879560
728,3721,880560,6212,880560
729,3729,881560,6212,881560
730,3731,882370,6212,882370
731,3733,882840,6212,882840
732,3735,883840,6212,883840
732,3735,884160,6212,884160
733,3743,885160,6212,885160
734,3751,885160,6212,885160
734,3751,885630,6212,885630
734,3751,886630,6212,886630
734,3751,887630,6212,887630
735,3752,887950,6212,887950
736,3760,888950,6212,888950
737,3768,889950,6212,889950
737,3768,890950,6212,890950
737,3768,891320,6212,891320
737,3768,891640,6212,891640
738,3770,892640,6212,892640
739,3778,893450,6212,893450
740,3780,894450,6212,894450
740,3780,895260,6212,895260
740,3780,896260,6212,896260
740,3780,897260,6212,897260
741,3788,897730,6212,897730
742,3796,898730,6212,898730
743,3798,898730,6212,898730
743,3798,899540,6212,899540
744,3800,900540,6212,900540
745,3802,901540,6212,901540
745,3802,902540,6212,902540
745,3802,903000,6212,903000
746,3810,903470,6212,903470
746,3810,904470,6212,904470
747,3812,905470,6212,905470
748,3814,905940,6212,905940
748,3814,906940,6212,906940
749,3822,907410,6212,907410
749,3822,908410,6212,908410
749,3822,909410,6212,909410
749,3822,909410,6212,909410
749,3822,909410,6212,909410
750,3830,910410,6212,910410
751,3832,910880,6212,910880
751,3832,911880,6212,911880
751,3832,912880,6212,912880
751,3832,913880,6212,913880
751,3832,914690,6212,914690
751,3832,915690,6212,915690
752,3834,916690,6212,916690
753,3842,917500,6212,917500
753,3842,917970,6212,917970
754,3850,918290,6212,918290
754,3850,919290,6212,919290
754,3850,920290,6212,920290
754,3850,921290,6212,921290
754,3850,921610,6212,921610
754,3850,922420,6212,922420
755,3858,924420,6212,924420
756,3860,925420,6212,925420
757,3862,926420,6212,926420
757,3862,927230,6212,927230
757,3862,928040,6212,928040
757,3862,929040,6212,929040
757,3862,930040,6212,930040
757,3862,930410,6212,930410
758,3864,931410,6212,931410
758,3864,931960,6212,931960
759,3872,932960,6212,932960
760,3880,933770,6212,933770
760,3880,934770,6212,934770
761,3888,935770,6212,935770
762,3896,936580,6212,936580
762,3896,937580,6212,937580
762,3896,938390,6212,938390
762,3896,939040,6212,939040
762,3896,939510,6212,939510
763,3904,940510,6212,940510
764,3912,940620,6212,940620
764,3912,941620,6212,941620
765,3920,942080,6212,942080
765,3920,942550,6212,942550
765,3920,942780,6212,942780
765,3920,943780,6212,943780
765,3920,944250,6212,944250
765,3920,944620,6212,944620
765,3920,945620,6212,945620
765,3920,946090,6212,946090
766,3928,946090,6212,946090
766,3928,946740,6212,946740
766,3928,947740,6212,947740
767,3930,948740,6212,948740
767,3930,949740,6212,949740
767,3930,950740,6212,950740
767,3930,951740,6212,951740
768,3938,952740,6212,952740
768,3938,953740,6212,953740
768,3938,954210,6212,954210
769,3946,955210,6212,955210
770,3954,956210,6212,956210
770,3954,956680,6212,956680
771,3958,957000,6212,957000
772,3966,957470,6212,957470
773,3968,958470,6212,958470
774,3970,958930,6212,958930
774,3970,959930,6212,959930
775,3972,960930,6212,960930
776,3974,961930,6212,961930
776,3974,962930,6212,962930
777,3975,963740,6212,963740
778,3983,964740,6212,964740
778,3983,965740,6212,965740
779,3991,966740,6212,966740
780,3999,967740,6212,967740
781,4001,967740,6212,967740
782,4003,967970,6212,967970
783,4011,968780,6212,968780
783,4011,969000,6212,969000
783,4011,970000,6212,970000
783,4011,971000,6212,971000
783,4011,972000,6212,972000
783,4011,973000,6212,973000
783,4011,974000,6212,974000
783,4011,975000,6212,975000
783,4011,976000,6212,976000
784,4019,977000,6212,977000
784,4019,978000,6212,978000
785,4021,979000,6212,979000
785,4021,979810,6212,979810
786,4023,980180,6212,980180
786,4023,980650,6212,980650
786,4023,980650,6212,980650
786,4023,981650,6212,981650
787,4031,982650,6212,982650
787,4031,983650,6212,983650
787,4031,984650,6212,984650
788,4039,985460,6212,985460
788,4039,986460,6212,986460
788,4039,987460,6212,987460
788,4039,988460,6212,988460
788,4039,989460,6212,989460
788,4039,990460,6212,990460
788,4039,991010,6212,991010
788,4039,991010,6212,991010
789,4041,991820,6212,991820
790,4049,992630,6212,992630
790,4049,993630,6212,993630
791,4051,994440,6212,994440
792,4059,995440,6212,995440
793,4067,995440,6212,995440
794,4075,996440,6212,996440
794,4075,996760,6212,996760
795,4083,997760,6212,997760
796,4091,998760,6212,998760
796,4091,998760,6212,998760
796,4091,999760,6212,999760
796,4091,1000310,6212,1000310
796,4091,1000630,6212,1000630
797,4099,1001440,6212,1001440
798,4101,1002440,6212,1002440
798,4101,1003440,6212,1003440
799,4103,1003910,6212,1003910
800,4111,1003910,6212,1003910
800,4111,1004560,6212,1004560
800,4111,1005560,6212,1005560
800,4111,1006560,6212,1006560
800,4111,1007560,6212,1007560
800,4111,1008560,6212,1008560
801,4113,1008880,6212,1008880
802,4121,1009880,6212,1009880
802,4121,1010690,6212,1010690
802,4121,1011500,6212,1011500
803,4123,1012310,6212,1012310
804,4127,1012780,6212,1012780
804,4127,1013780,6212,1013780
805,4129,1014590,6212,1014590
805,4129,1015590,6212,1015590
805,4129,1016590,6212,1016590
806,4137,1017590,6212,1017590
806,4137,1018590,6212,1018590
806,4137,1019400,6212,1019400
807,4139,1019720,6212,1019720
808,4147,1020720,6212,1020720
809,4149,1021190,6212,1021190
809,4149,1022190,6212,1022190
809,4149,1022190,6212,1022190
810,4151,1023190,6212,1023190
810,4151,1024190,6212,1024190
811,4159,1024410,6212,1024410
812,4167,1024960,6212,1024960
812,4167,1025960,6212,1025960
813,4168,1026430,6212,1026430
813,4168,1027430,6212,1027430
813,4168,1027980,6212,1027980
813,4168,1027980,6212,1027980
813,4168,1028210,6212,1028210
814,4176,1028580,6212,1028580
814,4176,1029040,6212,1029040
814,4176,1029200,6212,1029200
814,4176,1030200,6212,1030200
814,4176,1031200,6212,1031200
814,4176,1031660,6212,1031660
815,4184,1031890,6212,1031890
815,4184,1032890,6212,1032890
816,4192,1033050,6212,1033050
816,4192,1033370,6212,1033370
816,4192,1034370,6212,1034370
817,4200,1034690,6212,1034690
817,4200,1035690,6212,1035690
817,4200,1036690,6212,1036690
817,4200,1037690,6212,1037690
817,4200,1038690,6212,1038690
818,4208,1039690,6212,1039690
818,4208,1040690,6212,1040690
818,4208,1041690,6212,1041690
818,4208,1042690,6212,1042690
819,4210,1043010,6212,1043010
819,4210,1043660,6212,1043660
820,4214,1044660,6212,1044660
820,4214,1045660,6212,1045660
820,4214,1046660,6212,1046660
820,4214,1047660,6212,1047660
821,4216,1048660,6212,1048660
821,4216,1052660,6212,1052660
822,4224,1053660,6212,1053660
822,4224,1054660,6212,1054660
823,4232,1055310,6212,1055310
823,4232,1055780,6212,1055780
823,4232,1056250,6212,1056250
824,4240,1057250,6212,1057250
824,4240,1058250,6212,1058250
824,4240,1059250,6212,1059250
825,4242,1060250,6212,1060250
825,4242,1061060,6212,1061060
825,4242,1062060,6212,1062060
826,4244,1063060,6212,1063060
826,4244,1063870,6212,1063870
826,4244,1064870,6212,1064870
826,4244,1065680,6212,1065680
826,4244,1066150,6212,1066150
826,4244,1067150,6212,1067150
826,4244,1068150,6212,1068150
826,4244,1069150,6212,1069150
826,4244,1069700,6212,1069700
827,4252,1070700,6212,1070700
827,4252,1071290,6212,1071290
827,4252,1071610,6212,1071610
827,4252,1072080,6212,1072080
827,4252,1072080,6212,1072080
827,4252,1072630,6212,1072630
827,4252,1073000,6212,1073000
827,4252,1073160,6212,1073160
827,4252,1074160,6212,1074160
827,4252,1075160,6212,1075160
827,4252,1075970,6212,1075970
827,4252,1076970,6212,1076970
828,4260,1077780,6212,1077780
829,4262,1078780,6212,1078780
829,4262,1079780,6212,1079780
829,4262,1080250,6212,1080250
830,4264,1081060,6212,1081060
830,4264,1082060,6212,1082060
831,4266,1083060,6212,1083060
832,4268,1083520,6212,1083520
832,4268,1083520,6212,1083520
833,4270,1083520,6212,1083520
833,4270,1084520,6212,1084520
833,4270,1085110,6212,1085110
833,4270,1085110,6212,1085110
833,4270,1085340,6212,1085340
834,4272,1085560,6212,1085560
834,4272,1085560,6212,1085560
834,4272,1086370,6212,1086370
834,4272,1087370,6212,1087370
834,4272,1088370,6212,1088370
835,4274,1089370,6212,1089370
835,4274,1090370,6212,1090370
835,4274,1091370,6212,1091370
835,4274,1091850,6212,1091850
836,4282,1092850,6212,1092850
837,4284,1092960,6212,1092960
838,4292,1093960,6212,1093960
838,4292,1094770,6212,1094770
838,4292,1094770,6212,1094770
838,4292,1095770,6212,1095770
838,4292,1096770,6212,1096770
839,4294,1097770,6212,1097770
840,4296,1098580,6212,1098580
840,4296,1099580,6212,1099580
840,4296,1100580,6212,1100580
840,4296,1101580,6212,1101580
840,4296,1102580,6212,1102580
840,4296,1103230,6212,1103230
841,4304,1104230,6212,1104230
842,4312,1104690,6212,1104690
842,4312,1105340,6212,1105340
842,4312,1105340,6212,1105340
843,4320,1106150,6212,1106150
843,4320,1106800,6212,1106800
843,4320,1107030,6212,1107030
843,4320,1108030,6212,1108030
844,4324,1109030,6212,1109030
845,4332,1110030,6212,1110030
845,4332,1110030,6212,1110030
846,4336,1111030,6212,1111030
847,4338,1111840,6212,1111840
847,4338,1112840,6212,1112840
847,4338,1113060,6212,1113060
847,4338,1113870,6212,1113870
847,4338,1114340,6212,1114340
848,4346,1115340,6212,1115340
848,4346,1116150,6212,1116150
849,4348,1117150,6212,1117150
850,4356,1118150,6212,1118150
850,4356,1118470,6212,1118470
851,4364,1118930,6212,1118930
851,4364,1119740,6212,1119740
852,4366,1120740,6212,1120740
852,4366,1121740,6212,1121740
853,4368,1122210,6212,1122210
853,4368,1123210,6212,1123210
854,4376,1124210,6212,1124210
855,4384,1125210,6212,1125210
855,4384,1125210,6212,1125210
855,4384,1125680,6212,1125680
856,4392,1126150,6212,1126150
857,4394,1126620,6212,1126620
857,4394,1127620,6212,1127620
857,4394,1128620,6212,1128620
857,4394,1129620,6212,1129620
857,4394,1130620,6212,1130620
857,4394,1131090,6212,1131090
857,4394,1132090,6212,1132090
857,4394,1132560,6212,1132560
857,4394,1133560,6212,1133560
857,4394,1134560,6212,1134560
857,4394,1135560,6212,1135560
857,4394,1135560,6212,1135560
858,4396,1136370,6212,1136370
859,4404,1137180,6212,1137180
860,4406,1138180,6212,1138180
861,4414,1138990,6212,1138990
862,4416,1139450,6212,1139450
863,4424,1140260,6212,1140260
863,4424,1140850,6212,1140850
863,4424,1141850,6212,1141850
863,4424,1142660,6212,1142660
863,4424,1143660,6212,1143660
864,4432,1144660,6212,1144660
864,4432,1145310,6212,1145310
864,4432,1146310,6212,1146310
864,4432,1146470,6212,1146470
864,4432,1146630,6212,1146630
864,4432,1147630,6212,1147630
864,4432,1147950,6212,1147950
864,4432,1148760,6212,1148760
864,4432,1149570,6212,1149570
864,4432,1150040,6212,1150040
865,4434,1151040,6212,1151040
866,4436,1151360,6212,1151360
867,4444,1151360,6212,1151360
868,4446,1151680,6212,1151680
868,4446,1152680,6212,1152680
869,4448,1153680,6212,1153680
870,4450,1154680,6212,1154680
871,4452,1155490,6212,1155490
872,4454,1156300,6212,1156300
873,4456,1157300,6212,1157300
874,4464,1158300,6212,1158300
874,4464,1158300,6212,1158300
875,4472,1159300,6212,1159300
875,4472,1160110,6212,1160110
876,4480,1160580,6212,1160580
876,4480,1161580,6212,1161580
876,4480,1162390,6212,1162390
877,4488,1163390,6212,1163390
877,4488,1164390,6212,1164390
878,4490,1165390,6212,1165390
878,4490,1166390,6212,1166390
879,4498,1166850,6212,1166850
879,4498,1167850,6212,1167850
880,4502,1168500,6212,1168500
880,4502,1168970,6212,1168970
880,4502,1169440,6212,1169440
881,4510,1170250,6212,1170250
882,4518,1170250,6212,1170250
882,4518,1171250,6212,1171250
883,4520,1172250,6212,1172250
883,4520,1173250,6212,1173250
884,4524,1174250,6212,1174250
884,4524,1175250,6212,1175250
885,4532,1176250,6212,1176250
885,4532,1177060,6212,1177060
885,4532,1177530,6212,1177530
885,4532,1178340,6212,1178340
886,4534,1178660,6212,1178660
887,4542,1179660,6212,1179660
888,4550,1179890,6212,1179890
888,4550,1180890,6212,1180890
888,4550,1181890,6212,1181890
889,4552,1182890,6212,1182890
890,4560,1183890,6212,1183890
890,4560,1184890,6212,1184890
890,4560,1185360,6212,1185360
890,4560,1185830,6212,1185830
890,4560,1186480,6212,1186480
891,4562,1187290,6212,1187290
891,4562,1188100,6212,1188100
891,4562,1188560,6212,1188560
891,4562,1189560,6212,1189560
891,4562,1190370,6212,1190370
891,4562,1191020,6212,1191020
891,4562,1191830,6212,1191830
891,4562,1192300,6212,1192300
892,4564,1193300,6212,1193300
892,4564,1194300,6212,1194300
893,4572,1195300,6212,1195300
893,4572,1196300,6212,1196300
893,4572,1197300,6212,1197300
893,4572,1198300,6212,1198300
893,4572,1199300,6212,1199300
893,4572,1200300,6212,1200300
893,4572,1200890,6212,1200890
893,4572,1201700,6212,1201700
893,4572,1202700,6212,1202700
894,4574,1203700,6212,1203700
895,4582,1204020,6212,1204020
895,4582,1205020,6212,1205020
895,4582,1206020,6212,1206020
895,4582,1206240,6212,1206240
896,4584,1207240,6212,1207240
897,4592,1208240,6212,1208240
898,4594,1208610,6212,1208610
898,4594,1209080,6212,1209080
899,4602,1210080,6212,1210080
900,4604,1211080,6212,1211080
900,4604,1211730,6212,1211730
901,4612,1212190,6212,1212190
901,4612,1213190,6212,1213190
902,4620,1213660,6212,1213660
902,4620,1214470,6212,1214470
902,4620,1214790,6212,1214790
902,4620,1215790,6212,1215790
903,4622,1216790,6212,1216790
904,4630,1217790,6212,1217790
905,4632,1218790,6212,1218790
906,4640,1218790,6212,1218790
906,4640,1219260,6212,1219260
907,4648,1220260,6212,1220260
908,4650,1220580,6212,1220580
909,4658,1221580,6212,1221580
909,4658,1222580,6212,1222580
910,4660,1223050,6212,1223050
911,4662,1223510,6212,1223510
911,4662,1223670,6212,1223670
912,4664,1223990,6212,1223990
912,4664,1224990,6212,1224990
912,4664,1225800,6212,1225800
913,4672,1226800,6212,1226800
914,4674,1227270,6212,1227270
914,4674,1227750,6212,1227750
915,4676,1228750,6212,1228750
916,4677,1229560,6212,1229560
916,4677,1230560,6212,1230560
916,4677,1230720,6212,1230720
916,4677,1231720,6212,1231720
917,4685,1232530,6212,1232530
918,4687,1233000,6212,1233000
918,4687,1233320,6212,1233320
918,4687,1234320,6212,1234320
919,4695,1234780,6212,1234780
920,4697,1235780,6212,1235780
920,4697,1236590,6212,1236590
920,4697,1237590,6212,1237590
920,4697,1238400,6212,1238400
921,4699,1239400,6212,1239400
922,4707,1240050,6212,1240050
923,4715,1240640,6212,1240640
924,4723,1241110,6212,1241110
924,4723,1241760,6212,1241760
925,4725,1242760,6212,1242760
925,4725,1242980,6212,1242980
926,4727,1243980,6212,1243980
926,4727,1244140,6212,1244140
926,4727,1245140,6212,1245140
926,4727,1246140,6212,1246140
926,4727,1247140,6212,1247140
926,4727,1248140,6212,1248140
926,4727,1249140,6212,1249140
926,4727,1249950,6212,1249950
926,4727,1250420,6212,1250420
927,4735,1251230,6212,1251230
928,4743,1252230,6212,1252230
929,4745,1253230,6212,1253230
930,4753,1254230,6212,1254230
931,4761,1255230,6212,1255230
931,4761,1256230,6212,1256230
931,4761,1257230,6212,1257230
931,4761,1258040,6212,1258040
931,4761,1258850,6212,1258850
932,4763,1259850,6212,1259850
932,4763,1260850,6212,1260850
932,4763,1261660,6212,1261660
933,4771,1262660,6212,1262660
933,4771,1263130,6212,1263130
933,4771,1263940,6212,1263940
933,4771,1264940,6212,1264940
934,4779,1265940,6212,1265940
934,4779,1266940,6212,1266940
935,4781,1267940,6212,1267940
936,4789,1268940,6212,1268940
937,4797,1268940,6212,1268940
937,4797,1269260,6212,1269260
938,4805,1269420,6212,1269420
