ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971578.09,99.19
973291.02,99.36,78.87,971572.42,99.19
973291.02,99.36,78.87,971572.42,99.19
973291.02,99.36,78.87,971572.42,99.19
973291.02,99.36,78.87,971572.42,99.19
973291.02,99.36,78.87,971572.42,99.19
973293.46,99.36,78.87,971624.84,99.19
973293.46,99.36,78.87,971638.59,99.2
973293.46,99.36,78.87,971638.59,99.2
973293.46,99.36,78.87,971638.59,99.2
973293.46,99.36,78.87,971638.59,99.2
973293.46,99.36,78.87,971638.59,99.2
973293.46,99.36,78.87,971638.59,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971530.63,99.2
973184.68,99.36,78.87,971536.34,99.2
973184.68,99.36,78.87,971536.34,99.2
973184.68,99.36,78.87,971536.34,99.2
973184.68,99.36,78.87,971536.34,99.2
973184.68,99.36,78.87,971536.34,99.2
973185.91,99.36,78.87,971542.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971222.02,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971246.5,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972865.91,99.36,78.87,971222.22,99.2
972868.35,99.36,78.87,971258.87,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971267.2,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971282.21,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971275.76,99.2
972869.57,99.36,78.87,971235.07,99.2
972869.57,99.36,78.87,971235.07,99.2
972869.57,99.36,78.87,971235.07,99.2
972869.57,99.36,78.87,971235.07,99.2
972869.57,99.36,78.87,971235.07,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971213.23,99.2
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971182.52,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971192.97,99.19
972869.57,99.36,78.87,971194.59,99.19
972869.57,99.36,78.87,971238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970238.03,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971869.57,99.36,78.87,970261.08,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970262.81,99.2
971870.92,99.36,78.87,970257.43,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970105.76,99.2
971712.14,99.36,78.87,970061.15,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971713.36,99.36,78.87,970062.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969692.37,99.2
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969673.18,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971343.36,99.36,78.87,969668.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969348.28,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969314.34,99.19
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971023.36,99.36,78.87,969258.44,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969259.71,99.18
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
971024.58,99.36,78.87,969288.16,99.19
970704.58,99.36,78.87,968968.16,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969016.19,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969047.9,99.19
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969088.97,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970704.58,99.36,78.87,969127.02,99.2
970384.58,99.36,78.87,968807.02,99.2
970384.58,99.36,78.87,968807.02,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968807.06,99.2
970384.58,99.36,78.87,968798.11,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968826.6,99.2
970384.58,99.36,78.87,968795.32,99.2
970384.58,99.36,78.87,968830.17,99.2
970384.58,99.36,78.87,968830.17,99.2
970384.58,99.36,78.87,968830.17,99.2
970384.58,99.36,78.87,968830.17,99.2
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970384.58,99.36,78.87,968913.54,99.21
970225.93,99.36,78.87,968786.39,99.22
970225.93,99.36,78.87,968786.39,99.22
970225.93,99.36,78.87,968821.0,99.22
970225.93,99.36,78.87,968821.0,99.22
970225.93,99.36,78.87,968821.0,99.22
970225.93,99.36,78.87,968821.0,99.22
970228.31,99.36,78.87,968824.06,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968813.4,99.22
970228.31,99.36,78.87,968828.78,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970228.31,99.36,78.87,968814.08,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970230.75,99.36,78.87,968840.8,99.22
970181.97,99.36,78.87,968791.75,99.22
970181.97,99.36,78.87,968791.75,99.22
970181.97,99.36,78.87,968791.75,99.22
970181.97,99.36,78.87,968791.75,99.22
