ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
1114166.43,32.81,19.24,746329.28,21.97
1114166.43,32.81,19.24,746302.55,21.97
1114217.96,32.81,19.25,746487.61,21.98
1114378.28,32.82,19.26,746588.85,21.99
1114429.81,32.83,19.27,747161.0,22.01
1114628.09,32.84,19.28,747160.4,22.02
1114679.62,32.85,19.29,747160.4,22.02
1114511.38,32.85,19.29,746894.08,22.02
1114285.4,32.85,19.28,747217.75,22.03
1114336.93,32.86,19.29,747217.75,22.03
1114167.01,32.86,19.29,747013.85,22.03
1114327.32,32.87,19.3,747013.85,22.03
1114378.85,32.88,19.31,747152.17,22.04
1114430.38,32.88,19.32,747310.11,22.05
1114194.4,32.88,19.32,747238.43,22.05
1114194.4,32.88,19.32,747211.22,22.05
1114245.93,32.89,19.33,747502.32,22.07
1114297.46,32.9,19.33,748079.56,22.09
1114348.99,32.91,19.34,748079.33,22.09
1114400.52,32.92,19.35,748078.96,22.1
1114560.84,32.93,19.36,748078.96,22.1
1114612.37,32.94,19.37,748078.96,22.11
1114376.39,32.94,19.37,748078.96,22.11
1114132.45,32.93,19.37,748261.15,22.12
1114342.22,32.94,19.37,748330.53,22.12
1114363.31,32.94,19.38,748266.81,22.12
1114523.63,32.95,19.39,748261.15,22.12
1114677.89,32.96,19.4,749674.12,22.17
1114729.42,32.97,19.41,749962.6,22.18
1114780.95,32.98,19.42,749962.6,22.19
1114832.48,32.99,19.43,749962.6,22.19
1114672.55,32.99,19.42,749149.03,22.17
1114436.03,32.99,19.42,749665.15,22.19
1114200.05,32.98,19.42,749398.78,22.18
1114354.32,32.99,19.43,749398.78,22.19
1114514.63,33.0,19.44,749398.78,22.19
1114278.65,33.0,19.44,749459.03,22.2
1114330.18,33.01,19.45,749540.64,22.2
1114490.5,33.02,19.45,749509.16,22.21
1114254.52,33.02,19.45,749398.78,22.21
1114408.79,33.03,19.46,750585.95,22.25
1114408.79,33.03,19.46,750636.43,22.25
1114563.05,33.04,19.47,750994.66,22.26
1114614.58,33.05,19.48,750994.44,22.27
1114666.11,33.06,19.49,750994.06,22.27
1114717.64,33.07,19.5,750994.06,22.28
1114871.91,33.08,19.51,751058.39,22.28
1114871.91,33.08,19.51,751030.75,22.28
1115032.22,33.09,19.52,751169.97,22.29
1115083.75,33.1,19.53,751360.2,22.3
1114913.83,33.1,19.53,750860.79,22.29
1114965.36,33.11,19.54,751240.07,22.31
1115016.89,33.11,19.55,751800.57,22.33
1114780.91,33.11,19.55,751581.47,22.32
1114780.91,33.11,19.55,751613.43,22.33
1114832.44,33.12,19.56,751613.2,22.33
1114883.97,33.13,19.56,751612.83,22.34
1114935.5,33.14,19.57,751612.83,22.34
1115095.81,33.15,19.58,751612.83,22.34
1115250.08,33.16,19.59,751802.65,22.35
1115014.1,33.16,19.59,751759.71,22.36
1114754.17,33.15,19.59,751820.52,22.36
1114805.7,33.16,19.6,751937.23,22.37
1114645.77,33.16,19.59,751690.65,22.36
1114385.84,33.16,19.59,751793.16,22.37
1114551.75,33.17,19.6,751529.57,22.36
1114381.82,33.16,19.6,752603.0,22.4
1114150.25,33.16,19.59,752478.91,22.4
1114201.78,33.17,19.6,752648.0,22.41
1114253.31,33.18,19.61,752647.78,22.41
1114451.59,33.19,19.63,752647.41,22.42
1114503.12,33.2,19.63,752647.41,22.42
1114554.65,33.21,19.64,752647.41,22.43
1114606.18,33.22,19.65,752974.79,22.44
1114657.71,33.23,19.66,753263.31,22.46
1114709.24,33.24,19.67,753676.46,22.47
1114760.77,33.25,19.68,754089.46,22.49
1114926.67,33.26,19.69,754088.86,22.49
1114705.11,33.26,19.69,754088.86,22.5
1114756.64,33.27,19.7,754088.86,22.5
1114808.17,33.28,19.71,754118.49,22.51
1114859.7,33.29,19.72,754142.45,22.52
1114868.12,33.29,19.72,754173.66,22.52
1114919.65,33.3,19.73,754235.52,22.52
1114603.41,33.29,19.72,753924.37,22.52
1114763.73,33.3,19.73,753912.43,22.52
1114763.73,33.3,19.73,753887.07,22.52
1114616.98,33.3,19.73,753938.59,22.52
1114527.89,33.3,19.73,753952.23,22.52
1114688.21,33.31,19.74,753835.09,22.52
1114739.74,33.32,19.75,755335.59,22.57
1114791.27,33.33,19.76,755335.36,22.58
1114483.05,33.32,19.75,755018.03,22.57
1114247.07,33.32,19.75,754797.45,22.57
1114416.46,33.33,19.76,754797.08,22.57
1114318.3,33.33,19.76,754797.08,22.57
1114369.83,33.34,19.77,754797.08,22.58
1114421.36,33.35,19.78,754845.03,22.59
1114590.75,33.35,19.79,754828.88,22.59
1114492.6,33.36,19.79,754802.62,22.59
1114492.6,33.36,19.79,754831.16,22.59
1114652.91,33.37,19.8,754825.62,22.59
1114704.44,33.38,19.81,756072.95,22.64
1114755.97,33.38,19.82,756401.68,22.65
1114519.99,33.38,19.82,756188.56,22.65
1114689.39,33.39,19.82,756187.96,22.65
1114414.33,33.39,19.82,756187.96,22.66
1114574.65,33.4,19.83,756187.96,22.66
1114626.18,33.41,19.84,756270.91,22.67
1114677.71,33.42,19.85,756229.07,22.67
1114451.73,33.42,19.85,756572.27,22.69
1114682.58,33.43,19.86,756276.17,22.68
1114446.06,33.42,19.86,756187.96,22.68
1114606.38,33.43,19.87,757284.07,22.72
1114606.38,33.43,19.87,757263.72,22.71
1114370.4,33.43,19.87,756267.09,22.69
1114526.34,33.44,19.87,757715.73,22.73
1115096.34,33.46,19.9,757823.67,22.74
1115147.87,33.47,19.91,757823.44,22.75
1115302.13,33.48,19.92,757823.07,22.75
1115353.66,33.49,19.93,757823.07,22.76
1115353.66,33.49,19.93,757845.61,22.76
1115519.57,33.5,19.94,757845.61,22.76
1115571.1,33.51,19.95,757966.41,22.77
1115349.53,33.51,19.94,757855.41,22.77
1115349.53,33.51,19.94,757830.05,22.77
1115515.43,33.52,19.95,758377.14,22.79
1115293.87,33.52,19.95,758711.78,22.8
1115345.4,33.53,19.96,758930.96,22.81
1115085.47,33.52,19.96,757820.25,22.78
1115283.75,33.54,19.97,759087.96,22.83
1115039.81,33.53,19.97,758824.6,22.82
1115091.34,33.54,19.98,758824.6,22.83
1115251.65,33.55,19.98,758824.6,22.83
1115303.18,33.56,19.99,758824.6,22.83
1115303.18,33.56,19.99,758851.08,22.83
1115457.45,33.57,20.01,758881.11,22.84
1115231.47,33.57,20.0,758851.08,22.84
1115283.0,33.58,20.01,758851.08,22.85
1115334.53,33.59,20.02,758851.08,22.85
1115494.85,33.6,20.03,758851.08,22.86
1115494.85,33.6,20.03,758824.6,22.86
1115546.38,33.61,20.04,760325.88,22.91
1115310.4,33.61,20.04,760101.63,22.9
1115464.66,33.62,20.05,760101.03,22.91
1115516.19,33.63,20.06,760101.03,22.91
1115747.05,33.64,20.07,760101.03,22.92
1115487.12,33.64,20.07,759767.01,22.91
1115538.65,33.64,20.08,759846.41,22.92
1115698.97,33.65,20.09,759825.57,22.92
1115698.97,33.65,20.09,759855.42,22.92
1115750.5,33.66,20.1,759939.33,22.93
1115802.03,33.67,20.11,760161.23,22.94
1115853.56,33.68,20.12,760760.82,22.96
1115593.63,33.68,20.11,760799.82,22.97
1115645.16,33.69,20.12,760799.59,22.97
1115696.69,33.7,20.13,760799.22,22.98
1115460.71,33.7,20.13,761014.19,22.99
1115512.24,33.71,20.14,761014.19,22.99
1115563.77,33.72,20.15,761014.19,23.0
1115615.3,33.73,20.16,761014.19,23.01
1115666.83,33.74,20.17,761014.19,23.01
1115718.36,33.75,20.18,762366.85,23.06
1115769.89,33.76,20.19,762500.64,23.07
1115616.14,33.75,20.19,762523.75,23.07
1115782.04,33.76,20.2,762523.15,23.07
1115833.57,33.77,20.21,762523.15,23.08
1115885.1,33.78,20.22,762523.15,23.08
1115936.63,33.79,20.23,762523.15,23.09
1115705.06,33.79,20.22,762618.42,23.1
1115914.83,33.8,20.23,762547.68,23.1
1115935.92,33.8,20.24,762523.15,23.1
1115987.45,33.81,20.25,762523.15,23.1
1115833.69,33.81,20.24,763294.76,23.13
1115833.69,33.81,20.24,763264.62,23.13
1115994.01,33.82,20.25,763251.01,23.13
1116045.54,33.83,20.26,763780.54,23.15
1116045.54,33.83,20.26,763811.06,23.15
1115819.56,33.83,20.26,763612.73,23.15
1115871.09,33.84,20.27,763612.51,23.16
1116025.36,33.85,20.28,763612.14,23.16
1116179.62,33.86,20.29,763612.14,23.16
1116339.94,33.87,20.3,763815.21,23.17
1116391.47,33.88,20.31,763788.87,23.18
1116248.9,33.88,20.31,763648.67,23.18
1116012.92,33.87,20.31,763562.76,23.18
1116202.94,33.88,20.32,763471.93,23.18
1116254.47,33.89,20.33,764736.55,23.22
1115994.55,33.89,20.32,764003.89,23.2
1115824.62,33.89,20.32,763561.72,23.19
1115876.15,33.9,20.33,764804.88,23.23
1115708.1,33.9,20.33,764599.36,23.23
1115759.63,33.91,20.34,764599.13,23.24
1115929.02,33.91,20.35,764598.76,23.24
1115830.86,33.92,20.35,764598.76,23.24
1115991.18,33.93,20.36,764598.76,23.24
1116042.71,33.94,20.37,764723.74,23.25
1115816.73,33.93,20.37,764611.1,23.25
1115868.26,33.94,20.38,764605.67,23.26
1116028.58,33.95,20.39,764598.76,23.26
1116028.58,33.95,20.39,764577.55,23.26
1115792.6,33.95,20.39,764577.55,23.26
1115946.86,33.96,20.4,765698.01,23.3
1116145.14,33.98,20.41,765773.41,23.31
1116305.46,33.98,20.42,765773.2,23.31
1116045.53,33.98,20.41,765853.57,23.32
1116199.8,33.99,20.43,765853.18,23.32
1116251.33,34.0,20.44,765853.18,23.33
1116405.59,34.01,20.45,766056.25,23.34
1116111.65,34.01,20.44,765676.18,23.33
1116309.93,34.02,20.45,765544.19,23.33
1116309.93,34.02,20.45,765570.12,23.33
1116324.26,34.02,20.45,765674.5,23.33
1116522.54,34.03,20.47,765603.42,23.34
1116574.07,34.04,20.48,765603.42,23.34
1116338.09,34.04,20.47,767161.01,23.39
1116498.41,34.05,20.48,767366.28,23.4
1116498.41,34.05,20.48,767336.14,23.4
1116498.41,34.05,20.48,767366.74,23.4
1116652.67,34.06,20.5,767366.14,23.41
1116416.69,34.06,20.49,767049.77,23.4
1116156.76,34.05,20.49,767215.84,23.41
1116005.18,34.05,20.49,767058.2,23.4
1116056.71,34.06,20.5,767058.2,23.41
1116108.24,34.07,20.51,767058.2,23.42
1116268.56,34.08,20.52,767058.2,23.42
1116320.09,34.09,20.53,767261.75,23.43
1116474.36,34.1,20.54,767326.66,23.44
1116525.89,34.11,20.55,767646.64,23.45
1116577.42,34.12,20.56,768296.88,23.48
1116317.49,34.12,20.55,767957.95,23.47
1116369.02,34.13,20.56,767957.73,23.48
1116420.55,34.14,20.57,767957.36,23.48
1116426.16,34.14,20.57,767972.0,23.48
1116426.16,34.14,20.57,767950.71,23.48
1116426.16,34.14,20.57,767976.64,23.48
1116477.69,34.15,20.58,767976.64,23.49
1116529.22,34.16,20.59,767976.64,23.5
1116316.46,34.15,20.59,767657.89,23.49
1116547.32,34.17,20.6,767938.54,23.5
1116598.85,34.18,20.61,768222.14,23.51
1116650.38,34.19,20.62,768662.73,23.53
1116701.91,34.2,20.63,769132.69,23.55
1116701.91,34.2,20.63,769292.84,23.56
1116465.93,34.2,20.63,769238.69,23.56
1116620.19,34.21,20.64,769238.09,23.56
1116780.51,34.22,20.65,769238.09,23.57
1116544.53,34.21,20.65,769238.09,23.57
1116698.79,34.23,20.66,769634.09,23.59
1116859.11,34.24,20.67,769493.0,23.59
1116599.18,34.23,20.66,769612.62,23.59
1116339.25,34.23,20.66,769217.51,23.58
1116103.27,34.22,20.66,769093.75,23.58
1115843.35,34.22,20.65,769130.25,23.59
1116003.66,34.23,20.66,771591.74,23.67
1116006.47,34.23,20.66,771594.11,23.67
1116058.0,34.24,20.67,771105.85,23.66
1116350.65,34.26,20.69,770705.16,23.65
1116792.3,34.28,20.71,770888.77,23.66
1116946.57,34.29,20.72,770888.17,23.66
1117100.83,34.3,20.73,770888.17,23.67
1117152.36,34.31,20.74,770888.17,23.67
1117203.89,34.32,20.75,770888.17,23.68
1117255.42,34.33,20.76,771203.8,23.7
1117421.32,34.34,20.77,771042.36,23.69
1117575.59,34.35,20.78,771191.06,23.7
1117627.12,34.36,20.79,771881.73,23.73
1117678.65,34.37,20.8,771881.5,23.74
1117524.26,34.37,20.8,771723.86,23.73
1117575.79,34.38,20.81,771723.49,23.74
1117774.07,34.39,20.82,771723.49,23.74
1117542.51,34.39,20.82,772493.36,23.77
1117773.36,34.4,20.83,772543.14,23.78
1117928.1,34.41,20.84,772667.01,23.78
1118082.36,34.42,20.86,772493.36,23.78
1117841.97,34.42,20.85,772625.85,23.79
1117552.04,34.41,20.85,772293.01,23.78
1117603.57,34.43,20.86,772578.55,23.8
1117603.57,34.43,20.86,772567.62,23.8
1117655.1,34.44,20.87,773520.83,23.83
1117655.1,34.44,20.87,773520.83,23.83
1117706.63,34.45,20.88,773520.6,23.84
1117860.89,34.46,20.89,773520.23,23.84
1118021.21,34.47,20.9,773520.23,23.85
1118072.74,34.48,20.91,773520.23,23.85
1118072.74,34.48,20.91,773520.23,23.85
1117812.81,34.47,20.91,773080.14,23.84
1117967.08,34.48,20.92,773256.87,23.85
1117731.1,34.48,20.92,773170.96,23.85
1117573.91,34.48,20.91,773014.21,23.85
1117576.71,34.48,20.91,773016.57,23.85
1117576.71,34.48,20.91,773016.57,23.85
1117774.99,34.49,20.93,772925.75,23.85
1117935.31,34.5,20.94,774318.26,23.9
1117935.31,34.5,20.94,774318.26,23.9
1117699.33,34.5,20.93,774266.85,23.9
1117750.86,34.51,20.94,774405.09,23.91
1117802.39,34.52,20.95,774404.87,23.91
1117813.47,34.52,20.95,774408.68,23.91
1117979.37,34.53,20.96,774408.32,23.92
1117747.81,34.53,20.96,774408.31,23.92
1117799.34,34.54,20.97,774408.31,23.93
1117539.41,34.53,20.97,774231.67,23.92
1117539.41,34.53,20.97,774231.67,23.92
1117699.73,34.54,20.98,774312.0,23.93
1117853.99,34.55,20.99,774325.31,23.94
1117608.01,34.55,20.99,774815.03,23.95
1117768.33,34.56,21.0,774821.58,23.96
1117768.33,34.56,21.0,774697.23,23.95
1117598.4,34.56,20.99,774976.87,23.96
1117385.63,34.56,20.99,774966.49,23.97
1117437.16,34.57,21.0,775055.27,23.97
1117437.16,34.57,21.0,775245.1,23.98
1117591.43,34.58,21.01,775502.74,23.99
1117745.7,34.59,21.02,775502.14,24.0
1117745.7,34.59,21.02,775460.01,24.0
1117762.54,34.59,21.02,775510.88,24.0
1117502.61,34.59,21.02,775201.81,23.99
1117344.69,34.58,21.02,775237.35,23.99
1117396.22,34.59,21.03,775237.35,24.0
1117278.64,34.59,21.03,775837.18,24.02
1117114.38,34.59,21.02,775570.34,24.02
1117114.38,34.59,21.02,775672.36,24.02
1117165.91,34.6,21.04,775672.36,24.02
1117326.23,34.61,21.05,775672.36,24.03
1117156.3,34.61,21.04,775696.91,24.03
1116920.32,34.61,21.04,775687.9,24.03
1117080.64,34.62,21.05,775710.53,24.04
1117234.9,34.63,21.06,775800.52,24.05
1116998.92,34.63,21.06,777375.68,24.1
1116998.92,34.63,21.06,777346.14,24.1
1117491.26,34.65,21.08,777551.42,24.11
1117327.44,34.65,21.09,777140.2,24.1
1117482.17,34.66,21.1,777143.74,24.11
1117533.7,34.67,21.11,777139.61,24.11
1117293.3,34.67,21.1,777139.61,24.11
1117293.3,34.67,21.1,777172.87,24.12
1117061.37,34.67,21.1,776793.65,24.11
1117259.65,34.68,21.11,776816.42,24.11
1117419.97,34.69,21.12,776811.19,24.11
1117183.99,34.69,21.12,776800.19,24.12
1117033.65,34.68,21.12,776745.78,24.12
1116879.89,34.68,21.12,776559.73,24.11
1116635.95,34.68,21.11,776207.79,24.11
1116399.43,34.67,21.11,775885.86,24.1
1116553.7,34.69,21.12,775879.32,24.1
1116714.01,34.7,21.13,777080.77,24.14
1116765.54,34.71,21.14,777106.69,24.15
1116919.81,34.72,21.15,777570.62,24.17
1116673.83,34.71,21.15,777457.19,24.17
1116725.36,34.73,21.16,777456.97,24.18
1116885.68,34.74,21.17,777456.59,24.18
1116649.7,34.73,21.17,777456.59,24.18
1116436.93,34.73,21.16,777478.96,24.18
1116597.25,34.74,21.17,777478.96,24.19
1116472.72,34.74,21.17,777219.98,24.18
1116236.74,34.74,21.17,777290.49,24.19
1116079.21,34.73,21.17,777104.68,24.18
1116130.74,34.74,21.18,777100.16,24.19
1115973.55,34.74,21.17,776942.53,24.19
1116025.08,34.75,21.19,776954.86,24.19
1116179.34,34.76,21.2,776876.54,24.2
1116179.34,34.76,21.2,776874.76,24.2
1116339.66,34.77,21.21,778206.6,24.24
1116113.68,34.77,21.2,777800.69,24.23
1116274.0,34.78,21.21,777950.58,24.24
1116048.27,34.78,21.21,777878.22,24.24
1116099.8,34.79,21.22,777878.0,24.25
1115928.04,34.79,21.22,777814.54,24.25
1116097.43,34.8,21.23,777814.17,24.25
1115999.27,34.8,21.23,777814.17,24.25
1116159.59,34.81,21.24,777814.17,24.26
1116165.2,34.81,21.24,777828.81,24.26
1116165.2,34.81,21.24,777801.6,24.26
1116216.73,34.82,21.25,777896.01,24.27
1116216.73,34.82,21.25,777891.15,24.26
1116268.26,34.83,21.26,777935.86,24.27
1116319.79,34.84,21.27,778069.37,24.28
1116083.81,34.84,21.27,777908.07,24.28
1116135.34,34.85,21.28,778161.93,24.3
1116186.87,34.86,21.29,778994.63,24.33
1116238.4,34.87,21.3,778994.4,24.33
1116238.4,34.87,21.3,779044.89,24.34
1116289.93,34.88,21.31,779044.51,24.34
1116504.19,34.89,21.32,779044.51,24.34
1116451.32,34.89,21.32,779052.19,24.35
1116368.35,34.89,21.32,779044.51,24.35
1116419.88,34.9,21.33,779044.51,24.35
1116102.8,34.89,21.33,778738.04,24.35
1116272.19,34.9,21.34,778738.04,24.35
1116323.72,34.91,21.35,779174.32,24.37
1116335.25,34.91,21.35,779269.23,24.37
1116237.09,34.92,21.35,779260.16,24.37
1116391.35,34.93,21.36,779402.57,24.38
1116131.42,34.92,21.36,778832.96,24.37
1116291.74,34.93,21.37,780324.83,24.42
1116291.74,34.93,21.37,780288.51,24.42
1116343.27,34.94,21.38,780288.28,24.42
1116394.8,34.95,21.39,780287.91,24.43
1116446.33,34.96,21.4,780287.91,24.44
1116497.86,34.97,21.41,780287.91,24.44
1116549.39,34.98,21.42,780287.91,24.45
1116600.92,35.0,21.43,780287.91,24.46
1116652.45,35.01,21.44,781640.56,24.5
1116448.38,35.0,21.44,780857.16,24.48
1116212.4,35.0,21.43,781216.33,24.5
1116263.93,35.01,21.44,781350.12,24.51
1116315.46,35.02,21.45,781349.9,24.51
1116475.77,35.03,21.46,781349.52,24.52
1116459.02,35.03,21.47,781349.52,24.52
1116510.55,35.04,21.48,781349.52,24.52
1116562.08,35.05,21.49,781466.56,24.53
1116722.4,35.06,21.5,781416.06,24.54
1116576.29,35.06,21.5,781272.31,24.53
1116730.55,35.07,21.51,781297.71,24.54
1116730.55,35.07,21.51,781338.35,24.54
1116504.57,35.07,21.51,782110.69,24.57
1116504.57,35.07,21.51,781949.92,24.56
1116234.64,35.07,21.5,781875.67,24.56
1116404.04,35.08,21.51,781703.2,24.56
1116404.04,35.08,21.51,781880.92,24.57
1116387.51,35.08,21.51,781263.37,24.55
1116547.83,35.09,21.52,782795.48,24.6
1116599.36,35.1,21.53,782795.26,24.61
1116599.36,35.1,21.53,782737.27,24.6
1116510.28,35.1,21.53,782622.79,24.6
1116670.6,35.11,21.54,782622.42,24.61
1116581.51,35.11,21.55,782622.42,24.61
1116750.91,35.12,21.55,782659.8,24.61
1116802.44,35.13,21.56,782653.1,24.62
1116527.38,35.13,21.56,782640.51,24.62
1116527.38,35.13,21.56,782544.52,24.62
1116687.7,35.14,21.57,782564.75,24.63
1116451.72,35.14,21.57,783383.77,24.65
1116612.03,35.15,21.58,783315.95,24.66
1116376.05,35.15,21.58,783588.1,24.67
1117452.17,35.19,21.62,784598.98,24.71
1117252.95,35.18,21.62,784421.27,24.7
1117269.79,35.18,21.62,784529.07,24.71
1117468.07,35.2,21.63,784528.48,24.71
1117224.13,35.19,21.63,784528.48,24.71
1117275.66,35.2,21.64,784528.48,24.72
1117445.05,35.21,21.65,784532.31,24.72
1117352.76,35.21,21.65,784528.48,24.72
1117513.07,35.22,21.66,784528.48,24.73
1117564.6,35.23,21.67,784528.48,24.73
1117356.07,35.23,21.66,784316.19,24.73
1117120.09,35.23,21.66,784598.07,24.74
1116803.01,35.22,21.66,784288.0,24.73
1116814.24,35.22,21.66,784302.78,24.74
1116974.56,35.23,21.67,784317.03,24.74
1116974.56,35.23,21.67,784190.31,24.74
1117026.09,35.24,21.68,784428.33,24.75
1117180.35,35.26,21.69,784731.47,24.76
1116944.37,35.25,21.69,785164.76,24.78
1116798.7,35.25,21.68,785007.12,24.78
1116798.7,35.25,21.68,785196.41,24.78
1116996.98,35.26,21.7,785195.81,24.79
1117151.25,35.27,21.71,785195.81,24.79
1116981.32,35.27,21.71,785036.92,24.79
1116981.32,35.27,21.71,785032.14,24.79
1117032.85,35.28,21.72,785032.14,24.8
1116772.92,35.28,21.71,785045.57,24.8
1116824.45,35.29,21.72,785037.1,24.81
1116667.85,35.29,21.72,785032.14,24.81
1116822.12,35.3,21.73,785032.14,24.81
1116982.43,35.31,21.74,785700.03,24.84
1117136.7,35.32,21.75,785909.32,24.85
1116900.72,35.32,21.75,785703.42,24.85
1117054.98,35.33,21.76,786670.02,24.88
1117106.51,35.34,21.78,786669.79,24.89
1117158.04,35.35,21.79,786669.42,24.89
1116918.62,35.35,21.78,786349.93,24.89
1116970.15,35.36,21.79,786349.93,24.89
1116970.15,35.36,21.79,786345.68,24.89
1117130.47,35.37,21.8,786345.68,24.9
1116894.49,35.37,21.8,786345.68,24.9
1116946.02,35.38,21.81,786651.56,24.92
1116896.02,35.38,21.81,786601.56,24.92
1116947.55,35.39,21.82,786877.6,24.93
1117101.81,35.4,21.83,786879.7,24.94
1117153.34,35.41,21.84,787369.36,24.96
1117313.66,35.42,21.85,787369.16,24.96
1117544.52,35.43,21.87,787368.77,24.97
1117544.52,35.43,21.87,787466.37,24.97
1117227.44,35.43,21.86,787149.04,24.96
1117278.97,35.44,21.87,787149.04,24.97
1117042.99,35.44,21.87,787183.82,24.97
1116917.98,35.43,21.87,787005.83,24.97
1116969.51,35.45,21.88,787004.63,24.97
1116709.58,35.44,21.87,786975.9,24.98
1116869.9,35.45,21.89,786949.99,24.98
1117024.16,35.46,21.9,787026.8,24.99
1117075.7,35.47,21.91,787219.44,25.0
1116839.71,35.47,21.91,788300.21,25.04
1116891.24,35.48,21.92,788465.09,25.05
1116942.77,35.49,21.93,788464.86,25.06
1117103.09,35.5,21.94,788464.49,25.06
1117154.62,35.51,21.95,788464.49,25.07
1117206.15,35.53,21.96,788464.49,25.07
1116970.17,35.52,21.96,788464.49,25.08
1117130.49,35.53,21.97,788586.67,25.08
1116843.97,35.53,21.96,788020.15,25.07
1116895.5,35.54,21.97,788148.44,25.08
1116947.03,35.55,21.98,788445.8,25.09
1116657.1,35.55,21.98,788442.84,25.1
1116708.63,35.56,21.99,788982.29,25.12
1116719.86,35.56,21.99,789026.61,25.12
1116771.39,35.57,22.0,789026.61,25.13
1116771.39,35.57,22.0,789048.69,25.13
1116754.64,35.57,22.0,789154.05,25.14
1116806.17,35.58,22.01,789154.05,25.14
1116806.17,35.58,22.01,789116.8,25.14
1116966.48,35.59,22.02,789116.8,25.14
1116877.4,35.59,22.03,789128.05,25.15
1116928.93,35.6,22.04,789150.01,25.15
1117083.2,35.61,22.05,789116.8,25.16
1117243.51,35.63,22.06,789116.8,25.16
1117017.53,35.62,22.06,789784.87,25.19
1117069.06,35.63,22.07,790189.78,25.21
1117229.38,35.64,22.08,790375.78,25.22
1116993.4,35.64,22.08,790121.22,25.21
1117044.93,35.65,22.09,790120.99,25.22
1116937.74,35.65,22.08,790015.72,25.22
1116989.27,35.66,22.1,790015.35,25.22
1117040.8,35.67,22.11,790015.35,25.23
1117055.13,35.67,22.11,790114.6,25.23
1117215.44,35.68,22.12,790114.6,25.24
1117006.22,35.68,22.11,790177.32,25.24
1116770.24,35.68,22.11,790177.32,25.24
1116770.24,35.68,22.11,790214.0,25.24
1117001.1,35.69,22.12,790260.13,25.25
1117052.63,35.7,22.14,790322.64,25.26
1116792.7,35.7,22.13,790432.2,25.27
1116844.23,35.71,22.14,790665.03,25.28
1116690.47,35.71,22.14,790683.5,25.28
1116850.79,35.72,22.15,791807.73,25.32
1116902.32,35.73,22.16,791807.51,25.33
1116953.85,35.74,22.17,791807.14,25.33
1117005.38,35.75,22.18,791807.14,25.34
1116867.03,35.75,22.18,791478.68,25.33
1117032.94,35.76,22.19,791478.68,25.34
1117187.2,35.77,22.21,791599.49,25.35
1117238.73,35.78,22.22,791744.41,25.36
1117469.59,35.8,22.23,791773.84,25.36
1117700.45,35.81,22.24,793518.98,25.42
1117751.98,35.82,22.25,793518.75,25.43
1117520.41,35.82,22.25,793315.36,25.43
1117680.73,35.83,22.26,793314.99,25.43
1117835.0,35.84,22.28,793314.99,25.44
1117599.02,35.84,22.27,793314.99,25.44
1117650.55,35.85,22.28,793408.96,25.45
1117702.08,35.86,22.3,793476.29,25.46
1117856.34,35.87,22.31,793433.12,25.46
1118016.66,35.88,22.32,793314.99,25.46
1117780.68,35.88,22.32,794818.52,25.51
1117934.94,35.89,22.33,794956.26,25.52
1117648.42,35.89,22.32,794280.16,25.51
1117648.42,35.89,22.32,794231.45,25.5
1117814.32,35.9,22.33,794230.86,25.51
1117582.76,35.9,22.33,794230.86,25.51
1117634.29,35.91,22.34,794230.86,25.52
1117374.36,35.9,22.34,794365.94,25.53
1117134.94,35.9,22.33,793942.54,25.51
1117295.25,35.91,22.35,793976.16,25.52
1117346.78,35.92,22.36,793973.36,25.53
1117545.06,35.94,22.37,793944.05,25.53
1117545.06,35.94,22.37,793996.37,25.53
1117545.06,35.94,22.37,793996.8,25.53
1117743.34,35.95,22.38,793995.28,25.54
1117794.87,35.96,22.39,795123.02,25.58
1117846.4,35.97,22.4,795647.29,25.6
1117846.4,35.97,22.4,795621.94,25.6
1117610.42,35.97,22.4,795400.01,25.6
1117764.69,35.98,22.42,795408.92,25.6
1117607.49,35.98,22.41,795251.73,25.6
1117619.31,35.98,22.41,795291.04,25.6
1117670.84,35.99,22.42,795297.0,25.61
1117670.84,35.99,22.42,795278.24,25.61
1117500.91,35.99,22.42,795271.83,25.61
