ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1213392.03,47.73,34.11,813285.39,31.99
1213255.82,47.74,34.12,813264.09,32.0
1213761.57,47.77,34.15,813749.16,32.03
1213625.37,47.78,34.16,814034.32,32.05
1213508.77,47.8,34.18,815758.01,32.13
1213567.97,47.8,34.18,815970.87,32.14
1213789.29,47.82,34.2,815970.87,32.14
1213653.09,47.83,34.21,815941.55,32.16
1214082.74,47.87,34.24,814738.55,32.12
1213946.53,47.88,34.26,814731.2,32.13
1213674.46,47.88,34.26,814360.65,32.12
1213895.78,47.89,34.27,814667.11,32.14
1213598.25,47.89,34.27,814441.77,32.14
1213347.09,47.89,34.27,814262.73,32.14
1213052.82,47.89,34.27,814018.13,32.14
1212770.13,47.89,34.26,814000.81,32.14
1212770.13,47.89,34.26,813971.37,32.14
1212692.76,47.89,34.27,813484.92,32.12
1212398.49,47.89,34.27,813093.24,32.11
1212450.42,47.9,34.28,813093.24,32.12
1212693.19,47.92,34.3,815178.97,32.21
1212914.51,47.94,34.32,815171.16,32.22
1212699.34,47.93,34.31,815014.78,32.22
1213779.85,47.98,34.36,815348.42,32.23
1213598.94,47.98,34.36,815187.53,32.23
1213820.26,48.0,34.38,816920.85,32.3
1213872.19,48.01,34.39,816937.36,32.31
1214044.0,48.03,34.41,816938.24,32.32
1214044.0,48.03,34.41,816928.11,32.32
1214044.0,48.03,34.41,817087.24,32.33
1214095.94,48.05,34.43,817087.24,32.34
1214267.75,48.07,34.45,817094.41,32.35
1214195.86,48.07,34.45,816997.51,32.35
1214247.8,48.09,34.47,818369.22,32.41
1213867.74,48.08,34.46,818014.77,32.4
1214720.01,48.12,34.5,818097.2,32.41
1215092.73,48.14,34.52,819624.45,32.47
1215144.66,48.16,34.54,819631.42,32.48
1215144.66,48.16,34.54,819525.04,32.48
1215365.98,48.18,34.56,820570.96,32.53
1215587.3,48.19,34.57,821430.05,32.57
1215639.23,48.21,34.59,821925.54,32.6
1215867.3,48.23,34.61,821925.54,32.6
1215867.3,48.23,34.61,821525.22,32.59
1215919.23,48.25,34.63,822486.92,32.64
1215802.76,48.26,34.64,822377.2,32.64
1215854.69,48.28,34.66,823157.22,32.69
1215906.62,48.3,34.68,823207.85,32.7
1217034.23,48.35,34.73,827457.79,32.87
1216950.8,48.36,34.74,828415.93,32.92
1217002.73,48.38,34.76,828420.0,32.93
1217224.05,48.4,34.78,828689.49,32.95
1217445.37,48.42,34.8,828701.96,32.96
1219023.66,48.49,34.87,828796.19,32.97
1222419.8,48.62,35.0,833253.87,33.14
1222419.8,48.62,35.0,833214.16,33.14
1224413.1,48.72,35.1,833993.27,33.19
1224584.91,48.74,35.12,834104.24,33.2
1224448.71,48.76,35.14,834105.11,33.21
1224448.71,48.76,35.14,834273.29,33.22
1224448.71,48.76,35.14,834257.63,33.22
1224386.94,48.76,35.14,833770.14,33.2
1224655.07,48.78,35.16,833913.28,33.21
1224778.4,48.8,35.18,833603.48,33.21
1224999.72,48.82,35.2,833606.7,33.22
1225051.65,48.83,35.21,833606.7,33.23
1224940.86,48.84,35.22,833436.96,33.23
1225208.99,48.86,35.24,834984.78,33.3
1225072.79,48.87,35.25,835159.46,33.32
1225124.72,48.89,35.27,835159.46,33.33
1224827.19,48.89,35.27,834903.18,33.32
1224611.17,48.88,35.26,834717.11,33.32
1224782.98,48.9,35.28,834769.56,33.33
1224834.91,48.92,35.3,834769.56,33.34
1224886.84,48.94,35.32,836813.9,33.43
1225107.12,48.96,35.34,836719.74,33.44
1224891.47,48.96,35.33,836612.83,33.44
1224733.34,48.95,35.33,836393.76,33.43
1224905.15,48.97,35.35,836396.43,33.44
1224768.94,48.99,35.37,836563.14,33.46
1224632.74,49.0,35.38,836563.14,33.47
1224496.53,49.01,35.39,836589.75,33.49
1224548.46,49.03,35.41,836583.29,33.5
1224250.94,49.03,35.41,836583.29,33.5
1224302.87,49.05,35.43,836784.68,33.52
1224302.87,49.05,35.43,837105.93,33.54
1224134.24,49.05,35.43,837006.45,33.54
1223998.04,49.06,35.44,836956.14,33.55
1224049.97,49.08,35.46,837630.82,33.59
1223900.38,49.08,35.46,837650.11,33.59
1223952.32,49.1,35.48,837856.21,33.61
1223816.11,49.11,35.49,838204.51,33.64
1223684.81,49.13,35.51,839012.78,33.69
1223736.74,49.15,35.53,838869.68,33.69
1223788.67,49.17,35.54,838867.35,33.7
1223680.42,49.17,35.55,838564.87,33.7
1223544.21,49.18,35.56,838486.38,33.71
1223596.14,49.2,35.58,839054.47,33.74
1223648.08,49.22,35.6,839054.47,33.75
1223844.39,49.24,35.62,839909.93,33.79
1223901.22,49.25,35.63,839781.41,33.8
1223901.22,49.25,35.63,839847.98,33.8
1223774.82,49.27,35.65,839792.01,33.81
1224101.76,49.29,35.67,842005.57,33.9
1223905.37,49.29,35.67,842347.88,33.92
1224173.5,49.31,35.69,843853.2,33.99
1224001.29,49.31,35.69,843526.96,33.98
1224053.23,49.33,35.71,843519.9,33.99
1224896.83,49.38,35.76,843803.99,34.02
1224769.63,49.39,35.77,843369.14,34.01
1224941.44,49.41,35.79,843465.18,34.02
1224805.23,49.43,35.81,843746.07,34.05
1224765.57,49.43,35.81,843702.2,34.05
1224629.36,49.44,35.82,844034.43,34.08
1224493.15,49.46,35.83,844778.12,34.12
1224356.95,49.47,35.85,846146.58,34.19
1224578.27,49.49,35.87,846704.76,34.22
1224442.07,49.5,35.88,847687.18,34.27
1224202.49,49.5,35.88,846982.01,34.25
1224066.28,49.51,35.89,846990.27,34.26
1224066.28,49.51,35.89,846983.61,34.26
1224287.6,49.53,35.91,847240.01,34.28
1224339.53,49.55,35.93,847240.01,34.29
1224181.4,49.55,35.93,846227.46,34.25
1224087.44,49.56,35.94,846425.05,34.27
1224375.18,49.58,35.96,846315.97,34.27
1224097.16,49.58,35.96,845617.25,34.25
1224149.09,49.6,35.97,845650.54,34.26
1223962.42,49.6,35.98,845205.59,34.25
1224177.57,49.63,36.01,847280.25,34.35
1224229.5,49.64,36.02,847456.18,34.37
1224450.82,49.66,36.04,848019.31,34.39
1224507.66,49.68,36.06,848046.71,34.41
1224358.07,49.68,36.06,847817.92,34.4
1224060.55,49.68,36.06,847514.47,34.4
1223763.02,49.68,36.06,847371.64,34.4
1223626.82,49.69,36.07,848246.54,34.45
1223948.46,49.71,36.09,848267.46,34.45
1224035.13,49.71,36.09,850616.38,34.55
1223898.93,49.73,36.11,850986.01,34.58
1223975.63,49.75,36.13,850958.28,34.59
1224027.56,49.76,36.14,851590.24,34.62
1224335.28,49.78,36.16,854561.25,34.75
1224335.28,49.78,36.16,854072.38,34.73
1224199.08,49.8,36.18,854064.26,34.74
1224251.01,49.82,36.2,854131.8,34.76
1224114.81,49.83,36.21,854127.17,34.77
1223978.6,49.85,36.23,854083.56,34.78
1224030.53,49.87,36.24,854153.64,34.8
1223746.26,49.86,36.24,854813.81,34.83
1223658.74,49.87,36.25,854663.86,34.83
1223658.74,49.87,36.25,854403.24,34.82
1223522.54,49.88,36.26,854883.31,34.85
1223372.95,49.88,36.26,854631.53,34.85
1223594.27,49.9,36.28,854662.99,34.85
1223815.6,49.92,36.3,854659.47,34.86
1223657.46,49.92,36.29,854505.71,34.86
1223521.25,49.93,36.31,854671.3,34.88
1224192.31,49.97,36.35,854920.68,34.89
1224056.1,49.98,36.36,854912.34,34.91
1223859.71,49.98,36.36,854908.18,34.92
1223542.29,49.99,36.37,853926.65,34.89
1223835.18,50.01,36.39,855965.31,34.98
1223835.18,50.01,36.39,855951.28,34.98
1223698.97,50.02,36.4,855918.47,34.99
1223387.71,50.02,36.4,855574.3,34.98
1223109.7,50.01,36.39,855386.52,34.98
1222812.17,50.01,36.39,854980.47,34.97
1222675.97,50.03,36.41,856232.26,35.03
1222539.76,50.04,36.42,857612.54,35.1
1222539.76,50.04,36.42,857767.21,35.11
1222591.69,50.06,36.44,859010.79,35.17
1222591.69,50.06,36.44,859205.22,35.18
1222217.36,50.06,36.44,858770.48,35.17
1221943.05,50.06,36.44,858612.81,35.17
1221681.79,50.05,36.43,858412.84,35.17
1221903.11,50.07,36.45,859578.84,35.22
1221955.04,50.09,36.47,859902.2,35.25
1221818.84,50.1,36.48,860079.17,35.27
1222040.16,50.12,36.5,860620.79,35.3
1222049.96,50.12,36.5,860886.66,35.31
1221771.94,50.12,36.5,860656.31,35.31
1221474.42,50.12,36.5,860240.61,35.3
1222560.06,50.17,36.55,860527.96,35.31
1222423.85,50.18,36.56,861005.21,35.35
1222475.78,50.2,36.58,861000.03,35.36
1222367.65,50.2,36.58,861060.15,35.36
1222231.44,50.21,36.59,861680.78,35.4
1222496.1,50.23,36.61,863832.7,35.5
1222548.03,50.25,36.63,863832.36,35.51
1222173.7,50.25,36.63,863388.03,35.5
1222037.49,50.27,36.65,863381.43,35.51
1222089.42,50.29,36.67,864180.61,35.56
1222089.42,50.29,36.67,864180.61,35.56
1221820.5,50.29,36.67,864153.36,35.57
1221877.33,50.31,36.69,864043.76,35.58
1221750.93,50.33,36.71,863746.8,35.58
1221376.6,50.32,36.7,863225.03,35.57
1221428.53,50.34,36.72,862976.21,35.57
1221131.0,50.34,36.72,862652.0,35.56
1220881.8,50.34,36.72,862376.45,35.56
1220881.8,50.34,36.72,862376.45,35.56
1220563.7,50.33,36.71,862052.22,35.55
1220269.42,50.33,36.71,861736.37,35.54
1220133.22,50.35,36.73,862415.75,35.59
1221240.23,50.41,36.79,865419.95,35.72
1221292.16,50.43,36.81,865743.46,35.75
1221292.16,50.43,36.81,865504.25,35.74
1221946.08,50.48,36.86,866523.69,35.8
1221809.88,50.49,36.87,866974.86,35.83
1221861.81,50.51,36.89,867234.0,35.85
1221913.74,50.53,36.91,867243.08,35.87
1221953.21,50.53,36.91,867383.78,35.87
1222005.14,50.55,36.93,867383.78,35.88
1221868.94,50.57,36.95,867367.27,35.9
1221732.73,50.58,36.96,869851.67,36.02
1221784.67,50.6,36.98,869829.21,36.03
1222700.0,50.64,37.02,871956.56,36.11
1222700.0,50.64,37.02,871870.44,36.11
1222563.79,50.66,37.04,871740.56,36.12
1222563.79,50.66,37.04,871740.56,36.12
1222831.92,50.67,37.05,872628.01,36.16
1222720.22,50.69,37.07,872332.54,36.16
1222720.22,50.69,37.07,872673.15,36.18
1222584.02,50.71,37.09,872854.56,36.2
1222286.49,50.7,37.08,872622.41,36.2
1222338.42,50.72,37.1,872612.71,36.21
1222510.23,50.74,37.12,872972.5,36.24
1222374.03,50.76,37.14,873096.13,36.26
1222237.82,50.77,37.15,874041.76,36.31
1222292.75,50.79,37.17,873615.1,36.3
1222292.75,50.79,37.17,873589.09,36.3
1222278.48,50.8,37.18,873605.01,36.31
1223200.12,50.84,37.22,874029.19,36.33
1223252.06,50.86,37.24,874028.66,36.34
1223055.66,50.86,37.24,873768.87,36.34
1223249.32,50.87,37.25,874403.99,36.36
1223113.12,50.89,37.27,874403.99,36.38
1222976.91,50.9,37.28,874379.2,36.39
1223028.84,50.92,37.3,874669.63,36.42
1222731.32,50.92,37.3,874644.42,36.42
1222453.3,50.91,37.29,873978.54,36.4
1222774.95,50.93,37.31,874267.31,36.42
1222638.74,50.95,37.33,874239.2,36.43
1222860.06,50.97,37.35,874426.83,36.44
1222911.99,50.99,37.37,874243.81,36.45
1222911.99,50.99,37.37,874241.88,36.45
1223133.31,51.01,37.39,874960.59,36.49
1223133.31,51.01,37.39,874960.59,36.49
1223185.25,51.02,37.4,875275.95,36.51
1223149.5,51.03,37.41,874544.15,36.49
1223099.97,51.05,37.43,877435.85,36.62
1223271.78,51.07,37.45,877434.52,36.63
1223323.72,51.09,37.47,877615.58,36.65
1223375.65,51.11,37.49,877615.58,36.66
1223984.62,51.14,37.52,877952.27,36.68
1223717.49,51.14,37.52,879139.46,36.74
1223769.43,51.16,37.54,878925.75,36.74
1223821.36,51.18,37.56,878925.75,36.76
1223993.17,51.2,37.58,878973.42,36.77
1223993.17,51.2,37.58,878973.42,36.77
1224745.19,51.24,37.62,880435.27,36.84
1224608.98,51.26,37.64,881040.74,36.88
1224422.88,51.26,37.64,880682.37,36.87
1224274.64,51.26,37.64,880491.16,36.87
1224138.43,51.28,37.66,881554.83,36.93
1224393.49,51.3,37.68,881552.73,36.93
1224445.42,51.32,37.7,881552.73,36.95
1224309.22,51.33,37.71,881581.66,36.96
1224361.15,51.35,37.73,881581.46,36.98
1224063.62,51.35,37.73,881111.05,36.96
1223927.42,51.37,37.75,882328.54,37.03
1224155.0,51.4,37.78,883981.24,37.12
1224083.11,51.4,37.78,884721.09,37.15
1224083.11,51.4,37.78,884704.33,37.15
1223946.91,51.42,37.8,884704.33,37.16
1224168.23,51.44,37.81,884857.6,37.18
1224168.23,51.44,37.81,884853.71,37.18
1224168.23,51.44,37.81,884853.71,37.18
1224018.65,51.44,37.82,884668.85,37.18
1224070.58,51.46,37.84,884695.6,37.19
1224070.58,51.46,37.84,884673.5,37.19
1224122.51,51.48,37.85,884635.78,37.2
1224122.51,51.48,37.85,884300.98,37.19
1224363.44,51.5,37.88,884695.85,37.21
1225212.49,51.54,37.92,885448.6,37.25
1225264.42,51.56,37.94,885784.26,37.28
1226140.83,51.62,38.0,885200.43,37.26
1226140.83,51.62,38.0,885260.67,37.27
1225616.14,51.61,37.99,884676.68,37.25
1225663.29,51.61,37.99,884610.11,37.25
1225782.91,51.64,38.02,884909.27,37.28
1225683.47,51.66,38.04,884526.47,37.28
1225735.4,51.68,38.06,884510.22,37.29
1225539.01,51.68,38.06,884786.0,37.31
1225539.01,51.68,38.06,884841.26,37.31
1225342.61,51.68,38.06,884635.25,37.31
1225175.1,51.68,38.06,886960.58,37.42
1225550.54,51.71,38.09,887977.32,37.47
1225253.02,51.71,38.09,887532.77,37.46
1225304.95,51.73,38.11,887805.68,37.48
1225356.88,51.75,38.13,887804.88,37.5
1224982.55,51.75,38.13,887771.66,37.5
1225197.7,51.77,38.15,888386.04,37.54
1225452.55,51.79,38.17,890688.78,37.65
1225236.52,51.79,38.17,890479.52,37.64
1225288.46,51.81,38.19,890557.77,37.66
1226483.8,51.86,38.24,891383.12,37.69
1226535.74,51.88,38.26,892323.73,37.74
1226716.25,51.89,38.27,892234.19,37.74
1226768.18,51.91,38.29,892234.19,37.76
1226820.11,51.93,38.31,892218.36,37.77
1226991.92,51.95,38.33,892222.69,37.78
1226714.13,51.95,38.33,892028.35,37.78
1226447.65,51.95,38.33,891763.16,37.77
1226160.12,51.94,38.32,891166.66,37.75
1226167.82,51.96,38.34,891808.58,37.79
1225870.29,51.96,38.34,891499.09,37.79
1226110.61,51.99,38.37,891319.51,37.79
1225868.78,51.99,38.37,890909.06,37.78
1225868.78,51.99,38.37,890902.36,37.78
1225868.78,51.99,38.37,890882.05,37.78
1226128.09,52.01,38.38,890881.23,37.79
1226301.31,52.03,38.41,891121.91,37.81
1226160.2,52.05,38.43,892267.29,37.88
1225862.68,52.05,38.43,892102.68,37.88
1225914.61,52.07,38.45,891748.42,37.88
1225966.54,52.09,38.47,892882.07,37.94
1225830.34,52.1,38.48,892855.97,37.95
1226051.66,52.12,38.5,894410.13,38.03
1225915.45,52.14,38.52,894844.91,38.06
1225915.45,52.14,38.52,895200.08,38.07
1225915.45,52.14,38.52,895200.08,38.07
1225646.53,52.15,38.53,894995.88,38.08
1225818.34,52.17,38.55,894975.11,38.09
1225646.13,52.17,38.55,894796.93,38.09
1225698.07,52.19,38.57,895375.93,38.13
1225698.07,52.19,38.57,895366.78,38.13
1225750.0,52.21,38.59,894979.86,38.12
1225801.93,52.23,38.61,894823.45,38.13
1225367.65,52.24,38.62,894109.5,38.12
1225622.7,52.26,38.64,895883.65,38.2
1225622.7,52.26,38.64,895862.25,38.2
1225376.56,52.27,38.65,895444.04,38.19
1225189.58,52.28,38.66,895906.99,38.23
1226820.59,52.36,38.74,896195.62,38.25
1227041.91,52.38,38.76,896196.36,38.26
1226905.7,52.4,38.78,896108.16,38.27
1226988.15,52.42,38.8,894877.17,38.23
1226988.15,52.42,38.8,895359.78,38.26
1227261.18,52.44,38.82,896607.81,38.31
1227292.71,52.46,38.84,896074.73,38.3
1227344.64,52.48,38.86,897002.23,38.36
1227427.91,52.5,38.88,897096.63,38.37
1227427.91,52.5,38.88,897078.1,38.37
1227223.82,52.51,38.89,896724.56,38.37
1227275.75,52.53,38.91,897039.38,38.39
1227557.84,52.55,38.93,898975.86,38.49
1227609.78,52.57,38.95,899972.82,38.54
1227473.57,52.59,38.97,900658.85,38.59
1227473.57,52.59,38.97,900748.88,38.59
1227473.57,52.59,38.97,900826.29,38.6
1227520.6,52.61,38.99,901526.95,38.64
1227351.97,52.61,38.99,901541.58,38.65
1227338.9,52.62,39.0,901879.43,38.67
1227390.83,52.64,39.02,901926.72,38.68
1227390.83,52.64,39.02,901909.55,38.68
1227467.53,52.66,39.04,901658.8,38.68
1227295.26,52.66,39.04,901427.66,38.68
1226980.93,52.66,39.04,900908.73,38.66
1226844.72,52.68,39.05,901004.51,38.69
1226844.72,52.68,39.05,901068.89,38.69
1226708.52,52.69,39.07,901061.41,38.7
1226334.18,52.69,39.07,900614.1,38.7
1226197.98,52.71,39.09,901923.08,38.77
1226289.51,52.73,39.11,901624.21,38.77
1226557.64,52.75,39.13,901717.43,38.78
1226421.43,52.77,39.14,901901.08,38.8
1226328.56,52.78,39.16,902793.38,38.86
1226328.56,52.78,39.16,902957.24,38.87
1226598.0,52.8,39.18,903397.82,38.89
1226598.0,52.8,39.18,903417.72,38.89
1226819.32,52.82,39.2,903652.96,38.91
1226920.48,52.84,39.22,903644.31,38.92
1227141.8,52.86,39.24,905264.39,38.99
1227193.74,52.88,39.26,905510.35,39.02
1227461.86,52.9,39.28,905591.91,39.03
1227513.8,52.92,39.3,905714.88,39.05
1227735.12,52.94,39.32,905801.47,39.06
1227598.91,52.96,39.34,905794.83,39.07
1227650.84,52.98,39.36,906324.58,39.11
1227514.64,52.99,39.37,907135.5,39.16
1227769.69,53.02,39.4,907119.36,39.17
1227722.09,53.02,39.4,907815.59,39.2
1227585.88,53.03,39.41,907997.15,39.23
1227637.81,53.06,39.43,908926.84,39.28
1227905.94,53.07,39.45,908932.25,39.29
1227905.94,53.07,39.45,909019.52,39.29
1228520.0,53.11,39.49,910693.74,39.37
1228383.79,53.13,39.51,911650.69,39.43
1228435.72,53.15,39.53,911677.16,39.44
1228144.94,53.15,39.53,911850.36,39.46
1228413.07,53.17,39.55,911873.56,39.47
1228135.05,53.16,39.54,912441.8,39.5
1227866.13,53.17,39.55,912352.98,39.51
1228087.45,53.19,39.57,912993.09,39.54
1228139.38,53.21,39.59,913475.77,39.58
1228311.19,53.23,39.61,914592.33,39.64
1228174.99,53.25,39.63,914568.8,39.65
1228174.99,53.25,39.63,914147.91,39.63
1228395.27,53.27,39.65,913982.53,39.64
1229577.44,53.35,39.73,917929.3,39.83
1229441.24,53.36,39.74,918019.17,39.85
1229441.24,53.36,39.74,918066.94,39.85
1229374.65,53.37,39.75,918084.58,39.86
1229561.17,53.39,39.77,918264.23,39.87
1229561.17,53.39,39.77,918199.83,39.87
1229429.86,53.41,39.79,920132.95,39.97
1229293.66,53.43,39.81,921188.79,40.04
1228794.19,53.42,39.8,920604.8,40.03
1229015.51,53.44,39.82,921021.74,40.05
1229067.44,53.47,39.85,920835.87,40.06
1229067.44,53.47,39.85,920568.35,40.05
1228931.23,53.48,39.86,921688.47,40.11
1229103.04,53.51,39.89,922347.76,40.15
1228966.84,53.52,39.9,922581.76,40.18
1228966.84,53.52,39.9,922581.76,40.18
1229188.16,53.54,39.92,923137.3,40.21
1229416.23,53.56,39.94,923502.83,40.24
1229118.7,53.56,39.94,923164.91,40.23
1228730.47,53.56,39.94,922675.27,40.22
1228782.4,53.59,39.97,923612.14,40.28
1228834.34,53.61,39.99,923775.14,40.3
1228557.52,53.6,39.98,923565.29,40.3
1228449.38,53.6,39.98,924003.17,40.32
1228626.09,53.62,40.0,924535.8,40.35
1228678.03,53.64,40.02,924602.66,40.37
1228729.96,53.67,40.04,924431.6,40.38
1228951.28,53.69,40.07,925453.6,40.43
1229003.21,53.71,40.09,925463.26,40.44
1228698.94,53.71,40.08,925165.22,40.44
1228710.16,53.73,40.11,925854.09,40.49
1229751.74,53.8,40.18,925770.4,40.5
1229593.15,53.8,40.18,925406.59,40.49
1230252.94,53.84,40.22,926168.36,40.53
1230304.87,53.86,40.24,926198.87,40.55
1230584.93,53.9,40.27,925744.57,40.54
1230636.86,53.92,40.3,925647.11,40.55
1230611.06,53.94,40.32,925742.59,40.58
1230452.92,53.94,40.32,925596.34,40.57
1230504.86,53.96,40.34,925805.53,40.6
1230719.43,53.98,40.36,925966.89,40.61
1230583.23,54.0,40.38,927595.6,40.7
1230583.23,54.0,40.38,927335.45,40.69
1230755.04,54.02,40.4,928219.91,40.74
1230623.73,54.04,40.42,928038.29,40.75
1230670.76,54.06,40.44,927445.61,40.74
1230670.76,54.06,40.44,927425.03,40.74
1230534.56,54.08,40.46,927551.18,40.76
1230237.03,54.07,40.45,927078.5,40.75
1230081.09,54.09,40.47,927990.83,40.81
1229891.96,54.09,40.47,927591.2,40.8
1230160.09,54.11,40.49,927625.45,40.8
1230038.59,54.13,40.51,927424.79,40.81
1230038.59,54.13,40.51,927495.99,40.82
1230090.52,54.15,40.53,927495.99,40.83
1229894.13,54.16,40.54,927367.89,40.83
1229894.13,54.16,40.54,927301.94,40.83
1229601.5,54.15,40.53,928538.3,40.89
1229466.06,54.16,40.54,928792.26,40.91
1229687.38,54.18,40.56,928942.6,40.93
1231121.1,54.27,40.65,929019.32,40.95
1231858.91,54.3,40.68,932173.63,41.09
1231722.71,54.32,40.7,932939.99,41.14
1231507.06,54.31,40.69,932597.42,41.13
1231370.86,54.33,40.71,932471.09,41.14
1231234.65,54.35,40.73,932218.76,41.15
1231286.58,54.37,40.75,932264.35,41.17
1231338.52,54.39,40.77,932301.63,41.18
1231202.31,54.41,40.79,932342.03,41.2
1231313.46,54.42,40.8,933655.78,41.27
1231568.51,54.45,40.83,933439.79,41.27
1231432.31,54.47,40.85,933463.49,41.29
1231469.07,54.47,40.85,933206.09,41.28
1231332.86,54.49,40.87,933173.89,41.29
1230962.87,54.49,40.87,932449.93,41.28
1230675.35,54.49,40.87,932410.08,41.29
1230539.14,54.51,40.89,933231.1,41.34
1230351.12,54.51,40.89,933210.08,41.34
1230053.6,54.51,40.88,933180.21,41.35
1230274.92,54.53,40.91,933716.15,41.38
1230495.2,54.55,40.93,933944.24,41.4
1230299.32,54.55,40.93,933924.42,41.41
1230351.25,54.57,40.95,934868.31,41.47
1230579.32,54.59,40.97,934593.45,41.46
1231120.09,54.64,41.02,934084.39,41.46
1231172.02,54.66,41.04,934298.32,41.48
1230868.35,54.67,41.05,933785.57,41.47
1231083.72,54.69,41.07,933854.62,41.49
1230789.85,54.69,41.06,933560.36,41.48
1230633.82,54.68,41.06,933405.54,41.48
1230815.44,54.71,41.09,933835.04,41.51
1230504.17,54.7,41.08,933734.59,41.51
1230556.11,54.72,41.1,933719.34,41.52
1230556.11,54.72,41.1,933713.42,41.52
1230424.8,54.74,41.12,933638.17,41.54
1230646.12,54.76,41.14,933724.91,41.55
1230646.12,54.76,41.14,933695.25,41.55
1230669.94,54.78,41.16,933623.69,41.56
1230669.94,54.78,41.16,933552.6,41.56
1230533.73,54.8,41.18,933564.66,41.58
1230705.54,54.83,41.21,933836.17,41.6
1230408.02,54.82,41.2,933088.84,41.58
1230629.34,54.85,41.22,933620.27,41.61
1230493.13,54.86,41.24,933487.19,41.62
1230304.83,54.87,41.25,934560.2,41.68
1230168.62,54.88,41.26,934550.05,41.7
1230234.87,54.91,41.29,936283.18,41.79
1230286.8,54.93,41.31,936283.05,41.8
1230458.61,54.95,41.33,937141.77,41.85
1230753.27,54.98,41.36,937939.97,41.9
1230805.2,55.0,41.38,937368.47,41.89
1230779.27,55.03,41.41,937358.14,41.91
1230779.27,55.03,41.41,937282.26,41.9
1231846.72,55.07,41.45,940953.3,42.07
1232004.54,55.1,41.48,940769.52,42.07
1232056.47,55.12,41.5,940865.28,42.09
1232022.51,55.12,41.5,940878.59,42.1
1231841.78,55.12,41.5,940569.58,42.09
1231893.71,55.15,41.53,940354.38,42.1
1231945.64,55.17,41.55,940562.62,42.12
1231931.37,55.18,41.56,940435.91,42.12
1232152.69,55.2,41.58,941145.77,42.16
1232420.82,55.22,41.6,942798.47,42.24
1232126.55,55.22,41.6,942831.05,42.25
1231990.34,55.24,41.62,943017.4,42.28
1231774.7,55.24,41.61,942687.36,42.27
1231638.49,55.25,41.63,942587.62,42.29
1231690.43,55.28,41.66,943184.09,42.33
1231554.22,55.29,41.67,943052.73,42.34
1231396.08,55.29,41.67,943088.06,42.35
1231101.81,55.29,41.67,943441.56,42.37
1230965.61,55.31,41.69,943430.42,42.39
1230845.73,55.31,41.69,944117.79,42.42
1230709.52,55.33,41.71,944095.41,42.44
1230761.45,55.35,41.73,944360.09,42.47
1230813.39,55.37,41.75,944360.09,42.48
1230865.32,55.39,41.77,944622.0,42.51
1230865.32,55.39,41.77,944503.01,42.51
1230865.32,55.39,41.77,944347.8,42.5
1230757.18,55.39,41.77,944265.54,42.5
1230484.77,55.43,41.81,944500.34,42.55
1230484.77,55.43,41.81,944500.34,42.55
1230335.19,55.43,41.81,944164.83,42.54
1230239.7,55.43,41.81,945324.88,42.59
1230103.5,55.45,41.83,946116.33,42.65
1230155.43,55.47,41.85,946169.68,42.67
1231865.46,55.58,41.95,946132.48,42.68
1232133.58,55.6,41.97,946284.63,42.7
1231855.57,55.59,41.97,945750.85,42.68
1231907.5,55.61,41.99,945622.18,42.69
1231959.43,55.64,42.02,945537.85,42.7
1231600.48,55.63,42.01,945964.64,42.73
1231652.41,55.66,42.04,945959.09,42.75
1231888.44,55.68,42.06,946499.33,42.78
1232060.25,55.7,42.08,947898.22,42.86
1232060.25,55.7,42.08,947879.7,42.85
1232092.74,55.73,42.1,947316.75,42.85
1231795.22,55.72,42.1,946998.78,42.84
1231659.01,55.74,42.12,946997.91,42.86
1231710.94,55.77,42.14,947182.82,42.88
1231932.26,55.79,42.17,947523.12,42.91
1231932.26,55.79,42.17,947578.12,42.91
1232259.85,55.81,42.19,948271.61,42.95
1233022.15,55.85,42.23,948598.35,42.97
1232885.94,55.87,42.25,948530.87,42.99
1233106.22,55.9,42.28,948884.86,43.01
1232934.01,55.9,42.28,948922.08,43.02
1233203.45,55.92,42.3,949327.69,43.05
