ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1074233.49,65.22,51.62,952565.0,57.83
1074097.53,65.25,51.66,952564.24,57.87
1073981.54,65.25,51.66,952608.68,57.88
1073636.76,65.25,51.66,952596.35,57.89
1073439.38,65.25,51.66,952542.27,57.9
1073303.42,65.28,51.69,952539.54,57.94
1073167.46,65.31,51.72,952541.06,57.97
1072777.89,65.32,51.73,951765.4,57.95
1072163.32,65.33,51.73,951043.96,57.95
1071873.64,65.32,51.72,950675.94,57.93
1071925.34,65.36,51.76,950533.26,57.95
1071635.66,65.35,51.76,950326.32,57.95
1072405.94,65.44,51.84,950392.37,57.99
1072277.44,65.47,51.87,950245.45,58.02
1072141.48,65.5,51.91,950614.81,58.08
1072141.48,65.5,51.91,950578.22,58.08
1072005.52,65.53,51.94,950973.32,58.13
1071869.56,65.57,51.97,951699.85,58.21
1071568.35,65.57,51.97,951159.53,58.2
1071439.86,65.6,52.0,950837.91,58.21
1071708.68,65.63,52.04,951078.58,58.25
1071423.7,65.63,52.04,950842.69,58.25
1071530.46,65.64,52.05,950803.47,58.25
1071460.42,65.68,52.08,950293.96,58.25
1071644.14,65.71,52.12,950274.46,58.27
1071704.39,65.72,52.12,950835.02,58.31
1071704.39,65.72,52.12,950983.44,58.32
1071316.95,65.73,52.13,950481.86,58.31
1071753.63,65.76,52.17,952268.06,58.43
1072962.85,65.88,52.28,955160.36,58.64
1072674.05,65.87,52.28,954877.1,58.64
1072538.09,65.9,52.31,955220.02,58.7
1072325.73,65.92,52.33,954501.84,58.68
1072325.73,65.92,52.33,955505.73,58.74
1072189.77,65.96,52.36,955546.75,58.78
1072288.65,65.96,52.37,955099.24,58.75
1072340.34,66.0,52.4,955028.07,58.78
1075860.79,66.26,52.66,955402.5,58.84
1077606.61,66.36,52.77,957123.04,58.94
1077940.62,66.42,52.82,958585.5,59.06
1078209.44,66.45,52.86,959200.17,59.12
1078073.48,66.49,52.89,959191.22,59.15
1077647.65,66.49,52.9,958625.84,59.15
1077635.49,66.53,52.93,958564.72,59.17
1077499.53,66.56,52.96,959043.9,59.24
1077499.53,66.56,52.96,959005.12,59.24
1077181.26,66.56,52.96,959377.77,59.28
1077045.3,66.59,53.0,959369.97,59.32
1076690.31,66.6,53.0,958698.89,59.3
1076554.35,66.63,53.03,958407.71,59.32
1076418.39,66.66,53.07,958411.14,59.35
1076690.42,66.7,53.11,959560.11,59.44
1076554.46,66.73,53.14,959873.42,59.5
1076606.15,66.77,53.17,959867.27,59.53
1076470.19,66.8,53.21,959867.27,59.57
1076581.44,66.85,53.26,959708.82,59.59
1076581.44,66.85,53.26,959708.82,59.59
1076318.35,66.86,53.26,959614.65,59.61
1076502.06,66.89,53.3,959606.7,59.63
1076771.44,66.94,53.34,959020.67,59.62
1076429.01,66.93,53.34,958646.35,59.61
1076612.73,66.97,53.38,959412.17,59.68
1076863.38,67.01,53.42,960453.3,59.77
1076863.38,67.01,53.42,960431.14,59.77
1076863.38,67.01,53.42,960403.01,59.77
1076907.61,67.05,53.46,960788.63,59.82
1077213.97,67.11,53.52,961235.89,59.89
1076967.2,67.11,53.52,961761.21,59.93
1076705.78,67.13,53.53,961120.46,59.92
1076569.82,67.16,53.57,960777.09,59.94
1077735.78,67.27,53.67,961947.43,60.04
1077735.78,67.27,53.67,961988.74,60.05
1077477.24,67.3,53.7,961114.12,60.03
1077528.94,67.33,53.74,961067.69,60.06
1077580.63,67.37,53.77,961136.78,60.09
1077580.63,67.37,53.77,961059.5,60.09
1077786.74,67.41,53.81,960846.17,60.1
1078772.69,67.47,53.88,962980.29,60.23
1078600.8,67.47,53.88,962470.89,60.21
1078784.51,67.51,53.92,962464.6,60.23
1078428.45,67.52,53.92,962069.7,60.23
1078292.49,67.55,53.95,962255.08,60.28
1078038.9,67.55,53.96,962062.12,60.29
1078315.36,67.59,54.0,962050.54,60.3
1077826.59,67.6,54.0,961561.77,60.3
1077880.09,67.63,54.04,960502.38,60.27
1077880.09,67.63,54.04,960084.87,60.24
1079276.09,67.76,54.17,960283.69,60.29
1079552.55,67.8,54.2,960236.52,60.31
1079604.24,67.84,54.24,960799.23,60.37
1079604.24,67.84,54.24,960799.23,60.37
1079516.82,67.87,54.28,960907.58,60.42
1079516.82,67.87,54.28,960907.58,60.42
1079568.51,67.91,54.32,961696.05,60.5
1079433.8,67.95,54.35,961896.49,60.55
1078890.73,67.96,54.36,961204.24,60.54
1078548.13,67.97,54.37,961373.28,60.58
1078107.64,67.97,54.37,961375.42,60.61
1078009.34,68.01,54.41,962147.18,60.7
1077873.38,68.04,54.44,962078.58,60.73
1077917.61,68.08,54.48,962800.73,60.81
1077839.28,68.12,54.52,963033.87,60.86
1077598.11,68.13,54.53,962688.49,60.86
1077462.15,68.16,54.56,962666.99,60.9
1077021.65,68.16,54.56,963342.18,60.97
1077290.48,68.2,54.6,964264.45,61.04
1077290.48,68.2,54.6,964215.02,61.04
1076945.69,68.2,54.6,963865.89,61.04
1076809.73,68.23,54.63,963850.81,61.07
1076673.77,68.27,54.67,963762.88,61.11
1077024.74,68.29,54.69,965001.22,61.19
1077024.74,68.29,54.69,965001.22,61.19
1076611.98,68.29,54.7,964958.55,61.21
1076490.95,68.33,54.73,966420.52,61.34
1076117.04,68.32,54.73,966014.87,61.33
1076300.76,68.36,54.77,967424.69,61.45
1076772.53,68.42,54.83,967628.41,61.49
1077169.33,68.46,54.86,968085.74,61.52
1077438.16,68.49,54.9,968465.46,61.57
1077800.2,68.55,54.96,967910.13,61.56
1077556.23,68.56,54.96,969008.43,61.65
1077420.27,68.59,55.0,969141.85,61.7
1077752.07,68.63,55.03,969404.62,61.73
1077419.7,68.64,55.05,968946.75,61.73
1077283.74,68.68,55.08,968944.82,61.77
1077279.62,68.72,55.13,969360.86,61.84
1077463.34,68.76,55.17,969378.55,61.86
1077003.76,68.77,55.17,969096.35,61.88
1076867.8,68.8,55.21,969853.67,61.97
1077990.82,68.92,55.32,969914.11,62.01
1077794.84,68.95,55.36,969729.08,62.04
1078558.19,69.04,55.45,971102.32,62.17
1078558.19,69.04,55.45,971102.32,62.17
1078609.89,69.08,55.49,971304.43,62.21
1078793.6,69.12,55.53,972207.21,62.29
1078845.29,69.16,55.57,972207.21,62.33
1078500.51,69.16,55.57,972162.13,62.34
1078500.51,69.16,55.57,972145.33,62.34
1078364.55,69.2,55.6,972131.84,62.38
1078228.59,69.23,55.64,972067.85,62.42
1078230.93,69.23,55.64,972070.47,62.42
1078094.97,69.27,55.67,972532.87,62.49
1078094.97,69.27,55.67,972581.54,62.49
1078094.97,69.27,55.67,972581.54,62.49
1077959.02,69.31,55.71,973984.85,62.62
1077823.06,69.34,55.75,974080.64,62.67
1077687.1,69.38,55.78,973997.25,62.7
1077397.42,69.37,55.78,973702.47,62.7
1077261.46,69.41,55.81,973776.41,62.74
1076916.68,69.41,55.81,973745.92,62.76
1076968.37,69.45,55.85,974359.73,62.83
1076968.37,69.45,55.85,974648.3,62.85
1076672.92,69.46,55.87,974082.92,62.85
1076482.91,69.47,55.88,973844.0,62.85
1076346.95,69.51,55.91,974241.13,62.92
1076346.95,69.51,55.91,974210.58,62.91
1076189.3,69.51,55.91,974161.6,62.92
1076555.21,69.57,55.98,974601.13,62.99
1076311.24,69.58,55.98,974495.26,63.0
1076494.96,69.62,56.03,976280.24,63.14
1076266.02,69.64,56.05,975301.6,63.11
1076332.64,69.68,56.09,976306.78,63.21
1076332.64,69.68,56.09,976252.75,63.2
1076196.68,69.72,56.12,976225.45,63.24
1075856.19,69.72,56.13,975509.11,63.22
1075720.23,69.76,56.16,975158.6,63.24
1075241.05,69.77,56.18,974456.36,63.23
1075105.09,69.81,56.21,975032.74,63.31
1075373.91,69.85,56.25,976680.96,63.44
1075237.95,69.89,56.29,977085.15,63.51
1075237.95,69.89,56.29,977085.15,63.51
1075849.43,69.97,56.37,978538.97,63.64
1075284.57,69.97,56.37,978245.97,63.66
1075565.03,70.01,56.41,978422.18,63.69
1075565.03,70.01,56.41,978071.12,63.66
1075616.72,70.05,56.45,978040.94,63.7
1075176.23,70.05,56.46,977552.41,63.69
1075038.36,70.06,56.46,977355.43,63.69
1074932.28,70.1,56.5,977437.37,63.74
1074796.32,70.13,56.54,978010.5,63.82
1074728.08,70.18,56.58,979518.74,63.96
1074592.12,70.21,56.62,979409.84,63.99
1074592.12,70.21,56.62,979500.01,64.0
1074456.16,70.25,56.65,981009.42,64.14
1074407.4,70.28,56.69,980444.05,64.14
1074338.08,70.29,56.69,980669.57,64.16
1073928.4,70.29,56.69,980193.85,64.16
1073792.44,70.33,56.73,980382.31,64.21
1073656.48,70.36,56.77,981113.14,64.3
1074083.3,70.41,56.81,981359.55,64.33
1073989.22,70.45,56.85,981719.65,64.39
1074260.11,70.47,56.87,985384.95,64.64
1073915.33,70.46,56.87,985426.1,64.66
1073915.33,70.46,56.87,985444.94,64.66
1073915.33,70.46,56.87,985426.43,64.66
1073570.54,70.46,56.87,985230.02,64.67
1074234.87,70.54,56.95,984664.64,64.66
1074044.07,70.55,56.96,984629.01,64.68
1074043.56,70.6,57.0,984835.56,64.74
1073825.13,70.6,57.0,984659.28,64.73
1073876.82,70.64,57.04,984659.28,64.77
1073740.86,70.67,57.08,984470.73,64.8
1073895.35,70.7,57.1,984395.35,64.81
1073726.43,70.74,57.14,984158.44,64.83
1073315.99,70.75,57.15,983578.32,64.83
1072739.93,70.75,57.15,982963.42,64.83
1072413.16,70.77,57.17,981833.9,64.79
1072694.66,70.81,57.22,981967.05,64.82
1072558.7,70.85,57.25,981950.29,64.86
1072558.7,70.85,57.25,981936.35,64.86
1072422.74,70.89,57.29,982060.7,64.91
1071995.32,70.9,57.3,981643.45,64.92
1071534.14,70.9,57.31,981243.72,64.93
1071476.6,70.95,57.35,982373.15,65.05
1071340.64,70.99,57.39,982791.13,65.12
1071204.68,71.02,57.43,982784.07,65.16
1071204.68,71.02,57.43,982784.07,65.16
1071068.72,71.06,57.47,983548.44,65.25
1070940.23,71.1,57.5,983868.96,65.32
1070804.27,71.14,57.54,984071.29,65.38
1071580.53,71.24,57.64,984768.97,65.47
1071708.09,71.25,57.65,985010.08,65.48
1071518.21,71.26,57.67,985055.82,65.51
1071562.44,71.3,57.71,985888.68,65.6
1071426.48,71.34,57.74,986109.74,65.66
1073129.23,71.5,57.91,988531.05,65.87
1073280.39,71.56,57.96,988302.37,65.89
1074444.17,71.64,58.04,990764.54,66.06
1074064.69,71.65,58.05,990655.96,66.09
1073943.66,71.69,58.09,991737.65,66.2
1074692.84,71.76,58.17,992207.88,66.25
1074556.88,71.8,58.21,992642.48,66.33
1074575.61,71.84,58.25,993314.34,66.41
1074462.05,71.88,58.29,993334.95,66.45
1074595.44,71.94,58.34,993099.76,66.48
1074375.17,71.95,58.35,992739.04,66.48
1074651.64,71.99,58.39,992739.04,66.5
1074508.21,72.03,58.43,993370.9,66.59
1074163.42,72.03,58.43,992999.8,66.58
1073873.75,72.02,58.43,992768.38,66.58
1073629.78,72.03,58.43,992528.51,66.59
1076850.08,72.24,58.65,993575.13,66.66
1077822.37,72.33,58.74,993647.58,66.68
1078626.42,72.41,58.81,994179.29,66.74
1078606.98,72.46,58.86,994486.05,66.81
1078485.96,72.5,58.9,995757.39,66.94
1078346.46,72.53,58.93,995100.48,66.93
1078398.15,72.57,58.97,995424.57,66.99
1077967.14,72.58,58.99,994946.37,66.99
1077967.14,72.58,58.99,994774.97,66.98
1077555.12,72.6,59.01,994136.54,66.98
1077958.84,72.64,59.04,994113.66,66.99
1077921.77,72.65,59.06,993892.24,66.99
1077785.81,72.69,59.1,994886.18,67.1
1077649.85,72.73,59.14,994873.32,67.15
1077841.03,72.78,59.18,994944.91,67.18
1078076.8,72.82,59.23,994750.45,67.19
1078411.33,72.86,59.27,995315.07,67.25
1078275.37,72.9,59.31,995905.74,67.33
1078139.41,72.94,59.35,995843.92,67.37
1078139.41,72.94,59.35,995843.92,67.37
1078003.45,72.98,59.39,995837.95,67.42
1077867.49,73.02,59.43,995760.53,67.46
1077988.62,73.08,59.48,995616.46,67.5
1078063.97,73.13,59.54,995438.28,67.53
1077920.54,73.17,59.58,995383.92,67.57
1077920.54,73.17,59.58,995383.92,67.57
1077920.54,73.17,59.58,995461.4,67.58
1077657.45,73.18,59.58,995234.87,67.58
1077739.85,73.23,59.64,995816.75,67.67
1077395.07,73.23,59.64,995437.96,67.66
1077395.07,73.23,59.64,995474.12,67.67
1077251.64,73.27,59.68,995503.99,67.71
1076899.22,73.27,59.68,995359.89,67.73
1076899.22,73.27,59.68,995359.89,67.73
1076763.26,73.32,59.72,996492.36,67.85
1076548.39,73.32,59.72,996080.34,67.84
1076412.43,73.36,59.76,997214.08,67.96
1076739.5,73.4,59.8,999197.0,68.11
1076680.53,73.44,59.85,999419.55,68.17
1076608.43,73.49,59.89,999086.58,68.2
1076157.74,73.5,59.9,998548.56,68.2
1076157.74,73.5,59.9,998548.56,68.2
1075581.68,73.5,59.9,997974.33,68.2
1075465.69,73.5,59.91,997809.47,68.19
1075465.69,73.5,59.91,997841.79,68.2
1075329.73,73.54,59.95,997724.34,68.24
1076077.91,73.64,60.05,997777.47,68.29
1075974.91,73.69,60.09,997887.43,68.34
1076026.6,73.73,60.14,998073.65,68.39
1076156.9,73.76,60.17,998462.6,68.44
1076020.94,73.81,60.21,999187.4,68.54
1076433.85,73.85,60.26,1002902.47,68.81
1076369.95,73.9,60.3,1003637.24,68.91
1076155.08,73.91,60.31,1003345.72,68.91
1076048.99,73.95,60.36,1003383.46,68.96
1076100.68,74.0,60.4,1003893.94,69.03
1076284.39,74.04,60.45,1004849.96,69.13
1076148.43,74.08,60.49,1004949.13,69.18
1076100.02,74.08,60.49,1004900.72,69.18
1075903.41,74.09,60.49,1004647.69,69.18
1075767.45,74.13,60.53,1004573.29,69.22
1075631.49,74.17,60.57,1004394.76,69.26
1075314.53,74.17,60.58,1004219.51,69.27
1074980.99,74.18,60.58,1003972.72,69.28
1074636.2,74.18,60.58,1003959.22,69.3
1074500.24,74.22,60.62,1003755.47,69.33
1074888.06,74.3,60.7,1003309.04,69.35
1076204.11,74.44,60.84,1003992.73,69.44
1076142.6,74.46,60.86,1003990.96,69.47
1076006.64,74.5,60.9,1003974.16,69.51
1075870.68,74.54,60.95,1004414.48,69.59
1075870.68,74.54,60.95,1004669.04,69.61
1075800.64,74.59,60.99,1004551.92,69.65
1075984.36,74.64,61.04,1004988.39,69.71
1076028.58,74.68,61.09,1005086.56,69.76
1077046.4,74.75,61.16,1007189.26,69.9
1076896.23,74.76,61.16,1008047.67,69.98
1076698.85,74.76,61.16,1007934.97,69.98
1076555.42,74.8,61.2,1007287.11,69.99
1076210.64,74.8,61.2,1006921.93,69.98
1076074.68,74.84,61.25,1006907.46,70.03
1075732.26,74.84,61.25,1006520.13,70.03
1075596.3,74.89,61.29,1006614.11,70.08
1075865.12,74.93,61.33,1006608.86,70.11
1075241.25,74.94,61.34,1006396.11,70.14
1075105.29,74.98,61.39,1006597.32,70.2
1074770.51,74.98,61.39,1006258.28,70.2
1074770.51,74.98,61.39,1006212.62,70.2
1074634.55,75.02,61.43,1005950.93,70.23
1074634.55,75.02,61.43,1005950.93,70.23
1075260.72,75.11,61.52,1005429.85,70.23
1075135.83,75.15,61.56,1006504.32,70.36
1074798.09,75.16,61.56,1006135.82,70.35
1074516.37,75.15,61.56,1005786.8,70.35
1074992.25,75.23,61.63,1005396.04,70.36
1074747.72,75.23,61.64,1005120.82,70.36
1074747.72,75.23,61.64,1005120.82,70.36
1074644.72,75.28,61.68,1005148.69,70.41
1074644.72,75.28,61.68,1005098.87,70.41
1074913.55,75.32,61.72,1006155.57,70.5
1074537.38,75.34,61.74,1005671.38,70.51
1074398.82,75.38,61.78,1005855.11,70.57
1074262.86,75.42,61.83,1007856.4,70.76
1074262.86,75.42,61.83,1007882.94,70.76
1074845.76,75.52,61.92,1007867.34,70.81
1074709.8,75.56,61.96,1007660.87,70.85
1074697.63,75.6,62.01,1007828.76,70.9
1074569.14,75.65,62.05,1007928.88,70.96
1074887.51,75.69,62.1,1008677.91,71.03
1075510.55,75.78,62.19,1008197.97,71.04
1075374.59,75.83,62.23,1009332.54,71.17
1075209.21,75.83,62.23,1008932.1,71.16
1075794.89,75.9,62.3,1009006.63,71.19
1075596.77,75.92,62.32,1009630.68,71.26
1075865.59,75.96,62.37,1009630.68,71.29
1075937.19,75.99,62.4,1009559.96,71.3
1076206.02,76.04,62.44,1009830.53,71.35
1076211.2,76.04,62.44,1009875.16,71.35
1076211.2,76.04,62.44,1009852.68,71.35
1075669.98,76.05,62.46,1009752.03,71.39
1075548.95,76.1,62.5,1009603.25,71.43
1075412.99,76.14,62.55,1010175.93,71.52
1075123.32,76.14,62.54,1009817.4,71.51
1075392.14,76.18,62.59,1010463.92,71.58
1074816.08,76.19,62.59,1009849.02,71.58
1074680.12,76.23,62.63,1009662.58,71.62
1074948.95,76.28,62.68,1009714.15,71.65
1075000.64,76.32,62.73,1009714.14,71.69
1074973.66,76.34,62.74,1009514.92,71.69
1074837.7,76.38,62.79,1009574.86,71.75
1074701.74,76.43,62.83,1009262.49,71.77
1074885.45,76.48,62.88,1009959.85,71.86
1074727.8,76.47,62.88,1009941.97,71.86
1074804.79,76.48,62.88,1010150.64,71.88
1074326.94,76.47,62.88,1009638.19,71.87
1074190.98,76.52,62.92,1009617.56,71.92
1074374.69,76.57,62.97,1010017.51,71.98
1074384.17,76.59,62.99,1010255.18,72.02
1073760.56,76.6,63.0,1009669.49,72.03
1073624.6,76.64,63.05,1009813.0,72.09
1073565.64,76.69,63.1,1009620.15,72.13
1073907.64,76.74,63.14,1011065.6,72.25
1073771.68,76.78,63.19,1010919.53,72.29
1073635.72,76.83,63.23,1011238.03,72.36
1073499.76,76.87,63.28,1011838.96,72.46
1073827.6,76.92,63.32,1012624.7,72.53
1073634.17,76.92,63.32,1012476.13,72.54
1073685.86,76.97,63.37,1013281.81,72.64
1073549.9,77.01,63.42,1013759.56,72.72
1073286.81,77.02,63.42,1013448.11,72.73
1073150.85,77.07,63.47,1013878.67,72.81
1073150.85,77.07,63.47,1013900.93,72.81
1073434.61,77.11,63.52,1015664.7,72.96
1073774.62,77.16,63.56,1015825.4,72.99
1073646.12,77.2,63.61,1015896.2,73.05
1073368.06,77.24,63.64,1015806.2,73.09
1073232.1,77.28,63.69,1016226.55,73.18
1073236.8,77.28,63.69,1016231.33,73.18
1072958.05,77.28,63.68,1015930.66,73.17
1072822.09,77.33,63.73,1015899.72,73.22
1073871.6,77.45,63.85,1015334.34,73.23
1073735.64,77.49,63.9,1015329.36,73.28
1073787.33,77.54,63.95,1015205.54,73.31
1073701.38,77.56,63.97,1015187.86,73.34
1073496.55,77.58,63.98,1014534.98,73.32
1073548.24,77.63,64.03,1014377.11,73.35
1073149.37,77.65,64.06,1013464.62,73.34
1073943.23,77.73,64.13,1013389.25,73.35
1073887.87,77.78,64.19,1013020.77,73.37
1073759.37,77.83,64.23,1012776.51,73.41
1073623.41,77.88,64.28,1014007.22,73.55
1073487.45,77.92,64.33,1013930.08,73.6
1073487.45,77.92,64.33,1013910.43,73.6
1073351.49,77.97,64.37,1015073.13,73.74
1073215.53,78.02,64.42,1014870.85,73.77
1072873.11,78.02,64.42,1014466.2,73.77
1072708.63,78.06,64.47,1014209.04,73.81
1072814.9,78.13,64.53,1014071.62,73.85
1072814.9,78.13,64.53,1014034.06,73.85
1072678.94,78.17,64.58,1013984.43,73.9
1072542.98,78.22,64.63,1013969.41,73.95
1072393.13,78.23,64.63,1013628.11,73.94
1072350.24,78.23,64.63,1013587.98,73.94
1072349.34,78.29,64.69,1013568.13,73.99
1072349.34,78.29,64.69,1013572.64,73.99
1071929.79,78.3,64.71,1013370.31,74.02
1071723.67,78.34,64.75,1013212.23,74.07
1071322.99,78.36,64.76,1012646.85,74.07
1071599.28,78.41,64.81,1012523.79,74.09
1071599.28,78.41,64.81,1012523.79,74.09
1071701.76,78.47,64.88,1012431.19,74.13
1071512.09,78.47,64.88,1012409.44,74.14
1071231.39,78.5,64.9,1011854.11,74.15
1071249.41,78.56,64.96,1014051.88,74.36
1070684.55,78.56,64.97,1013456.91,74.36
1070260.75,78.56,64.97,1013118.76,74.37
1070260.75,78.56,64.97,1013087.38,74.37
1070529.58,78.61,65.02,1013466.49,74.42
1070393.62,78.66,65.06,1013651.82,74.49
1070051.19,78.66,65.07,1013754.52,74.52
1070448.0,78.7,65.11,1014039.72,74.56
1070103.21,78.71,65.11,1013447.48,74.54
1070211.56,78.76,65.16,1013273.16,74.57
1069952.76,78.77,65.17,1013031.83,74.58
1070219.72,78.83,65.23,1013899.7,74.68
1070083.76,78.87,65.28,1013561.04,74.71
1069947.8,78.92,65.33,1013580.59,74.76
1069999.49,78.97,65.38,1013562.49,74.81
1069863.53,79.02,65.43,1013962.59,74.89
1069561.05,79.05,65.45,1014036.08,74.94
1069561.05,79.05,65.45,1014020.58,74.94
1069425.09,79.09,65.5,1013967.08,74.99
1069296.6,79.14,65.55,1013787.14,75.04
1069160.64,79.19,65.6,1013765.67,75.09
1069204.86,79.24,65.65,1013721.0,75.13
1068684.84,79.26,65.67,1012862.13,75.12
1068487.46,79.27,65.67,1012862.77,75.14
1068585.5,79.33,65.74,1012842.3,75.2
1068802.17,79.39,65.79,1013055.03,75.25
1068853.86,79.44,65.84,1012972.29,75.29
1068921.07,79.5,65.91,1013168.8,75.36
1068921.07,79.5,65.91,1013168.8,75.36
1068972.76,79.56,65.96,1013681.76,75.44
1069775.66,79.66,66.07,1013228.14,75.45
1069464.45,79.67,66.07,1012793.73,75.45
1069452.28,79.72,66.12,1013803.41,75.57
1069176.13,79.72,66.12,1013455.62,75.57
1069106.81,79.73,66.13,1013387.22,75.57
1068667.68,79.74,66.14,1013040.51,75.59
1068531.72,79.79,66.19,1013143.0,75.65
1068531.72,79.79,66.19,1013107.78,75.65
1068410.7,79.84,66.24,1012426.31,75.66
1068274.74,79.89,66.29,1014239.82,75.85
1068274.74,79.89,66.29,1014239.82,75.85
1068077.36,79.89,66.3,1014093.89,75.86
1067730.43,79.92,66.32,1013277.82,75.84
1067383.68,79.94,66.34,1012531.3,75.83
1067667.44,79.99,66.39,1013982.62,75.97
1067531.48,80.04,66.44,1015095.49,76.11
1067186.7,80.04,66.45,1014952.16,76.12
1066920.95,80.07,66.47,1014851.96,76.16
1066965.17,80.12,66.53,1014611.12,76.19
1066666.51,80.13,66.53,1014470.81,76.21
1067001.05,80.17,66.58,1015263.61,76.28
1066905.96,80.19,66.6,1015148.27,76.3
1066777.47,80.24,66.65,1014880.53,76.34
1066514.38,80.25,66.66,1014650.74,76.35
1066398.4,80.26,66.66,1014239.61,76.33
1066398.4,80.26,66.66,1014239.61,76.33
1066135.31,80.27,66.67,1014349.8,76.37
1066404.13,80.31,66.72,1014363.47,76.4
1066260.71,80.36,66.77,1013913.01,76.42
1065915.92,80.37,66.77,1013437.9,76.41
1065915.41,80.43,66.83,1015519.45,76.63
1065757.76,80.43,66.83,1015322.15,76.62
1066019.11,80.47,66.88,1016214.56,76.71
1066247.41,80.53,66.93,1016805.43,76.79
1066247.41,80.53,66.93,1016550.8,76.77
1066107.77,80.58,66.98,1016420.82,76.82
1065878.86,80.6,67.0,1015371.07,76.78
1065923.09,80.65,67.05,1015778.72,76.85
1067232.65,80.81,67.21,1016607.47,76.98
1066793.52,80.83,67.23,1016171.41,76.99
1066837.74,80.88,67.28,1016805.09,77.08
1066837.74,80.88,67.28,1016822.97,77.09
1066727.89,80.93,67.34,1017874.58,77.22
1066745.75,80.99,67.4,1018451.47,77.33
1068295.87,81.14,67.54,1020314.61,77.5
1068347.56,81.19,67.6,1020305.21,77.54
1069310.56,81.31,67.71,1022731.54,77.77
1069202.38,81.35,67.75,1022116.64,77.77
1069066.42,81.4,67.81,1022380.81,77.85
1068725.93,81.41,67.81,1021448.65,77.81
1068380.2,81.45,67.85,1020554.38,77.8
1068380.2,81.45,67.85,1020514.45,77.8
1068415.22,81.45,67.85,1020541.77,77.8
1068279.26,81.5,67.9,1020541.32,77.86
1068512.43,81.58,67.98,1020676.84,77.93
1068653.68,81.59,67.99,1021190.82,77.97
1068920.94,81.66,68.07,1020721.98,77.98
1068546.54,81.7,68.1,1020457.28,78.02
1068410.58,81.75,68.15,1021182.95,78.13
1068274.62,81.8,68.2,1021323.42,78.2
1068274.62,81.8,68.2,1021382.34,78.21
1068138.66,81.85,68.26,1021525.99,78.28
1068138.66,81.85,68.26,1021579.46,78.28
1069449.24,82.0,68.41,1020913.59,78.28
1069838.16,82.1,68.5,1020877.93,78.34
1070764.35,82.22,68.62,1021079.08,78.4
1070628.39,82.27,68.67,1021076.79,78.46
1070522.03,82.28,68.68,1020901.78,78.46
1070522.03,82.28,68.68,1020901.78,78.46
1070325.42,82.28,68.69,1020759.85,78.47
1070189.46,82.33,68.74,1020633.33,78.52
1070503.24,82.38,68.78,1021976.22,78.65
1070213.56,82.38,68.78,1021628.96,78.64
1070077.6,82.43,68.84,1021431.58,78.68
1070184.61,82.5,68.91,1022399.28,78.82
1070236.3,82.56,68.96,1023025.16,78.92
1070236.3,82.56,68.96,1023015.03,78.92
1070584.74,82.65,69.05,1024131.4,79.06
1070448.78,82.7,69.11,1025127.92,79.2
1070632.49,82.76,69.16,1025764.08,79.29
1070967.02,82.81,69.21,1025694.04,79.3
1070831.06,82.86,69.26,1026590.11,79.44
1070833.48,82.9,69.3,1025665.58,79.4
1070885.17,82.95,69.36,1027195.7,79.57
1070641.2,82.96,69.37,1027212.99,79.6
1070341.7,82.99,69.4,1026703.71,79.61
1070205.74,83.05,69.45,1027450.48,79.73
1070249.97,83.1,69.51,1027746.92,79.8
1070249.97,83.1,69.51,1027746.92,79.8
1070143.61,83.11,69.51,1027644.1,79.81
1070202.77,83.17,69.57,1027391.23,79.84
1070193.09,83.23,69.63,1027710.15,79.93
1070622.08,83.33,69.73,1028861.59,80.08
1070549.98,83.39,69.79,1028114.8,80.08
1070418.3,83.4,69.8,1028403.02,80.12
1072052.95,83.57,69.97,1031392.45,80.4
1071916.99,83.62,70.03,1032131.52,80.52
1071454.23,83.64,70.04,1031595.62,80.53
1072924.08,83.78,70.19,1033502.76,80.71
1072579.3,83.79,70.19,1033195.57,80.71
1072445.41,83.83,70.23,1032491.29,80.71
1072260.91,83.88,70.29,1032022.39,80.73
1072067.77,83.88,70.29,1031882.52,80.74
1072067.77,83.88,70.29,1031921.15,80.74
1074736.92,84.09,70.49,1035145.12,80.99
1074600.96,84.15,70.55,1035221.6,81.06
1074487.4,84.2,70.61,1035036.6,81.11
1074290.02,84.21,70.61,1034802.94,81.11
1074481.2,84.27,70.67,1036135.47,81.26
