ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1211,6209,4361640,6212,4417640
1211,6209,4361870,6212,4417870
1211,6209,4362330,6212,4418330
1211,6209,4362920,6212,4418920
1211,6209,4363730,6212,4419730
1211,6209,4364730,6212,4420730
1211,6209,4365540,6212,4421540
1211,6209,4366010,6212,4422010
1211,6209,4366820,6212,4422820
1211,6209,4366820,6212,4422820
1211,6209,4366820,6212,4422820
1211,6209,4367820,6212,4423820
1211,6209,4368820,6212,4424820
1211,6209,4369820,6212,4425820
1211,6209,4370630,6212,4426630
1211,6209,4370950,6212,4426950
1211,6209,4371420,6212,4427420
1211,6209,4372420,6212,4428420
1211,6209,4373230,6212,4429230
1211,6209,4373230,6212,4437230
1211,6209,4373230,6212,4437230
1211,6209,4373230,6212,4437230
1211,6209,4373700,6212,4437700
1211,6209,4374070,6212,4438070
1211,6209,4374390,6212,4438390
1211,6209,4374710,6212,4438710
1211,6209,4374710,6212,4438710
1211,6209,4375710,6212,4439710
1211,6209,4375870,6212,4439870
1211,6209,4376870,6212,4440870
1211,6209,4377420,6212,4441420
1211,6209,4377420,6212,4441420
1211,6209,4378420,6212,4442420
1211,6209,4379230,6212,4443230
1211,6209,4380230,6212,4444230
1211,6209,4381230,6212,4445230
1211,6209,4382230,6212,4446230
1211,6209,4383230,6212,4447230
1211,6209,4383230,6212,4447230
1211,6209,4384230,6212,4448230
1211,6209,4384550,6212,4448550
1211,6209,4385360,6212,4449360
1212,6211,4386170,6212,4450170
1212,6211,4386170,6212,4450170
1212,6211,4386400,6212,4450400
1212,6211,4386870,6212,4450870
1212,6211,4387870,6212,4451870
1212,6211,4388330,6212,4452330
1212,6211,4389330,6212,4453330
1212,6211,4389330,6212,4453330
1212,6211,4389330,6212,4453330
1212,6211,4389800,6212,4453800
1212,6211,4390270,6212,4454270
1212,6211,4390500,6212,4454500
1212,6211,4391310,6212,4455310
1212,6211,4391310,6212,4455310
1212,6211,4391470,6212,4455470
1212,6211,4391940,6212,4455940
1212,6211,4392750,6212,4456750
1212,6211,4393750,6212,4457750
1212,6211,4393750,6212,4457750
1212,6211,4394750,6212,4458750
1212,6211,4395750,6212,4459750
1212,6211,4396750,6212,4460750
1212,6211,4397750,6212,4461750
1212,6211,4397910,6212,4461910
1212,6211,4398910,6212,4462910
1212,6211,4402910,6212,4466910
1212,6211,4402910,6212,4466910
1212,6211,4403720,6212,4467720
1212,6211,4403720,6212,4467720
1212,6211,4403950,6212,4467950
1212,6211,4404760,6212,4468760
1212,6211,4405080,6212,4469080
1212,6211,4405550,6212,4469550
1212,6211,4406550,6212,4470550
1212,6211,4407360,6212,4471360
1212,6211,4408170,6212,4472170
1212,6211,4409170,6212,4473170
1212,6211,4409980,6212,4473980
1212,6211,4410980,6212,4474980
1212,6211,4411980,6212,4475980
1212,6211,4412530,6212,4476530
1212,6211,4413530,6212,4477530
1212,6211,4414530,6212,4478530
1212,6211,4415340,6212,4479340
1212,6211,4415340,6212,4479340
1212,6211,4416150,6212,4480150
1212,6211,4417150,6212,4481150
1212,6211,4417960,6212,4481960
1212,6211,4418610,6212,4482610
1212,6211,4419070,6212,4483070
1212,6211,4419720,6212,4483720
1212,6211,4420270,6212,4484270
1212,6211,4420430,6212,4484430
1212,6211,4421080,6212,4485080
1212,6211,4422080,6212,4486080
1212,6211,4423080,6212,4487080
1212,6211,4423080,6212,4487080
1212,6211,4424080,6212,4488080
1212,6211,4425080,6212,4489080
1212,6211,4426080,6212,4490080
1212,6211,4426080,6212,4490080
1212,6211,4426400,6212,4490400
1212,6211,4427400,6212,4491400
1212,6211,4427400,6212,4491400
1212,6211,4428400,6212,4492400
1212,6211,4429400,6212,4493400
1212,6211,4430400,6212,4494400
1212,6211,4431210,6212,4495210
1212,6211,4432020,6212,4496020
1212,6211,4432020,6212,4496020
1212,6211,4433020,6212,4497020
1212,6211,4433250,6212,4497250
1212,6211,4434250,6212,4498250
1212,6211,4434250,6212,4498250
1212,6211,4435250,6212,4499250
1212,6211,4435900,6212,4499900
1212,6211,4436900,6212,4500900
1212,6211,4437550,6212,4501550
1212,6211,4438200,6212,4502200
1212,6211,4439200,6212,4503200
1212,6211,4440200,6212,4504200
1212,6211,4440360,6212,4504360
1212,6211,4441010,6212,4505010
1212,6211,4441330,6212,4505330
1212,6211,4441880,6212,4505880
1212,6211,4442110,6212,4506110
1212,6211,4442920,6212,4506920
1212,6211,4443390,6212,4507390
1212,6211,4444390,6212,4508390
1212,6211,4445390,6212,4509390
1212,6211,4446390,6212,4510390
1212,6211,4447200,6212,4511200
1212,6211,4447670,6212,4511670
1212,6211,4448130,6212,4512130
1212,6211,4448940,6212,4512940
1212,6211,4449940,6212,4513940
1212,6211,4450530,6212,4514530
1212,6211,4450750,6212,4514750
1212,6211,4451750,6212,4515750
1212,6211,4452750,6212,4516750
1212,6211,4452750,6212,4516750
1212,6211,4453340,6212,4517340
1212,6211,4454340,6212,4518340
1212,6211,4455150,6212,4519150
1212,6211,4455150,6212,4519150
1212,6211,4456150,6212,4520150
1212,6211,4456620,6212,4520620
1212,6211,4457620,6212,4521620
1212,6211,4458090,6212,4522090
1212,6211,4458900,6212,4522900
1212,6211,4459900,6212,4523900
1212,6211,4459900,6212,4523900
1212,6211,4460370,6212,4524370
1212,6211,4461370,6212,4525370
1212,6211,4461370,6212,4525370
1212,6211,4462180,6212,4526180
1212,6211,4462500,6212,4526500
1212,6211,4462970,6212,4526970
1212,6211,4463970,6212,4527970
1212,6211,4463970,6212,4527970
1212,6211,4464970,6212,4528970
1212,6211,4465130,6212,4529130
1212,6211,4466130,6212,4530130
1212,6211,4467130,6212,4531130
1212,6211,4467590,6212,4531590
1212,6211,4468060,6212,4532060
1212,6211,4469060,6212,4533060
1212,6211,4469530,6212,4533530
1212,6211,4470180,6212,4534180
1212,6211,4471180,6212,4535180
1212,6211,4471180,6212,4535180
1212,6211,4472180,6212,4536180
1212,6211,4473180,6212,4537180
1212,6211,4473650,6212,4537650
1212,6211,4474650,6212,4538650
1212,6211,4475460,6212,4539460
1212,6211,4475940,6212,4539940
1212,6211,4476940,6212,4540940
1212,6211,4477940,6212,4541940
1212,6211,4478940,6212,4542940
1212,6211,4479590,6212,4543590
1212,6211,4480400,6212,4544400
1212,6211,4481400,6212,4545400
1212,6211,4481870,6212,4545870
1212,6211,4482680,6212,4546680
1212,6211,4483490,6212,4547490
1212,6211,4483810,6212,4547810
1212,6211,4484620,6212,4548620
1212,6211,4485430,6212,4549430
1212,6211,4486240,6212,4550240
1212,6211,4486560,6212,4550560
1212,6211,4486560,6212,4550560
1212,6211,4487560,6212,4551560
1212,6211,4488030,6212,4552030
1212,6211,4488030,6212,4552030
1212,6211,4488840,6212,4552840
1212,6211,4488840,6212,4552840
1212,6211,4489840,6212,4553840
1212,6211,4490840,6212,4554840
1212,6211,4491310,6212,4555310
1212,6211,4491780,6212,4555780
1212,6211,4492780,6212,4556780
1212,6211,4493100,6212,4557100
1212,6211,4494100,6212,4558100
1212,6211,4494910,6212,4558910
1212,6211,4495380,6212,4559380
1212,6211,4496030,6212,4560030
1212,6211,4496500,6212,4560500
1212,6211,4496970,6212,4560970
1212,6211,4497970,6212,4561970
1212,6211,4497970,6212,4561970
1212,6211,4497970,6212,4561970
1212,6211,4498290,6212,4562290
1212,6211,4498760,6212,4562760
1212,6211,4499760,6212,4563760
1212,6211,4500760,6212,4564760
1212,6211,4501350,6212,4565350
1212,6211,4502000,6212,4566000
1212,6211,4503000,6212,4567000
1212,6211,4503810,6212,4567810
1212,6211,4504810,6212,4568810
1212,6211,4505280,6212,4569280
1212,6211,4506280,6212,4570280
1212,6211,4507090,6212,4571090
1212,6211,4508090,6212,4572090
1212,6211,4508900,6212,4572900
1212,6211,4509900,6212,4573900
1212,6211,4510370,6212,4574370
1212,6211,4510840,6212,4574840
1212,6211,4511840,6212,4575840
1212,6211,4512390,6212,4576390
1212,6211,4513390,6212,4577390
1212,6211,4514200,6212,4578200
1212,6211,4515200,6212,4579200
1212,6211,4515750,6212,4579750
1212,6211,4515750,6212,4579750
1212,6211,4515750,6212,4579750
1212,6211,4516220,6212,4580220
1212,6211,4517220,6212,4581220
1212,6211,4517220,6212,4581220
1212,6211,4518030,6212,4582030
1212,6211,4518260,6212,4582260
1212,6211,4519260,6212,4583260
1212,6211,4519910,6212,4583910
1212,6211,4520910,6212,4584910
1212,6211,4521910,6212,4585910
1212,6211,4522560,6212,4586560
1212,6211,4522880,6212,4586880
1212,6211,4523350,6212,4587350
1212,6211,4523670,6212,4587670
1212,6211,4524480,6212,4588480
1212,6211,4525290,6212,4589290
1212,6211,4525610,6212,4589610
1212,6211,4525610,6212,4589610
1212,6211,4526420,6212,4590420
1212,6211,4526890,6212,4590890
1212,6211,4527890,6212,4591890
1212,6211,4528890,6212,4592890
1212,6211,4529350,6212,4593350
1212,6211,4529350,6212,4593350
1212,6211,4530350,6212,4594350
1212,6211,4530820,6212,4594820
1212,6211,4531820,6212,4595820
1212,6211,4532820,6212,4596820
1212,6211,4533140,6212,4597140
1212,6211,4533610,6212,4597610
1212,6211,4534200,6212,4598200
1212,6211,4535200,6212,4599200
1212,6211,4536200,6212,4600200
1212,6211,4537200,6212,4601200
1212,6211,4537670,6212,4601670
1212,6211,4538670,6212,4602670
1212,6211,4539670,6212,4603670
1212,6211,4540670,6212,4604670
1212,6211,4540670,6212,4604670
1212,6211,4541670,6212,4605670
1212,6211,4541670,6212,4605670
1212,6211,4542670,6212,4606670
1212,6211,4543670,6212,4607670
1212,6211,4544670,6212,4608670
1212,6211,4545480,6212,4609480
1212,6211,4546290,6212,4610290
1212,6211,4547290,6212,4611290
1212,6211,4547290,6212,4611290
1212,6211,4547770,6212,4611770
1212,6211,4548770,6212,4612770
1212,6211,4549580,6212,4613580
1212,6211,4549580,6212,4613580
1212,6211,4550130,6212,4614130
1212,6211,4550780,6212,4614780
1212,6211,4550780,6212,4614780
1212,6211,4551780,6212,4615780
1212,6211,4552780,6212,4616780
1212,6211,4553780,6212,4617780
1212,6211,4553780,6212,4617780
1212,6211,4554100,6212,4618100
1212,6211,4554100,6212,4618100
1212,6211,4554420,6212,4618420
1212,6211,4555420,6212,4619420
1212,6211,4556420,6212,4620420
1212,6211,4556890,6212,4620890
1212,6211,4557360,6212,4621360
1212,6211,4558170,6212,4622170
1212,6211,4559170,6212,4623170
1212,6211,4559720,6212,4623720
1212,6211,4560190,6212,4624190
1212,6211,4560660,6212,4624660
1212,6211,4560980,6212,4624980
1212,6211,4561980,6212,4625980
1212,6211,4562980,6212,4626980
1212,6211,4563440,6212,4627440
1212,6211,4564440,6212,4628440
1212,6211,4564910,6212,4628910
1212,6211,4565910,6212,4629910
1212,6211,4566140,6212,4630140
1212,6211,4566610,6212,4630610
1212,6211,4566930,6212,4630930
1212,6211,4567930,6212,4631930
1212,6211,4568930,6212,4632930
1212,6211,4569740,6212,4633740
1212,6211,4570740,6212,4634740
1212,6211,4571060,6212,4635060
1212,6211,4571870,6212,4635870
1212,6211,4572190,6212,4636190
1212,6211,4573190,6212,4637190
1212,6211,4574190,6212,4638190
1212,6211,4575190,6212,4639190
1212,6211,4575190,6212,4639190
1212,6211,4576190,6212,4640190
1212,6211,4577190,6212,4641190
1212,6211,4577650,6212,4641650
1212,6211,4578650,6212,4642650
1212,6211,4579120,6212,4643120
1212,6211,4579590,6212,4643590
1212,6211,4579590,6212,4643590
1212,6211,4580590,6212,4644590
1212,6211,4581240,6212,4645240
1212,6211,4581240,6212,4645240
1212,6211,4581240,6212,4645240
1212,6211,4582050,6212,4646050
1212,6211,4582270,6212,4646270
1212,6211,4583270,6212,4647270
1212,6211,4583590,6212,4647590
1212,6211,4584590,6212,4648590
1212,6211,4585400,6212,4649400
1212,6211,4585400,6212,4649400
1212,6211,4586400,6212,4650400
1212,6211,4586400,6212,4650400
1212,6211,4587210,6212,4651210
1212,6211,4588210,6212,4652210
1212,6211,4588210,6212,4652210
1212,6211,4589020,6212,4653020
1212,6211,4589490,6212,4653490
1212,6211,4590490,6212,4654490
1212,6211,4591300,6212,4655300
1212,6211,4592110,6212,4656110
1212,6211,4593110,6212,4657110
1212,6211,4593110,6212,4657110
1212,6211,4593660,6212,4657660
1212,6211,4594660,6212,4658660
1212,6211,4595250,6212,4659250
1212,6211,4596250,6212,4660250
1212,6211,4597250,6212,4661250
1212,6211,4597800,6212,4661800
1212,6211,4598800,6212,4662800
1212,6211,4599610,6212,4663610
1212,6211,4600610,6212,4664610
1212,6211,4601610,6212,4665610
1212,6211,4601610,6212,4665610
1212,6211,4602080,6212,4666080
1212,6211,4602730,6212,4666730
1212,6211,4603320,6212,4667320
1212,6211,4603790,6212,4667790
1212,6211,4604440,6212,4668440
1212,6211,4605090,6212,4669090
1212,6211,4605090,6212,4669090
1212,6211,4605090,6212,4669090
1212,6211,4605900,6212,4669900
1212,6211,4606900,6212,4670900
1212,6211,4607270,6212,4671270
1212,6211,4608080,6212,4672080
1212,6211,4609080,6212,4673080
1212,6211,4609890,6212,4673890
1212,6211,4609890,6212,4673890
1212,6211,4610890,6212,4674890
1212,6211,4611700,6212,4675700
1212,6211,4612510,6212,4676510
1212,6211,4612510,6212,4676510
1212,6211,4613160,6212,4677160
1212,6211,4613160,6212,4677160
1212,6211,4613480,6212,4677480
1212,6211,4614130,6212,4678130
1212,6211,4614720,6212,4678720
1212,6211,4615720,6212,4679720
1212,6211,4616200,6212,4680200
1212,6211,4616660,6212,4680660
1212,6211,4617470,6212,4681470
1212,6211,4618280,6212,4682280
1212,6211,4618280,6212,4682280
1212,6211,4619280,6212,4683280
1212,6211,4619740,6212,4683740
1212,6211,4620550,6212,4684550
1212,6211,4620550,6212,4684550
1212,6211,4621550,6212,4685550
1212,6211,4621550,6212,4685550
1212,6211,4622360,6212,4686360
1212,6211,4623360,6212,4687360
1213,6212,4624360,6212,4688360
1213,6212,4625170,6212,4689170
1213,6212,4625820,6212,4689820
1213,6212,4626820,6212,4690820
1213,6212,4627820,6212,4691820
1213,6212,4628630,6212,4692630
1213,6212,4629630,6212,4693630
1213,6212,4630220,6212,4694220
1213,6212,4631220,6212,4695220
1213,6212,4631870,6212,4695870
1213,6212,4632340,6212,4696340
1213,6212,4632340,6212,4696340
1213,6212,4632810,6212,4696810
1213,6212,4633810,6212,4697810
1213,6212,4634810,6212,4698810
1213,6212,4634860,6212,4698860
1213,6212,4634860,6212,4706860
1213,6212,4635510,6212,4707510
1213,6212,4636510,6212,4708510
1213,6212,4636980,6212,4708980
1213,6212,4637630,6212,4709630
1213,6212,4638280,6212,4710280
1213,6212,4638510,6212,4710510
1213,6212,4638980,6212,4710980
1213,6212,4639790,6212,4711790
1213,6212,4640260,6212,4712260
1213,6212,4641260,6212,4713260
1213,6212,4641610,6212,4713610
1213,6212,4642420,6212,4714420
1213,6212,4643420,6212,4715420
1213,6212,4644420,6212,4716420
1213,6212,4645070,6212,4717070
1213,6212,4645880,6212,4717880
1213,6212,4646880,6212,4718880
1213,6212,4647880,6212,4719880
1213,6212,4648880,6212,4720880
1213,6212,4649880,6212,4721880
1213,6212,4649880,6212,4721880
1213,6212,4650690,6212,4722690
1213,6212,4651340,6212,4723340
1213,6212,4652150,6212,4724150
1213,6212,4652620,6212,4724620
1213,6212,4652620,6212,4724620
1213,6212,4653620,6212,4725620
1213,6212,4654620,6212,4726620
1213,6212,4654620,6212,4726620
1213,6212,4655620,6212,4727620
1213,6212,4655620,6212,4727620
1213,6212,4655620,6212,4735620
1213,6212,4656620,6212,4736620
1213,6212,4657620,6212,4737620
1213,6212,4658620,6212,4738620
1213,6212,4658940,6212,4738940
1213,6212,4659940,6212,4739940
1213,6212,4660410,6212,4740410
1213,6212,4661220,6212,4741220
1213,6212,4661220,6212,4741220
1213,6212,4662030,6212,4742030
1213,6212,4662500,6212,4742500
1213,6212,4663500,6212,4743500
1213,6212,4663500,6212,4743500
1213,6212,4663660,6212,4743660
1213,6212,4664660,6212,4744660
1213,6212,4665130,6212,4745130
1213,6212,4665780,6212,4745780
1213,6212,4666590,6212,4746590
1213,6212,4667400,6212,4747400
1213,6212,4667400,6212,4747400
1213,6212,4668400,6212,4748400
1213,6212,4668950,6212,4748950
1213,6212,4669950,6212,4749950
1213,6212,4670950,6212,4750950
1213,6212,4671950,6212,4751950
1213,6212,4672420,6212,4752420
1213,6212,4673420,6212,4753420
1213,6212,4673420,6212,4753420
1213,6212,4674420,6212,4754420
1213,6212,4675230,6212,4755230
1213,6212,4675700,6212,4755700
1213,6212,4675700,6212,4755700
1213,6212,4676510,6212,4756510
1213,6212,4677160,6212,4757160
1213,6212,4677530,6212,4757530
1213,6212,4678530,6212,4758530
1213,6212,4679530,6212,4759530
1213,6212,4680530,6212,4760530
1213,6212,4681530,6212,4761530
1213,6212,4681530,6212,4761530
1213,6212,4682530,6212,4762530
1213,6212,4683340,6212,4763340
1213,6212,4683500,6212,4763500
1213,6212,4684150,6212,4764150
1213,6212,4685150,6212,4765150
1213,6212,4686150,6212,4766150
1213,6212,4686470,6212,4766470
1213,6212,4687470,6212,4767470
1213,6212,4687470,6212,4767470
1213,6212,4687940,6212,4767940
1213,6212,4687940,6212,4767940
1213,6212,4687940,6212,4767940
1213,6212,4688410,6212,4768410
1213,6212,4689220,6212,4769220
1213,6212,4689690,6212,4769690
1213,6212,4690690,6212,4770690
1213,6212,4690920,6212,4770920
1213,6212,4691730,6212,4771730
1213,6212,4692730,6212,4772730
1213,6212,4693050,6212,4773050
1213,6212,4694050,6212,4774050
1213,6212,4694860,6212,4774860
1213,6212,4695670,6212,4775670
1213,6212,4696670,6212,4776670
1213,6212,4697140,6212,4777140
1213,6212,4698140,6212,4778140
1213,6212,4698140,6212,4778140
1213,6212,4699140,6212,4779140
1213,6212,4699950,6212,4779950
1213,6212,4700760,6212,4780760
1213,6212,4701760,6212,4781760
1213,6212,4702760,6212,4782760
1213,6212,4703760,6212,4783760
1213,6212,4703760,6212,4791760
1213,6212,4704760,6212,4792760
1213,6212,4705760,6212,4793760
1213,6212,4706760,6212,4794760
1213,6212,4707760,6212,4795760
1213,6212,4707760,6212,4795760
1213,6212,4708350,6212,4796350
1213,6212,4709160,6212,4797160
1213,6212,4710160,6212,4798160
1213,6212,4711160,6212,4799160
1213,6212,4712160,6212,4800160
1213,6212,4712160,6212,4800160
1213,6212,4712970,6212,4800970
1213,6212,4713970,6212,4801970
1213,6212,4714440,6212,4802440
1213,6212,4715440,6212,4803440
1213,6212,4716250,6212,4804250
1213,6212,4717250,6212,4805250
1213,6212,4718250,6212,4806250
1213,6212,4718720,6212,4806720
1213,6212,4719180,6212,4807180
1213,6212,4720180,6212,4808180
1213,6212,4720650,6212,4808650
1213,6212,4720970,6212,4808970
1213,6212,4721440,6212,4809440
1213,6212,4721440,6212,4809440
1213,6212,4721910,6212,4809910
1213,6212,4722380,6212,4810380
1213,6212,4723380,6212,4811380
1213,6212,4724380,6212,4812380
1213,6212,4725190,6212,4813190
1213,6212,4726000,6212,4814000
1213,6212,4726810,6212,4814810
1213,6212,4726810,6212,4814810
1213,6212,4727810,6212,4815810
1213,6212,4728030,6212,4816030
1213,6212,4728350,6212,4816350
1213,6212,4729350,6212,4817350
1213,6212,4730350,6212,4818350
1213,6212,4731000,6212,4819000
1213,6212,4731590,6212,4819590
1213,6212,4731910,6212,4819910
1213,6212,4732910,6212,4820910
1213,6212,4733910,6212,4821910
1213,6212,4733910,6212,4821910
1213,6212,4734910,6212,4822910
1213,6212,4735910,6212,4823910
1213,6212,4736910,6212,4824910
1213,6212,4737910,6212,4825910
1213,6212,4738910,6212,4826910
1213,6212,4738910,6212,4826910
1213,6212,4738910,6212,4826910
1213,6212,4739380,6212,4827380
1213,6212,4740380,6212,4828380
1213,6212,4740850,6212,4828850
1213,6212,4740850,6212,4828850
1213,6212,4741850,6212,4829850
1213,6212,4742330,6212,4830330
1213,6212,4742330,6212,4830330
1213,6212,4743330,6212,4831330
1213,6212,4743650,6212,4831650
1213,6212,4744650,6212,4832650
1213,6212,4744970,6212,4832970
1213,6212,4745970,6212,4833970
1213,6212,4746970,6212,4834970
1213,6212,4747780,6212,4835780
1213,6212,4747780,6212,4835780
1213,6212,4748590,6212,4836590
1213,6212,4748820,6212,4836820
1213,6212,4748820,6212,4836820
1213,6212,4749820,6212,4837820
1213,6212,4750820,6212,4838820
1213,6212,4751820,6212,4839820
1213,6212,4752630,6212,4840630
1213,6212,4753100,6212,4841100
1213,6212,4754100,6212,4842100
1213,6212,4754450,6212,4842450
1213,6212,4755450,6212,4843450
1213,6212,4755920,6212,4843920
1213,6212,4756920,6212,4844920
1213,6212,4757730,6212,4845730
1213,6212,4758380,6212,4846380
1213,6212,4759380,6212,4847380
1213,6212,4759430,6212,4847430
1213,6212,4759750,6212,4847750
1213,6212,4760750,6212,4848750
1213,6212,4761750,6212,4849750
1213,6212,4762300,6212,4850300
1213,6212,4762770,6212,4850770
1213,6212,4763240,6212,4851240
1213,6212,4764240,6212,4852240
1213,6212,4765240,6212,4853240
1213,6212,4766240,6212,4854240
1213,6212,4766710,6212,4854710
1213,6212,4767710,6212,4855710
1213,6212,4768710,6212,4856710
1213,6212,4768710,6212,4856710
1213,6212,4769710,6212,4857710
1213,6212,4770360,6212,4858360
1213,6212,4771170,6212,4859170
1213,6212,4771170,6212,4859170
1213,6212,4771440,6212,4859440
1213,6212,4771760,6212,4859760
1213,6212,4772760,6212,4860760
1213,6212,4773230,6212,4861230
1213,6212,4774230,6212,4862230
1213,6212,4774700,6212,4862700
1213,6212,4775700,6212,4863700
1213,6212,4776170,6212,4864170
1213,6212,4777170,6212,4865170
1213,6212,4778170,6212,4866170
1213,6212,4778630,6212,4866630
1213,6212,4778630,6212,4866630
1213,6212,4779630,6212,4867630
1213,6212,4779630,6212,4867630
1213,6212,4780440,6212,4868440
1213,6212,4781440,6212,4869440
1213,6212,4781910,6212,4869910
1213,6212,4782230,6212,4870230
1213,6212,4783040,6212,4871040
1213,6212,4783410,6212,4871410
1213,6212,4783410,6212,4871410
1213,6212,4784410,6212,4872410
