ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e2fd-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1581682.1,26.84,1.26,209449.93,3.55
1581426.36,26.84,1.26,209406.16,3.55
1581093.0,26.83,1.26,209290.76,3.55
1582151.17,26.85,1.28,210032.98,3.56
1582084.29,26.85,1.28,210122.11,3.57
1582084.29,26.85,1.28,210078.34,3.57
1582273.74,26.86,1.28,210073.65,3.57
1582065.47,26.86,1.29,209017.07,3.55
1581809.73,26.86,1.29,209030.66,3.55
1581809.73,26.86,1.29,209030.66,3.55
1581999.19,26.86,1.29,209298.13,3.55
1581743.45,26.87,1.29,209292.95,3.55
1581941.3,26.87,1.3,209534.93,3.56
1581685.56,26.87,1.3,209491.16,3.56
1581875.01,26.88,1.3,209486.47,3.56
1581875.01,26.88,1.3,209482.01,3.56
1581819.05,26.88,1.31,208963.06,3.55
1581267.46,26.87,1.3,208361.26,3.54
1581553.81,26.88,1.31,208353.86,3.54
1581627.68,26.88,1.31,208354.83,3.54
1581627.68,26.88,1.31,208432.01,3.54
1581914.03,26.89,1.32,208503.63,3.54
1581658.29,26.89,1.32,208498.46,3.54
1581658.29,26.89,1.32,208456.58,3.54
1581430.63,26.89,1.32,208353.25,3.54
1581558.94,26.9,1.32,208345.85,3.54
1581845.3,26.9,1.33,208343.33,3.54
1581589.56,26.9,1.33,208356.92,3.54
1581333.82,26.9,1.33,208349.52,3.54
1581333.82,26.9,1.33,208346.99,3.54
1581649.72,26.91,1.34,208382.5,3.55
1582015.79,26.92,1.34,208375.11,3.55
1582657.49,26.93,1.35,209082.89,3.56
1583157.5,26.94,1.36,209058.67,3.56
1583157.5,26.94,1.36,209135.85,3.56
1583157.5,26.94,1.36,209200.26,3.56
1583312.05,26.95,1.37,208875.62,3.55
1583056.31,26.95,1.37,208873.1,3.56
1582663.16,26.94,1.37,208177.88,3.54
1582407.42,26.94,1.37,208134.11,3.54
1582033.83,26.94,1.37,208241.57,3.55
1581778.09,26.94,1.37,208293.91,3.55
1581778.09,26.94,1.37,208250.14,3.55
1581967.54,26.94,1.37,208245.46,3.55
1581967.54,26.94,1.37,208245.46,3.55
1580944.59,26.95,1.37,208242.53,3.55
1580944.59,26.95,1.37,208242.53,3.55
1581470.0,26.96,1.38,208125.05,3.55
1581214.26,26.96,1.38,208117.66,3.55
1580958.52,26.96,1.38,208114.72,3.55
1580702.78,26.96,1.38,208107.33,3.55
1580447.04,26.96,1.38,208107.33,3.55
1580614.64,26.97,1.39,207755.98,3.54
1580930.54,26.97,1.4,208516.07,3.56
1580930.54,26.97,1.4,208472.3,3.56
1580930.54,26.97,1.4,208470.08,3.56
1580674.8,26.97,1.4,208470.08,3.56
1580419.06,26.97,1.4,208462.68,3.56
1580777.16,26.98,1.4,208462.68,3.56
1580521.42,26.98,1.41,208418.91,3.56
1580265.68,26.98,1.41,208375.14,3.56
1579754.2,26.98,1.41,208331.37,3.56
1579754.2,26.98,1.41,208326.91,3.56
1579831.75,26.98,1.41,208777.53,3.57
1579576.01,26.98,1.41,208711.31,3.57
1579576.01,26.98,1.41,208711.31,3.57
1579320.27,26.98,1.41,208706.49,3.57
1579253.39,26.99,1.41,208795.61,3.57
1578997.65,26.99,1.41,208790.79,3.57
1578741.91,26.99,1.41,208790.65,3.57
1578497.09,26.99,1.41,208015.82,3.56
1578638.28,26.99,1.42,207638.06,3.55
1578924.63,27.0,1.43,207649.63,3.55
1578924.63,27.0,1.43,207645.12,3.55
1578668.89,27.0,1.43,207642.24,3.55
1578858.34,27.01,1.43,208063.73,3.56
1578932.2,27.01,1.44,208061.45,3.56
1579121.66,27.02,1.44,208056.77,3.56
1578865.92,27.02,1.44,208056.77,3.56
1579055.37,27.02,1.45,208052.09,3.56
1578799.63,27.02,1.45,208153.22,3.56
1578873.49,27.03,1.45,208153.22,3.56
1579062.95,27.03,1.46,208239.15,3.56
1579421.04,27.04,1.46,208231.75,3.56
1579165.31,27.04,1.47,208228.82,3.57
1578909.57,27.04,1.47,208186.64,3.57
1578653.83,27.04,1.47,208142.87,3.57
1578653.83,27.04,1.47,208220.06,3.57
1578653.83,27.04,1.47,208216.72,3.57
1578653.83,27.04,1.47,208083.83,3.56
1578398.09,27.04,1.47,208097.42,3.56
1578142.35,27.04,1.47,208095.08,3.57
1576096.44,27.04,1.47,208087.69,3.57
1576454.54,27.05,1.48,209008.55,3.59
1576454.54,27.05,1.48,209236.02,3.59
1576387.66,27.05,1.48,209325.14,3.59
1576577.11,27.06,1.48,209280.39,3.59
1576321.37,27.06,1.48,209293.98,3.59
1576321.37,27.06,1.48,209293.98,3.59
1576321.37,27.06,1.48,209289.51,3.59
1576065.63,27.06,1.48,209286.63,3.59
1575809.89,27.06,1.48,209242.86,3.59
1575809.89,27.06,1.48,209199.09,3.59
1575554.15,27.06,1.48,209155.32,3.59
1575298.41,27.06,1.48,209111.55,3.59
1575042.68,27.06,1.48,209104.15,3.59
1575042.68,27.06,1.48,209099.68,3.59
1574975.79,27.06,1.49,209188.8,3.59
1574720.05,27.06,1.49,209145.03,3.59
1574464.32,27.06,1.49,209145.03,3.59
1574208.58,27.06,1.49,209087.67,3.59
1574577.6,27.07,1.5,208734.84,3.59
1574510.71,27.07,1.5,208801.65,3.59
1574254.98,27.07,1.5,208809.57,3.59
1574541.33,27.08,1.5,208809.57,3.59
1574804.46,27.09,1.51,208832.72,3.59
1574548.72,27.09,1.51,208769.88,3.59
1574548.72,27.09,1.51,208765.41,3.59
1574292.98,27.09,1.51,208760.54,3.59
1574292.98,27.09,1.51,208703.17,3.59
1574292.98,27.09,1.51,208703.17,3.59
1574608.88,27.09,1.52,208659.4,3.59
1574608.88,27.09,1.52,208654.94,3.59
1574353.14,27.09,1.52,208650.06,3.59
1574427.0,27.1,1.52,208671.74,3.59
1574360.12,27.1,1.53,208669.02,3.59
1574549.57,27.1,1.53,208664.34,3.59
1574549.57,27.1,1.53,208741.53,3.59
1574293.83,27.1,1.53,208734.13,3.59
1574422.15,27.11,1.54,208856.32,3.6
1574355.26,27.11,1.54,208854.1,3.6
1574099.52,27.11,1.54,208852.51,3.6
1573843.79,27.11,1.54,208860.43,3.6
1573588.05,27.11,1.54,208855.56,3.6
1573332.31,27.11,1.54,208855.56,3.6
1573120.51,27.11,1.54,208543.69,3.59
1572914.18,27.11,1.54,208142.43,3.59
1572658.44,27.11,1.54,208137.55,3.59
1572847.89,27.12,1.55,208132.87,3.59
1573037.34,27.12,1.55,208132.74,3.59
1572781.6,27.12,1.55,208125.34,3.59
1572781.6,27.12,1.55,208081.57,3.59
1572971.06,27.13,1.56,208076.89,3.59
1570925.14,27.13,1.56,208076.89,3.59
1570999.01,27.14,1.56,208076.89,3.59
1570743.27,27.14,1.56,208084.81,3.59
1570487.53,27.14,1.56,208079.94,3.6
1570231.79,27.14,1.56,208079.71,3.6
1570305.66,27.14,1.57,208079.71,3.6
1570592.01,27.15,1.57,207790.44,3.59
1570592.01,27.15,1.57,207790.44,3.59
1570336.27,27.15,1.57,207783.05,3.59
1570336.27,27.15,1.57,207778.58,3.59
1571394.44,27.17,1.59,208520.8,3.61
1571680.79,27.17,1.6,208513.4,3.61
1569634.88,27.18,1.6,208506.0,3.61
1569992.98,27.18,1.61,208498.6,3.61
1569737.24,27.18,1.61,208493.78,3.61
1569926.69,27.19,1.61,208489.1,3.61
1569859.81,27.19,1.62,208486.82,3.61
1569604.07,27.19,1.62,208379.72,3.61
1569348.33,27.19,1.62,208327.69,3.61
1569092.59,27.19,1.62,208320.29,3.61
1568836.85,27.19,1.62,208283.27,3.61
1569026.3,27.2,1.62,208369.2,3.61
1568770.56,27.2,1.62,208369.2,3.61
1568514.83,27.2,1.62,208364.32,3.61
1568259.09,27.2,1.62,208361.8,3.61
1568259.09,27.2,1.62,208361.8,3.61
1568003.35,27.2,1.63,208361.8,3.61
1567947.39,27.2,1.63,207842.85,3.61
1567691.65,27.2,1.63,207850.77,3.61
1567819.96,27.21,1.63,207807.0,3.61
1567564.22,27.21,1.63,207820.6,3.61
1567850.57,27.21,1.64,207892.22,3.61
1567850.57,27.21,1.64,207887.71,3.61
1568136.92,27.22,1.65,208405.23,3.62
1567881.18,27.22,1.65,208400.4,3.62
1567625.45,27.22,1.65,208413.99,3.62
1567625.45,27.22,1.65,208370.22,3.62
1567625.45,27.22,1.65,208337.67,3.62
1567113.97,27.22,1.65,208293.9,3.62
1567656.85,27.23,1.66,208372.2,3.62
1568199.72,27.24,1.67,208450.49,3.62
1569376.12,27.27,1.69,209343.14,3.64
1569565.57,27.27,1.7,209338.45,3.64
1569565.57,27.27,1.7,209415.64,3.64
1569309.83,27.27,1.7,209408.24,3.64
1569499.29,27.28,1.7,209480.59,3.64
1569688.74,27.28,1.71,209552.94,3.64
1569688.74,27.28,1.71,209552.5,3.64
1569688.74,27.28,1.71,209547.99,3.64
1569433.0,27.28,1.71,209545.46,3.64
1569433.0,27.28,1.71,209542.58,3.64
1569433.0,27.28,1.71,209498.81,3.64
1569791.1,27.29,1.72,209498.81,3.64
1570338.35,27.3,1.73,209953.94,3.65
1570082.61,27.3,1.73,209910.17,3.65
1571140.77,27.32,1.75,210652.4,3.66
1570885.04,27.32,1.75,210652.4,3.66
1570885.04,27.32,1.75,210608.63,3.66
1571074.49,27.33,1.75,210608.63,3.66
1571074.49,27.33,1.75,210601.23,3.66
1571401.31,27.34,1.76,210048.12,3.65
1571145.57,27.34,1.76,210117.71,3.66
1571145.57,27.34,1.76,210194.9,3.66
1570889.83,27.34,1.76,210194.9,3.66
1571079.28,27.34,1.77,210190.21,3.66
1570823.54,27.34,1.77,210190.21,3.66
1570567.8,27.34,1.77,210190.21,3.66
1570312.06,27.34,1.77,210613.71,3.67
1570056.33,27.34,1.77,210627.3,3.67
1570130.19,27.35,1.77,211144.25,3.68
1570130.19,27.35,1.77,211141.37,3.68
1571543.16,27.37,1.8,212035.39,3.69
1571287.42,27.37,1.8,212205.96,3.7
1571031.68,27.37,1.8,212201.08,3.7
1572444.65,27.4,1.82,213095.11,3.71
1572444.65,27.4,1.82,213051.34,3.71
1572188.91,27.4,1.82,213051.34,3.71
1571933.18,27.4,1.82,213054.64,3.71
1571866.29,27.4,1.83,213158.21,3.72
1571610.55,27.4,1.83,213691.39,3.73
1571354.82,27.4,1.83,213647.62,3.73
1571354.82,27.4,1.83,213644.29,3.73
1571099.08,27.4,1.83,213636.89,3.73
1570843.34,27.4,1.83,213634.36,3.73
1571386.22,27.41,1.84,213712.66,3.73
1571130.48,27.41,1.84,214229.69,3.74
1570874.74,27.41,1.84,214185.92,3.74
1570619.0,27.41,1.84,214181.1,3.74
1570363.26,27.41,1.84,214181.1,3.74
1570363.26,27.41,1.84,214207.76,3.74
1570296.38,27.42,1.84,214207.76,3.74
1570296.38,27.42,1.84,214684.37,3.75
1570040.64,27.42,1.84,214626.82,3.75
1570356.54,27.42,1.85,214619.42,3.75
1570100.8,27.42,1.85,214619.42,3.75
1569845.06,27.42,1.85,214614.55,3.75
1570034.51,27.43,1.86,214700.48,3.75
1569778.77,27.43,1.86,214700.48,3.75
1569523.04,27.43,1.86,214622.67,3.75
1569267.3,27.43,1.86,214570.98,3.75
1569456.75,27.44,1.86,214570.98,3.75
1569743.1,27.44,1.87,214591.95,3.75
1569487.36,27.44,1.87,214544.39,3.75
1569773.71,27.45,1.88,214855.22,3.76
1569517.97,27.45,1.88,214852.94,3.76
1569517.97,27.45,1.88,214848.42,3.76
1569262.24,27.45,1.88,214803.69,3.76
1569034.58,27.45,1.88,214641.83,3.76
1569034.58,27.45,1.88,214641.83,3.76
1569034.58,27.45,1.88,214641.83,3.76
1568561.63,27.45,1.87,214068.81,3.75
1568751.09,27.45,1.88,214064.13,3.75
1568751.09,27.45,1.88,214064.13,3.75
1568495.35,27.45,1.88,214059.26,3.75
1568239.61,27.45,1.88,214139.49,3.75
1567983.87,27.45,1.88,214095.72,3.75
1568112.18,27.46,1.88,214051.95,3.75
1568301.63,27.46,1.89,214472.95,3.76
1568045.89,27.46,1.89,214478.28,3.76
1568206.61,27.47,1.9,214571.14,3.76
1568206.61,27.47,1.9,214654.04,3.76
1568492.97,27.48,1.9,214742.13,3.76
1568237.23,27.48,1.9,214736.95,3.76
1568426.68,27.48,1.91,214734.02,3.76
1568359.8,27.48,1.91,214913.21,3.77
1568104.06,27.48,1.91,214913.21,3.77
1567848.32,27.49,1.91,215093.16,3.77
1567592.58,27.49,1.91,215045.6,3.77
1567336.84,27.49,1.91,215045.6,3.77
1567081.1,27.49,1.91,215043.27,3.77
1566825.36,27.49,1.91,214928.83,3.77
1566569.63,27.49,1.91,214928.83,3.77
1566313.89,27.49,1.91,214910.23,3.77
1566468.44,27.49,1.92,214596.06,3.77
1566826.54,27.5,1.93,214653.54,3.77
1566759.66,27.51,1.93,214653.31,3.77
1566759.66,27.51,1.93,214653.31,3.77
1566692.78,27.51,1.93,214651.09,3.77
1566692.78,27.51,1.93,214651.09,3.77
1566766.64,27.51,1.94,214672.77,3.77
1566766.64,27.51,1.94,217596.79,3.82
1567194.2,27.52,1.95,218148.29,3.83
1567719.61,27.53,1.96,218030.82,3.83
1567463.87,27.53,1.96,218025.95,3.83
1567653.33,27.54,1.96,218092.12,3.83
1567819.11,27.54,1.97,218127.95,3.83
1567563.37,27.54,1.97,218127.95,3.83
1567307.63,27.54,1.97,218084.18,3.83
1567497.08,27.55,1.98,218156.54,3.83
1567241.34,27.55,1.98,218154.01,3.83
1567241.34,27.55,1.98,218150.68,3.83
1566985.6,27.55,1.98,218150.68,3.84
1566985.6,27.55,1.98,218106.91,3.83
1566985.6,27.55,1.98,218106.91,3.83
1567362.59,27.56,1.98,217529.74,3.82
1567528.37,27.56,1.99,217522.34,3.82
1567272.63,27.56,1.99,217520.74,3.83
1567272.63,27.56,1.99,217655.71,3.83
1567462.08,27.57,2.0,217655.71,3.83
1567462.08,27.57,2.0,217651.24,3.83
1567462.08,27.57,2.0,217651.24,3.83
1567395.2,27.57,2.0,217648.71,3.83
1567139.46,27.57,2.0,217643.76,3.83
1567083.5,27.57,2.0,217124.81,3.82
1566827.76,27.58,2.0,217124.81,3.82
1566827.76,27.58,2.0,217120.3,3.82
1567017.22,27.58,2.01,217120.3,3.82
1567206.67,27.59,2.01,217115.62,3.82
1567139.78,27.59,2.02,217115.62,3.82
1567213.65,27.59,2.02,217108.22,3.82
1567500.0,27.6,2.03,217027.99,3.82
1567244.26,27.6,2.03,217077.88,3.82
1567244.26,27.6,2.03,217077.88,3.82
1566988.52,27.6,2.03,217125.7,3.82
1566732.78,27.6,2.03,217125.7,3.83
1566898.56,27.61,2.03,217123.17,3.83
1566898.56,27.61,2.03,217120.29,3.83
1566642.82,27.61,2.03,217128.21,3.83
1566387.08,27.61,2.03,217125.33,3.83
1566673.44,27.61,2.04,217217.36,3.83
1567039.51,27.62,2.05,217173.59,3.83
1566783.77,27.62,2.05,217170.66,3.83
1566528.03,27.62,2.05,217170.66,3.83
1566272.29,27.62,2.05,217170.66,3.83
1566272.29,27.62,2.05,217170.66,3.83
1566016.55,27.62,2.05,217118.97,3.83
1565949.67,27.63,2.05,217116.04,3.83
1566139.12,27.63,2.06,217403.8,3.84
1566139.12,27.63,2.06,217360.03,3.83
1565883.38,27.63,2.06,217316.26,3.83
1565627.64,27.63,2.06,217311.08,3.84
1565817.1,27.64,2.06,217306.4,3.84
1566103.45,27.64,2.07,217299.0,3.84
1565847.71,27.65,2.07,217291.6,3.84
1565847.71,27.65,2.07,217284.34,3.84
1565847.71,27.65,2.07,217931.1,3.85
1565591.97,27.65,2.07,217928.57,3.85
1565789.82,27.65,2.08,217965.6,3.85
1565534.08,27.65,2.08,218575.08,3.86
1565534.08,27.65,2.08,218570.61,3.86
1566053.25,27.67,2.09,219024.18,3.87
1565986.37,27.67,2.09,218982.56,3.87
1565986.37,27.67,2.09,219002.05,3.87
1565986.37,27.67,2.09,218994.79,3.87
1565730.63,27.67,2.09,218994.79,3.87
1565474.89,27.67,2.1,219402.52,3.88
1565664.34,27.67,2.1,219402.52,3.88
1565408.6,27.68,2.1,219436.18,3.88
1565152.86,27.68,2.1,219536.84,3.88
1564897.13,27.68,2.1,219592.79,3.88
1564641.39,27.68,2.1,219592.79,3.88
1564385.65,27.68,2.1,219587.96,3.88
1564318.77,27.68,2.11,219735.6,3.89
1564063.03,27.68,2.11,219733.03,3.89
1563807.29,27.68,2.11,219733.03,3.89
1564317.75,27.69,2.12,220160.52,3.9
1564062.01,27.69,2.12,220116.75,3.9
1563806.28,27.69,2.12,220111.57,3.9
1563739.39,27.69,2.12,220109.05,3.9
1563672.51,27.7,2.12,220106.16,3.9
1563861.96,27.7,2.13,220101.48,3.9
1563861.96,27.7,2.13,220252.81,3.9
1563606.22,27.7,2.13,220247.98,3.9
1563350.49,27.7,2.13,220255.91,3.9
1563094.75,27.7,2.13,220198.55,3.9
1563094.75,27.7,2.13,220154.78,3.9
1562839.01,27.7,2.13,220130.2,3.9
1563028.46,27.71,2.13,220184.22,3.9
1563217.91,27.71,2.14,220270.15,3.91
1562962.17,27.71,2.14,220226.38,3.91
1562706.43,27.71,2.14,220182.61,3.9
1562706.43,27.71,2.14,220125.25,3.9
1562895.89,27.72,2.15,220457.73,3.91
1562640.15,27.72,2.15,220471.32,3.91
1562573.26,27.72,2.15,220471.32,3.91
1562317.53,27.72,2.15,220427.55,3.91
1562317.53,27.72,2.15,220424.83,3.91
1562061.79,27.72,2.15,220381.06,3.91
1562061.79,27.72,2.15,220380.93,3.91
1561806.05,27.72,2.15,220337.16,3.91
1561806.05,27.72,2.15,220293.39,3.91
1561995.5,27.73,2.16,220365.74,3.91
1561750.68,27.73,2.16,219654.35,3.9
1561683.8,27.73,2.16,219654.35,3.9
1561428.06,27.73,2.16,219651.46,3.9
1561569.25,27.74,2.17,219273.71,3.9
1561569.25,27.74,2.17,219273.71,3.9
1561502.36,27.74,2.17,219273.71,3.9
1561435.48,27.75,2.17,219362.83,3.9
1561624.93,27.75,2.18,219263.34,3.9
1561624.93,27.75,2.18,219260.63,3.9
1561369.2,27.75,2.18,219258.29,3.9
1561369.2,27.75,2.18,219258.29,3.9
1561631.63,27.76,2.19,219261.84,3.9
1561375.89,27.76,2.19,219589.84,3.9
1561375.89,27.76,2.19,219585.33,3.9
1561120.15,27.76,2.19,219577.93,3.9
1561274.71,27.77,2.19,219253.29,3.9
1560943.12,27.77,2.19,218881.96,3.89
1561229.48,27.77,2.2,219399.82,3.9
1560973.74,27.77,2.2,219480.87,3.9
1561499.15,27.78,2.21,219363.4,3.9
1561243.41,27.78,2.21,219356.0,3.9
1561432.86,27.79,2.22,219356.0,3.9
1561432.86,27.79,2.22,219226.3,3.9
1561719.21,27.8,2.22,219297.92,3.9
1561463.47,27.8,2.22,219139.06,3.9
1561207.74,27.8,2.22,219152.65,3.9
1561140.85,27.8,2.23,219147.54,3.9
1560885.11,27.8,2.23,219144.65,3.9
1561039.67,27.81,2.23,218830.48,3.9
1561039.67,27.81,2.23,220475.04,3.93
1561113.54,27.81,2.24,220467.64,3.93
1561471.63,27.82,2.25,220460.25,3.93
1561661.09,27.83,2.25,220727.72,3.93
1561661.09,27.83,2.25,220727.72,3.93
1561405.35,27.83,2.25,220724.79,3.93
1561594.8,27.83,2.26,220720.11,3.93
1561339.06,27.83,2.26,220457.62,3.93
1561083.32,27.83,2.26,220630.83,3.93
1561272.77,27.84,2.26,220716.76,3.94
1561272.77,27.84,2.26,220716.76,3.94
1561205.89,27.84,2.27,220805.88,3.94
1561205.89,27.84,2.27,220672.99,3.94
1561243.33,27.84,2.27,221454.5,3.95
1560987.59,27.84,2.27,221410.73,3.95
1560920.71,27.85,2.27,221410.73,3.95
1560664.97,27.85,2.27,221408.45,3.95
1560409.23,27.85,2.27,221364.68,3.95
1560153.5,27.85,2.27,221359.81,3.95
1559897.76,27.85,2.27,221316.04,3.95
1559830.87,27.85,2.28,221310.92,3.95
1559763.99,27.85,2.28,221400.04,3.95
1559508.25,27.85,2.28,221400.04,3.95
1559508.25,27.85,2.28,221400.04,3.95
1559252.52,27.85,2.28,221397.71,3.95
1558996.78,27.85,2.28,221442.69,3.96
1558929.89,27.86,2.28,221437.58,3.96
1558674.16,27.86,2.28,221432.7,3.96
1558607.27,27.86,2.29,221430.51,3.96
1558351.53,27.86,2.29,221431.38,3.96
1558351.53,27.86,2.29,221387.61,3.96
1558637.89,27.87,2.29,221380.21,3.96
1558827.34,27.87,2.3,221386.0,3.96
1559185.44,27.88,2.31,221383.43,3.96
1558929.7,27.88,2.31,221378.55,3.96
1558862.82,27.88,2.31,221467.68,3.96
1558607.08,27.88,2.31,221040.67,3.95
1558540.2,27.89,2.31,221035.55,3.95
1558540.2,27.89,2.31,220983.85,3.95
1558067.25,27.88,2.31,220410.84,3.94
1558592.66,27.89,2.32,220293.37,3.94
1558336.92,27.89,2.32,220293.37,3.94
1558081.18,27.9,2.32,220288.49,3.94
1558081.18,27.9,2.32,220286.21,3.94
1557352.97,27.89,2.31,219558.0,3.93
1557286.09,27.89,2.32,219292.84,3.93
1557475.54,27.9,2.32,219416.42,3.93
1557219.8,27.9,2.32,219413.85,3.93
1557585.87,27.9,2.33,219406.45,3.93
1557330.13,27.9,2.33,219401.58,3.93
1557074.39,27.9,2.33,219764.57,3.94
1556818.66,27.9,2.33,220911.98,3.96
1556818.66,27.9,2.33,220779.09,3.96
1556562.92,27.91,2.33,220792.68,3.96
1556307.18,27.91,2.33,220792.68,3.96
1556240.3,27.91,2.33,220792.68,3.96
1556119.72,27.91,2.33,221032.93,3.96
1555863.98,27.91,2.33,219482.13,3.94
1555863.98,27.91,2.33,219477.66,3.94
1555797.1,27.91,2.34,219494.34,3.94
1555978.15,27.92,2.34,219494.5,3.94
1556167.61,27.92,2.35,219489.82,3.94
1556167.61,27.92,2.35,219489.82,3.94
1555911.87,27.92,2.35,219488.38,3.94
1555844.98,27.93,2.35,219488.38,3.94
1555589.25,27.93,2.35,219488.38,3.94
1555589.25,27.93,2.35,219522.83,3.94
1555589.25,27.93,2.35,219519.49,3.94
1555333.51,27.93,2.35,219519.49,3.94
1555560.16,27.93,2.36,220722.56,3.96
1555846.51,27.94,2.36,220386.28,3.96
1555779.63,27.94,2.37,220386.28,3.96
1555523.89,27.94,2.37,220633.48,3.96
1555296.23,27.94,2.37,220507.51,3.96
1555314.96,27.94,2.37,220765.15,3.97
1555480.73,27.95,2.37,220757.76,3.97
1555480.73,27.95,2.37,220834.94,3.97
1555225.0,27.95,2.37,220941.32,3.97
1555414.45,27.95,2.38,221013.67,3.97
1555347.57,27.96,2.38,221008.56,3.97
1555347.57,27.96,2.38,220956.86,3.97
1555280.68,27.96,2.39,221024.63,3.97
1555024.94,27.96,2.39,220980.86,3.97
1555311.3,27.97,2.39,220980.86,3.97
1555500.75,27.97,2.4,220976.18,3.97
1555433.87,27.98,2.4,220933.87,3.97
1555507.73,27.98,2.41,220955.54,3.97
1555251.99,27.98,2.41,220952.66,3.98
1555185.11,27.98,2.41,221131.87,3.98
1555185.11,27.98,2.41,221215.83,3.98
1554929.37,27.98,2.41,221210.96,3.98
1554929.37,27.98,2.41,221288.14,3.98
1554862.49,27.99,2.41,221283.02,3.98
1554606.75,27.99,2.41,221283.02,3.98
1554606.75,27.99,2.41,221317.52,3.98
1554351.01,27.99,2.41,221315.3,3.98
1554284.13,27.99,2.42,221404.43,3.99
1554217.25,27.99,2.42,221402.21,3.99
1553961.51,27.99,2.42,221409.58,3.99
1553705.77,27.99,2.42,221409.58,3.99
1553450.03,27.99,2.42,221404.71,3.99
1553450.03,27.99,2.42,221404.71,3.99
1553383.15,28.0,2.42,221399.59,3.99
1553383.15,28.0,2.42,221355.82,3.99
1553572.6,28.0,2.43,221352.93,3.99
1553316.86,28.0,2.43,221348.06,3.99
1553061.12,28.0,2.43,221600.85,4.0
1553189.43,28.01,2.44,221598.63,4.0
1553475.78,28.02,2.44,221554.86,4.0
1553220.04,28.02,2.44,221549.99,4.0
1552964.31,28.02,2.44,221506.22,4.0
1552964.31,28.02,2.44,221506.22,4.0
1553322.4,28.02,2.45,221515.36,4.0
1553511.86,28.03,2.46,221600.49,4.0
1553511.86,28.03,2.46,221595.98,4.0
1553256.12,28.03,2.46,221595.98,4.0
1553000.38,28.03,2.46,221590.8,4.0
1552933.5,28.03,2.46,221585.68,4.0
1553684.4,28.05,2.47,221995.32,4.01
1553428.66,28.05,2.48,221992.6,4.01
1553172.92,28.05,2.48,221992.6,4.01
1552917.19,28.05,2.48,221992.6,4.01
1552531.99,28.05,2.47,221742.95,4.01
1552660.31,28.05,2.48,221742.95,4.01
1552849.76,28.06,2.48,221742.95,4.01
1553039.21,28.06,2.49,221738.27,4.01
1552783.47,28.06,2.49,221733.4,4.01
1552716.59,28.07,2.49,221728.28,4.01
1552906.04,28.07,2.5,221800.63,4.01
1553103.89,28.08,2.5,221806.62,4.01
1553037.01,28.08,2.51,221770.32,4.01
1552781.27,28.08,2.51,221767.39,4.01
1552525.53,28.08,2.51,221770.59,4.01
1552714.98,28.09,2.51,221765.9,4.01
1552714.98,28.09,2.51,221763.19,4.01
1552672.54,28.09,2.51,221844.69,4.01
1552672.54,28.09,2.51,222390.6,4.02
1552672.54,28.09,2.51,222425.05,4.02
1552416.8,28.09,2.52,222977.73,4.03
1552161.07,28.09,2.52,222975.01,4.04
1551905.33,28.09,2.52,222970.19,4.04
1551163.74,28.08,2.51,222178.38,4.02
1551096.86,28.08,2.51,222245.19,4.02
1551096.86,28.08,2.51,222201.42,4.02
1550841.12,28.09,2.51,222201.42,4.02
1550841.12,28.09,2.51,222201.42,4.02
1550585.38,28.09,2.51,222199.83,4.02
1550925.93,28.09,2.52,225838.07,4.09
1550670.2,28.09,2.52,225845.99,4.09
1550356.88,28.09,2.52,225326.18,4.08
1550101.14,28.09,2.52,225708.06,4.09
1549845.4,28.09,2.52,225707.84,4.09
1549589.66,28.1,2.52,225702.96,4.09
1549333.92,28.1,2.52,226226.05,4.1
1549078.18,28.1,2.52,226182.28,4.1
1548822.44,28.1,2.52,226182.28,4.1
1548822.44,28.1,2.52,226177.82,4.1
1548566.7,28.1,2.52,226176.22,4.1
1548310.97,28.1,2.52,226381.5,4.11
1548500.42,28.1,2.53,226307.25,4.11
1548500.42,28.1,2.53,226174.36,4.1
1548433.53,28.11,2.53,225982.08,4.1
1548366.65,28.11,2.54,225982.08,4.1
1548494.96,28.11,2.54,225938.31,4.1
1548239.22,28.12,2.54,226117.63,4.11
1547983.49,28.12,2.54,226110.23,4.11
1548172.94,28.12,2.55,226533.17,4.11
1548030.18,28.12,2.55,226755.52,4.12
1547774.44,28.12,2.55,226769.12,4.12
1547940.22,28.13,2.55,227225.32,4.13
1547940.22,28.13,2.55,227270.77,4.13
1547873.34,28.13,2.56,227265.65,4.13
1547617.6,28.13,2.56,227263.12,4.13
1549564.45,28.17,2.6,227332.82,4.13
1549753.9,28.18,2.6,227328.14,4.13
1549498.16,28.18,2.6,227385.55,4.13
