ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
720,2268,2052000,6212,2111360
720,2268,2052470,6212,2111830
720,2268,2052700,6212,2112060
720,2268,2053700,6212,2113060
720,2268,2054700,6212,2114060
720,2268,2055700,6212,2115060
720,2268,2056170,6212,2115530
720,2268,2056490,6212,2115850
720,2268,2057490,6212,2116850
720,2268,2058490,6212,2117850
720,2268,2059300,6212,2118660
720,2268,2060300,6212,2119660
720,2268,2060950,6212,2120310
720,2268,2060950,6212,2120310
720,2268,2060950,6212,2121310
721,2276,2061950,6212,2122310
721,2276,2062760,6212,2123120
721,2276,2063080,6212,2123440
721,2276,2063080,6212,2123440
721,2276,2064080,6212,2124440
721,2276,2065080,6212,2125440
721,2276,2066080,6212,2126440
721,2276,2067080,6212,2127440
721,2276,2067080,6212,2127440
721,2276,2067080,6212,2127440
721,2276,2068080,6212,2128440
721,2276,2069080,6212,2129440
721,2276,2069080,6212,2129440
722,2284,2070080,6212,2130440
722,2284,2070550,6212,2130910
722,2284,2071360,6212,2131720
722,2284,2072170,6212,2132530
722,2284,2073170,6212,2133530
722,2284,2073980,6212,2134340
722,2284,2074980,6212,2135340
722,2284,2075450,6212,2135810
722,2284,2075450,6212,2135810
722,2284,2076450,6212,2136810
722,2284,2076920,6212,2137280
723,2292,2077380,6212,2137740
723,2292,2078380,6212,2138740
723,2292,2079380,6212,2139740
723,2292,2080190,6212,2140550
723,2292,2080190,6212,2140550
723,2292,2080190,6212,2141360
723,2292,2080660,6212,2141830
723,2292,2080660,6212,2142050
723,2292,2081130,6212,2142520
723,2292,2082130,6212,2143520
723,2292,2082940,6212,2144330
723,2292,2083940,6212,2145330
724,2300,2084940,6212,2146330
724,2300,2085940,6212,2147330
724,2300,2086940,6212,2148330
724,2300,2087940,6212,2149330
724,2300,2088260,6212,2149650
724,2300,2089260,6212,2150650
724,2300,2090260,6212,2151650
724,2300,2091260,6212,2152650
724,2300,2092260,6212,2153650
725,2308,2093260,6212,2154650
725,2308,2093730,6212,2155120
725,2308,2094730,6212,2156120
725,2308,2095730,6212,2157120
725,2308,2096730,6212,2158120
725,2308,2096730,6212,2159120
725,2308,2097540,6212,2159930
725,2308,2097540,6212,2159930
725,2308,2097540,6212,2159930
725,2308,2098540,6212,2160930
725,2308,2098860,6212,2161250
725,2308,2099020,6212,2161410
725,2308,2099570,6212,2161960
725,2308,2100220,6212,2162610
726,2316,2101030,6212,2163420
726,2316,2102030,6212,2164420
726,2316,2103030,6212,2165420
726,2316,2104030,6212,2166420
726,2316,2105030,6212,2167420
726,2316,2105840,6212,2168230
726,2316,2106070,6212,2168460
726,2316,2106070,6212,2168780
726,2316,2107070,6212,2169780
726,2316,2107230,6212,2169940
726,2316,2108230,6212,2170940
727,2324,2109230,6212,2171940
727,2324,2109230,6212,2172590
727,2324,2110230,6212,2173590
728,2332,2118230,6212,2181590
728,2332,2119040,6212,2182400
728,2332,2120040,6212,2183400
728,2332,2121040,6212,2184400
728,2332,2121510,6212,2184870
728,2332,2122510,6212,2185870
728,2332,2123320,6212,2186680
729,2340,2124320,6212,2187680
729,2340,2125320,6212,2188680
729,2340,2125640,6212,2189000
729,2340,2125640,6212,2189000
729,2340,2125640,6212,2189000
729,2340,2125640,6212,2189000
729,2340,2126110,6212,2189470
729,2340,2130110,6212,2193470
729,2340,2130920,6212,2194280
729,2340,2131730,6212,2195090
729,2340,2131730,6212,2195090
730,2348,2132730,6212,2196090
730,2348,2133730,6212,2197090
730,2348,2134050,6212,2197410
730,2348,2134050,6212,2197410
730,2348,2135050,6212,2198410
730,2348,2135700,6212,2199060
730,2348,2135700,6212,2199060
730,2348,2136700,6212,2200060
730,2348,2137510,6212,2200870
731,2356,2138510,6212,2201870
731,2356,2139100,6212,2202460
731,2356,2139100,6212,2202930
731,2356,2140100,6212,2203930
731,2356,2140570,6212,2204400
732,2364,2148570,6212,2212400
732,2364,2149570,6212,2213400
732,2364,2149730,6212,2213560
732,2364,2149730,6212,2213560
732,2364,2150200,6212,2214030
732,2364,2150200,6212,2214030
732,2364,2150200,6212,2214840
732,2364,2151010,6212,2215650
732,2364,2152010,6212,2216650
732,2364,2152240,6212,2216880
732,2364,2153240,6212,2217880
733,2372,2154240,6212,2218880
733,2372,2155240,6212,2219880
733,2372,2156240,6212,2220880
733,2372,2156710,6212,2221350
733,2372,2157710,6212,2222350
733,2372,2158030,6212,2222670
733,2372,2158030,6212,2223480
733,2372,2159030,6212,2224480
733,2372,2159030,6212,2225290
734,2380,2160030,6212,2226290
734,2380,2160030,6212,2226290
734,2380,2161030,6212,2227290
734,2380,2161030,6212,2227290
734,2380,2161840,6212,2228100
734,2380,2161840,6212,2228100
734,2380,2162840,6212,2229100
734,2380,2163840,6212,2230100
734,2380,2164310,6212,2230570
734,2380,2164310,6212,2230570
734,2380,2164630,6212,2230890
734,2380,2165630,6212,2231890
734,2380,2166100,6212,2232360
735,2388,2167100,6212,2233360
735,2388,2168100,6212,2234360
735,2388,2169100,6212,2235360
735,2388,2170100,6212,2236360
735,2388,2171100,6212,2237360
735,2388,2171100,6212,2238360
735,2388,2171100,6212,2238360
735,2388,2171910,6212,2239170
735,2388,2172910,6212,2240170
735,2388,2173500,6212,2240760
735,2388,2173500,6212,2241760
735,2388,2174310,6212,2242570
735,2388,2175310,6212,2243570
735,2388,2175310,6212,2243570
736,2396,2176310,6212,2244570
736,2396,2176780,6212,2245040
736,2396,2177250,6212,2245510
736,2396,2178060,6212,2246320
736,2396,2178060,6212,2247320
736,2396,2178870,6212,2248130
736,2396,2178870,6212,2249130
736,2396,2179520,6212,2249780
736,2396,2180330,6212,2250590
736,2396,2180650,6212,2250910
736,2396,2181240,6212,2251500
736,2396,2182240,6212,2252500
736,2396,2182240,6212,2252500
736,2396,2182560,6212,2252820
736,2396,2182780,6212,2253040
736,2396,2182780,6212,2253040
736,2396,2183100,6212,2253360
737,2404,2184100,6212,2254360
737,2404,2185100,6212,2255360
737,2404,2186100,6212,2256360
738,2412,2194100,6212,2264360
738,2412,2194100,6212,2264820
738,2412,2194420,6212,2265140
738,2412,2194650,6212,2265370
738,2412,2195120,6212,2265840
738,2412,2195120,6212,2265840
738,2412,2195590,6212,2266310
738,2412,2195820,6212,2266540
738,2412,2195820,6212,2267350
738,2412,2196820,6212,2268350
738,2412,2197820,6212,2269350
738,2412,2198370,6212,2269900
738,2412,2199370,6212,2270900
738,2412,2199370,6212,2271130
739,2420,2200180,6212,2271940
739,2420,2201180,6212,2272940
739,2420,2202180,6212,2273940
739,2420,2203180,6212,2274940
739,2420,2203770,6212,2275530
739,2420,2204770,6212,2276530
739,2420,2205770,6212,2277530
739,2420,2206770,6212,2278530
739,2420,2206770,6212,2278530
740,2428,2207580,6212,2279340
740,2428,2208580,6212,2280340
740,2428,2209580,6212,2281340
740,2428,2209580,6212,2281340
740,2428,2210580,6212,2282340
741,2436,2211580,6212,2283340
741,2436,2212580,6212,2284340
741,2436,2212580,6212,2284340
741,2436,2213390,6212,2285150
741,2436,2214390,6212,2286150
741,2436,2215390,6212,2287150
741,2436,2215390,6212,2287150
741,2436,2215610,6212,2287370
741,2436,2216610,6212,2288370
741,2436,2217610,6212,2289370
741,2436,2218610,6212,2290370
741,2436,2219610,6212,2291370
741,2436,2219610,6212,2292370
741,2436,2220260,6212,2293020
741,2436,2221260,6212,2294020
741,2436,2222070,6212,2294830
741,2436,2222540,6212,2295300
742,2444,2223350,6212,2296110
742,2444,2224160,6212,2296920
742,2444,2224630,6212,2297390
742,2444,2224630,6212,2297390
742,2444,2224630,6212,2297390
742,2444,2224630,6212,2297620
742,2444,2225630,6212,2298620
742,2444,2226630,6212,2299620
742,2444,2227440,6212,2300430
742,2444,2228440,6212,2301430
742,2444,2228760,6212,2301750
742,2444,2229760,6212,2302750
743,2452,2230760,6212,2303750
743,2452,2230760,6212,2303750
743,2452,2231760,6212,2304750
743,2452,2232570,6212,2305560
743,2452,2232570,6212,2305560
743,2452,2233570,6212,2306560
743,2452,2234570,6212,2307560
743,2452,2235570,6212,2308560
743,2452,2236570,6212,2309560
743,2452,2236570,6212,2309560
743,2452,2236570,6212,2310030
743,2452,2236800,6212,2310260
743,2452,2236800,6212,2310260
744,2460,2237610,6212,2311070
744,2460,2238070,6212,2311530
744,2460,2238880,6212,2312340
744,2460,2239880,6212,2313340
744,2460,2240690,6212,2314150
744,2460,2241280,6212,2314740
744,2460,2242280,6212,2315740
744,2460,2243280,6212,2316740
744,2460,2243870,6212,2317330
744,2460,2244340,6212,2317800
744,2460,2244340,6212,2318610
745,2468,2245150,6212,2319420
745,2468,2245310,6212,2319580
745,2468,2246120,6212,2320390
745,2468,2246120,6212,2320390
745,2468,2246770,6212,2321040
745,2468,2247770,6212,2322040
745,2468,2248770,6212,2323040
745,2468,2249770,6212,2324040
745,2468,2249770,6212,2324040
745,2468,2250770,6212,2325040
745,2468,2251770,6212,2326040
746,2476,2252770,6212,2327040
746,2476,2253770,6212,2328040
746,2476,2254240,6212,2328510
746,2476,2254240,6212,2328510
746,2476,2254470,6212,2328740
746,2476,2255470,6212,2329740
746,2476,2255940,6212,2330210
746,2476,2256940,6212,2331210
746,2476,2257410,6212,2331680
746,2476,2258410,6212,2332680
747,2484,2258870,6212,2333140
747,2484,2259340,6212,2333610
747,2484,2260340,6212,2334610
747,2484,2260340,6212,2334610
747,2484,2260810,6212,2335080
747,2484,2260810,6212,2336080
747,2484,2261810,6212,2337080
747,2484,2262810,6212,2338080
747,2484,2263810,6212,2339080
747,2484,2264280,6212,2339550
747,2484,2265090,6212,2340360
748,2492,2266090,6212,2341360
748,2492,2267090,6212,2342360
748,2492,2268090,6212,2343360
748,2492,2268900,6212,2344170
748,2492,2269710,6212,2344980
748,2492,2269710,6212,2344980
748,2492,2269710,6212,2344980
748,2492,2273710,6212,2348980
748,2492,2274360,6212,2349630
749,2500,2275360,6212,2350630
749,2500,2276360,6212,2351630
749,2500,2276360,6212,2351630
749,2500,2277360,6212,2352630
749,2500,2277360,6212,2353630
749,2500,2278360,6212,2354630
749,2500,2278730,6212,2355000
749,2500,2278730,6212,2355000
749,2500,2278730,6212,2355000
749,2500,2279730,6212,2356000
749,2500,2280540,6212,2356810
749,2500,2281190,6212,2357460
749,2500,2282000,6212,2358270
750,2508,2282470,6212,2358740
750,2508,2282470,6212,2358740
750,2508,2283120,6212,2359390
750,2508,2284120,6212,2360390
750,2508,2284120,6212,2360390
750,2508,2285120,6212,2361390
750,2508,2285340,6212,2361610
750,2508,2286340,6212,2362610
750,2508,2286340,6212,2362610
750,2508,2286340,6212,2362610
750,2508,2287340,6212,2363610
750,2508,2287890,6212,2364160
750,2508,2288890,6212,2365160
751,2516,2289350,6212,2365620
751,2516,2289350,6212,2365620
751,2516,2290350,6212,2366620
751,2516,2290820,6212,2367090
751,2516,2291820,6212,2368090
751,2516,2291820,6212,2368560
751,2516,2292820,6212,2369560
751,2516,2293290,6212,2370030
751,2516,2294290,6212,2371030
751,2516,2295100,6212,2371840
751,2516,2296100,6212,2372840
751,2516,2296260,6212,2373000
752,2524,2297260,6212,2374000
752,2524,2297260,6212,2374000
752,2524,2298260,6212,2375000
752,2524,2298260,6212,2376000
752,2524,2299260,6212,2377000
752,2524,2300260,6212,2378000
752,2524,2300850,6212,2378590
752,2524,2301320,6212,2379060
752,2524,2301800,6212,2379540
752,2524,2302800,6212,2380540
752,2524,2302800,6212,2381540
752,2524,2303270,6212,2382010
752,2524,2304270,6212,2383010
753,2532,2305270,6212,2384010
753,2532,2306270,6212,2385010
753,2532,2306740,6212,2385480
753,2532,2307740,6212,2386480
754,2540,2308740,6212,2387480
754,2540,2309740,6212,2388480
754,2540,2310740,6212,2389480
754,2540,2311740,6212,2390480
754,2540,2312550,6212,2391290
754,2540,2313550,6212,2392290
754,2540,2314010,6212,2392750
754,2540,2315010,6212,2393750
754,2540,2316010,6212,2394750
754,2540,2317010,6212,2395750
754,2540,2317240,6212,2395980
754,2540,2317240,6212,2395980
754,2540,2318240,6212,2396980
754,2540,2318700,6212,2397440
755,2548,2326700,6212,2405440
755,2548,2327510,6212,2406250
756,2556,2335510,6212,2414250
756,2556,2336510,6212,2415250
756,2556,2336980,6212,2415720
756,2556,2337300,6212,2416040
756,2556,2337530,6212,2416270
756,2556,2337990,6212,2416730
756,2556,2338990,6212,2417730
756,2556,2339990,6212,2418730
756,2556,2340990,6212,2419730
756,2556,2340990,6212,2419730
756,2556,2341460,6212,2420200
756,2556,2342460,6212,2421200
756,2556,2342780,6212,2421520
757,2564,2343590,6212,2422330
757,2564,2344590,6212,2423330
757,2564,2345590,6212,2424330
757,2564,2346590,6212,2425330
757,2564,2346590,6212,2425330
757,2564,2346590,6212,2425330
757,2564,2346590,6212,2426330
757,2564,2347400,6212,2427140
757,2564,2348400,6212,2428140
757,2564,2349400,6212,2429140
757,2564,2350400,6212,2430140
758,2572,2351400,6212,2431140
758,2572,2351400,6212,2431140
758,2572,2352400,6212,2432140
758,2572,2352400,6212,2432140
758,2572,2353400,6212,2433140
758,2572,2353400,6212,2433790
758,2572,2353400,6212,2433790
758,2572,2354400,6212,2434790
758,2572,2355400,6212,2435790
758,2572,2355870,6212,2436260
758,2572,2356460,6212,2436850
758,2572,2356460,6212,2437850
758,2572,2357460,6212,2438850
758,2572,2358460,6212,2439850
759,2580,2359460,6212,2440850
759,2580,2359460,6212,2440850
759,2580,2360460,6212,2441850
759,2580,2361460,6212,2442850
759,2580,2362460,6212,2443850
759,2580,2362460,6212,2443850
760,2588,2363460,6212,2444850
760,2588,2363460,6212,2444850
760,2588,2364460,6212,2445850
760,2588,2365460,6212,2446850
760,2588,2366270,6212,2447660
760,2588,2367080,6212,2448470
760,2588,2368080,6212,2449470
760,2588,2369080,6212,2450470
760,2588,2370080,6212,2451470
760,2588,2371080,6212,2452470
761,2596,2375080,6212,2456470
761,2596,2376080,6212,2457470
761,2596,2377080,6212,2458470
761,2596,2378080,6212,2459470
761,2596,2378890,6212,2460280
761,2596,2378890,6212,2460280
762,2604,2379890,6212,2461280
762,2604,2380890,6212,2462280
762,2604,2381700,6212,2463090
762,2604,2382700,6212,2464090
762,2604,2383700,6212,2465090
762,2604,2384020,6212,2465410
762,2604,2384490,6212,2465880
762,2604,2384960,6212,2466350
762,2604,2384960,6212,2466350
762,2604,2385960,6212,2467350
762,2604,2386960,6212,2468350
762,2604,2386960,6212,2469350
762,2604,2386960,6212,2469350
762,2604,2387960,6212,2470350
762,2604,2387960,6212,2470350
762,2604,2388770,6212,2471160
763,2612,2389580,6212,2471970
764,2620,2390580,6212,2472970
764,2620,2390580,6212,2472970
764,2620,2391230,6212,2473620
764,2620,2392040,6212,2474430
764,2620,2392360,6212,2474750
764,2620,2393170,6212,2475560
764,2620,2393980,6212,2476370
764,2620,2394980,6212,2477370
764,2620,2395980,6212,2478370
765,2628,2403980,6212,2486370
765,2628,2404980,6212,2487370
765,2628,2405980,6212,2488370
765,2628,2406790,6212,2489180
765,2628,2406790,6212,2489180
765,2628,2407790,6212,2490180
765,2628,2408790,6212,2491180
765,2628,2409790,6212,2492180
765,2628,2410600,6212,2492990
765,2628,2410830,6212,2493220
765,2628,2410830,6212,2494220
765,2628,2411830,6212,2495220
766,2636,2412640,6212,2496030
766,2636,2412640,6212,2496350
766,2636,2413640,6212,2497350
766,2636,2413640,6212,2498350
766,2636,2413640,6212,2499350
766,2636,2413640,6212,2499350
766,2636,2414450,6212,2500160
766,2636,2414770,6212,2500480
766,2636,2414770,6212,2501480
766,2636,2414770,6212,2501480
766,2636,2415770,6212,2502480
766,2636,2416770,6212,2503480
766,2636,2417770,6212,2504480
766,2636,2418770,6212,2505480
767,2644,2419770,6212,2506480
767,2644,2420770,6212,2507480
767,2644,2421770,6212,2508480
767,2644,2422770,6212,2509480
767,2644,2422990,6212,2509700
767,2644,2423990,6212,2510700
767,2644,2424460,6212,2511170
767,2644,2425460,6212,2512170
767,2644,2426460,6212,2513170
767,2644,2426460,6212,2514170
767,2644,2426460,6212,2514980
768,2652,2427460,6212,2515980
768,2652,2428460,6212,2516980
768,2652,2428920,6212,2517440
768,2652,2429390,6212,2517910
768,2652,2429610,6212,2518130
768,2652,2430420,6212,2518940
768,2652,2431420,6212,2519940
768,2652,2431420,6212,2519940
768,2652,2432420,6212,2520940
768,2652,2433420,6212,2521940
768,2652,2433890,6212,2522410
768,2652,2434890,6212,2523410
769,2660,2435890,6212,2524410
769,2660,2435890,6212,2525000
769,2660,2436700,6212,2525810
769,2660,2437700,6212,2526810
769,2660,2437700,6212,2526810
769,2660,2437700,6212,2526810
769,2660,2438070,6212,2527180
769,2660,2438390,6212,2527500
769,2660,2438390,6212,2527500
769,2660,2439390,6212,2528500
769,2660,2439390,6212,2528500
769,2660,2440200,6212,2529310
769,2660,2440200,6212,2529310
769,2660,2440670,6212,2529780
769,2660,2441670,6212,2530780
769,2660,2442220,6212,2531330
770,2668,2443220,6212,2532330
770,2668,2444220,6212,2533330
770,2668,2445220,6212,2534330
770,2668,2446220,6212,2535330
770,2668,2447220,6212,2536330
770,2668,2448030,6212,2537140
770,2668,2448500,6212,2537610
770,2668,2449500,6212,2538610
771,2676,2449970,6212,2539080
771,2676,2450970,6212,2540080
771,2676,2451970,6212,2541080
771,2676,2452970,6212,2542080
771,2676,2453970,6212,2543080
771,2676,2454970,6212,2544080
771,2676,2454970,6212,2544080
771,2676,2454970,6212,2544080
771,2676,2455970,6212,2545080
772,2684,2456440,6212,2545550
772,2684,2457440,6212,2546550
772,2684,2458250,6212,2547360
772,2684,2458250,6212,2547360
772,2684,2459250,6212,2548360
772,2684,2460250,6212,2549360
772,2684,2460250,6212,2549360
772,2684,2461060,6212,2550170
772,2684,2461060,6212,2550540
772,2684,2461060,6212,2550540
772,2684,2462060,6212,2551540
773,2692,2463060,6212,2552540
773,2692,2463430,6212,2552910
773,2692,2464430,6212,2553910
773,2692,2465430,6212,2554910
773,2692,2465750,6212,2555230
773,2692,2466560,6212,2556040
773,2692,2467560,6212,2557040
773,2692,2467930,6212,2557410
773,2692,2467930,6212,2557410
774,2700,2475930,6212,2565410
774,2700,2476930,6212,2566410
774,2700,2477740,6212,2567220
774,2700,2478740,6212,2568220
774,2700,2479550,6212,2569030
774,2700,2480020,6212,2569500
775,2708,2481020,6212,2570500
775,2708,2481020,6212,2570870
775,2708,2481180,6212,2571030
775,2708,2482180,6212,2572030
775,2708,2483180,6212,2573030
775,2708,2484180,6212,2574030
775,2708,2485180,6212,2575030
775,2708,2486180,6212,2576030
775,2708,2486500,6212,2576350
775,2708,2487310,6212,2577160
775,2708,2488120,6212,2577970
775,2708,2488440,6212,2578290
775,2708,2488440,6212,2578290
776,2716,2489440,6212,2579290
776,2716,2490440,6212,2580290
776,2716,2491090,6212,2580940
776,2716,2491550,6212,2581400
776,2716,2492550,6212,2582400
776,2716,2493550,6212,2583400
776,2716,2494550,6212,2584400
776,2716,2495550,6212,2585400
776,2716,2496020,6212,2585870
777,2724,2504020,6212,2593870
778,2732,2505020,6212,2594870
778,2732,2505830,6212,2595680
778,2732,2505830,6212,2596270
778,2732,2505830,6212,2596270
778,2732,2506830,6212,2597270
778,2732,2507290,6212,2597730
778,2732,2508100,6212,2598540
778,2732,2509100,6212,2599540
778,2732,2510100,6212,2600540
779,2740,2512100,6212,2602540
779,2740,2512910,6212,2603350
779,2740,2512910,6212,2604350
779,2740,2513910,6212,2605350
779,2740,2514910,6212,2606350
779,2740,2514910,6212,2606350
779,2740,2515140,6212,2606580
779,2740,2515950,6212,2607390
779,2740,2516760,6212,2608200
779,2740,2517760,6212,2609200
780,2748,2525760,6212,2617200
780,2748,2525760,6212,2617200
780,2748,2526080,6212,2617520
780,2748,2526080,6212,2617520
780,2748,2526400,6212,2617840
780,2748,2526870,6212,2618310
780,2748,2526870,6212,2618310
781,2756,2527870,6212,2619310
781,2756,2528680,6212,2620120
781,2756,2529680,6212,2621120
781,2756,2530680,6212,2622120
781,2756,2531490,6212,2622930
781,2756,2532490,6212,2623930
781,2756,2532710,6212,2624150
781,2756,2533710,6212,2625150
781,2756,2533710,6212,2625150
781,2756,2534710,6212,2626150
782,2764,2535710,6212,2627150
782,2764,2535710,6212,2628150
782,2764,2535710,6212,2628150
782,2764,2535940,6212,2628380
782,2764,2535940,6212,2628380
782,2764,2536940,6212,2629380
782,2764,2537940,6212,2630380
782,2764,2538750,6212,2631190
782,2764,2538750,6212,2632190
782,2764,2538750,6212,2632190
782,2764,2539560,6212,2633000
782,2764,2540560,6212,2634000
782,2764,2541560,6212,2635000
782,2764,2541560,6212,2635000
783,2772,2542560,6212,2636000
783,2772,2543560,6212,2637000
784,2780,2551560,6212,2645000
784,2780,2552560,6212,2646000
784,2780,2553560,6212,2647000
784,2780,2554560,6212,2648000
