ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
558792.89,39.19,20.24,359193.29,25.19
558792.89,39.19,20.24,359193.29,25.19
558600.3,39.2,20.25,359467.67,25.23
558407.71,39.21,20.26,359285.61,25.23
558215.12,39.23,20.28,359175.2,25.24
558055.57,39.24,20.29,359170.53,25.26
557898.66,39.24,20.29,359012.41,25.25
557706.07,39.25,20.3,358985.93,25.27
557706.07,39.25,20.3,358985.93,25.27
557513.48,39.27,20.31,359080.15,25.29
557320.89,39.28,20.33,359005.4,25.3
557320.89,39.28,20.33,359005.4,25.3
557128.3,39.29,20.34,358974.51,25.32
557128.3,39.29,20.34,358974.51,25.32
557787.65,39.37,20.42,360578.98,25.45
557628.11,39.38,20.43,360582.24,25.47
557435.52,39.4,20.45,360547.82,25.48
557435.52,39.4,20.45,360547.82,25.48
557435.52,39.4,20.45,360547.82,25.48
557242.93,39.41,20.46,360630.61,25.51
557050.34,39.43,20.48,360945.81,25.55
556512.06,39.42,20.47,360031.34,25.5
556512.06,39.42,20.47,360031.34,25.5
556003.21,39.4,20.45,359515.09,25.48
556271.61,39.44,20.48,359271.94,25.47
556135.17,39.45,20.5,359503.91,25.5
555950.97,39.47,20.52,359475.9,25.52
555791.42,39.49,20.53,359472.78,25.54
555718.61,39.5,20.55,359752.99,25.57
555713.99,39.53,20.57,359731.04,25.59
555521.4,39.54,20.59,359796.2,25.61
555516.77,39.56,20.61,359752.23,25.62
555324.18,39.58,20.63,359715.77,25.64
555131.59,39.59,20.64,360420.63,25.7
554948.42,39.61,20.65,360084.61,25.7
554934.37,39.63,20.68,360202.97,25.72
554774.83,39.65,20.69,360193.05,25.74
554770.2,39.67,20.72,360175.08,25.75
554765.57,39.69,20.74,360166.36,25.77
554572.98,39.71,20.75,360190.85,25.79
554568.36,39.73,20.78,360172.39,25.8
554173.05,39.71,20.76,359755.71,25.78
553980.46,39.73,20.78,359738.08,25.8
554220.58,39.76,20.81,360580.01,25.87
554220.58,39.76,20.81,360580.01,25.87
554027.99,39.77,20.82,360673.02,25.89
553868.44,39.79,20.84,360668.59,25.91
553868.44,39.79,20.84,360668.59,25.91
553675.85,39.81,20.85,360641.86,25.93
553483.26,39.82,20.87,360725.67,25.95
553290.67,39.83,20.88,360657.44,25.97
553512.88,39.87,20.91,360628.78,25.97
553512.88,39.87,20.91,360628.78,25.97
553320.29,39.88,20.93,360933.51,26.01
552937.57,39.87,20.91,360767.38,26.01
552937.57,39.87,20.91,360767.38,26.01
552744.98,39.88,20.93,360720.52,26.03
553045.36,39.9,20.95,361083.69,26.05
553045.36,39.9,20.95,361083.69,26.05
552740.36,39.91,20.95,361063.67,26.07
552768.78,39.93,20.98,361074.31,26.08
552576.19,39.95,20.99,361049.94,26.1
552383.59,39.96,21.01,361026.28,26.12
552383.59,39.96,21.01,361026.28,26.12
552191.0,39.98,21.02,361066.31,26.14
551998.41,39.99,21.04,361030.9,26.16
551625.7,39.98,21.02,360662.89,26.14
551433.11,39.99,21.04,360961.26,26.18
551428.48,40.02,21.06,361033.44,26.2
551235.89,40.03,21.08,360974.51,26.21
551491.14,40.07,21.11,360967.1,26.22
551491.14,40.07,21.11,360967.1,26.22
551298.55,40.08,21.13,360942.33,26.24
551293.93,40.1,21.15,360984.81,26.26
551293.93,40.1,21.15,360984.81,26.26
551101.34,40.12,21.16,360956.98,26.28
550908.75,40.13,21.18,360932.39,26.29
550716.15,40.15,21.19,361332.74,26.34
550711.53,40.17,21.22,361525.51,26.37
550518.94,40.19,21.23,361593.55,26.4
550359.39,40.21,21.25,361588.88,26.42
550354.77,40.23,21.27,361565.66,26.43
550070.19,40.22,21.26,361267.44,26.41
550070.19,40.22,21.26,361267.44,26.41
549911.73,40.21,21.26,361109.23,26.4
549718.95,40.2,21.25,361025.45,26.4
549526.36,40.22,21.26,361076.98,26.43
549333.77,40.23,21.28,361073.84,26.45
549333.77,40.23,21.28,361073.84,26.45
549465.65,40.26,21.31,361009.14,26.45
549291.91,40.28,21.32,362155.43,26.56
549506.44,40.32,21.37,362169.45,26.58
549309.53,40.32,21.36,361845.38,26.56
549582.7,40.35,21.4,361850.76,26.57
549714.58,40.38,21.43,361814.97,26.58
549521.99,40.4,21.44,361932.77,26.61
549329.4,40.41,21.46,361874.47,26.62
549133.84,40.41,21.46,361762.7,26.62
549129.21,40.44,21.48,361692.12,26.63
549129.21,40.44,21.48,361692.12,26.63
548936.62,40.45,21.5,362569.02,26.72
548936.62,40.45,21.5,362569.02,26.72
548931.99,40.48,21.52,362477.78,26.73
548931.99,40.48,21.52,362477.78,26.73
549063.88,40.51,21.55,362832.14,26.77
548904.33,40.52,21.57,362831.25,26.79
548711.74,40.54,21.58,362798.1,26.8
548519.15,40.56,21.6,362884.66,26.83
548519.15,40.56,21.6,362862.66,26.83
548326.56,40.57,21.62,362793.51,26.84
548133.97,40.59,21.63,362768.17,26.86
548133.97,40.59,21.63,362768.17,26.86
547941.38,40.6,21.65,362890.42,26.89
547646.9,40.59,21.63,362941.39,26.9
547463.73,40.61,21.65,363033.13,26.93
547223.31,40.6,21.64,362712.79,26.91
547223.31,40.6,21.64,362712.79,26.91
547229.41,40.6,21.64,362765.24,26.91
547229.41,40.6,21.64,362791.64,26.92
547027.4,40.61,21.66,362560.77,26.92
546867.85,40.63,21.68,362564.04,26.94
546675.26,40.65,21.69,362540.63,26.96
546915.39,40.68,21.72,362524.79,26.97
546690.42,40.67,21.72,362527.63,26.97
546690.42,40.67,21.72,362527.63,26.97
546497.83,40.69,21.73,362800.72,27.01
546305.24,40.71,21.75,362664.42,27.02
546545.37,40.74,21.78,362615.83,27.03
545549.63,40.69,21.74,361620.9,26.97
545399.25,40.71,21.76,362403.49,27.05
545227.93,40.73,21.77,362196.87,27.06
545256.35,40.76,21.8,362207.51,27.07
545063.76,40.77,21.82,362164.81,27.09
545303.88,40.81,21.85,362249.07,27.11
545111.29,40.82,21.86,362174.63,27.12
544886.33,40.81,21.86,362537.2,27.16
544693.73,40.83,21.87,362468.75,27.17
544689.11,40.86,21.9,362245.69,27.17
544580.65,40.85,21.89,362137.64,27.17
544397.49,40.87,21.91,362801.03,27.24
544195.47,40.88,21.93,362570.87,27.24
544035.93,40.9,21.94,362574.13,27.26
544035.93,40.9,21.94,362574.13,27.26
543843.34,40.92,21.96,362550.72,27.28
543845.37,40.92,21.96,362552.88,27.28
543432.68,40.9,21.94,362174.89,27.26
543240.09,40.92,21.96,362156.86,27.28
543047.5,40.93,21.98,362217.42,27.3
543287.62,40.97,22.01,362205.24,27.31
543509.83,41.0,22.04,362148.52,27.32
543505.21,41.03,22.07,362986.06,27.4
543500.58,41.05,22.09,363303.78,27.44
543341.03,41.07,22.11,363309.96,27.46
542968.32,41.06,22.1,362869.25,27.44
542775.73,41.07,22.11,362842.93,27.46
542775.73,41.07,22.11,362842.93,27.46
542583.14,41.09,22.13,362824.9,27.48
542390.55,41.1,22.15,362868.05,27.5
542630.67,41.14,22.18,362822.54,27.51
542626.04,41.16,22.2,363379.37,27.57
542442.88,41.18,22.22,363204.28,27.57
542442.88,41.18,22.22,363204.28,27.57
542567.0,41.2,22.25,363655.06,27.62
542407.45,41.22,22.26,363651.94,27.64
542647.58,41.26,22.3,363623.2,27.65
542454.99,41.27,22.31,364209.65,27.71
542454.99,41.27,22.31,364209.65,27.71
542262.4,41.29,22.33,363938.39,27.71
541752.49,41.28,22.32,363525.7,27.7
541752.49,41.28,22.32,363525.7,27.7
541753.47,41.28,22.32,363566.27,27.7
541418.45,41.27,22.31,363431.11,27.7
542854.88,41.39,22.43,366381.17,27.93
542695.34,41.41,22.45,366371.68,27.96
542827.22,41.44,22.48,366348.58,27.97
542827.22,41.44,22.48,366348.58,27.97
542634.63,41.46,22.5,366424.04,27.99
542442.04,41.47,22.51,366415.53,28.02
542443.51,41.47,22.51,366477.69,28.02
543246.24,41.55,22.59,366427.32,28.03
543053.65,41.57,22.61,366507.66,28.05
543049.03,41.59,22.63,366354.32,28.06
542865.86,41.61,22.65,366979.8,28.13
542671.91,41.6,22.64,366799.95,28.12
542469.9,41.62,22.66,366655.18,28.13
542310.35,41.64,22.68,366654.28,28.15
542117.76,41.66,22.7,366629.04,28.17
541925.17,41.67,22.71,366617.0,28.19
541732.58,41.69,22.73,366618.53,28.21
541568.26,41.71,22.75,366749.31,28.25
541568.26,41.71,22.75,366729.48,28.24
541574.58,41.71,22.75,366778.6,28.25
542159.97,41.79,22.83,368205.57,28.38
542433.14,41.82,22.86,368210.95,28.39
542212.1,41.81,22.85,368014.94,28.38
541893.1,41.8,22.84,367696.48,28.36
541608.03,41.79,22.83,367533.67,28.36
541415.44,41.81,22.85,367496.43,28.38
541222.85,41.82,22.86,367586.48,28.41
541030.26,41.84,22.88,367564.22,28.43
540725.64,41.84,22.88,366794.27,28.38
540533.05,41.86,22.9,366846.23,28.41
539836.24,41.84,22.88,366226.25,28.38
539808.87,41.87,22.91,367630.05,28.52
539649.33,41.89,22.93,367620.13,28.54
539610.62,41.91,22.95,367104.42,28.51
539742.51,41.94,22.98,367081.74,28.53
539742.51,41.94,22.98,367081.74,28.53
539549.91,41.96,23.0,367138.7,28.55
539357.32,41.98,23.02,367073.75,28.57
539062.85,41.97,23.01,367096.58,28.58
538870.26,41.99,23.02,368012.35,28.67
538870.26,41.99,23.02,368012.35,28.67
538842.89,42.02,23.05,368054.52,28.7
539288.23,42.08,23.12,368081.13,28.72
539453.16,42.12,23.16,368080.92,28.74
539260.57,42.14,23.17,368048.53,28.76
538966.09,42.12,23.16,368105.45,28.77
538773.5,42.14,23.18,368069.17,28.79
538768.87,42.17,23.21,368046.69,28.81
538768.87,42.17,23.21,368046.69,28.81
539100.92,42.2,23.24,368038.41,28.81
538908.33,42.22,23.26,368372.68,28.86
538903.7,42.25,23.29,368030.93,28.85
538586.82,42.24,23.28,368722.11,28.92
538835.11,42.27,23.31,368839.85,28.94
538675.56,42.29,23.33,368843.12,28.96
538670.93,42.32,23.36,368823.52,28.98
538478.34,42.34,23.38,368862.23,29.0
538334.13,42.34,23.37,368949.59,29.01
538334.13,42.34,23.37,368935.81,29.01
538127.46,42.33,23.36,368660.8,29.0
537934.87,42.34,23.38,368637.23,29.02
538266.92,42.38,23.42,368598.31,29.02
538074.33,42.4,23.44,369176.78,29.09
537881.74,42.42,23.45,368657.32,29.07
537574.27,42.41,23.45,368652.99,29.08
537372.26,42.43,23.46,368976.75,29.13
537212.71,42.45,23.48,368982.93,29.16
537020.12,42.47,23.5,368950.61,29.18
537020.12,42.47,23.5,369029.1,29.18
537020.12,42.47,23.5,369029.1,29.18
536725.65,42.45,23.49,368745.86,29.17
536533.06,42.47,23.51,368782.51,29.19
536664.94,42.5,23.54,368759.31,29.21
536669.28,42.5,23.54,368779.03,29.21
536669.28,42.5,23.54,368779.03,29.21
536909.41,42.54,23.58,368748.91,29.22
536735.66,42.56,23.6,370116.3,29.35
536500.31,42.55,23.59,369608.19,29.31
536790.06,42.61,23.64,369794.7,29.35
536630.51,42.63,23.67,369790.27,29.38
536163.39,42.62,23.66,369477.55,29.37
535970.8,42.64,23.67,369450.82,29.39
535778.21,42.66,23.69,369581.78,29.43
535778.21,42.66,23.69,369581.78,29.43
535585.62,42.68,23.71,369571.89,29.45
535581.0,42.7,23.74,369543.66,29.46
535576.37,42.73,23.77,369433.65,29.47
535383.78,42.75,23.78,369484.09,29.5
535191.19,42.77,23.8,369798.61,29.55
535031.64,42.79,23.82,369788.69,29.57
535031.64,42.79,23.82,369788.69,29.57
533523.96,42.94,23.98,369729.87,29.76
533331.37,42.96,24.0,369708.63,29.78
533326.75,42.99,24.02,369702.39,29.8
532941.56,43.03,24.06,370083.44,29.88
532767.82,43.05,24.08,370109.7,29.91
532753.77,43.08,24.11,369827.14,29.9
533009.1,43.11,24.15,370537.9,29.97
533282.27,43.15,24.19,370543.22,29.98
533414.16,43.19,24.22,370507.49,30.0
533414.16,43.19,24.22,370507.49,30.0
533414.16,43.19,24.22,370507.49,30.0
533221.56,43.2,24.24,370584.9,30.03
533221.56,43.2,24.24,370584.9,30.03
532848.85,43.19,24.22,370536.93,30.03
532656.26,43.21,24.24,370499.88,30.06
532463.67,43.23,24.26,371434.11,30.16
532459.04,43.26,24.29,370980.98,30.14
532738.15,43.3,24.33,370699.72,30.13
532694.54,43.32,24.36,371704.87,30.23
532694.54,43.32,24.36,371704.87,30.23
532859.47,43.36,24.39,371704.67,30.25
532854.84,43.39,24.42,371681.79,30.26
532510.73,43.38,24.41,371303.57,30.24
532750.85,43.41,24.44,371352.46,30.26
532750.85,43.41,24.44,371352.46,30.26
532558.26,43.43,24.46,371313.35,30.28
532185.55,43.42,24.45,371309.1,30.29
532189.62,43.42,24.45,371313.63,30.29
532184.99,43.45,24.48,371288.02,30.31
531992.4,43.47,24.5,371838.14,30.38
532232.53,43.5,24.53,371968.04,30.4
532039.94,43.52,24.55,372202.68,30.45
531880.39,43.54,24.58,372208.86,30.47
531687.8,43.56,24.6,372184.84,30.5
531315.08,43.55,24.58,372081.29,30.5
531122.49,43.57,24.6,372060.96,30.52
531307.83,43.61,24.64,372210.39,30.55
531115.24,43.63,24.66,372140.23,30.57
531247.12,43.66,24.69,372158.4,30.59
531251.41,43.66,24.69,372161.24,30.59
531500.96,43.7,24.73,373291.67,30.69
531500.96,43.7,24.73,373291.67,30.69
531323.57,43.72,24.75,373117.85,30.7
531165.29,43.71,24.74,372960.52,30.69
531005.74,43.74,24.77,372963.79,30.72
531001.12,43.76,24.8,372944.19,30.74
530996.49,43.79,24.82,372923.92,30.76
530803.9,43.81,24.84,372948.4,30.78
530611.31,43.83,24.87,372915.66,30.81
530418.72,43.85,24.89,373331.68,30.87
530414.09,43.88,24.91,373468.31,30.9
530414.09,43.88,24.91,373468.31,30.9
530221.5,43.9,24.93,373424.24,30.92
530061.95,43.93,24.96,373421.29,30.95
530193.84,43.96,24.99,373392.27,30.96
530189.21,43.99,25.02,373432.64,30.98
529996.62,44.01,25.04,373407.49,31.01
530128.5,44.05,25.08,373382.91,31.02
530128.5,44.05,25.08,373382.91,31.02
529935.91,44.07,25.1,373984.11,31.1
529641.44,44.05,25.08,373668.99,31.08
529448.85,44.07,25.1,373756.2,31.11
529106.94,44.06,25.09,373500.59,31.1
528914.35,44.08,25.11,373539.22,31.13
528754.81,44.11,25.14,373538.33,31.16
528754.81,44.11,25.14,373538.33,31.16
528562.22,44.13,25.16,373591.56,31.19
528369.63,44.15,25.18,373520.18,31.21
528501.51,44.18,25.21,373546.29,31.23
528207.03,44.17,25.2,373347.14,31.22
528447.16,44.21,25.24,373315.79,31.23
528254.57,44.23,25.26,374109.53,31.32
528249.94,44.26,25.29,374037.15,31.34
528245.32,44.29,25.32,374187.14,31.37
528273.74,44.32,25.35,374197.78,31.39
528081.14,44.34,25.37,374162.08,31.42
528081.14,44.34,25.37,374162.08,31.42
528213.03,44.38,25.41,374240.26,31.44
528008.31,44.37,25.4,374031.23,31.43
527815.72,44.39,25.42,373975.71,31.45
527811.09,44.42,25.45,373939.52,31.47
527618.5,44.44,25.47,373930.57,31.5
527803.84,44.48,25.51,374970.38,31.6
527803.84,44.48,25.51,374970.38,31.6
527611.25,44.5,25.53,374850.33,31.62
526103.57,44.67,25.7,374791.5,31.83
525944.02,44.7,25.73,374788.38,31.85
525944.02,44.7,25.73,374788.38,31.85
525751.43,44.72,25.75,374758.05,31.88
525378.71,44.71,25.73,374618.89,31.88
525618.84,44.74,25.77,374716.65,31.9
525324.36,44.73,25.76,374403.65,31.88
525324.36,44.73,25.76,374403.65,31.88
525131.77,44.75,25.78,374324.27,31.9
525127.15,44.78,25.81,374297.8,31.92
525122.52,44.81,25.84,374621.02,31.97
525014.33,44.81,25.84,374513.63,31.96
525146.22,44.85,25.87,374664.36,31.99
525141.59,44.88,25.9,375140.78,32.06
524768.88,44.86,25.89,375114.55,32.07
524609.33,44.89,25.91,375110.98,32.1
524404.61,44.88,25.91,375058.11,32.1
524626.82,44.92,25.95,375081.47,32.11
524434.23,44.94,25.97,375043.13,32.14
524241.64,44.96,25.99,375028.76,32.17
524241.64,44.96,25.99,375028.76,32.17
524237.01,44.99,26.02,375018.24,32.19
524477.13,45.03,26.06,375446.14,32.24
524477.13,45.03,26.06,375446.14,32.24
524477.13,45.03,26.06,375446.14,32.24
524284.54,45.05,26.08,375630.14,32.28
523901.27,45.04,26.07,375223.2,32.26
523901.27,45.04,26.07,375223.2,32.26
523708.68,45.06,26.09,375420.5,32.3
523743.91,45.06,26.09,375449.75,32.3
523539.18,45.06,26.08,375173.71,32.29
523379.64,45.08,26.11,375174.8,32.32
523379.64,45.08,26.11,375174.8,32.32
523511.52,45.12,26.14,375141.11,32.33
523506.9,45.15,26.17,375185.33,32.36
523314.3,45.17,26.2,375146.42,32.38
523121.71,45.19,26.22,375129.53,32.41
522929.12,45.22,26.24,375418.81,32.46
522736.53,45.24,26.26,375215.05,32.47
522537.7,45.23,26.26,375229.62,32.48
522345.11,45.25,26.28,375631.24,32.54
522373.53,45.29,26.31,375641.88,32.57
522180.94,45.31,26.33,375603.35,32.59
522187.05,45.31,26.34,375650.81,32.59
522182.42,45.34,26.37,375642.09,32.62
521989.83,45.36,26.39,375689.6,32.65
521689.89,45.35,26.38,375387.81,32.63
521497.3,45.37,26.4,375332.97,32.66
521304.71,45.4,26.42,375327.91,32.68
521121.54,45.42,26.44,375883.75,32.76
521121.54,45.42,26.44,375966.72,32.77
520920.51,45.44,26.47,375777.95,32.78
520920.51,45.44,26.47,375777.95,32.78
520920.51,45.44,26.47,375777.95,32.78
520760.96,45.47,26.49,375774.12,32.81
520946.3,45.51,26.53,375745.6,32.82
520753.71,45.53,26.55,375798.27,32.86
520380.99,45.52,26.54,375386.39,32.83
520376.37,45.55,26.57,375330.34,32.85
520376.37,45.55,26.57,375330.34,32.85
520160.4,45.54,26.56,375150.38,32.84
520160.4,45.54,26.56,375114.19,32.84
519967.81,45.56,26.58,375161.63,32.87
520153.14,45.6,26.62,375107.43,32.88
520153.14,45.6,26.62,375107.43,32.88
520153.14,45.6,26.62,375157.41,32.89
520153.14,45.6,26.62,375157.41,32.89
519960.55,45.62,26.65,375149.37,32.92
519767.96,45.65,26.67,376107.12,33.03
519608.42,45.67,26.7,376106.23,33.06
519793.76,45.71,26.74,376074.93,33.07
519601.16,45.74,26.76,376107.21,33.11
519408.57,45.76,26.78,376079.96,33.13
519656.86,45.8,26.82,376064.73,33.14
519656.86,45.8,26.82,376064.73,33.14
519464.27,45.82,26.85,376397.69,33.2
519271.68,45.85,26.87,376462.71,33.24
519271.68,45.85,26.87,376462.71,33.24
519271.68,45.85,26.87,376462.71,33.24
518900.8,45.83,26.86,376109.81,33.22
518708.21,45.86,26.88,376500.54,33.28
518873.14,45.9,26.92,376500.33,33.3
518680.55,45.92,26.94,376471.02,33.33
518920.67,45.96,26.98,376545.7,33.35
518763.76,45.95,26.98,376387.58,33.34
518571.17,45.98,27.0,376318.14,33.37
518198.46,45.96,26.99,376316.41,33.38
518230.53,45.97,26.99,376344.16,33.38
518154.89,46.0,27.02,378392.2,33.59
519349.19,46.13,27.15,378901.31,33.65
519008.93,46.14,27.16,378243.08,33.62
518849.39,46.16,27.19,378240.14,33.65
518656.8,46.19,27.21,378211.72,33.68
518652.17,46.22,27.24,378249.34,33.71
518652.17,46.22,27.24,378208.06,33.7
518652.17,46.22,27.24,378208.06,33.7
518459.58,46.24,27.27,378191.26,33.73
518266.99,46.27,27.29,378161.17,33.76
517972.52,46.26,27.28,377863.23,33.74
517779.93,46.28,27.3,377869.95,33.77
518020.05,46.32,27.34,378458.5,33.84
517729.95,46.31,27.34,378059.31,33.82
517985.27,46.36,27.38,378624.13,33.88
517825.73,46.38,27.4,378630.3,33.92
518065.85,46.42,27.45,378605.73,33.93
517873.26,46.45,27.47,378685.23,33.97
517877.55,46.45,27.47,378699.63,33.97
517684.96,46.47,27.49,378661.68,33.99
517680.33,46.51,27.53,378629.33,34.02
517480.48,46.5,27.52,378461.51,34.01
517287.88,46.52,27.54,378423.13,34.03
517287.88,46.52,27.54,378423.13,34.03
517104.72,46.55,27.57,379094.99,34.13
517545.89,46.59,27.61,379540.4,34.17
517154.59,46.59,27.61,379260.22,34.17
516996.62,46.58,27.6,379102.9,34.16
517215.01,46.62,27.64,379097.83,34.17
517346.89,46.66,27.68,379071.99,34.19
517154.3,46.69,27.71,379124.88,34.23
517154.3,46.69,27.71,379124.88,34.23
517394.42,46.73,27.75,379087.85,34.24
517021.71,46.72,27.74,379063.98,34.25
517021.71,46.72,27.74,379063.98,34.25
516829.12,46.74,27.76,379817.75,34.35
516655.37,46.77,27.79,379809.93,34.38
516655.37,46.77,27.79,379809.93,34.38
517068.79,46.83,27.85,379995.32,34.42
517068.79,46.83,27.85,379995.32,34.42
516953.75,46.85,27.87,380596.33,34.49
515958.01,46.8,27.82,379600.72,34.43
516231.18,46.84,27.86,379606.1,34.45
515858.46,46.83,27.85,379577.31,34.46
515675.9,46.82,27.84,379418.98,34.45
515675.9,46.82,27.84,379418.98,34.45
515483.31,46.85,27.87,379573.18,34.5
515199.34,46.84,27.85,379276.22,34.48
515006.75,46.86,27.88,379283.62,34.51
515006.75,46.86,27.88,379283.62,34.51
514814.16,46.89,27.9,379103.36,34.53
514649.84,46.91,27.93,379377.54,34.58
515029.73,46.99,28.01,380582.49,34.72
514850.32,47.01,28.03,379992.11,34.7
514690.78,47.04,28.06,379995.37,34.73
514498.19,47.06,28.08,379970.44,34.76
514305.6,47.09,28.11,379953.94,34.79
514113.01,47.11,28.13,380026.23,34.83
513494.93,47.1,28.12,379368.67,34.8
513735.06,47.14,28.16,379621.87,34.84
513542.47,47.17,28.19,379286.18,34.84
513537.84,47.2,28.22,379818.64,34.91
513345.25,47.23,28.25,379871.9,34.95
512982.54,47.22,28.23,379532.51,34.93
513255.71,47.26,28.28,379537.89,34.95
512892.99,47.25,28.27,379502.88,34.96
512892.99,47.25,28.27,379502.88,34.96
513133.12,47.29,28.31,379586.61,34.98
513135.15,47.29,28.31,379589.83,34.98
512942.56,47.32,28.33,379536.83,35.01
512569.85,47.3,28.32,379500.5,35.02
512569.85,47.3,28.32,379500.5,35.02
512809.97,47.35,28.36,380903.2,35.17
512809.97,47.35,28.36,380903.2,35.17
512895.81,47.4,28.41,381886.13,35.29
512895.81,47.4,28.41,381886.13,35.29
513301.36,47.48,28.5,381065.97,35.25
513025.16,47.47,28.48,380691.08,35.22
512730.44,47.48,28.49,380729.11,35.25
512895.36,47.52,28.54,380728.91,35.27
512404.12,47.51,28.53,380138.86,35.25
512399.49,47.54,28.56,380115.98,35.27
512105.01,47.53,28.55,380163.46,35.29
511946.56,47.52,28.54,380005.5,35.28
511941.93,47.56,28.58,379974.25,35.3
511749.34,47.59,28.6,379945.21,35.33
511989.47,47.63,28.64,380160.83,35.37
511616.75,47.61,28.63,380109.23,35.38
511856.88,47.66,28.67,380046.96,35.39
511861.67,47.69,28.71,381057.99,35.51
511861.67,47.69,28.71,381057.99,35.51
511684.29,47.72,28.74,380913.65,35.53
511524.74,47.75,28.77,380909.82,35.56
511133.51,47.74,28.75,380638.44,35.55
511373.63,47.78,28.8,380665.83,35.57
511000.92,47.77,28.78,380640.59,35.58
510808.32,47.79,28.81,380629.54,35.61
510803.7,47.83,28.84,380603.1,35.64
511051.99,47.87,28.89,380741.17,35.67
511051.99,47.87,28.89,380741.17,35.67
510859.4,47.9,28.91,380624.08,35.69
510488.52,47.89,28.9,380593.02,35.7
510728.64,47.93,28.94,381322.51,35.79
510560.68,47.96,28.97,381291.57,35.82
510401.13,47.99,29.0,381286.9,35.85
510208.54,48.02,29.03,381260.41,35.88
510063.23,48.01,29.03,381182.28,35.88
509870.64,48.04,29.05,381254.7,35.92
510002.53,48.08,29.09,381205.37,35.94
510002.53,48.08,29.09,381205.37,35.94
510002.53,48.08,29.09,381205.37,35.94
509809.94,48.11,29.12,382426.84,36.09
509561.33,48.1,29.11,382189.46,36.08
509554.36,48.14,29.16,382370.6,36.13
510003.83,48.23,29.25,382261.48,36.15
510168.76,48.28,29.29,382261.28,36.17
509976.17,48.3,29.32,382228.88,36.2
509783.58,48.33,29.35,382350.41,36.25
510023.7,48.38,29.39,382269.82,36.26
510019.08,48.41,29.43,382219.47,36.28
509826.49,48.44,29.45,383304.97,36.42
509639.39,48.44,29.46,383749.52,36.48
509479.85,48.48,29.49,383739.6,36.51
510012.27,48.54,29.55,384241.17,36.57
509819.68,48.57,29.58,384217.05,36.6
509609.76,48.59,29.6,383632.35,36.58
509417.17,48.61,29.63,383686.3,36.62
509224.57,48.64,29.65,383729.1,36.65
509224.57,48.64,29.65,383729.1,36.65
509031.98,48.67,29.68,383622.55,36.68
508839.39,48.7,29.71,383909.32,36.74
509087.68,48.74,29.76,383756.53,36.74
509543.39,48.79,29.8,384843.83,36.85
509246.62,48.78,29.79,384364.63,36.82
509087.08,48.81,29.82,384360.8,36.85
508354.67,48.79,29.8,383663.73,36.82
508763.86,48.84,29.85,383694.26,36.83
508606.72,48.83,29.85,383657.85,36.84
508414.13,48.86,29.87,383631.66,36.87
508221.54,48.89,29.9,383963.13,36.94
508406.87,48.94,29.95,383699.21,36.93
508406.87,48.94,29.95,383699.21,36.93
508214.28,48.97,29.98,383620.96,36.96
508224.82,48.97,29.98,383623.07,36.96
508041.65,49.0,30.01,384536.96,37.09
508027.6,49.03,30.04,384412.15,37.1
507868.05,49.07,30.08,384411.25,37.14
507675.46,49.09,30.1,384383.28,37.17
507670.84,49.13,30.14,384374.76,37.2
