ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
842566.65,39.81,27.12,606678.75,28.67
842385.4,39.82,27.13,606861.43,28.69
842204.15,39.83,27.14,606792.71,28.7
842035.16,39.84,27.15,606517.4,28.7
842467.73,39.87,27.17,607297.4,28.74
842467.73,39.87,27.17,607297.4,28.74
843513.77,39.94,27.24,608327.87,28.8
843570.98,39.94,27.25,608453.99,28.81
843401.99,39.95,27.26,608263.62,28.81
842781.8,40.0,27.3,607806.44,28.84
842674.59,40.01,27.32,607655.65,28.85
842580.84,40.02,27.33,609965.49,28.97
842762.92,40.05,27.35,609822.96,28.98
842758.18,40.06,27.37,609940.5,28.99
843155.05,40.08,27.39,610231.83,29.01
842986.06,40.09,27.4,610261.45,29.02
842827.17,40.1,27.41,610964.69,29.07
842660.22,40.11,27.42,610883.96,29.08
842350.76,40.11,27.41,610694.81,29.08
842595.78,40.13,27.44,611334.49,29.11
842603.29,40.14,27.45,610276.7,29.08
842750.04,40.16,27.47,610058.11,29.07
842608.34,40.18,27.48,609873.65,29.08
842414.83,40.19,27.49,609741.16,29.09
842290.79,40.2,27.51,610441.69,29.13
842286.05,40.21,27.52,610740.62,29.16
842162.01,40.23,27.53,610548.98,29.16
841980.76,40.24,27.55,610293.88,29.17
841819.7,40.25,27.56,610810.84,29.2
841638.45,40.26,27.57,611122.08,29.23
842570.33,40.3,27.61,612545.72,29.3
842463.12,40.32,27.63,612374.87,29.31
842463.12,40.32,27.63,612374.87,29.31
842269.61,40.33,27.64,612832.87,29.34
842088.36,40.34,27.65,613034.06,29.37
841895.01,40.34,27.65,612904.02,29.37
841787.8,40.35,27.66,613283.58,29.4
841705.29,40.36,27.67,613063.31,29.4
841705.29,40.36,27.67,613063.31,29.4
841546.52,40.36,27.67,612490.07,29.37
841439.31,40.37,27.68,612377.32,29.38
841245.43,40.37,27.68,612422.9,29.39
841491.05,40.4,27.71,612451.93,29.41
841309.8,40.41,27.72,613190.8,29.46
841614.12,40.43,27.74,614109.76,29.5
841435.04,40.44,27.75,613601.29,29.49
841710.82,40.46,27.77,613624.1,29.5
841603.61,40.48,27.78,613463.79,29.5
841804.37,40.5,27.8,613062.22,29.49
841804.37,40.5,27.8,613062.22,29.49
841481.75,40.49,27.8,612884.94,29.49
841312.76,40.5,27.81,612777.75,29.5
841570.04,40.52,27.83,613065.86,29.52
841565.3,40.54,27.85,613124.81,29.53
842050.63,40.57,27.87,613344.9,29.55
841926.59,40.58,27.89,613857.47,29.59
841759.65,40.59,27.9,613804.23,29.6
841590.66,40.6,27.91,614049.02,29.63
841572.39,40.62,27.93,616004.29,29.73
841873.41,40.65,27.95,615821.35,29.73
841378.46,40.64,27.95,614944.62,29.7
841028.22,40.66,27.97,615230.9,29.75
841009.95,40.68,27.99,615721.53,29.78
841074.68,40.7,28.01,615602.46,29.79
841172.27,40.71,28.01,616188.31,29.82
840942.39,40.7,28.01,615930.45,29.81
840779.65,40.71,28.02,615720.59,29.82
840795.7,40.73,28.04,614919.46,29.79
840827.25,40.75,28.06,615312.02,29.82
841084.53,40.77,28.08,615387.3,29.83
841084.53,40.77,28.08,615387.3,29.83
840903.28,40.78,28.09,615185.4,29.83
840775.03,40.79,28.1,614957.3,29.84
840606.04,40.81,28.11,615342.47,29.87
840424.79,40.82,28.12,615358.5,29.89
840317.58,40.83,28.14,615176.27,29.89
840150.63,40.84,28.15,614926.38,29.89
840430.26,40.87,28.17,614969.72,29.9
840430.26,40.87,28.17,614969.72,29.9
840249.01,40.88,28.18,614843.06,29.91
840055.5,40.89,28.19,614697.39,29.92
840065.6,40.89,28.2,615577.73,29.96
839870.3,40.9,28.21,615218.78,29.96
839689.05,40.91,28.22,615820.32,30.0
839692.51,40.93,28.24,615643.34,30.01
840112.82,40.95,28.26,616227.31,30.04
839633.45,40.94,28.25,615722.37,30.03
839698.18,40.96,28.27,615629.39,30.03
839717.95,40.98,28.29,615392.44,30.03
839985.46,41.0,28.31,615577.93,30.05
839816.47,41.01,28.32,615850.95,30.08
839653.73,41.03,28.33,615616.56,30.08
839717.31,41.05,28.36,615627.98,30.1
839734.14,41.05,28.36,615842.6,30.11
839552.89,41.06,28.37,616279.26,30.14
839383.9,41.07,28.38,616689.65,30.18
839190.39,41.08,28.39,616533.69,30.18
839969.27,41.13,28.44,617504.18,30.24
839969.27,41.13,28.44,617578.69,30.24
839862.06,41.15,28.46,617330.1,30.25
839792.71,41.17,28.47,617376.31,30.26
839792.71,41.17,28.47,617286.29,30.26
839694.7,41.18,28.49,617111.09,30.26
839694.7,41.18,28.49,617066.86,30.26
839829.19,41.2,28.51,617651.08,30.3
839635.68,41.21,28.52,617494.07,30.31
839635.68,41.21,28.52,617494.07,30.31
839442.17,41.22,28.53,617544.56,30.32
839260.92,41.23,28.54,617027.21,30.31
839260.92,41.23,28.54,617027.21,30.31
839286.95,41.25,28.56,616968.08,30.32
840928.03,41.34,28.65,620814.49,30.52
840928.03,41.34,28.65,620865.45,30.52
840852.31,41.35,28.66,620644.62,30.52
841011.31,41.38,28.68,621206.45,30.56
840631.06,41.37,28.67,620855.38,30.55
840437.56,41.38,28.69,621828.79,30.61
840844.77,41.4,28.71,622366.22,30.65
840848.06,41.4,28.71,622370.81,30.65
841047.81,41.43,28.74,622226.58,30.65
841129.36,41.45,28.76,622147.8,30.66
840612.76,41.44,28.75,621588.45,30.64
840419.25,41.45,28.76,621680.94,30.66
840419.25,41.45,28.76,621665.78,30.66
840516.84,41.45,28.76,622543.5,30.7
840536.62,41.47,28.78,622714.05,30.72
840536.62,41.47,28.78,622577.73,30.72
840536.62,41.47,28.78,622577.73,30.72
841421.83,41.52,28.82,623492.53,30.76
841297.79,41.53,28.84,623318.3,30.77
841626.67,41.55,28.86,624046.99,30.81
841709.36,41.58,28.89,622854.74,30.77
841716.88,41.6,28.9,622572.63,30.77
841554.14,41.61,28.92,622410.43,30.77
841446.93,41.62,28.93,622307.37,30.78
841472.95,41.64,28.95,622124.49,30.79
841303.96,41.65,28.96,622209.95,30.81
841324.16,41.65,28.96,622168.55,30.8
841120.55,41.67,28.97,622052.89,30.81
841120.55,41.67,28.97,622038.78,30.81
841013.34,41.68,28.99,621870.93,30.82
840726.56,41.69,28.99,621511.19,30.82
840545.31,41.7,29.01,621309.24,30.82
841000.96,41.73,29.03,621153.44,30.82
841527.05,41.77,29.08,622135.78,30.88
841368.16,41.79,29.09,621960.33,30.89
841781.21,41.81,29.12,622539.24,30.92
842065.26,41.83,29.14,622978.5,30.95
842065.26,41.83,29.14,622978.27,30.95
842065.26,41.83,29.14,622898.19,30.94
841971.51,41.85,29.16,624540.85,31.04
841971.51,41.85,29.16,624516.79,31.04
842247.3,41.87,29.18,624881.67,31.07
842088.4,41.88,29.19,624819.59,31.08
842088.4,41.88,29.19,624819.59,31.08
841927.35,41.9,29.21,624925.25,31.1
841746.1,41.91,29.22,624571.17,31.1
841552.59,41.92,29.23,624469.73,31.11
841410.88,41.93,29.24,624614.97,31.13
841410.88,41.93,29.24,624614.97,31.13
841248.14,41.95,29.26,624867.17,31.16
840825.41,41.94,29.25,624280.03,31.14
840631.9,41.95,29.26,624213.44,31.15
840485.48,41.95,29.26,623881.0,31.14
840485.48,41.95,29.26,623881.0,31.14
840485.48,41.95,29.26,623889.47,31.14
840361.44,41.96,29.27,624140.11,31.17
840237.4,41.98,29.28,623954.6,31.17
839868.88,41.97,29.28,623706.14,31.17
839687.63,41.98,29.29,622942.99,31.14
839580.42,42.0,29.3,622833.08,31.15
839456.38,42.01,29.32,623423.43,31.2
839157.34,42.02,29.32,622317.96,31.16
839289.43,42.04,29.35,622879.54,31.2
839650.49,42.06,29.37,623115.28,31.22
839447.81,42.06,29.37,622843.39,31.21
839447.81,42.06,29.37,622843.39,31.21
839447.81,42.06,29.37,622734.89,31.2
839278.82,42.07,29.38,622671.5,31.22
840781.98,42.16,29.47,622803.38,31.23
840441.84,42.19,29.5,621593.61,31.2
840441.84,42.19,29.5,621593.61,31.2
840539.43,42.19,29.5,621505.22,31.2
840432.22,42.21,29.52,621773.69,31.23
840777.75,42.25,29.56,622888.53,31.3
840653.71,42.26,29.57,622661.23,31.3
840484.72,42.28,29.58,622554.05,31.31
840291.21,42.29,29.6,623900.93,31.4
840301.3,42.29,29.6,623774.97,31.39
841413.3,42.35,29.66,624547.64,31.44
841928.38,42.39,29.7,624220.73,31.43
841630.39,42.38,29.69,623958.7,31.42
841315.43,42.38,29.69,623362.43,31.4
841315.43,42.38,29.69,623362.43,31.4
841221.64,42.38,29.69,623265.79,31.4
841221.64,42.38,29.69,623382.11,31.41
841497.43,42.41,29.71,623023.64,31.4
841865.94,42.43,29.74,623374.67,31.42
841684.69,42.44,29.75,623154.23,31.42
841515.7,42.46,29.76,623193.42,31.44
841342.14,42.47,29.78,622542.1,31.42
841218.1,42.48,29.79,622913.31,31.46
841049.11,42.5,29.81,623481.05,31.5
840888.05,42.51,29.82,624003.48,31.55
840370.64,42.5,29.81,623588.75,31.54
840279.41,42.52,29.83,623412.03,31.55
840116.67,42.53,29.84,623622.41,31.57
839935.42,42.54,29.85,623457.46,31.58
839935.42,42.54,29.85,623522.66,31.58
839828.21,42.56,29.87,623426.61,31.59
839866.71,42.57,29.88,623358.21,31.6
839707.82,42.59,29.89,622954.14,31.59
839300.26,42.58,29.89,622481.0,31.58
839106.75,42.59,29.9,622642.95,31.61
839102.0,42.61,29.92,623699.95,31.67
839097.26,42.63,29.94,623820.49,31.69
839354.54,42.65,29.96,624179.43,31.72
839230.5,42.67,29.98,625249.51,31.79
839230.5,42.67,29.98,625249.51,31.79
839230.5,42.67,29.98,625249.51,31.79
840347.32,42.75,30.05,625905.13,31.84
840116.1,42.76,30.06,626160.22,31.87
839614.85,42.75,30.05,626675.44,31.9
839614.85,42.75,30.05,626686.88,31.9
839622.37,42.76,30.07,626556.63,31.91
839441.12,42.78,30.08,626371.72,31.92
839460.89,42.79,30.1,626366.97,31.93
840192.75,42.85,30.16,627568.89,32.01
840011.5,42.87,30.17,627540.4,32.02
840268.77,42.89,30.2,628184.95,32.06
840294.8,42.91,30.22,628048.07,32.07
840441.55,42.93,30.24,627883.8,32.07
840248.04,42.94,30.25,627801.05,32.09
840154.25,42.94,30.25,627668.61,32.08
840154.25,42.94,30.25,627269.32,32.06
840656.42,42.97,30.28,627103.65,32.06
840489.47,42.99,30.29,627022.68,32.07
840295.96,43.0,30.3,626805.23,32.07
840461.22,43.02,30.33,626903.95,32.09
840279.97,43.03,30.34,627800.02,32.15
840729.91,43.08,30.39,627505.63,32.15
840974.92,43.1,30.41,628298.54,32.2
840974.92,43.1,30.41,628236.9,32.2
844699.56,43.29,30.6,632298.54,32.41
844530.57,43.31,30.61,632113.1,32.41
844349.32,43.32,30.63,631946.83,32.42
844273.6,43.34,30.64,631744.5,32.43
844104.61,43.35,30.66,631674.09,32.44
843436.82,43.4,30.71,631164.04,32.48
843275.77,43.42,30.73,630588.58,32.47
843094.52,43.43,30.74,630259.82,32.47
842925.53,43.45,30.75,630112.42,32.48
842732.02,43.46,30.77,630115.85,32.49
843889.23,43.54,30.85,630733.22,32.54
843502.43,43.53,30.84,631141.84,32.57
843356.52,43.55,30.85,630970.19,32.58
843626.05,43.57,30.88,631745.0,32.63
843457.06,43.58,30.89,631978.51,32.66
844081.1,43.64,30.95,632042.43,32.68
844306.87,43.66,30.97,632166.67,32.69
844144.13,43.68,30.99,631931.51,32.7
844165.95,43.7,31.0,633410.9,32.79
843962.34,43.71,31.02,633674.58,32.82
844239.81,43.73,31.04,634820.99,32.89
844132.59,43.75,31.06,635236.24,32.92
844008.56,43.77,31.07,635386.69,32.95
843862.64,43.78,31.09,635399.64,32.97
843681.39,43.8,31.1,635690.86,33.0
844010.18,43.82,31.13,636434.58,33.05
843816.67,43.84,31.14,636565.14,33.07
843670.76,43.85,31.16,636334.56,33.07
843666.02,43.87,31.18,638042.37,33.18
843935.55,43.89,31.2,638084.58,33.19
843828.34,43.91,31.22,638068.33,33.2
843634.83,43.92,31.23,637845.22,33.21
843642.34,43.94,31.25,637698.96,33.22
843293.34,43.94,31.24,637292.59,33.2
843099.83,43.95,31.26,637339.22,33.22
843505.73,43.97,31.28,637749.15,33.25
843338.79,43.99,31.3,638180.05,33.29
843338.79,43.99,31.3,638150.99,33.29
843360.61,44.01,31.32,637878.74,33.29
843355.86,44.03,31.33,638048.76,33.31
843351.12,44.05,31.35,638118.62,33.33
842849.87,44.03,31.34,637685.34,33.32
842656.36,44.05,31.36,637664.36,33.33
842475.11,44.06,31.37,637930.19,33.36
842592.65,44.07,31.38,637692.53,33.36
841998.9,44.14,31.44,637807.03,33.43
841817.65,44.15,31.46,637598.24,33.44
841654.91,44.16,31.47,637325.37,33.44
841509.0,44.18,31.49,637162.2,33.45
841941.57,44.21,31.52,639123.14,33.56
841553.04,44.2,31.51,639463.84,33.58
841125.36,44.2,31.51,638661.16,33.56
841402.83,44.22,31.53,638565.99,33.56
841422.6,44.24,31.55,638570.54,33.58
841643.04,44.28,31.59,638429.53,33.59
841480.3,44.29,31.6,638281.96,33.6
841170.84,44.29,31.6,638048.21,33.59
841170.84,44.29,31.6,637996.63,33.59
841717.94,44.33,31.64,638126.12,33.61
841610.72,44.35,31.65,638506.28,33.64
841610.72,44.35,31.65,638439.0,33.64
841441.73,44.36,31.67,637996.45,33.64
841441.73,44.36,31.67,637996.45,33.64
841698.27,44.39,31.69,638351.99,33.66
841535.53,44.4,31.71,638125.17,33.67
841340.2,44.4,31.7,637342.36,33.63
841034.01,44.4,31.71,636631.54,33.61
841041.53,44.42,31.73,636455.55,33.61
841325.59,44.44,31.75,636631.66,33.63
841218.38,44.46,31.77,636494.31,33.64
841228.47,44.46,31.77,637891.01,33.72
840905.86,44.46,31.76,638659.87,33.76
840724.61,44.47,31.78,638373.73,33.77
840724.61,44.47,31.78,638373.73,33.77
840596.37,44.49,31.8,638206.79,33.78
840296.64,44.48,31.79,637839.72,33.77
840150.73,44.5,31.81,637638.31,33.77
839531.74,44.56,31.87,637410.46,33.83
839385.83,44.58,31.88,637253.97,33.84
839204.58,44.59,31.9,637629.24,33.88
839558.48,44.61,31.92,638458.35,33.93
839451.27,44.63,31.94,638977.94,33.97
839288.53,44.65,31.95,638776.91,33.98
839090.53,44.64,31.95,639410.8,34.02
839110.72,44.64,31.95,639546.3,34.02
838804.54,44.64,31.95,639366.54,34.03
839061.81,44.67,31.98,639296.05,34.03
838892.82,44.68,31.99,639421.7,34.06
839162.35,44.71,32.02,640426.29,34.12
838995.41,44.72,32.03,640161.52,34.13
838995.41,44.72,32.03,640039.2,34.12
839060.13,44.75,32.06,639922.78,34.13
839312.41,44.78,32.08,639879.68,34.14
839188.37,44.79,32.1,640378.42,34.18
838643.04,44.78,32.09,639833.09,34.17
838743.04,44.81,32.12,641073.92,34.25
838251.88,44.8,32.11,640402.72,34.23
837750.63,44.79,32.1,640724.11,34.26
837557.12,44.8,32.11,640671.4,34.27
837411.21,44.82,32.13,640462.82,34.28
836791.02,44.88,32.19,640661.78,34.36
836609.77,44.9,32.21,640418.4,34.37
836824.83,44.92,32.23,640900.86,34.41
836832.35,44.94,32.25,640752.09,34.41
836651.1,44.96,32.27,640571.69,34.42
837625.89,45.01,32.32,641058.21,34.45
837501.85,45.03,32.34,640896.54,34.46
837339.11,45.04,32.35,640636.78,34.46
837157.86,45.06,32.37,640943.07,34.5
837033.82,45.08,32.38,641500.64,34.55
837309.6,45.1,32.41,641359.53,34.55
837304.86,45.12,32.43,641536.22,34.57
837197.65,45.14,32.45,641329.07,34.58
837398.41,45.17,32.47,642026.97,34.63
837224.85,45.18,32.49,641375.66,34.61
837043.6,45.2,32.5,642412.5,34.69
836655.08,45.19,32.49,642845.03,34.72
836276.55,45.18,32.48,642467.44,34.71
836095.3,45.19,32.5,642362.78,34.72
835994.3,45.19,32.5,642565.25,34.73
835852.6,45.21,32.51,642987.69,34.78
835852.6,45.21,32.51,643149.83,34.78
836232.11,45.24,32.55,644542.76,34.87
836600.62,45.27,32.57,644314.53,34.86
836608.13,45.29,32.59,644155.13,34.87
836808.89,45.31,32.62,644569.31,34.9
837034.36,45.33,32.64,644724.5,34.92
836840.85,45.35,32.65,644736.52,34.94
836860.63,45.37,32.67,645111.87,34.97
838415.54,45.45,32.76,647788.54,35.12
838252.8,45.47,32.77,647584.51,35.13
838252.8,45.47,32.77,647429.85,35.12
838234.53,45.49,32.8,646908.52,35.11
838127.32,45.51,32.82,646770.26,35.12
838398.89,45.54,32.84,647056.39,35.14
838046.93,45.62,32.92,646649.58,35.2
837853.42,45.63,32.94,646781.66,35.22
837545.88,45.63,32.93,646375.75,35.21
837399.97,45.64,32.95,646219.2,35.22
837237.23,45.66,32.97,646052.21,35.23
837068.24,45.67,32.98,645964.79,35.25
836436.75,45.66,32.97,645225.63,35.23
836312.71,45.68,32.99,645059.47,35.24
836312.71,45.68,32.99,645138.99,35.24
836312.71,45.68,32.99,645138.99,35.24
836119.2,45.7,33.0,644928.48,35.25
836025.45,45.72,33.02,644831.91,35.26
835844.2,45.73,33.04,644526.13,35.26
836113.73,45.76,33.07,644561.87,35.28
835944.74,45.77,33.08,644534.34,35.29
835710.49,45.79,33.09,644235.63,35.3
835516.98,45.8,33.11,644296.74,35.32
835516.98,45.8,33.11,644181.2,35.31
835786.03,45.84,33.15,644102.49,35.33
836157.42,45.88,33.19,644864.24,35.38
836361.38,45.91,33.21,644685.15,35.38
836715.28,45.93,33.24,645166.85,35.41
836715.28,45.93,33.24,645166.85,35.41
836608.07,45.95,33.26,645047.23,35.43
836820.95,45.97,33.27,645414.93,35.45
836840.72,45.99,33.29,645431.07,35.47
837162.63,46.03,33.34,646805.49,35.56
837162.63,46.03,33.34,647158.84,35.58
837569.84,46.06,33.37,647032.13,35.58
837595.87,46.08,33.39,646878.32,35.59
837449.95,46.1,33.41,646771.19,35.6
837280.96,46.12,33.42,646504.85,35.61
837280.96,46.12,33.42,646504.85,35.61
837427.71,46.14,33.45,646833.33,35.64
837517.25,46.17,33.48,646997.91,35.67
837393.22,46.19,33.5,647467.01,35.71
837815.69,46.22,33.53,649022.41,35.8
838060.71,46.24,33.55,649193.98,35.82
837936.67,46.26,33.57,648854.54,35.82
837705.12,46.26,33.57,648600.67,35.82
837905.88,46.28,33.59,648424.62,35.82
837743.14,46.3,33.61,648740.85,35.86
837521.04,46.29,33.6,648523.43,35.85
837521.04,46.29,33.6,648523.43,35.85
836993.49,46.29,33.59,647941.72,35.83
836988.75,46.31,33.61,648922.33,35.9
836864.71,46.33,33.63,650202.82,35.99
838967.81,46.44,33.75,651384.26,36.06
839090.88,46.47,33.78,651367.9,36.08
839043.53,46.5,33.81,651189.5,36.09
838949.78,46.52,33.83,651119.18,36.1
838969.56,46.54,33.85,651191.96,36.12
838823.64,46.56,33.87,650976.52,36.13
838831.16,46.58,33.89,651591.38,36.18
839108.97,46.61,33.91,652374.71,36.23
838915.46,46.62,33.93,652217.7,36.25
838761.75,46.64,33.95,652358.59,36.27
838761.75,46.64,33.95,652381.68,36.28
839402.19,46.67,33.98,653521.29,36.34
839220.94,46.69,34.0,653205.3,36.34
841332.96,46.83,34.14,655584.91,36.49
841701.47,46.86,34.17,655828.36,36.51
841540.41,46.88,34.19,655407.21,36.51
841540.41,46.88,34.19,655421.6,36.51
841540.41,46.88,34.19,655421.6,36.51
841540.41,46.88,34.19,655207.61,36.5
841275.01,46.88,34.19,653893.47,36.44
841275.01,46.88,34.19,653893.47,36.44
841166.24,46.87,34.18,653827.84,36.43
841525.07,46.92,34.23,653504.13,36.44
841417.86,46.94,34.25,653378.77,36.45
841815.81,46.97,34.28,653981.64,36.49
841646.82,46.99,34.29,654532.94,36.54
841631.99,47.01,34.31,654527.32,36.56
841463.0,47.02,34.33,655058.48,36.61
841281.75,47.04,34.35,654711.93,36.61
841593.81,47.07,34.38,654588.58,36.61
841486.6,47.09,34.4,654251.19,36.61
841379.39,47.11,34.42,654060.11,36.62
841379.39,47.11,34.42,654060.11,36.62
841216.65,47.13,34.44,653874.95,36.63
841242.68,47.15,34.46,653742.29,36.64
841499.95,47.18,34.49,654971.28,36.72
841499.95,47.18,34.49,654971.28,36.72
841499.95,47.18,34.49,654971.28,36.72
841499.95,47.18,34.49,654971.28,36.72
841920.26,47.21,34.52,655911.27,36.78
842146.03,47.24,34.54,656063.31,36.8
842165.81,47.26,34.57,656123.83,36.82
842230.54,47.28,34.59,656347.41,36.85
841944.99,47.29,34.6,655993.12,36.85
841966.02,47.3,34.6,655799.4,36.84
842328.28,47.32,34.63,655772.52,36.84
842204.25,47.34,34.65,655557.3,36.85
842035.25,47.36,34.67,655377.23,36.86
841928.04,47.38,34.69,655220.29,36.87
841639.58,47.42,34.73,654893.84,36.9
841470.59,47.44,34.74,654884.96,36.92
841324.68,47.45,34.76,655153.43,36.95
841365.01,47.48,34.79,655748.45,37.0
841683.56,47.51,34.82,656016.9,37.03
841449.31,47.52,34.83,656258.81,37.06
841444.56,47.54,34.85,656266.45,37.08
841444.56,47.54,34.85,656033.86,37.07
841251.05,47.56,34.87,656108.1,37.09
841109.35,47.58,34.89,656487.69,37.14
840852.37,47.57,34.88,656271.7,37.13
840671.12,47.59,34.9,656072.88,37.14
840710.35,47.6,34.91,655969.83,37.14
840182.81,47.59,34.9,655399.41,37.13
840020.07,47.61,34.92,655054.09,37.13
840427.28,47.64,34.95,654918.07,37.13
840741.76,47.67,34.98,655286.45,37.16
840572.77,47.69,35.0,655094.26,37.17
839856.41,47.68,34.98,654383.6,37.15
839856.41,47.68,34.98,654383.6,37.15
839675.16,47.69,35.0,653021.62,37.09
839371.69,47.7,35.01,652950.71,37.1
839189.4,47.7,35.0,652925.22,37.11
838995.89,47.71,35.02,652981.95,37.13
838826.9,47.73,35.04,653510.9,37.19
839883.18,47.8,35.1,653130.72,37.17
839720.44,47.81,35.12,653007.94,37.18
839199.5,47.81,35.11,652501.16,37.17
839199.5,47.81,35.11,652501.16,37.17
839005.99,47.82,35.13,652802.47,37.21
839005.99,47.82,35.13,652802.29,37.21
839167.04,47.85,35.16,652735.4,37.22
839167.04,47.85,35.16,652805.66,37.22
838985.79,47.87,35.18,653189.75,37.27
838861.75,47.89,35.2,654209.75,37.35
839030.86,47.92,35.22,654789.25,37.39
839030.86,47.92,35.22,654789.25,37.39
838837.35,47.93,35.24,654821.74,37.42
839057.54,47.94,35.25,655096.55,37.43
839122.27,47.97,35.28,654767.42,37.43
839015.06,47.99,35.3,654709.33,37.45
838854.0,48.01,35.32,655294.69,37.5
838660.49,48.03,35.33,655369.56,37.53
838456.88,48.04,35.35,655332.58,37.55
838275.63,48.06,35.37,655077.13,37.56
838151.59,48.08,35.39,654851.38,37.56
838136.75,48.1,35.41,655461.02,37.62
837943.25,48.12,35.42,655485.33,37.64
837749.74,48.13,35.44,655334.8,37.65
837884.22,48.16,35.47,655591.03,37.68
837884.22,48.16,35.47,655486.21,37.68
837702.97,48.18,35.48,655238.52,37.68
839073.44,48.26,35.57,657878.7,37.84
838904.45,48.28,35.59,658565.49,37.9
838904.45,48.28,35.59,658565.49,37.9
838792.48,48.28,35.59,658408.14,37.9
838633.58,48.3,35.61,658179.78,37.91
838542.36,48.32,35.63,657985.71,37.92
838379.62,48.34,35.65,658195.78,37.95
841022.04,48.52,35.83,660599.98,38.11
841022.04,48.52,35.83,660709.02,38.12
840828.53,48.54,35.84,660629.63,38.13
840659.54,48.56,35.86,661426.24,38.2
840466.03,48.57,35.88,662079.96,38.26
840077.08,48.56,35.87,661636.48,38.25
839769.55,48.56,35.87,661363.42,38.24
839916.3,48.58,35.89,661842.29,38.28
839735.05,48.6,35.91,662301.83,38.33
839561.35,48.61,35.91,664301.06,38.46
839366.05,48.62,35.93,664102.65,38.47
839366.05,48.62,35.93,663901.74,38.46
838989.25,48.61,35.92,663571.55,38.45
843303.27,48.86,36.17,668361.83,38.73
843122.02,48.88,36.19,668413.04,38.75
843164.87,48.91,36.21,668383.0,38.77
842802.37,48.94,36.25,668340.21,38.81
843955.5,49.04,36.35,671343.7,39.01
844324.0,49.07,36.38,671343.0,39.02
844130.5,49.09,36.39,671520.61,39.05
844130.5,49.09,36.39,671282.33,39.03
843936.99,49.1,36.41,671758.41,39.09
843768.0,49.12,36.43,672785.28,39.17
843574.49,49.14,36.45,672823.23,39.19
843411.75,49.16,36.47,672620.95,39.2
843411.75,49.16,36.47,672618.58,39.2
843222.6,49.16,36.46,672010.47,39.18
843063.71,49.18,36.48,672129.08,39.21
843063.71,49.18,36.48,672129.08,39.21
842346.16,49.16,36.47,671368.66,39.18
842346.16,49.16,36.47,671368.66,39.18
842152.65,49.18,36.49,671412.49,39.21
842492.24,49.21,36.52,671299.03,39.21
842691.99,49.24,36.55,671759.44,39.26
842153.89,49.33,36.64,671542.03,39.33
841986.94,49.35,36.65,671454.54,39.35
842050.63,49.36,36.66,671570.65,39.36
841883.68,49.38,36.68,671366.17,39.38
841883.68,49.38,36.68,671514.46,39.38
841506.88,49.37,36.68,671175.72,39.37
841528.52,49.4,36.71,671012.72,39.39
842261.87,49.47,36.78,672794.27,39.52
842150.97,49.49,36.8,672663.25,39.53
842150.97,49.49,36.8,672509.91,39.52
841981.98,49.51,36.82,673310.7,39.59
841752.62,49.51,36.81,673130.99,39.59
841752.62,49.51,36.81,673011.45,39.58
841752.62,49.51,36.81,672766.23,39.57
841571.37,49.53,36.83,672519.5,39.58
841921.37,49.56,36.86,673792.08,39.66
842279.46,49.59,36.9,673695.48,39.67
