ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
430458.97,40.26,35.09,395790.67,37.02
430174.14,40.25,35.08,395378.56,37.0
430174.14,40.25,35.08,395378.56,37.0
430122.42,40.28,35.11,395378.56,37.03
430122.42,40.28,35.11,395378.56,37.03
430394.83,40.34,35.16,395378.56,37.05
430100.7,40.32,35.15,395381.78,37.06
430048.97,40.35,35.18,395380.93,37.1
429997.25,40.39,35.21,395378.56,37.13
429981.14,40.42,35.25,396391.55,37.26
430912.17,40.55,35.38,396693.13,37.33
430860.45,40.58,35.41,396693.13,37.36
430808.72,40.61,35.44,396693.13,37.4
430745.13,40.65,35.47,397047.21,37.47
430693.4,40.68,35.51,397047.21,37.5
430641.68,40.71,35.54,397047.29,37.54
431012.4,40.77,35.59,397047.23,37.55
430960.67,40.8,35.63,397047.21,37.59
430697.01,40.79,35.62,397247.75,37.62
430645.29,40.82,35.65,397124.13,37.65
430593.56,40.86,35.69,397204.18,37.69
430541.84,40.89,35.72,397204.18,37.73
430814.24,40.94,35.77,397204.18,37.75
430531.91,40.95,35.77,396683.75,37.73
429882.42,40.92,35.75,396109.61,37.71
429830.7,40.96,35.79,396119.19,37.75
429722.15,40.95,35.78,396030.67,37.74
429428.02,40.94,35.76,396052.64,37.76
429376.29,40.97,35.8,396045.28,37.79
429747.01,41.02,35.85,396070.39,37.81
429907.58,41.07,35.9,397071.41,37.93
429693.54,41.06,35.89,396695.19,37.91
430344.41,41.17,35.99,397129.36,37.99
430292.69,41.2,36.03,397129.36,38.02
430135.59,41.19,36.02,396970.58,38.02
430083.86,41.23,36.05,396970.58,38.05
430356.27,41.28,36.11,396970.58,38.08
430304.55,41.31,36.14,397038.1,38.12
430675.26,41.37,36.19,397068.17,38.14
430623.54,41.4,36.23,397083.0,38.18
430294.84,41.39,36.22,397906.6,38.27
430701.0,41.47,36.29,397846.13,38.3
430115.99,41.44,36.27,397357.86,38.29
430486.71,41.5,36.33,397357.86,38.3
430434.98,41.53,36.36,397357.86,38.34
430286.45,41.54,36.37,397292.94,38.36
430234.73,41.58,36.4,397292.94,38.39
430371.55,41.62,36.45,397300.16,38.42
430052.6,41.61,36.43,396949.53,38.4
430000.88,41.64,36.47,396946.16,38.44
430273.28,41.69,36.52,396942.31,38.46
430169.83,41.77,36.59,397903.85,38.63
430442.24,41.82,36.65,397903.85,38.66
430714.65,41.87,36.7,397903.85,38.68
430662.92,41.91,36.73,397941.72,38.72
430611.2,41.94,36.77,397929.66,38.76
430559.48,41.98,36.81,397917.68,38.8
430696.3,42.03,36.85,397903.85,38.83
430656.45,42.06,36.89,398840.94,38.96
430433.88,42.05,36.88,398616.16,38.94
430370.28,42.09,36.91,398494.11,38.97
430507.11,42.13,36.96,398494.11,39.0
430455.38,42.17,37.0,398494.11,39.04
430403.66,42.2,37.03,398494.11,39.08
430351.93,42.24,37.07,398498.28,39.11
430300.21,42.28,37.1,398494.26,39.15
430248.49,42.31,37.14,398494.26,39.19
429952.24,42.3,37.13,398197.77,39.17
429900.52,42.33,37.16,398506.7,39.24
429848.8,42.37,37.2,398376.33,39.27
430121.2,42.42,37.25,398376.33,39.29
429962.65,42.42,37.24,398208.17,39.28
429910.93,42.45,37.28,398208.17,39.32
429859.2,42.49,37.32,398210.56,39.36
429496.76,42.47,37.3,397791.79,39.34
429867.48,42.53,37.36,397790.38,39.36
429815.76,42.57,37.39,397789.4,39.4
429952.58,42.61,37.44,397789.4,39.43
429590.14,42.6,37.43,398335.67,39.5
429538.42,42.64,37.46,398257.58,39.53
429486.69,42.67,37.5,398322.33,39.58
429434.97,42.71,37.54,398322.33,39.62
429571.79,42.76,37.59,398322.33,39.65
429520.07,42.8,37.62,398322.35,39.69
429656.9,42.84,37.67,398322.36,39.72
429362.76,42.83,37.66,398057.43,39.71
429311.04,42.87,37.69,398057.48,39.75
429090.33,42.85,37.68,397859.2,39.73
429038.6,42.89,37.72,397859.12,39.77
429038.6,42.89,37.72,397859.12,39.77
429175.43,42.94,37.77,398492.92,39.87
429123.7,42.98,37.81,398395.29,39.9
429396.11,43.03,37.86,398395.29,39.93
429344.39,43.07,37.9,398395.29,39.97
429292.66,43.11,37.94,398466.49,40.01
429002.09,43.09,37.92,398204.44,40.0
429002.09,43.09,37.92,398204.44,40.0
429380.78,43.15,37.98,398147.99,40.01
429020.37,43.14,37.96,398133.23,40.03
429004.26,43.18,38.01,399385.89,40.2
428940.66,43.21,38.04,398736.09,40.17
429374.38,43.3,38.13,398915.08,40.23
428817.03,43.29,38.12,398536.22,40.23
428765.31,43.33,38.16,398536.22,40.27
428713.58,43.37,38.19,398539.27,40.31
428661.86,43.41,38.23,398537.42,40.35
428610.14,43.44,38.27,398541.13,40.4
428558.41,43.48,38.31,398593.94,40.44
428506.69,43.52,38.35,398559.85,40.48
428300.45,43.51,38.34,398346.86,40.47
428437.27,43.56,38.39,398325.55,40.5
428385.55,43.6,38.43,398509.65,40.56
428333.82,43.64,38.47,398509.65,40.6
428704.54,43.7,38.53,398509.65,40.62
428652.82,43.74,38.56,398530.78,40.66
428290.37,43.72,38.55,398516.41,40.68
428652.53,43.78,38.61,398509.65,40.7
429031.22,43.84,38.67,398721.65,40.74
428979.49,43.88,38.71,398698.12,40.78
428927.77,43.92,38.75,398538.05,40.81
428625.26,43.91,38.74,399231.07,40.9
428714.18,43.96,38.78,399246.58,40.93
428662.46,44.0,38.82,399246.58,40.98
428610.73,44.04,38.86,399246.58,41.02
428559.01,44.08,38.9,399251.98,41.06
428507.29,44.12,38.94,399256.89,41.1
428455.56,44.16,38.98,399247.94,41.15
428403.84,44.2,39.02,399409.46,41.21
428109.71,44.18,39.01,399154.37,41.19
428057.98,44.22,39.05,399005.59,41.22
428194.81,44.27,39.1,399178.88,41.27
428331.63,44.32,39.15,399178.88,41.31
428702.35,44.38,39.21,399178.88,41.33
428839.18,44.43,39.26,399179.44,41.36
428787.45,44.48,39.3,399179.08,41.4
429059.86,44.53,39.36,399178.89,41.43
429008.14,44.57,39.4,399178.88,41.48
428956.41,44.62,39.44,400163.74,41.62
428904.69,44.66,39.48,400135.45,41.66
428852.96,44.7,39.53,400135.45,41.7
428801.24,44.74,39.57,400135.45,41.75
428749.52,44.78,39.61,400139.22,41.79
428697.79,44.82,39.65,400139.27,41.84
428646.07,44.86,39.69,400137.54,41.88
428594.34,44.9,39.73,400135.45,41.92
428731.17,44.96,39.78,400430.07,41.99
428368.73,44.94,39.77,400242.7,41.99
428368.73,44.94,39.77,400242.7,41.99
428317.0,44.98,39.81,400126.81,42.02
428695.69,45.04,39.87,400126.81,42.04
428643.97,45.09,39.91,400126.81,42.09
428592.24,45.13,39.96,400133.13,42.13
428231.83,45.11,39.94,400134.15,42.15
427897.95,45.1,39.92,399806.0,42.13
427690.26,45.08,39.91,399593.02,42.12
427399.03,45.07,39.9,399293.81,42.11
427347.3,45.11,39.94,399288.84,42.15
427295.58,45.15,39.98,399286.48,42.19
427432.41,45.21,40.03,399639.34,42.27
427569.23,45.26,40.09,399315.75,42.27
427517.51,45.3,40.13,399720.51,42.36
427465.78,45.34,40.17,399720.51,42.4
427414.06,45.39,40.22,399720.51,42.45
427362.34,45.43,40.26,399720.51,42.49
427310.61,45.47,40.3,399746.33,42.54
427681.33,45.54,40.36,399832.11,42.57
427653.35,45.58,40.41,400686.3,42.71
427814.34,45.64,40.47,400459.04,42.72
427785.11,45.68,40.51,400390.04,42.76
427733.39,45.73,40.55,400390.04,42.8
428104.11,45.79,40.62,400390.04,42.82
427741.67,45.77,40.6,400390.04,42.85
428067.03,45.84,40.66,400391.58,42.87
428445.72,45.9,40.73,400390.04,42.89
428095.31,45.89,40.71,400471.32,42.92
428232.13,45.94,40.77,400412.27,42.96
428180.41,45.98,40.81,400403.31,43.0
428317.23,46.04,40.87,400416.77,43.04
428265.51,46.08,40.91,401293.24,43.18
428213.79,46.13,40.95,401293.24,43.23
428486.19,46.19,41.02,401293.24,43.26
428856.91,46.25,41.08,401299.62,43.28
428993.74,46.31,41.13,401296.77,43.32
429130.56,46.36,41.19,401294.41,43.35
429078.84,46.41,41.23,401293.24,43.4
429027.11,46.45,41.28,401293.24,43.45
428975.39,46.5,41.32,402430.44,43.62
429247.8,46.56,41.39,402430.44,43.65
429384.62,46.61,41.44,402430.44,43.69
429332.9,46.66,41.49,402430.59,43.74
429281.17,46.7,41.53,402441.15,43.78
428839.78,46.68,41.51,402011.62,43.76
428477.33,46.66,41.49,401576.12,43.74
428848.05,46.73,41.56,401586.95,43.76
428796.33,46.77,41.6,401589.12,43.81
428744.6,46.82,41.65,402397.15,43.94
428382.16,46.8,41.63,402021.18,43.92
428518.99,46.86,41.69,402270.75,43.99
428467.26,46.91,41.73,402273.51,44.04
428415.54,46.95,41.78,402270.75,44.09
428363.81,47.0,41.83,402276.8,44.14
428312.09,47.04,41.87,402396.23,44.2
428448.92,47.1,41.93,402294.21,44.23
428585.74,47.16,41.99,402276.68,44.26
428291.61,47.14,41.97,402043.31,44.25
428251.76,47.19,42.02,402567.08,44.36
428093.21,47.18,42.01,402417.09,44.35
427889.08,47.17,42.0,402270.2,44.35
427837.35,47.22,42.04,402270.2,44.39
427773.76,47.26,42.09,402113.67,44.43
428099.12,47.33,42.16,402114.26,44.46
428047.4,47.38,42.2,402113.68,44.5
427995.67,47.42,42.25,402113.68,44.55
428268.08,47.49,42.31,402247.02,44.6
427973.95,47.47,42.3,402122.14,44.6
427922.23,47.52,42.34,402147.47,44.66
428059.05,47.58,42.4,402761.43,44.76
428437.74,47.64,42.47,403001.92,44.81
428386.02,47.69,42.52,403001.92,44.86
428334.29,47.74,42.56,403001.92,44.91
428282.57,47.78,42.61,403001.92,44.96
428282.57,47.78,42.61,403001.92,44.96
428230.84,47.83,42.66,403046.02,45.02
428367.67,47.89,42.72,403010.39,45.06
428315.95,47.94,42.77,403001.92,45.1
427959.7,47.92,42.75,402794.31,45.11
428096.53,47.98,42.81,402794.31,45.15
428044.81,48.03,42.86,403172.72,45.24
427993.08,48.08,42.91,403172.72,45.29
428265.49,48.14,42.97,403172.72,45.32
428402.31,48.2,43.03,403172.72,45.36
428350.59,48.25,43.08,403196.74,45.42
428487.42,48.31,43.14,403183.56,45.46
428858.13,48.38,43.21,403173.9,45.48
428806.41,48.43,43.26,403172.72,45.53
428754.69,48.48,43.3,404315.38,45.71
428702.96,48.53,43.35,404315.38,45.76
428702.96,48.53,43.35,404315.38,45.76
428651.24,48.57,43.4,404316.02,45.82
428599.51,48.62,43.45,404336.7,45.87
428736.34,48.68,43.51,404327.04,45.91
428684.62,48.73,43.56,404316.83,45.96
428632.89,48.78,43.61,404602.45,46.05
428593.04,48.83,43.66,404595.55,46.1
428529.44,48.88,43.71,404501.97,46.14
428477.72,48.93,43.76,404501.97,46.19
428125.28,48.92,43.75,404069.88,46.17
428073.55,48.97,43.8,404069.88,46.22
428021.83,49.02,43.85,404076.09,46.28
428294.24,49.09,43.91,404076.59,46.31
428242.51,49.14,43.96,404072.64,46.36
428190.79,49.19,44.01,404514.76,46.47
428186.97,49.24,44.07,404518.93,46.52
428135.25,49.29,44.12,404518.93,46.57
428083.52,49.34,44.17,404518.93,46.63
427987.45,49.39,44.22,404399.02,46.67
428358.17,49.46,44.29,404684.44,46.73
428064.04,49.44,44.27,404452.17,46.72
428200.86,49.51,44.33,404289.77,46.74
428149.14,49.56,44.39,404320.52,46.8
428115.7,49.58,44.41,406464.34,47.07
429632.98,49.81,44.64,406416.76,47.12
429581.25,49.87,44.69,406416.76,47.18
429951.97,49.94,44.76,406416.76,47.2
430224.38,50.01,44.83,406416.94,47.24
430224.38,50.01,44.83,406416.94,47.24
430172.65,50.06,44.89,406416.8,47.29
430120.93,50.11,44.94,406417.25,47.35
430069.2,50.16,44.99,406755.75,47.44
430017.48,50.22,45.04,406714.86,47.49
429965.76,50.27,45.1,407072.65,47.59
429603.31,50.25,45.08,406803.18,47.59
429305.62,50.24,45.06,406504.04,47.57
429253.9,50.29,45.12,406504.04,47.62
429202.17,50.34,45.17,406504.04,47.68
429572.89,50.41,45.24,406504.04,47.71
429521.17,50.47,45.29,406712.44,47.79
429793.57,50.54,45.37,406747.04,47.83
429793.57,50.54,45.37,406747.04,47.83
429765.59,50.59,45.42,406887.51,47.9
429738.03,50.65,45.48,407454.56,48.02
429826.95,50.71,45.54,407473.15,48.07
429775.23,50.76,45.59,407473.15,48.13
429723.5,50.82,45.64,407473.15,48.19
429671.78,50.87,45.7,407474.62,48.24
429620.06,50.93,45.75,407474.41,48.3
429568.33,50.98,45.81,407473.29,48.36
429705.16,51.04,45.87,407473.15,48.4
429653.43,51.1,45.93,407794.42,48.5
429601.71,51.15,45.98,407656.41,48.54
429242.83,51.14,45.97,407249.06,48.52
428242.83,51.08,45.91,406249.06,48.46
428191.1,51.14,45.96,406249.06,48.52
428561.82,51.21,46.04,406249.06,48.54
428199.38,51.19,46.02,406252.84,48.57
428147.66,51.25,46.08,406252.91,48.63
428284.48,51.32,46.14,406249.06,48.68
428421.31,51.38,46.21,406249.06,48.72
428369.58,51.44,46.27,406778.38,48.85
428329.73,51.49,46.32,406747.53,48.9
428266.13,51.55,46.38,406687.77,48.95
428214.41,51.61,46.43,406687.77,49.01
428351.24,51.67,46.5,406687.77,49.06
428147.11,51.66,46.49,406481.34,49.05
428095.38,51.72,46.55,406481.34,49.11
428043.66,51.77,46.6,406484.45,49.17
427991.93,51.83,46.66,406483.21,49.23
428370.62,51.91,46.73,406481.34,49.25
428318.9,51.96,46.79,407042.24,49.38
428022.66,51.95,46.77,406760.49,49.37
427674.11,51.93,46.76,406468.96,49.36
427610.52,51.99,46.82,406454.92,49.42
427747.34,52.06,46.88,406454.92,49.47
427695.62,52.11,46.94,406454.92,49.53
428066.34,52.19,47.02,406459.56,49.55
428066.34,52.19,47.02,406459.56,49.55
428014.61,52.25,47.07,406457.28,49.62
427962.89,52.3,47.13,406454.92,49.68
427934.91,52.36,47.19,407549.1,49.87
428546.02,52.5,47.33,407786.16,49.96
428494.29,52.56,47.39,407786.16,50.02
428442.57,52.62,47.45,407786.16,50.08
427442.57,52.56,47.39,406786.16,50.02
427444.17,52.56,47.39,406787.76,50.02
427716.58,52.64,47.47,406791.53,50.06
427277.29,52.64,47.46,406370.29,50.06
427225.56,52.69,47.52,406379.87,50.12
427173.84,52.75,47.58,406366.61,50.18
427499.2,52.83,47.66,406914.45,50.29
427636.03,52.9,47.73,407170.09,50.37
427584.3,52.96,47.79,407283.62,50.45
427290.17,52.95,47.77,406922.09,50.42
427290.17,52.95,47.77,406922.09,50.42
427668.86,53.02,47.85,406922.09,50.45
427617.14,53.08,47.91,406922.09,50.51
427942.5,53.16,47.99,406923.61,50.55
427890.78,53.22,48.05,406922.15,50.61
427839.05,53.28,48.11,406922.09,50.68
427680.5,53.27,48.1,406764.45,50.67
427628.78,53.33,48.16,407190.5,50.78
427341.69,53.32,48.14,406875.66,50.76
427614.1,53.39,48.22,407100.12,50.83
427750.92,53.47,48.29,407580.8,50.94
427699.2,53.53,48.35,407580.8,51.01
427699.2,53.53,48.35,407580.8,51.01
427971.61,53.6,48.43,407580.8,51.05
427611.19,53.59,48.42,407436.65,51.06
427507.75,53.71,48.54,407518.07,51.2
427456.02,53.77,48.6,407562.16,51.27
427850.48,53.85,48.68,407510.72,51.29
427850.48,53.85,48.68,407510.72,51.29
427975.44,53.92,48.75,408427.4,51.46
427940.9,53.99,48.82,408404.0,51.52
427889.18,54.05,48.88,408404.0,51.59
428026.0,54.12,48.95,408404.0,51.64
428298.41,54.2,49.03,408404.0,51.68
428435.24,54.27,49.1,408408.66,51.74
428231.11,54.26,49.09,408118.29,51.72
428179.38,54.33,49.15,408117.68,51.78
427179.38,54.27,49.1,407117.68,51.72
427316.21,54.34,49.17,407115.37,51.77
427264.48,54.41,49.23,407124.2,51.84
427212.76,54.47,49.3,408005.51,52.02
427161.04,54.53,49.36,408005.51,52.09
427002.49,54.52,49.35,407872.88,52.08
427139.31,54.6,49.42,407872.88,52.13
426845.18,54.58,49.41,407545.38,52.11
427215.9,54.66,49.49,407548.71,52.14
427164.17,54.72,49.55,407545.9,52.21
427112.45,54.79,49.62,407545.47,52.28
426825.36,54.77,49.6,407298.62,52.27
426535.55,54.76,49.59,406997.99,52.25
426483.83,54.82,49.65,406997.9,52.32
426620.65,54.9,49.72,407705.91,52.46
426568.93,54.96,49.79,407784.07,52.54
426517.2,55.03,49.85,407784.07,52.61
426230.12,55.01,49.84,407556.15,52.6
426178.39,55.08,49.9,407556.15,52.67
426126.67,55.14,49.97,407571.09,52.74
426074.94,55.2,50.03,407559.47,52.81
426211.77,55.28,50.11,407561.83,52.86
426348.6,55.36,50.18,407556.16,52.92
426296.87,55.42,50.25,408034.58,53.05
425883.08,55.95,50.78,408034.58,53.6
426019.9,56.03,50.85,408092.31,53.67
425968.18,56.09,50.92,408092.31,53.74
425916.46,56.16,50.99,408092.31,53.81
425864.73,56.23,51.06,408092.31,53.88
425813.01,56.3,51.12,408146.5,53.96
425761.28,56.36,51.19,408155.57,54.03
425709.56,56.43,51.26,408138.47,54.1
425347.12,56.42,51.25,407784.41,54.09
425364.5,56.5,51.32,407999.94,54.19
425571.36,56.57,51.4,408065.94,54.25
426091.59,56.66,51.49,408065.94,54.26
426039.86,56.73,51.55,408065.94,54.33
425988.14,56.8,51.62,408066.42,54.41
425936.41,56.87,51.69,408066.47,54.48
425884.69,56.93,51.76,408066.87,54.55
425613.15,56.93,51.76,408134.12,54.59
425983.86,57.02,51.85,408121.93,54.63
425621.42,57.01,51.83,408098.77,54.66
425758.25,57.09,51.91,408703.55,54.8
425706.52,57.16,51.98,408602.83,54.86
425654.8,57.23,52.05,408602.83,54.93
425927.21,57.31,52.14,408602.83,54.98
425875.48,57.38,52.21,408604.5,55.06
425823.76,57.45,52.28,408642.53,55.13
424823.76,57.4,52.22,407642.53,55.07
424960.58,57.48,52.3,407615.36,55.13
425097.41,57.56,52.39,407632.35,55.19
425045.69,57.63,52.46,407604.75,55.26
424993.96,57.7,52.53,408307.65,55.44
425372.65,57.79,52.62,408307.65,55.47
425152.24,57.78,52.6,408099.54,55.46
425100.52,57.85,52.68,408099.54,55.53
424941.97,57.84,52.67,407935.27,55.52
425078.8,57.92,52.75,407940.68,55.59
425215.62,58.0,52.83,407936.32,55.65
424921.49,57.99,52.82,407622.84,55.63
424869.77,58.06,52.89,407622.34,55.7
424509.35,58.05,52.88,407764.68,55.76
424646.18,58.13,52.96,407830.9,55.83
424594.46,58.21,53.03,407798.66,55.9
424542.73,58.28,53.11,408259.31,56.04
424491.01,58.35,53.18,408259.31,56.12
424944.38,58.44,53.27,408259.31,56.14
424647.68,58.44,53.26,408259.62,56.18
424595.96,58.51,53.34,408259.76,56.26
424544.23,58.58,53.41,408260.27,56.34
424492.51,58.66,53.48,408259.31,56.41
424440.78,58.73,53.56,408259.31,56.49
424440.78,58.73,53.56,408259.31,56.49
424389.06,58.8,53.63,408590.71,56.62
424525.89,58.89,53.72,408647.8,56.69
424904.57,58.98,53.81,408647.8,56.72
424852.85,59.05,53.88,408647.8,56.8
424801.13,59.13,53.96,408650.14,56.88
424749.4,59.21,54.03,408647.96,56.96
424697.68,59.28,54.11,408648.28,57.04
424645.95,59.36,54.18,408941.96,57.16
424232.16,59.97,54.8,408941.96,57.81
424180.44,60.05,54.87,408860.91,57.88
424128.71,60.12,54.95,409057.76,57.99
423768.3,60.11,54.94,408717.8,57.98
423716.58,60.19,55.02,408717.8,58.06
423664.85,60.27,55.1,408717.8,58.14
423801.68,60.36,55.19,408717.8,58.21
423749.95,60.44,55.26,408733.54,58.3
423749.95,60.44,55.26,408733.54,58.3
423886.78,60.53,55.35,408726.67,58.36
423835.06,60.61,55.43,408717.8,58.44
423783.33,60.69,55.51,409218.76,58.6
423731.61,60.76,55.59,409084.32,58.66
423868.43,60.86,55.68,409084.32,58.73
423816.71,60.94,55.76,409084.32,58.82
423764.98,61.02,55.84,409084.62,58.9
423764.98,61.02,55.84,409084.62,58.9
424127.73,61.11,55.94,409084.32,58.94
424400.14,61.21,56.03,409157.98,59.01
424106.01,61.19,56.02,409084.32,59.02
423890.01,61.19,56.02,409084.32,59.05
424026.84,61.28,56.11,409574.53,59.19
423975.11,61.36,56.19,409594.42,59.28
424247.52,61.46,56.29,409923.71,59.38
424247.52,61.46,56.29,409923.71,59.38
424247.52,61.46,56.29,409923.71,59.38
424609.67,61.56,56.39,409923.71,59.43
424609.67,61.56,56.39,409923.71,59.43
424980.39,61.66,56.48,409923.71,59.47
424928.67,61.74,56.57,409925.87,59.56
424876.94,61.82,56.65,409925.82,59.65
424878.47,61.82,56.65,409935.05,59.65
425015.29,61.91,56.74,409933.77,59.72
425015.29,61.91,56.74,409933.77,59.72
424963.57,62.0,56.82,409936.33,59.8
424911.85,62.08,56.91,409973.11,59.9
424617.71,62.07,56.89,409770.44,59.9
424565.99,62.15,56.98,410782.15,60.13
424369.1,62.14,56.97,410443.89,60.1
424210.55,62.13,56.96,410289.46,60.09
424347.37,62.23,57.05,410289.46,60.17
424295.65,62.31,57.14,410289.46,60.25
424243.92,62.39,57.22,410289.46,60.34
424192.2,62.48,57.31,410304.6,60.43
423829.76,62.47,57.3,410057.75,60.44
423778.03,62.55,57.38,410046.6,60.53
423619.48,62.54,57.37,409886.91,60.52
423567.76,62.63,57.46,409890.4,60.61
423247.76,62.61,57.44,409570.4,60.59
423207.91,62.7,57.53,409910.29,60.73
423574.72,62.8,57.62,410120.84,60.8
423214.31,62.79,57.61,409820.94,60.8
423162.59,62.87,57.7,409820.94,60.89
423434.99,62.97,57.8,409820.94,60.95
423140.86,62.96,57.79,409829.86,60.98
423089.14,63.05,57.87,409827.87,61.07
423609.37,63.14,57.97,409820.94,61.09
423557.64,63.23,58.06,410034.06,61.21
423505.92,63.32,58.15,409987.68,61.3
423502.1,63.41,58.24,409932.1,61.38
423517.49,63.51,58.34,410581.92,61.57
423140.52,63.5,58.32,410160.94,61.55
423088.79,63.58,58.41,410160.94,61.64
423037.07,63.67,58.5,410160.94,61.73
422985.35,63.76,58.59,410164.13,61.83
422933.62,63.85,58.68,410164.23,61.92
423295.78,63.96,58.78,410168.3,61.97
423432.6,64.06,58.88,410165.34,62.05
423569.43,64.15,58.98,410964.63,62.25
423517.7,64.24,59.07,410892.88,62.33
423888.42,64.35,59.17,410892.88,62.37
423525.98,64.34,59.16,410892.88,62.42
423662.81,64.44,59.26,410892.88,62.5
423935.21,64.54,59.37,410899.08,62.56
423883.49,64.63,59.46,410894.61,62.65
423831.76,64.72,59.55,410892.88,62.75
423780.04,64.82,59.64,411388.19,62.92
423728.32,64.91,59.73,411453.52,63.03
423676.59,65.0,59.83,411470.4,63.13
423624.87,65.09,59.92,411470.4,63.22
423573.14,65.18,60.01,411470.4,63.32
423573.14,65.18,60.01,411470.4,63.32
423521.42,65.27,60.1,411470.4,63.42
423469.69,65.37,60.19,411516.12,63.52
423175.56,65.35,60.18,411208.66,63.51
423123.84,65.45,60.27,411181.13,63.6
423494.56,65.55,60.38,411233.87,63.65
423534.27,65.66,60.49,411339.38,63.77
423461.52,65.75,60.58,411673.58,63.92
423409.79,65.85,60.67,411673.58,64.02
423780.51,65.95,60.78,411673.58,64.07
423728.79,66.05,60.87,411673.58,64.17
423677.06,66.14,60.97,411688.14,64.27
423625.34,66.24,61.06,411697.1,64.37
423625.34,66.24,61.06,411697.1,64.37
423573.61,66.33,61.16,411716.24,64.47
423244.91,66.33,61.16,412272.2,64.61
423651.08,66.5,61.32,412357.44,64.72
423647.72,66.54,61.37,412273.58,64.76
423596.0,66.64,61.47,412273.58,64.86
423921.36,66.75,61.58,412273.58,64.92
423869.64,66.85,61.68,412273.88,65.02
423817.92,66.95,61.78,412273.58,65.12
424188.63,67.06,61.88,412273.58,65.17
423826.19,67.05,61.88,412273.58,65.22
423774.47,67.15,61.98,412654.76,65.39
423911.29,67.26,62.08,412862.5,65.5
424048.12,67.36,62.19,413011.38,65.61
423996.39,67.46,62.29,413011.38,65.71
423944.67,67.56,62.39,413011.38,65.82
424081.5,67.67,62.5,413016.0,65.91
424452.21,67.78,62.61,413020.98,65.96
424589.04,67.89,62.72,413014.2,66.04
424537.32,67.99,62.82,413011.38,66.15
424497.46,68.09,62.92,413832.35,66.38
424462.93,68.2,63.03,413777.21,66.48
424462.93,68.2,63.03,413777.21,66.48
424411.21,68.3,63.13,413777.21,66.59
424359.48,68.4,63.23,413777.21,66.7
424359.48,68.4,63.23,413777.21,66.7
424307.76,68.5,63.33,413777.21,66.8
424307.76,68.5,63.33,413777.21,66.8
424256.03,68.61,63.43,413777.65,66.91
424204.31,68.71,63.54,413777.29,67.02
424152.58,68.81,63.64,413777.21,67.13
423832.58,68.8,63.62,413457.21,67.11
423969.41,68.91,63.74,413745.32,67.25
423917.69,69.01,63.84,413635.94,67.34
423917.69,69.01,63.84,413635.94,67.34
424054.51,69.13,63.95,413635.94,67.43
424002.79,69.23,64.06,413635.94,67.54
423805.89,69.22,64.05,413500.93,67.54
423805.89,69.22,64.05,413500.93,67.54
423805.89,69.22,64.05,413500.93,67.54
423805.89,69.22,64.05,413500.93,67.54
424078.3,69.34,64.17,413500.93,67.61
424026.58,69.45,64.27,413502.43,67.72
423974.85,69.55,64.38,413506.23,67.83
424247.26,69.67,64.5,413560.22,67.92
424243.44,69.78,64.61,414508.5,68.18
424332.36,69.89,64.72,414550.3,68.28
424657.73,70.01,64.84,414550.3,68.35
