ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
976437.81,48.17,34.6,807889.8,39.85
976489.34,48.19,34.62,807999.33,39.88
976720.2,48.22,34.65,807773.48,39.88
976461.98,48.21,34.64,807504.13,39.87
976513.51,48.23,34.67,808546.06,39.94
976565.04,48.25,34.69,808545.83,39.95
976395.12,48.25,34.69,808215.94,39.94
976446.65,48.27,34.71,808215.57,39.96
976220.67,48.27,34.71,809009.61,40.0
976272.2,48.29,34.73,809009.61,40.02
976323.73,48.32,34.75,809009.61,40.04
976522.0,48.34,34.77,809050.65,40.05
976682.32,48.36,34.79,809013.74,40.06
976446.34,48.36,34.79,809009.61,40.07
976209.82,48.36,34.79,808735.24,40.06
976408.1,48.38,34.81,810045.49,40.14
976606.38,48.4,34.84,810419.53,40.17
976657.91,48.43,34.86,810419.3,40.18
976709.44,48.45,34.88,810418.93,40.2
976907.72,48.47,34.91,810418.93,40.21
977068.03,48.49,34.92,810418.93,40.22
976842.05,48.49,34.92,810418.93,40.23
976842.05,48.49,34.92,810453.77,40.23
976856.09,48.49,34.92,810643.32,40.24
976856.09,48.49,34.92,810642.4,40.24
976872.93,48.49,34.93,810792.93,40.25
977103.79,48.52,34.95,811111.72,40.27
977264.11,48.54,34.97,811102.58,40.28
977315.64,48.56,34.99,811428.03,40.32
977079.66,48.56,34.99,811168.56,40.31
977239.97,48.58,35.01,812505.35,40.39
977003.99,48.58,35.01,812258.2,40.39
977055.52,48.6,35.03,812257.98,40.4
977215.84,48.62,35.05,812257.61,40.41
977370.11,48.64,35.08,812257.61,40.42
977421.64,48.66,35.1,812257.61,40.44
977185.66,48.66,35.1,812361.81,40.46
977339.92,48.69,35.12,812348.03,40.47
977500.24,48.71,35.14,812286.73,40.47
977353.49,48.7,35.14,811823.97,40.46
977405.02,48.73,35.16,811794.85,40.47
977215.84,48.72,35.16,811919.02,40.48
977267.37,48.75,35.18,813629.87,40.58
977284.06,48.75,35.18,813635.83,40.58
977335.59,48.77,35.2,813635.6,40.6
977099.61,48.77,35.2,813406.89,40.6
977253.88,48.79,35.23,813406.52,40.61
977146.69,48.79,35.22,813300.21,40.61
977307.0,48.81,35.24,813300.21,40.62
977537.86,48.83,35.27,813347.87,40.63
977589.39,48.86,35.29,813346.78,40.65
977272.31,48.85,35.28,813020.92,40.64
977036.33,48.85,35.28,812986.2,40.65
977161.86,48.85,35.29,813070.87,40.65
977161.86,48.85,35.29,813071.2,40.65
976901.93,48.85,35.28,812585.44,40.63
977100.21,48.87,35.31,812573.59,40.64
976840.28,48.87,35.3,812182.93,40.63
977000.6,48.89,35.32,813724.99,40.72
977000.6,48.89,35.32,813711.6,40.72
976764.62,48.89,35.32,813620.57,40.72
976816.15,48.91,35.34,813820.54,40.75
976970.41,48.93,35.37,813819.94,40.76
977124.68,48.96,35.39,813819.94,40.77
977176.21,48.98,35.41,813819.94,40.79
977176.21,48.98,35.41,813774.87,40.79
977176.21,48.98,35.41,814079.87,40.8
977189.39,48.98,35.41,814059.59,40.8
977240.92,49.0,35.44,814059.59,40.82
977395.19,49.03,35.46,814306.38,40.85
977446.72,49.05,35.48,814456.85,40.87
977466.22,49.05,35.48,814470.35,40.87
977517.75,49.07,35.51,814891.19,40.91
977678.07,49.09,35.53,815062.42,40.93
977539.59,49.09,35.52,814938.15,40.92
977591.12,49.11,35.55,814937.92,40.94
977331.19,49.11,35.54,814437.63,40.92
977491.97,49.12,35.55,814864.18,40.94
977255.99,49.12,35.55,815649.72,40.99
977307.52,49.14,35.57,815649.35,41.01
977307.52,49.14,35.57,815546.16,41.01
977359.05,49.16,35.59,815546.16,41.02
977519.37,49.18,35.61,815546.16,41.03
977283.39,49.18,35.61,815546.16,41.04
977283.39,49.18,35.61,815726.79,41.05
977023.46,49.18,35.61,815302.24,41.04
977074.99,49.2,35.63,815580.46,41.07
977229.25,49.22,35.66,815562.94,41.08
977389.57,49.24,35.68,815545.84,41.09
977229.9,49.24,35.67,815579.91,41.09
977384.16,49.26,35.7,817067.81,41.18
977384.16,49.26,35.7,817079.39,41.18
977158.18,49.26,35.7,816615.62,41.17
976899.23,49.26,35.69,816334.43,41.16
976739.55,49.26,35.69,816376.03,41.17
976791.08,49.28,35.71,816375.8,41.19
976842.61,49.3,35.73,816375.43,41.2
976673.66,49.3,35.73,816184.52,41.2
976725.19,49.32,35.75,816184.52,41.21
976885.51,49.34,35.77,816184.52,41.22
976649.53,49.34,35.77,816184.52,41.23
976405.59,49.34,35.77,816092.21,41.24
976457.12,49.36,35.79,816370.43,41.27
976508.65,49.38,35.82,816624.88,41.3
976264.71,49.38,35.81,816159.03,41.28
976425.02,49.4,35.83,816140.31,41.29
976476.55,49.42,35.85,816679.25,41.33
976240.57,49.42,35.85,816696.81,41.34
976394.84,49.44,35.88,816696.22,41.36
976150.9,49.44,35.87,816536.72,41.36
976150.9,49.44,35.87,816588.7,41.36
976002.12,49.44,35.87,816443.32,41.35
976053.65,49.46,35.89,816443.32,41.37
975793.73,49.45,35.89,816443.32,41.38
975947.99,49.48,35.91,816498.57,41.39
976108.31,49.5,35.93,816509.6,41.4
975872.33,49.5,35.93,816499.12,41.41
975923.86,49.52,35.95,816513.9,41.43
976084.18,49.54,35.97,816568.13,41.44
975914.25,49.54,35.97,817291.76,41.49
975914.25,49.54,35.97,817409.84,41.49
975965.78,49.56,35.99,817149.47,41.5
975911.07,49.57,36.0,817100.82,41.5
975762.3,49.57,36.0,816955.0,41.5
975922.61,49.59,36.02,816954.79,41.51
976195.64,49.61,36.04,817648.93,41.55
976010.76,49.61,36.04,817652.7,41.56
976062.29,49.63,36.06,817652.31,41.57
976062.29,49.63,36.06,817641.5,41.57
976113.82,49.65,36.09,817641.5,41.59
976113.82,49.65,36.09,817688.44,41.59
976113.82,49.65,36.09,817684.17,41.59
976130.66,49.65,36.09,817703.37,41.59
975894.68,49.65,36.09,817703.37,41.6
976064.08,49.67,36.1,817796.99,41.62
975965.92,49.68,36.11,817829.68,41.63
976135.31,49.69,36.13,817718.29,41.63
975960.26,49.7,36.13,818293.18,41.67
976011.79,49.72,36.16,818408.15,41.69
976221.55,49.74,36.17,818049.25,41.68
976177.69,49.74,36.18,817796.89,41.67
976164.66,49.75,36.18,819129.26,41.74
976015.89,49.74,36.18,818985.36,41.74
976015.89,49.74,36.18,819018.48,41.74
976067.42,49.77,36.2,819022.0,41.76
976227.73,49.79,36.22,819021.79,41.77
976227.73,49.79,36.22,819160.97,41.78
976084.57,49.78,36.22,819003.33,41.77
976136.1,49.81,36.24,819002.94,41.79
976047.02,49.81,36.24,819002.94,41.8
975848.49,49.81,36.24,818682.06,41.78
976008.81,49.83,36.26,818682.06,41.79
976060.34,49.85,36.28,818753.83,41.81
975971.25,49.85,36.29,818705.01,41.82
976140.65,49.87,36.3,818692.22,41.83
976192.18,49.89,36.33,818692.32,41.84
975875.6,49.88,36.32,818380.92,41.83
975875.6,49.88,36.32,818357.86,41.83
975777.44,49.89,36.33,819439.35,41.9
975937.76,49.91,36.35,819381.93,41.91
975937.76,49.91,36.35,819410.13,41.91
976092.02,49.94,36.37,819627.25,41.93
975832.1,49.93,36.36,819946.37,41.95
975596.12,49.93,36.36,819663.43,41.95
975810.37,49.95,36.38,819662.84,41.96
975861.9,49.97,36.4,819662.84,41.97
975913.43,49.99,36.43,819662.84,41.99
975860.56,50.0,36.43,819669.95,42.0
975777.59,50.0,36.44,819662.84,42.0
975794.43,50.0,36.44,819666.28,42.0
975580.35,50.0,36.43,819666.27,42.01
975631.88,50.02,36.45,819666.27,42.02
975683.41,50.04,36.48,819928.02,42.06
975734.94,50.07,36.5,820169.75,42.09
975895.26,50.09,36.52,820138.08,42.09
976049.53,50.11,36.55,820474.23,42.12
976101.06,50.14,36.57,820474.01,42.14
976255.32,50.16,36.59,820473.64,42.16
976019.34,50.16,36.59,820936.17,42.19
976022.15,50.16,36.59,820938.54,42.19
976073.68,50.18,36.62,820938.54,42.21
976228.41,50.2,36.64,820938.54,42.22
975988.02,50.2,36.64,820938.54,42.23
976039.55,50.23,36.66,820938.54,42.25
976091.08,50.25,36.69,821749.77,42.31
976142.61,50.28,36.71,822105.39,42.34
976194.14,50.3,36.73,822342.66,42.37
976245.67,50.32,36.76,822342.44,42.39
976405.98,50.34,36.78,822342.07,42.4
976180.0,50.34,36.78,822342.07,42.41
976340.32,50.36,36.8,822388.51,42.42
976170.39,50.36,36.79,822238.59,42.42
975934.41,50.36,36.79,822246.91,42.43
975948.74,50.36,36.8,822388.39,42.44
975678.82,50.36,36.79,822180.16,42.43
975839.13,50.38,36.81,822235.48,42.45
975890.66,50.4,36.83,822154.64,42.46
975890.66,50.4,36.83,822088.52,42.46
975942.19,50.42,36.86,822059.27,42.47
975853.11,50.43,36.86,823048.05,42.53
976022.5,50.45,36.88,822784.15,42.53
976074.03,50.47,36.9,823019.44,42.56
976125.56,50.49,36.93,823019.21,42.57
976027.4,50.5,36.93,823318.55,42.6
976078.93,50.52,36.96,823318.18,42.62
976028.93,50.52,36.96,823268.18,42.62
976238.7,50.54,36.97,823268.18,42.62
976013.27,50.54,36.98,823268.18,42.63
976030.71,50.55,36.98,823318.67,42.64
976191.02,50.57,37.0,823350.03,42.65
976242.55,50.59,37.02,823348.86,42.67
976006.57,50.59,37.02,823318.67,42.68
976196.59,50.61,37.04,823987.61,42.72
976196.59,50.61,37.04,824060.8,42.72
976159.44,50.62,37.05,823862.84,42.72
976314.18,50.64,37.07,824555.01,42.77
976210.97,50.64,37.07,824743.33,42.78
976262.5,50.66,37.1,824787.57,42.8
976314.03,50.69,37.12,824787.35,42.82
976314.03,50.69,37.12,824783.15,42.82
976468.77,50.71,37.14,824784.03,42.83
976520.3,50.73,37.17,824785.14,42.85
976426.95,50.74,37.17,824782.78,42.86
976587.26,50.76,37.19,824782.78,42.87
976587.26,50.76,37.19,824783.2,42.87
976587.26,50.76,37.19,824586.06,42.86
976361.28,50.76,37.19,824689.13,42.87
976215.32,50.75,37.19,824531.5,42.87
976217.51,50.75,37.19,824759.76,42.88
976217.51,50.75,37.19,824734.4,42.88
976217.51,50.75,37.19,824760.06,42.88
976217.51,50.75,37.19,824742.6,42.88
976386.9,50.77,37.21,824668.12,42.88
976438.43,50.8,37.23,824699.68,42.9
976489.96,50.82,37.25,824820.8,42.93
976214.91,50.82,37.26,825812.52,42.99
976369.17,50.85,37.28,825913.56,43.01
976420.7,50.87,37.31,825913.33,43.03
976224.01,50.87,37.3,825696.49,43.02
976384.33,50.89,37.32,825696.12,43.03
976148.35,50.89,37.32,825696.12,43.05
975888.42,50.88,37.32,825388.72,43.04
975939.95,50.91,37.34,825388.72,43.05
975991.48,50.93,37.37,825388.72,43.07
976201.25,50.95,37.38,825421.21,43.08
976222.34,50.96,37.39,825394.38,43.09
976382.66,50.98,37.41,825388.72,43.1
976434.19,51.0,37.44,826508.28,43.17
976485.72,51.03,37.46,826918.29,43.21
976249.74,51.03,37.46,826657.58,43.21
976301.27,51.05,37.49,826657.35,43.23
976352.8,51.08,37.51,826656.98,43.25
976513.11,51.1,37.53,826656.98,43.26
976277.13,51.1,37.53,826656.98,43.27
976443.04,51.12,37.55,826694.48,43.28
976494.57,51.14,37.58,826700.69,43.3
976494.57,51.14,37.58,826722.34,43.3
976258.04,51.14,37.57,826639.63,43.3
976309.57,51.16,37.6,826687.85,43.32
976296.54,51.17,37.6,826595.92,43.32
975979.88,51.16,37.6,826278.59,43.31
975781.35,51.16,37.59,827025.69,43.36
975832.88,51.18,37.62,827351.76,43.39
975884.41,51.21,37.64,827546.35,43.42
976082.69,51.23,37.67,827545.76,43.44
976134.22,51.26,37.69,827545.76,43.45
976294.54,51.28,37.71,827545.76,43.47
976068.56,51.28,37.71,827570.33,43.48
976068.56,51.28,37.71,827691.33,43.48
976234.46,51.3,37.73,827673.39,43.49
976285.99,51.32,37.76,827674.78,43.51
976054.42,51.32,37.76,827683.7,43.52
976105.95,51.35,37.78,828450.21,43.58
975788.88,51.34,37.77,828140.73,43.57
975791.68,51.34,37.77,828143.98,43.57
975952.0,51.36,37.8,828160.83,43.58
975716.02,51.36,37.8,828030.31,43.59
975870.29,51.39,37.82,828474.81,43.63
975892.55,51.39,37.82,828843.47,43.65
975691.41,51.39,37.82,828560.43,43.64
975742.94,51.41,37.85,828560.2,43.66
975898.88,51.43,37.86,828560.22,43.67
975784.62,51.44,37.87,828559.83,43.68
975836.15,51.46,37.9,828559.83,43.69
975836.15,51.46,37.9,828452.51,43.69
975887.68,51.49,37.92,828452.51,43.71
975939.21,51.51,37.94,828452.51,43.73
976148.98,51.53,37.96,828903.6,43.76
976200.51,51.55,37.99,829285.64,43.79
976200.51,51.55,37.99,829389.08,43.8
976134.3,51.56,38.0,829363.02,43.81
976185.84,51.59,38.02,829844.01,43.85
976384.11,51.61,38.05,829843.41,43.87
976238.3,51.61,38.04,829685.77,43.86
976238.3,51.61,38.04,829562.01,43.86
976398.61,51.63,38.07,829562.01,43.87
976154.67,51.63,38.06,829571.27,43.87
976065.59,51.63,38.07,829566.71,43.88
976117.12,51.66,38.09,829562.01,43.9
976277.44,51.68,38.11,829562.01,43.91
976328.97,51.7,38.14,829562.01,43.93
976328.97,51.7,38.14,829704.55,43.94
976190.62,51.71,38.14,830127.86,43.97
975546.05,51.69,38.12,829492.47,43.95
975597.58,51.71,38.15,829694.64,43.98
975398.35,51.71,38.14,829789.38,43.99
975558.67,51.73,38.16,829761.39,44.0
975610.2,51.76,38.19,830240.69,44.04
975374.22,51.76,38.19,830299.03,44.06
975534.54,51.78,38.21,830298.82,44.07
975534.54,51.78,38.21,830283.22,44.07
975415.9,51.78,38.21,830283.36,44.08
975467.43,51.81,38.24,830282.84,44.1
975467.43,51.81,38.24,830421.32,44.1
975636.82,51.82,38.26,830421.32,44.11
975538.66,51.83,38.27,830421.32,44.12
975590.19,51.86,38.29,830582.9,44.15
975759.59,51.87,38.31,830466.07,44.15
975759.59,51.87,38.31,830421.67,44.15
975661.43,51.88,38.32,830386.54,44.16
975712.96,51.91,38.34,830376.92,44.18
975712.96,51.91,38.34,830384.58,44.18
975867.22,51.93,38.37,831871.06,44.27
975707.3,51.93,38.36,831206.2,44.24
975873.2,51.95,38.39,832003.32,44.29
975860.17,51.96,38.39,831876.24,44.29
975764.05,51.96,38.39,831782.93,44.29
975924.37,51.98,38.41,831782.72,44.3
975975.9,52.0,38.44,831782.33,44.32
976027.43,52.03,38.46,831782.33,44.34
976078.96,52.05,38.49,831782.33,44.36
975852.98,52.05,38.49,831861.11,44.37
976022.38,52.07,38.51,831805.09,44.38
975924.22,52.08,38.51,831782.33,44.39
975924.22,52.08,38.51,831769.81,44.39
976090.12,52.1,38.53,832374.01,44.43
976001.32,52.11,38.54,832199.08,44.43
976052.85,52.13,38.56,832419.13,44.46
976213.17,52.15,38.59,832593.29,44.48
976232.67,52.15,38.59,832647.25,44.48
975996.69,52.15,38.59,833136.8,44.52
975998.88,52.15,38.59,833155.03,44.52
976159.19,52.18,38.61,833158.97,44.53
976210.72,52.2,38.63,833158.79,44.55
976364.99,52.23,38.66,833165.24,44.57
976416.52,52.25,38.69,833169.21,44.59
976218.09,52.25,38.68,832956.19,44.58
975982.11,52.25,38.68,832951.19,44.59
976033.64,52.27,38.71,832941.98,44.61
976085.17,52.3,38.73,832941.4,44.63
975825.24,52.29,38.73,833718.19,44.68
975876.77,52.32,38.75,834018.77,44.71
976086.54,52.34,38.77,833858.18,44.71
976086.54,52.34,38.77,834188.83,44.73
976029.64,52.35,38.78,834065.07,44.73
976029.64,52.35,38.78,834034.93,44.73
976029.64,52.35,38.78,834230.97,44.74
976031.83,52.35,38.78,834177.32,44.74
976083.36,52.37,38.81,834177.09,44.76
976083.36,52.37,38.81,834211.93,44.76
975976.17,52.37,38.8,834104.7,44.76
976145.56,52.39,38.82,834104.33,44.77
976145.56,52.39,38.82,834074.19,44.76
976047.4,52.4,38.83,834074.19,44.78
976098.93,52.42,38.86,834074.19,44.79
975785.28,52.41,38.85,833756.86,44.79
975945.59,52.44,38.87,833828.62,44.8
975945.59,52.44,38.87,833859.79,44.8
975699.61,52.44,38.87,833788.02,44.81
975751.14,52.46,38.9,834082.26,44.85
975751.14,52.46,38.9,834051.1,44.84
975802.67,52.49,38.92,834295.47,44.88
975854.2,52.51,38.95,834697.95,44.92
976014.52,52.54,38.97,834821.79,44.94
975778.54,52.54,38.97,834835.8,44.95
975947.94,52.55,38.99,834835.21,44.96
975941.09,52.56,39.0,834835.21,44.96
975941.09,52.56,39.0,834868.51,44.96
975941.09,52.56,39.0,834851.43,44.96
975941.09,52.56,39.0,834851.43,44.96
975992.62,52.59,39.02,834851.43,44.98
976146.89,52.62,39.05,834889.76,45.0
976377.74,52.64,39.08,834851.43,45.01
976538.06,52.67,39.1,834851.43,45.02
976302.08,52.67,39.1,835514.35,45.07
976462.4,52.69,39.12,835524.27,45.08
976616.66,52.71,39.15,835604.89,45.1
976419.97,52.71,39.14,835458.84,45.1
976365.26,52.72,39.15,835532.09,45.12
976279.75,52.74,39.17,836667.08,45.2
976440.07,52.76,39.2,836666.88,45.21
976491.6,52.79,39.22,836666.49,45.23
976543.13,52.81,39.25,836666.49,45.25
976594.66,52.84,39.27,836666.49,45.27
976825.52,52.87,39.3,836804.29,45.29
976671.76,52.87,39.3,836860.19,45.3
976902.62,52.89,39.33,836756.2,45.31
977056.89,52.92,39.35,836666.49,45.32
977108.42,52.95,39.38,838549.21,45.44
977159.95,52.97,39.41,838548.99,45.46
977211.48,53.0,39.43,838548.62,45.48
977263.01,53.03,39.46,838548.62,45.5
977105.81,53.02,39.46,838410.01,45.5
976869.83,53.02,39.46,838180.52,45.49
976921.36,53.05,39.48,838180.52,45.51
976972.89,53.07,39.51,838180.52,45.53
977024.42,53.1,39.53,838180.52,45.55
977024.42,53.1,39.53,838180.52,45.55
976872.37,53.1,39.54,837845.11,45.55
976923.9,53.13,39.56,838857.97,45.62
977078.16,53.16,39.59,839008.86,45.64
977232.43,53.18,39.62,839008.26,45.66
976972.5,53.18,39.61,838443.46,45.64
976989.64,53.18,39.61,838634.52,45.65
976989.64,53.18,39.61,838996.88,45.67
977143.9,53.21,39.64,838996.88,45.68
977195.43,53.23,39.67,838996.88,45.7
977246.96,53.26,39.69,838996.88,45.72
977298.49,53.29,39.72,839298.37,45.76
977350.02,53.31,39.75,839582.72,45.8
977401.55,53.34,39.77,840046.03,45.84
977561.87,53.36,39.79,840179.08,45.86
977325.89,53.36,39.8,840181.4,45.87
977089.37,53.36,39.79,839906.09,45.87
977140.9,53.38,39.82,839905.87,45.89
977140.9,53.38,39.82,840371.29,45.91
977192.43,53.41,39.84,840370.92,45.93
977382.45,53.43,39.87,840370.92,45.94
977214.4,53.44,39.87,840405.18,45.96
977265.93,53.46,39.9,840434.76,45.98
977317.46,53.49,39.92,840515.73,46.0
977317.46,53.49,39.92,840599.59,46.01
977067.79,53.49,39.92,840278.98,46.0
977119.32,53.51,39.95,840479.91,46.03
977170.85,53.54,39.97,840905.1,46.07
977222.38,53.57,40.0,841400.02,46.12
976956.23,53.56,39.99,841130.69,46.11
977154.51,53.59,40.02,841130.09,46.13
977320.41,53.61,40.04,841130.09,46.14
977088.85,53.61,40.05,841145.88,46.15
977140.38,53.64,40.07,841142.59,46.17
977191.91,53.67,40.1,841136.21,46.19
977243.44,53.69,40.13,841131.74,46.21
977403.76,53.72,40.15,841130.09,46.23
977455.29,53.74,40.18,841130.09,46.25
977195.36,53.74,40.17,841307.08,46.26
977246.89,53.76,40.2,842886.6,46.37
977153.73,53.76,40.2,842794.48,46.37
976917.75,53.76,40.2,842558.37,46.37
976917.75,53.76,40.2,842281.92,46.35
976673.81,53.76,40.19,842378.54,46.37
976839.71,53.78,40.22,842384.56,46.38
976608.14,53.78,40.22,842391.73,46.39
976659.67,53.81,40.24,842377.95,46.41
976819.99,53.83,40.27,842377.95,46.42
976584.01,53.83,40.27,842378.47,46.44
976635.54,53.86,40.29,842971.38,46.49
976795.86,53.88,40.32,842948.29,46.5
976559.88,53.88,40.32,842847.03,46.51
976611.41,53.91,40.34,842653.32,46.52
976611.41,53.91,40.34,842642.45,46.52
976771.73,53.93,40.37,843900.33,46.6
977400.15,53.98,40.42,844184.3,46.62
977451.68,54.01,40.44,844184.07,46.65
977503.21,54.04,40.47,844183.7,46.67
977734.07,54.07,40.5,844183.7,46.68
977734.07,54.07,40.5,844099.84,46.68
977734.07,54.07,40.5,844188.46,46.68
977785.6,54.09,40.53,844188.46,46.7
977785.6,54.09,40.53,844141.36,46.7
977837.13,54.12,40.55,844464.33,46.74
977683.38,54.12,40.55,844203.03,46.73
977843.69,54.14,40.57,844215.62,46.74
977997.96,54.17,40.6,844141.36,46.76
977738.03,54.16,40.6,844141.36,46.76
977789.56,54.19,40.63,845548.08,46.86
977841.09,54.22,40.65,845547.86,46.88
977892.62,54.25,40.68,845547.49,46.9
978046.89,54.27,40.71,845547.49,46.92
978098.42,54.3,40.74,845547.49,46.94
978149.95,54.33,40.76,845547.49,46.96
978201.48,54.36,40.79,846309.01,47.03
978112.39,54.36,40.79,846184.75,47.03
978163.92,54.39,40.82,846624.44,47.07
978215.45,54.42,40.85,846946.33,47.11
978266.98,54.44,40.88,846946.11,47.13
978497.84,54.47,40.91,846945.74,47.15
978728.7,54.5,40.94,846968.87,47.16
978558.77,54.5,40.93,846783.45,47.16
978713.04,54.53,40.96,846784.75,47.18
978453.11,54.52,40.96,846762.15,47.18
978613.43,54.55,40.98,846760.32,47.2
978377.45,54.55,40.98,846760.32,47.21
978428.98,54.57,41.01,847705.75,47.28
978480.51,54.6,41.04,848023.28,47.32
978243.99,54.6,41.03,847335.04,47.29
978295.52,54.63,41.06,847784.33,47.34
978347.05,54.65,41.09,847784.1,47.36
978501.31,54.68,41.12,847783.73,47.38
978347.55,54.68,41.11,847947.52,47.39
978347.55,54.68,41.11,847999.91,47.4
978371.93,54.68,41.12,848127.45,47.4
978423.46,54.71,41.14,848127.45,47.42
978474.99,54.74,41.17,848127.45,47.45
978215.06,54.73,41.17,848206.02,47.46
978369.32,54.76,41.2,848212.98,47.48
978420.85,54.79,41.22,848314.83,47.5
978160.93,54.78,41.22,848127.45,47.5
978162.48,54.78,41.22,848108.67,47.5
978162.48,54.78,41.22,848051.46,47.5
978180.94,54.79,41.22,848075.96,47.5
978395.2,54.8,41.24,849007.45,47.56
978333.82,54.82,41.25,849060.6,47.57
978125.28,54.81,41.24,848441.43,47.54
978285.6,54.83,41.27,849301.47,47.6
978049.62,54.84,41.27,849033.42,47.6
978209.94,54.86,41.29,849033.22,47.61
978209.94,54.86,41.29,848993.33,47.61
977973.96,54.86,41.29,848992.94,47.62
978025.49,54.89,41.32,848992.94,47.65
978045.13,54.89,41.32,849109.3,47.65
978211.04,54.91,41.35,849142.56,47.67
977979.47,54.91,41.35,849131.96,47.68
978031.0,54.94,41.38,849120.39,47.7
978200.4,54.96,41.39,849109.3,47.71
978251.93,54.99,41.42,849109.3,47.73
978245.08,55.0,41.43,849882.9,47.78
978296.61,55.03,41.46,850151.14,47.82
978527.47,55.06,41.49,850263.31,47.84
978269.26,55.05,41.49,850396.74,47.86
978280.49,55.05,41.49,850399.28,47.86
978332.02,55.08,41.51,850399.06,47.88
978383.55,55.11,41.54,850398.69,47.9
978543.86,55.13,41.57,850398.69,47.91
978742.14,55.16,41.6,850398.69,47.93
978505.62,55.16,41.59,850099.19,47.92
978505.62,55.16,41.59,850167.99,47.92
978261.68,55.15,41.59,850183.91,47.93
978492.54,55.18,41.62,850168.91,47.95
978256.56,55.19,41.62,850174.13,47.96
978416.87,55.21,41.64,850731.73,48.0
978180.89,55.21,41.64,850698.44,48.02
978335.16,55.24,41.67,850810.67,48.04
978075.23,55.24,41.67,850245.11,48.02
977872.14,55.23,41.66,850056.1,48.01
978032.46,55.25,41.69,851344.85,48.1
977855.79,55.25,41.69,851092.36,48.09
977907.32,55.28,41.72,851092.13,48.11
977958.85,55.31,41.74,851091.76,48.14
977818.63,55.31,41.75,850938.38,48.14
977978.95,55.34,41.77,850938.38,48.15
977889.87,55.34,41.78,850938.38,48.16
977572.79,55.33,41.77,850621.05,48.15
977389.35,55.33,41.76,850501.16,48.15
977545.28,55.35,41.78,850587.38,48.16
977440.88,55.36,41.79,850511.16,48.17
977601.2,55.38,41.82,850501.16,48.18
977365.22,55.38,41.82,850501.16,48.19
977416.75,55.41,41.85,851534.41,48.28
977416.75,55.41,41.85,851634.97,48.28
977468.28,55.44,41.87,851861.21,48.32
977628.59,55.46,41.9,851953.32,48.33
977611.84,55.47,41.9,852102.63,48.35
977623.07,55.47,41.91,852105.87,48.35
977783.39,55.5,41.93,852105.67,48.36
977783.39,55.5,41.93,852108.82,48.36
977834.92,55.52,41.96,852108.43,48.38
977598.93,55.53,41.96,852108.43,48.4
977650.47,55.55,41.99,852108.43,48.42
977819.86,55.57,42.01,852202.05,48.43
977813.01,55.58,42.02,852164.56,48.44
977864.54,55.61,42.05,852197.01,48.46
977916.07,55.64,42.07,852297.12,48.49
978076.39,55.66,42.1,852108.43,48.5
977840.41,55.67,42.1,853340.7,48.58
977891.94,55.69,42.13,853437.89,48.61
977929.85,55.7,42.13,853456.98,48.61
977929.85,55.7,42.13,853402.59,48.6
977778.27,55.69,42.13,853244.95,48.6
977797.92,55.69,42.13,853307.94,48.6
977849.45,55.72,42.16,853307.71,48.63
978003.72,55.75,42.19,853307.34,48.64
978003.72,55.75,42.19,853157.77,48.64
978164.04,55.78,42.21,853157.77,48.65
