ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
588988.1,14.18,9.01,240562.95,5.79
589124.93,14.18,9.01,240568.31,5.79
589073.21,14.19,9.01,240566.36,5.79
589021.48,14.19,9.02,240565.77,5.79
588918.03,14.19,9.02,240452.67,5.79
588866.31,14.19,9.02,240459.19,5.8
588814.58,14.2,9.02,240459.19,5.8
588762.86,14.2,9.03,240459.19,5.8
589290.51,14.21,9.04,240459.19,5.8
589083.62,14.22,9.05,241420.92,5.83
589031.89,14.22,9.05,241438.47,5.83
588980.17,14.23,9.05,241435.23,5.83
589358.86,14.24,9.06,241886.27,5.84
589307.13,14.24,9.07,241891.78,5.84
589255.41,14.24,9.07,241891.75,5.85
589203.69,14.24,9.07,241891.75,5.85
589151.96,14.24,9.07,241891.75,5.85
589100.24,14.25,9.07,242223.08,5.86
589470.96,14.26,9.09,242701.97,5.87
590056.12,14.28,9.1,243763.7,5.9
590004.39,14.28,9.11,243763.7,5.9
589952.67,14.28,9.11,243763.7,5.9
590323.39,14.29,9.12,243749.9,5.9
590271.66,14.29,9.12,243753.93,5.9
590219.94,14.29,9.12,243755.47,5.9
589771.68,14.29,9.11,243177.48,5.89
589719.95,14.29,9.12,243177.48,5.89
589357.51,14.28,9.11,242842.45,5.88
589397.72,14.29,9.11,242844.42,5.89
589346.0,14.29,9.12,242843.56,5.89
589618.4,14.3,9.12,242860.55,5.89
589989.12,14.31,9.14,242910.56,5.89
589937.4,14.31,9.14,242914.29,5.89
589370.69,14.3,9.13,242350.98,5.88
589330.84,14.3,9.13,241701.64,5.87
589279.12,14.3,9.13,241701.87,5.87
589279.12,14.3,9.13,241702.31,5.87
589227.39,14.31,9.13,241912.89,5.87
589175.67,14.31,9.14,241743.07,5.87
589695.89,14.32,9.15,242029.64,5.88
589246.52,14.31,9.14,242208.26,5.88
589194.79,14.32,9.14,242208.26,5.89
589331.62,14.32,9.15,242338.87,5.89
589851.84,14.34,9.16,242435.79,5.89
589555.14,14.33,9.16,242173.63,5.89
589503.42,14.33,9.16,242173.63,5.89
589640.24,14.34,9.17,242173.63,5.89
589777.07,14.34,9.17,242174.83,5.89
590214.41,14.36,9.18,242174.82,5.89
590585.12,14.37,9.19,242486.24,5.9
590533.4,14.37,9.2,242699.57,5.91
590481.68,14.37,9.2,242704.18,5.91
590429.95,14.37,9.2,242700.47,5.91
590808.64,14.38,9.21,243010.16,5.92
591179.36,14.4,9.22,243010.93,5.92
591316.18,14.4,9.23,242954.0,5.92
591769.56,14.41,9.24,243340.31,5.93
592289.79,14.43,9.25,243340.31,5.93
592660.5,14.44,9.27,243340.33,5.93
592608.78,14.44,9.27,243348.14,5.93
592327.54,14.43,9.26,242990.01,5.92
592275.82,14.44,9.26,242990.01,5.92
592224.1,14.44,9.27,242990.01,5.92
592594.81,14.45,9.28,242990.01,5.93
592594.81,14.45,9.28,242982.56,5.92
592543.09,14.45,9.28,242982.56,5.93
592491.37,14.45,9.28,243114.8,5.93
592628.19,14.46,9.29,243114.8,5.93
592576.47,14.46,9.29,243114.8,5.93
592524.74,14.47,9.29,243114.8,5.94
592473.02,14.47,9.3,243114.8,5.94
591805.13,14.45,9.28,242383.22,5.92
591452.69,14.45,9.28,242058.19,5.91
591038.89,14.47,9.29,242058.19,5.92
591409.61,14.48,9.3,242321.18,5.93
591357.89,14.48,9.31,242345.89,5.93
591306.16,14.48,9.31,242213.65,5.93
591254.44,14.48,9.31,242213.65,5.93
591254.44,14.48,9.31,242213.65,5.93
591202.71,14.49,9.31,242215.09,5.93
591150.99,14.49,9.32,242166.48,5.94
591099.27,14.49,9.32,242166.48,5.94
591047.54,14.49,9.32,242166.48,5.94
590995.82,14.49,9.32,242784.08,5.95
590944.09,14.5,9.32,242775.08,5.96
591314.81,14.51,9.34,242800.37,5.96
591263.09,14.51,9.34,242800.36,5.96
591211.36,14.51,9.34,242800.36,5.96
590748.98,14.5,9.33,242337.98,5.95
590885.81,14.51,9.34,242337.98,5.95
590834.08,14.51,9.34,242372.67,5.95
590782.36,14.51,9.34,242232.75,5.95
590782.36,14.51,9.34,242231.73,5.95
591153.08,14.53,9.35,242233.77,5.95
591101.35,14.53,9.36,242240.23,5.95
591426.72,14.54,9.37,242241.34,5.95
591880.09,14.55,9.38,242229.45,5.95
592336.15,14.56,9.39,242869.09,5.97
592706.87,14.57,9.4,242869.09,5.97
592843.69,14.58,9.41,242991.71,5.98
592791.97,14.58,9.41,242989.68,5.98
592928.8,14.59,9.42,242925.79,5.98
592877.07,14.59,9.42,242927.32,5.98
593671.18,14.61,9.44,243015.8,5.98
594124.56,14.62,9.45,243015.8,5.98
593746.4,14.62,9.44,242641.04,5.97
594117.12,14.63,9.46,243004.37,5.98
594479.27,14.64,9.47,243004.37,5.98
594427.55,14.64,9.47,243002.76,5.99
594752.91,14.65,9.48,243002.76,5.99
594701.19,14.65,9.48,243005.31,5.99
594649.47,14.66,9.48,243354.39,6.0
594786.29,14.66,9.49,243358.35,6.0
594734.57,14.66,9.49,243361.72,6.0
594871.39,14.67,9.5,243483.45,6.0
595690.34,14.69,9.52,243747.61,6.01
595827.16,14.7,9.53,243747.61,6.01
596197.88,14.71,9.54,243747.61,6.01
596146.16,14.71,9.54,243747.61,6.02
596282.98,14.72,9.55,243833.55,6.02
596419.81,14.73,9.55,244163.36,6.03
596368.08,14.73,9.55,244056.84,6.03
596316.36,14.73,9.56,244057.04,6.03
596687.08,14.74,9.57,244066.99,6.03
596635.35,14.74,9.57,243958.67,6.03
596583.63,14.75,9.57,243965.61,6.03
596531.91,14.75,9.58,243965.68,6.03
596976.16,14.76,9.59,243966.31,6.03
596924.43,14.76,9.59,243966.31,6.03
596872.71,14.76,9.59,243966.31,6.03
597009.53,14.77,9.6,243965.96,6.04
596957.81,14.77,9.6,243941.75,6.04
596542.71,14.76,9.59,243513.91,6.03
596490.99,14.77,9.59,243513.91,6.03
596439.26,14.77,9.6,243513.91,6.03
596447.74,14.77,9.6,242804.04,6.01
596396.02,14.78,9.6,242804.04,6.02
596344.29,14.78,9.61,242793.35,6.02
596481.12,14.78,9.61,242789.64,6.02
596918.46,14.8,9.62,242789.71,6.02
596918.46,14.8,9.62,242802.71,6.02
597055.28,14.8,9.63,242787.69,6.02
597003.56,14.81,9.63,242739.58,6.02
596951.83,14.81,9.64,242741.9,6.02
596900.11,14.81,9.64,242741.9,6.02
596848.38,14.81,9.64,242741.9,6.02
597292.64,14.82,9.65,242742.9,6.02
597240.91,14.83,9.65,242793.67,6.03
597189.19,14.83,9.66,242797.13,6.03
596775.84,14.82,9.65,242238.45,6.02
596803.0,14.83,9.65,242173.92,6.02
596521.77,14.82,9.65,241815.71,6.01
596470.04,14.82,9.65,241815.71,6.01
596418.32,14.82,9.65,242002.82,6.02
596121.62,14.82,9.65,242001.3,6.02
596492.34,14.83,9.66,241999.56,6.02
596440.61,14.83,9.66,241999.56,6.02
596388.89,14.83,9.66,241996.12,6.02
596337.16,14.84,9.66,241996.12,6.02
596707.88,14.85,9.68,242713.21,6.04
596656.16,14.85,9.68,242713.21,6.04
596604.43,14.85,9.68,242603.35,6.04
596552.71,14.86,9.68,242803.92,6.05
596500.99,14.86,9.69,243442.0,6.06
596500.99,14.86,9.69,243442.0,6.06
596449.26,14.86,9.69,243442.0,6.07
596397.54,14.86,9.69,243704.74,6.07
596891.32,14.88,9.71,243846.03,6.08
597028.14,14.89,9.71,243844.18,6.08
597300.55,14.89,9.72,243842.32,6.08
597248.83,14.9,9.72,243990.68,6.09
597197.1,14.9,9.73,244275.34,6.09
597197.1,14.9,9.73,244273.57,6.09
597650.48,14.91,9.74,244283.25,6.1
598201.87,14.93,9.75,245348.91,6.12
598572.59,14.94,9.76,245346.3,6.12
598520.87,14.94,9.77,245325.95,6.12
598469.14,14.94,9.77,245325.95,6.13
598300.37,14.94,9.77,245339.94,6.13
598248.65,14.94,9.77,245339.22,6.13
598196.93,14.94,9.77,245346.42,6.13
598145.2,14.95,9.77,245346.42,6.13
598093.48,14.95,9.78,245341.61,6.13
598041.75,14.95,9.78,245349.41,6.13
598041.75,14.95,9.78,245236.31,6.13
597883.2,14.95,9.78,245124.28,6.13
598253.92,14.96,9.79,245132.67,6.13
598707.3,14.97,9.8,245140.15,6.13
598655.57,14.97,9.8,245205.76,6.13
599196.02,14.99,9.82,245611.08,6.14
599558.17,15.0,9.83,245611.08,6.14
599506.45,15.0,9.83,245611.08,6.15
599454.72,15.0,9.83,245609.39,6.15
599403.0,15.01,9.83,245609.39,6.15
599675.41,15.02,9.84,245591.47,6.15
599812.23,15.02,9.85,245762.41,6.16
599760.51,15.03,9.85,245703.57,6.16
599708.78,15.03,9.86,245705.48,6.16
599657.06,15.03,9.86,245704.58,6.16
599657.06,15.03,9.86,245704.58,6.16
599605.34,15.03,9.86,245697.42,6.16
599553.61,15.04,9.86,245702.6,6.16
599501.89,15.04,9.87,245702.6,6.16
600432.92,15.06,9.89,246082.73,6.17
600381.2,15.07,9.89,246080.16,6.18
600329.47,15.07,9.9,246079.0,6.18
600277.75,15.07,9.9,246079.82,6.18
600226.03,15.07,9.9,246126.7,6.18
600174.3,15.08,9.9,246126.7,6.18
600122.58,15.08,9.91,246126.7,6.18
600259.4,15.09,9.91,246493.7,6.2
600207.68,15.09,9.92,246493.7,6.2
600651.93,15.1,9.93,246898.12,6.21
600600.21,15.1,9.93,246896.65,6.21
600548.48,15.11,9.93,247319.96,6.22
600496.76,15.11,9.94,247319.96,6.22
600134.32,15.1,9.93,246938.59,6.21
600271.14,15.11,9.93,246938.68,6.21
600219.42,15.11,9.94,246940.24,6.22
599856.98,15.1,9.93,246558.87,6.21
599805.25,15.1,9.93,246559.11,6.21
600077.66,15.11,9.94,246736.93,6.21
600546.28,15.13,9.96,247369.07,6.23
600494.56,15.13,9.96,247369.07,6.23
600442.84,15.13,9.96,247367.28,6.24
600579.66,15.14,9.97,247364.59,6.24
600527.94,15.14,9.97,247362.95,6.24
600476.21,15.15,9.97,247361.07,6.24
600613.04,15.15,9.98,247361.04,6.24
600561.32,15.16,9.98,247331.55,6.24
601014.69,15.17,10.0,247331.55,6.24
600539.59,15.16,9.99,247331.54,6.24
600676.42,15.17,9.99,247331.54,6.24
600672.18,15.17,10.0,247817.05,6.26
601125.55,15.18,10.01,248203.37,6.27
601073.83,15.18,10.01,248203.37,6.27
601022.1,15.19,10.01,248204.75,6.27
601158.93,15.19,10.02,248204.75,6.27
601107.21,15.2,10.02,248220.75,6.27
601244.03,15.2,10.03,248343.37,6.28
601192.31,15.2,10.03,248259.76,6.28
601140.58,15.21,10.03,248235.7,6.28
601088.86,15.21,10.04,248228.64,6.28
601533.11,15.22,10.05,248231.11,6.28
601481.39,15.22,10.05,248231.11,6.28
601618.21,15.23,10.06,248326.22,6.29
601988.93,15.24,10.07,248655.92,6.3
602367.62,15.25,10.08,248655.35,6.3
602226.08,15.25,10.08,248574.46,6.29
602174.36,15.25,10.08,248574.46,6.3
602545.07,15.26,10.09,248574.46,6.3
602493.35,15.27,10.09,248574.46,6.3
602441.63,15.27,10.1,248526.36,6.3
602714.03,15.28,10.11,248526.54,6.3
602662.31,15.28,10.11,248526.54,6.3
602455.41,15.29,10.12,248910.87,6.32
602592.24,15.3,10.13,248910.87,6.32
602540.51,15.3,10.13,248801.01,6.32
602488.79,15.3,10.13,249019.43,6.33
602761.2,15.31,10.14,249019.43,6.33
602283.31,15.3,10.13,248477.86,6.31
602255.32,15.31,10.13,248487.75,6.32
602626.04,15.32,10.15,248488.24,6.32
602574.32,15.32,10.15,248487.52,6.32
602522.59,15.32,10.15,248626.74,6.32
602264.7,15.32,10.15,248305.16,6.32
602401.53,15.33,10.15,248311.18,6.32
602349.8,15.33,10.16,248201.32,6.32
602298.08,15.33,10.16,248201.32,6.32
602246.36,15.33,10.16,248091.46,6.32
602194.63,15.34,10.16,248142.27,6.32
602142.91,15.34,10.17,248139.8,6.32
602091.18,15.34,10.17,248139.8,6.32
602039.46,15.34,10.17,248163.3,6.32
601987.73,15.35,10.17,248319.46,6.33
601936.01,15.35,10.18,248297.4,6.33
601884.29,15.35,10.18,248298.63,6.33
601832.56,15.35,10.18,248281.34,6.33
601780.84,15.36,10.18,248278.7,6.34
601729.11,15.36,10.19,248282.45,6.34
601677.39,15.36,10.19,248282.45,6.34
601814.22,15.37,10.2,248282.45,6.34
601951.04,15.38,10.2,248405.07,6.35
602290.26,15.39,10.21,247777.76,6.33
602743.63,15.4,10.23,247777.76,6.33
602691.91,15.4,10.23,247780.02,6.33
602640.18,15.4,10.23,247780.02,6.33
603010.9,15.42,10.24,247796.39,6.33
602959.18,15.42,10.25,247770.11,6.34
603096.0,15.43,10.25,247770.11,6.34
603232.83,15.43,10.26,247765.59,6.34
603181.1,15.43,10.26,247766.33,6.34
603453.51,15.44,10.27,247772.4,6.34
603401.79,15.45,10.27,249160.62,6.38
603041.37,15.44,10.27,248779.58,6.37
603412.09,15.45,10.28,249022.69,6.38
603360.37,15.45,10.28,249027.22,6.38
603308.64,15.46,10.28,249027.77,6.38
603256.92,15.46,10.29,249027.77,6.38
603205.2,15.46,10.29,249027.77,6.38
603575.91,15.47,10.3,249136.73,6.39
603524.19,15.48,10.3,249137.33,6.39
604509.95,15.5,10.33,249579.43,6.4
604458.23,15.51,10.33,249579.43,6.4
604406.5,15.51,10.34,250028.43,6.42
604354.78,15.51,10.34,249896.97,6.41
604303.05,15.51,10.34,249764.93,6.41
604575.46,15.52,10.35,251058.53,6.45
604523.74,15.53,10.35,250948.66,6.44
604472.01,15.53,10.36,250838.8,6.44
604375.28,15.53,10.36,250625.75,6.44
604512.11,15.54,10.36,250625.75,6.44
604648.93,15.54,10.37,250625.75,6.44
604708.29,15.54,10.37,253813.41,6.52
604900.08,15.55,10.38,253943.64,6.53
605717.31,15.57,10.4,254171.59,6.54
605665.59,15.58,10.4,254171.59,6.54
605665.59,15.58,10.4,254171.59,6.54
606036.31,15.59,10.42,254171.59,6.54
605984.58,15.59,10.42,254172.06,6.54
606363.27,15.6,10.43,254172.06,6.54
606311.55,15.61,10.43,254172.06,6.54
606831.77,15.62,10.45,254172.06,6.54
606733.99,15.62,10.45,253824.47,6.54
607254.22,15.64,10.46,253824.47,6.54
607226.23,15.64,10.47,254547.74,6.56
607363.06,15.65,10.47,254547.74,6.56
607602.6,15.65,10.48,257402.51,6.63
607973.32,15.66,10.49,257843.88,6.64
607921.6,15.67,10.49,258207.17,6.65
607869.87,15.67,10.5,258213.24,6.66
608006.7,15.68,10.5,258451.97,6.66
607954.97,15.68,10.51,258451.46,6.67
608091.8,15.69,10.51,258451.46,6.67
608529.14,15.7,10.53,258493.0,6.67
608907.82,15.71,10.54,258493.0,6.67
608856.1,15.71,10.54,258493.0,6.67
608804.38,15.71,10.54,258495.21,6.67
609257.75,15.73,10.56,258495.21,6.67
609206.03,15.73,10.56,258493.94,6.67
608856.55,15.72,10.55,258127.0,6.67
608993.37,15.73,10.56,258129.11,6.67
609364.09,15.74,10.57,258132.73,6.67
610797.09,15.78,10.61,259234.88,6.7
610797.09,15.78,10.61,259234.22,6.7
611167.81,15.79,10.62,259234.79,6.7
611116.09,15.79,10.62,259234.71,6.7
611116.09,15.79,10.62,259233.09,6.7
611252.91,15.8,10.63,259223.47,6.7
611525.32,15.81,10.64,259178.87,6.7
611797.73,15.82,10.65,259184.94,6.7
611934.55,15.83,10.66,259184.94,6.7
611934.55,15.83,10.66,259181.06,6.7
611882.83,15.83,10.66,259181.06,6.71
611831.11,15.83,10.66,259181.06,6.71
611779.38,15.84,10.66,259181.11,6.71
611727.66,15.84,10.67,259181.11,6.71
612181.03,15.85,10.68,259181.11,6.71
611820.62,15.84,10.67,259179.78,6.71
611957.44,15.85,10.68,259179.78,6.71
611953.21,15.86,10.68,259127.46,6.71
611953.21,15.86,10.68,259017.59,6.71
612090.03,15.86,10.69,259018.8,6.71
612038.31,15.87,10.69,259019.61,6.71
612409.02,15.88,10.7,259020.02,6.72
612545.85,15.88,10.71,259020.02,6.72
612494.13,15.89,10.71,259020.02,6.72
612442.4,15.89,10.72,259020.02,6.72
612390.68,15.89,10.72,259020.02,6.72
612338.95,15.89,10.72,259152.27,6.73
611976.51,15.89,10.71,259154.48,6.73
611924.79,15.89,10.72,259154.48,6.73
611873.06,15.89,10.72,259159.06,6.73
611821.34,15.9,10.72,259159.06,6.73
611769.62,15.9,10.73,259159.06,6.73
611769.62,15.9,10.73,259159.06,6.73
612140.33,15.91,10.74,259616.35,6.75
612140.33,15.91,10.74,259483.33,6.74
611662.44,15.9,10.73,258941.76,6.73
611610.72,15.9,10.73,258941.76,6.73
612150.02,15.92,10.75,260268.88,6.77
612242.02,15.93,10.75,262298.44,6.82
612190.29,15.93,10.76,262298.44,6.82
612138.57,15.93,10.76,262295.55,6.83
612086.85,15.93,10.76,262293.68,6.83
612412.21,15.94,10.77,262629.54,6.84
612360.49,15.95,10.78,262629.54,6.84
612739.17,15.96,10.79,262629.54,6.84
612876.0,15.97,10.79,262629.54,6.84
612824.28,15.97,10.8,262629.54,6.84
612772.55,15.97,10.8,262633.37,6.85
612720.83,15.97,10.8,262633.37,6.85
612669.1,15.98,10.81,262633.37,6.85
613122.48,15.99,10.82,262633.37,6.85
613094.5,15.99,10.82,262482.98,6.85
613042.77,16.0,10.82,262482.98,6.85
613179.6,16.0,10.83,262482.87,6.85
613127.87,16.01,10.83,262480.28,6.85
613076.15,16.01,10.84,262484.12,6.85
613446.87,16.02,10.85,263549.5,6.88
613230.87,16.02,10.84,263358.11,6.88
613179.15,16.02,10.85,263358.05,6.88
613315.97,16.03,10.85,263350.53,6.88
613686.69,16.04,10.87,263348.18,6.88
614012.05,16.05,10.88,263345.47,6.88
614532.28,16.06,10.89,264598.19,6.92
614648.56,16.07,10.9,264500.09,6.92
614596.84,16.07,10.9,264500.09,6.92
614545.12,16.08,10.9,264500.09,6.92
614545.12,16.08,10.9,264498.55,6.92
614817.52,16.09,10.91,264498.55,6.92
615188.24,16.1,10.93,264500.02,6.92
615136.52,16.1,10.93,264500.02,6.92
615507.23,16.11,10.94,264499.95,6.92
615885.92,16.12,10.95,264502.2,6.92
615834.2,16.13,10.95,264498.68,6.93
616642.31,16.15,10.98,263883.72,6.91
616483.76,16.15,10.98,263860.76,6.91
616961.23,16.16,10.99,264878.58,6.94
616909.5,16.17,10.99,264878.58,6.94
616857.78,16.17,11.0,264888.82,6.94
616857.78,16.17,11.0,264862.31,6.94
616806.05,16.17,11.0,264862.31,6.94
616754.33,16.17,11.0,265033.39,6.95
616702.61,16.18,11.0,265033.2,6.95
616287.51,16.17,11.0,265032.95,6.95
616658.22,16.18,11.01,265033.69,6.95
616658.22,16.18,11.01,265033.42,6.95
616658.22,16.18,11.01,264940.64,6.95
617028.94,16.19,11.02,264945.07,6.95
616942.47,16.19,11.02,265711.67,6.97
616890.74,16.19,11.02,265711.67,6.97
616839.02,16.2,11.02,265711.67,6.98
616787.3,16.2,11.03,265708.91,6.98
616735.57,16.2,11.03,265841.83,6.98
616683.85,16.21,11.03,265872.68,6.99
616331.4,16.2,11.03,265547.65,6.98
616784.78,16.21,11.04,265648.09,6.98
616733.06,16.21,11.04,265638.89,6.98
616869.88,16.22,11.05,266662.58,7.01
617397.54,16.24,11.06,266758.68,7.01
617345.81,16.24,11.07,266738.67,7.02
617482.64,16.25,11.07,266738.67,7.02
617430.91,16.25,11.08,266774.53,7.02
617379.19,16.25,11.08,266664.67,7.02
617327.46,16.25,11.08,266810.48,7.03
617275.74,16.26,11.08,266810.48,7.03
617224.02,16.26,11.09,266810.48,7.03
617407.53,16.27,11.09,266971.65,7.03
617355.81,16.27,11.1,266983.3,7.04
617380.78,16.27,11.1,266935.6,7.03
617259.61,16.27,11.1,266935.6,7.04
617396.44,16.27,11.1,267454.94,7.05
617849.81,16.29,11.12,267616.48,7.06
617986.64,16.3,11.12,267616.48,7.06
618506.87,16.31,11.14,267533.32,7.05
618040.89,16.3,11.13,267533.32,7.06
618177.72,16.31,11.14,267533.32,7.06
618631.09,16.32,11.15,267611.04,7.06
618579.37,16.32,11.15,267611.25,7.06
618527.64,16.33,11.16,267319.03,7.06
618475.92,16.33,11.16,267319.03,7.06
618424.19,16.33,11.16,267318.39,7.06
618794.91,16.35,11.17,267674.92,7.07
618743.19,16.35,11.18,268313.59,7.09
618691.46,16.35,11.18,268313.59,7.09
618828.29,16.36,11.19,268313.59,7.09
618776.57,16.36,11.19,268285.88,7.09
619207.66,16.37,11.2,268299.0,7.09
619155.93,16.38,11.2,268299.0,7.1
619389.0,16.39,11.21,267707.08,7.08
619525.83,16.39,11.22,267707.98,7.08
619662.65,16.4,11.23,267894.15,7.09
620033.37,16.41,11.24,267894.15,7.09
619981.64,16.42,11.24,267893.66,7.09
619981.64,16.42,11.24,267893.62,7.09
619929.92,16.42,11.25,267893.62,7.1
619878.2,16.42,11.25,267893.62,7.1
619826.47,16.42,11.25,267896.07,7.1
619774.75,16.43,11.26,267896.07,7.1
619723.02,16.43,11.26,267896.07,7.1
619859.85,16.44,11.27,267895.78,7.1
619808.13,16.44,11.27,267889.27,7.11
619470.54,16.44,11.26,267385.1,7.09
619418.81,16.44,11.27,267385.24,7.1
619367.09,16.44,11.27,267385.24,7.1
619263.64,16.45,11.28,267847.49,7.11
619394.79,16.46,11.28,267889.74,7.12
619839.04,16.47,11.3,267891.27,7.12
619787.31,16.47,11.3,267891.27,7.12
619735.59,16.47,11.3,267890.4,7.12
619683.87,16.48,11.3,268004.12,7.13
619632.14,16.48,11.31,268003.3,7.13
619580.42,16.48,11.31,268514.79,7.14
619638.36,16.49,11.32,270095.57,7.19
619586.64,16.49,11.32,270095.57,7.19
619534.91,16.49,11.32,270096.51,7.19
619483.19,16.5,11.33,269936.57,7.19
619431.46,16.5,11.33,270005.62,7.19
619802.18,16.51,11.34,270005.62,7.19
619750.46,16.52,11.34,269983.71,7.19
619887.28,16.52,11.35,269967.63,7.2
619600.2,16.52,11.34,269659.43,7.19
619970.91,16.53,11.36,269659.43,7.19
620341.63,16.54,11.37,269480.31,7.19
620289.91,16.54,11.37,269480.31,7.19
620238.18,16.55,11.37,269489.61,7.19
620375.01,16.55,11.38,269490.95,7.19
620323.28,16.56,11.38,269490.95,7.19
620271.56,16.56,11.39,269490.95,7.19
620219.84,16.56,11.39,269490.95,7.2
620108.81,16.56,11.39,269381.52,7.19
620057.09,16.56,11.39,269387.03,7.2
620005.36,16.57,11.4,269385.27,7.2
619953.64,16.57,11.4,269385.27,7.2
619953.64,16.57,11.4,269385.27,7.2
619901.91,16.57,11.4,269385.27,7.2
619850.19,16.58,11.4,269385.27,7.2
620039.75,16.58,11.41,269483.28,7.21
619988.02,16.59,11.41,269532.79,7.21
619936.3,16.59,11.42,269532.79,7.21
619884.57,16.59,11.42,269483.25,7.21
619832.85,16.6,11.42,269476.16,7.21
619781.12,16.6,11.43,270008.34,7.23
620151.84,16.61,11.44,270008.21,7.23
621901.36,16.66,11.49,270159.56,7.24
621849.64,16.66,11.49,270158.76,7.24
621797.91,16.67,11.5,270154.15,7.24
621746.19,16.67,11.5,270745.5,7.26
623204.51,16.71,11.54,272899.69,7.32
623341.34,16.72,11.54,272899.68,7.32
623289.61,16.72,11.55,272935.11,7.32
623512.2,16.73,11.56,273137.19,7.33
623147.72,16.72,11.55,273137.12,7.33
623096.0,16.73,11.55,273137.12,7.33
623466.72,16.74,11.57,273137.12,7.33
623414.99,16.74,11.57,273137.12,7.33
623414.99,16.74,11.57,273157.86,7.34
623414.99,16.74,11.57,273162.94,7.34
623793.68,16.75,11.58,273362.24,7.34
623741.96,16.76,11.58,273359.57,7.34
623690.23,16.76,11.59,273359.57,7.35
623827.06,16.77,11.59,273359.57,7.35
623775.34,16.77,11.6,273359.57,7.35
623412.89,16.76,11.59,273024.54,7.34
623062.48,16.76,11.58,272702.06,7.33
623199.31,16.76,11.59,272702.06,7.34
623147.58,16.77,11.59,272702.06,7.34
622975.88,16.76,11.59,272706.42,7.34
622924.15,16.77,11.59,272590.34,7.34
622872.43,16.77,11.6,273698.23,7.37
622820.7,16.77,11.6,273698.23,7.37
623199.39,16.78,11.61,273708.24,7.37
623643.64,16.8,11.62,273708.24,7.37
623591.92,16.8,11.63,273708.24,7.37
624112.15,16.82,11.64,273691.45,7.37
624060.42,16.82,11.65,274153.66,7.39
624431.14,16.83,11.66,274123.72,7.39
624571.05,16.84,11.67,275222.45,7.42
624707.87,16.85,11.67,275537.83,7.43
624897.93,16.85,11.68,275621.58,7.43
625260.09,16.87,11.69,275621.58,7.43
624844.99,16.86,11.69,275283.73,7.43
625223.68,16.87,11.7,275391.05,7.43
624942.44,16.86,11.69,275208.43,7.43
625079.27,16.87,11.7,274815.16,7.42
625027.54,16.88,11.7,274815.16,7.42
624975.82,16.88,11.71,274815.16,7.42
624645.54,16.87,11.7,274515.64,7.41
624593.81,16.87,11.7,274541.9,7.42
624542.09,16.88,11.71,274541.9,7.42
624490.37,16.88,11.71,274468.8,7.42
625034.76,16.9,11.72,274276.03,7.41
625554.98,16.91,11.74,274274.42,7.42
625078.49,16.9,11.73,273770.86,7.4
624716.04,16.9,11.72,273481.55,7.4
625086.76,16.91,11.74,273465.0,7.4
625035.04,16.91,11.74,273332.76,7.4
625397.19,16.92,11.75,273333.61,7.4
625345.47,16.93,11.75,273333.61,7.4
625254.84,16.92,11.75,273175.24,7.39
625622.28,16.94,11.77,272922.94,7.39
625570.55,16.94,11.77,272893.45,7.39
625518.83,16.95,11.77,272893.45,7.39
625756.68,16.96,11.78,272492.89,7.38
625598.13,16.95,11.78,272492.89,7.38
625968.84,16.97,11.79,272886.15,7.4
625968.84,16.97,11.79,272886.15,7.4
625917.12,16.97,11.8,272886.14,7.4
625865.4,16.97,11.8,272884.65,7.4
626002.22,16.98,11.81,272886.03,7.4
625950.5,16.98,11.81,272886.03,7.4
625898.77,16.99,11.81,272886.03,7.41
625862.07,16.99,11.81,272723.46,7.4
625998.89,16.99,11.82,273211.19,7.42
625947.17,17.0,11.82,273239.82,7.42
625947.17,17.0,11.82,273239.69,7.42
625895.45,17.0,11.83,273227.64,7.42
625843.72,17.0,11.83,273227.64,7.42
625980.55,17.01,11.84,273224.85,7.42
626117.37,17.02,11.85,273224.85,7.43
626254.2,17.03,11.85,273224.41,7.43
626202.48,17.03,11.86,273361.95,7.43
626150.75,17.03,11.86,273193.16,7.43
626099.03,17.04,11.86,273207.23,7.43
626047.3,17.04,11.87,273247.9,7.44
625995.58,17.04,11.87,273164.29,7.44
625943.86,17.05,11.87,273172.08,7.44
625892.13,17.05,11.88,273172.08,7.44
625840.41,17.05,11.88,273171.64,7.44
625776.81,17.05,11.88,273894.81,7.46
625725.09,17.06,11.89,273945.28,7.47
625861.91,17.07,11.89,273945.28,7.47
625998.74,17.07,11.9,273941.9,7.47
626135.57,17.08,11.91,273940.06,7.47
626272.39,17.09,11.92,273940.06,7.47
626272.39,17.09,11.92,273948.42,7.47
626409.22,17.1,11.92,273948.46,7.48
