ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,5584950,6212,7044040
1213,6212,5584950,6212,7045040
1213,6212,5584950,6212,7045510
1213,6212,5584950,6212,7046320
1213,6212,5584950,6212,7047320
1213,6212,5584950,6212,7048130
1213,6212,5584950,6212,7049130
1213,6212,5584950,6212,7049940
1213,6212,5584950,6212,7050410
1213,6212,5584950,6212,7050880
1213,6212,5584950,6212,7051880
1213,6212,5584950,6212,7052880
1213,6212,5584950,6212,7053690
1213,6212,5584950,6212,7054690
1213,6212,5584950,6212,7055500
1213,6212,5584950,6212,7056500
1213,6212,5584950,6212,7057500
1213,6212,5584950,6212,7058500
1213,6212,5584950,6212,7058970
1213,6212,5584950,6212,7059780
1213,6212,5584950,6212,7060780
1213,6212,5584950,6212,7061780
1213,6212,5585180,6212,7062010
1213,6212,5585180,6212,7063010
1213,6212,5585180,6212,7064010
1213,6212,5585180,6212,7065010
1213,6212,5585180,6212,7073010
1213,6212,5585180,6212,7074010
1213,6212,5585180,6212,7075010
1213,6212,5585180,6212,7076010
1213,6212,5585180,6212,7076660
1213,6212,5585180,6212,7077470
1213,6212,5585180,6212,7077470
1213,6212,5585180,6212,7078470
1213,6212,5585180,6212,7079280
1213,6212,5585180,6212,7080280
1213,6212,5585180,6212,7080750
1213,6212,5585730,6212,7081300
1213,6212,5585730,6212,7082110
1213,6212,5585730,6212,7082580
1213,6212,5585730,6212,7083580
1213,6212,5585730,6212,7084390
1213,6212,5585730,6212,7084860
1213,6212,5586050,6212,7085180
1213,6212,5586050,6212,7086180
1213,6212,5586050,6212,7086990
1213,6212,5586050,6212,7087460
1213,6212,5586050,6212,7088460
1213,6212,5586050,6212,7089460
1213,6212,5586050,6212,7090460
1213,6212,5586050,6212,7091270
1213,6212,5586050,6212,7091920
1213,6212,5586050,6212,7092920
1213,6212,5586050,6212,7093470
1213,6212,5586050,6212,7094470
1213,6212,5586050,6212,7095470
1213,6212,5586050,6212,7096470
1213,6212,5586050,6212,7097470
1213,6212,5586050,6212,7098280
1213,6212,5586050,6212,7099280
1213,6212,5586050,6212,7100280
1213,6212,5586050,6212,7101280
1213,6212,5586050,6212,7101280
1213,6212,5586050,6212,7102280
1213,6212,5586050,6212,7102750
1213,6212,5586050,6212,7103750
1213,6212,5586050,6212,7104750
1213,6212,5586420,6212,7105120
1213,6212,5586420,6212,7105590
1213,6212,5586420,6212,7106590
1213,6212,5586420,6212,7108590
1213,6212,5586420,6212,7109060
1213,6212,5586420,6212,7110060
1213,6212,5586420,6212,7111060
1213,6212,5586420,6212,7112060
1213,6212,5586420,6212,7112530
1213,6212,5586420,6212,7113000
1213,6212,5586420,6212,7114000
1213,6212,5586420,6212,7114000
1213,6212,5586420,6212,7115000
1213,6212,5586420,6212,7115000
1213,6212,5586650,6212,7115230
1213,6212,5586650,6212,7116040
1213,6212,5586870,6212,7116260
1213,6212,5586870,6212,7117260
1213,6212,5586870,6212,7118260
1213,6212,5586870,6212,7119260
1213,6212,5586870,6212,7120260
1213,6212,5586870,6212,7121070
1213,6212,5586870,6212,7122070
1213,6212,5586870,6212,7123070
1213,6212,5586870,6212,7124070
1213,6212,5587030,6212,7124230
1213,6212,5587030,6212,7125230
1213,6212,5587030,6212,7126230
1213,6212,5587030,6212,7127230
1213,6212,5587030,6212,7128230
1213,6212,5587030,6212,7129230
1213,6212,5587400,6212,7129600
1213,6212,5587400,6212,7130600
1213,6212,5587400,6212,7131600
1213,6212,5587400,6212,7132600
1213,6212,5587400,6212,7133600
1213,6212,5587630,6212,7133830
1213,6212,5587630,6212,7134830
1213,6212,5587630,6212,7135830
1213,6212,5587630,6212,7136830
1213,6212,5587630,6212,7137830
1213,6212,5587630,6212,7138480
1213,6212,5587630,6212,7139480
1213,6212,5587630,6212,7140290
1213,6212,5587630,6212,7141290
1213,6212,5587630,6212,7141760
1213,6212,5587630,6212,7142760
1213,6212,5587630,6212,7143230
1213,6212,5587950,6212,7143550
1213,6212,5588170,6212,7143770
1213,6212,5588170,6212,7144770
1213,6212,5588170,6212,7145770
1213,6212,5588170,6212,7146770
1213,6212,5588170,6212,7147320
1213,6212,5588170,6212,7155320
1213,6212,5588170,6212,7155790
1213,6212,5588170,6212,7156790
1213,6212,5588170,6212,7157790
1213,6212,5588170,6212,7158600
1213,6212,5588170,6212,7159600
1213,6212,5588170,6212,7160150
1213,6212,5588170,6212,7161150
1213,6212,5588170,6212,7161150
1213,6212,5588170,6212,7162150
1213,6212,5588170,6212,7162620
1213,6212,5588170,6212,7163430
1213,6212,5588170,6212,7163900
1213,6212,5588540,6212,7164270
1213,6212,5588540,6212,7165270
1213,6212,5588540,6212,7166270
1213,6212,5588540,6212,7167270
1213,6212,5588540,6212,7167740
1213,6212,5588700,6212,7167900
1213,6212,5588700,6212,7168710
1213,6212,5588700,6212,7169710
1213,6212,5588930,6212,7169940
1213,6212,5588930,6212,7170940
1213,6212,5588930,6212,7171590
1213,6212,5588930,6212,7172590
1213,6212,5588930,6212,7173060
1213,6212,5588930,6212,7174060
1213,6212,5588930,6212,7175060
1213,6212,5588930,6212,7175060
1213,6212,5588930,6212,7175870
1213,6212,5588930,6212,7176870
1213,6212,5588930,6212,7177870
1213,6212,5588930,6212,7178870
1213,6212,5588930,6212,7179680
1213,6212,5588930,6212,7180680
1213,6212,5588930,6212,7181150
1213,6212,5588930,6212,7182150
1213,6212,5588930,6212,7182960
1213,6212,5588930,6212,7183960
1213,6212,5589250,6212,7184280
1213,6212,5589250,6212,7185280
1213,6212,5589250,6212,7186280
1213,6212,5589250,6212,7186930
1213,6212,5589250,6212,7187930
1213,6212,5589250,6212,7188930
1213,6212,5589250,6212,7189930
1213,6212,5589250,6212,7190930
1213,6212,5589250,6212,7191930
1213,6212,5589250,6212,7192930
1213,6212,5589250,6212,7193740
1213,6212,5589570,6212,7194060
1213,6212,5589570,6212,7195060
1213,6212,5589570,6212,7196060
1213,6212,5589790,6212,7196280
1213,6212,5589790,6212,7197090
1213,6212,5589790,6212,7198090
1213,6212,5589790,6212,7198900
1213,6212,5589790,6212,7199900
1213,6212,5589790,6212,7200900
1213,6212,5589790,6212,7201900
1213,6212,5589790,6212,7201900
1213,6212,5589790,6212,7202550
1213,6212,5589790,6212,7203550
1213,6212,5590110,6212,7203870
1213,6212,5590110,6212,7204340
1213,6212,5590110,6212,7205340
1213,6212,5590110,6212,7206150
1213,6212,5590110,6212,7206150
1213,6212,5590110,6212,7206620
1213,6212,5590110,6212,7207620
1213,6212,5590110,6212,7208430
1213,6212,5590110,6212,7209430
1213,6212,5590110,6212,7210430
1213,6212,5590110,6212,7211430
1213,6212,5590110,6212,7212240
1213,6212,5590110,6212,7213240
1213,6212,5590430,6212,7213560
1213,6212,5590430,6212,7217560
1213,6212,5590650,6212,7217780
1213,6212,5590650,6212,7218780
1213,6212,5590650,6212,7218780
1213,6212,5590650,6212,7219590
1213,6212,5590650,6212,7220590
1213,6212,5590650,6212,7221590
1213,6212,5590650,6212,7222590
1213,6212,5590650,6212,7223590
1213,6212,5590650,6212,7224240
1213,6212,5590650,6212,7225240
1213,6212,5590650,6212,7226240
1213,6212,5590650,6212,7234240
1213,6212,5590650,6212,7235240
1213,6212,5590650,6212,7236050
1213,6212,5590650,6212,7237050
1213,6212,5590650,6212,7237520
1213,6212,5590650,6212,7238520
1213,6212,5590650,6212,7239330
1213,6212,5590650,6212,7240140
1213,6212,5590650,6212,7241140
1213,6212,5590650,6212,7242140
1213,6212,5591240,6212,7242730
1213,6212,5591240,6212,7243730
1213,6212,5591460,6212,7243950
1213,6212,5591460,6212,7244760
1213,6212,5591460,6212,7245760
1213,6212,5591460,6212,7246760
1213,6212,5591460,6212,7247570
1213,6212,5591460,6212,7248570
1213,6212,5591460,6212,7249380
1213,6212,5591460,6212,7250380
1213,6212,5591460,6212,7251380
1213,6212,5591460,6212,7251930
1213,6212,5591460,6212,7252400
1213,6212,5591460,6212,7252400
1213,6212,5591460,6212,7252870
1213,6212,5591460,6212,7253420
1213,6212,5591460,6212,7254230
1213,6212,5591460,6212,7255230
1213,6212,5591460,6212,7256230
1213,6212,5591460,6212,7257230
1213,6212,5591460,6212,7258230
1213,6212,5591460,6212,7259040
1213,6212,5591460,6212,7263040
1213,6212,5591460,6212,7263850
1213,6212,5591460,6212,7264660
1213,6212,5591460,6212,7265470
1213,6212,5591460,6212,7266470
1213,6212,5591460,6212,7267470
1213,6212,5591460,6212,7268470
1213,6212,5591460,6212,7269470
1213,6212,5591460,6212,7270280
1213,6212,5591460,6212,7271280
1213,6212,5591460,6212,7272280
1213,6212,5591460,6212,7273280
1213,6212,5591460,6212,7273280
1213,6212,5591460,6212,7274280
1213,6212,5591460,6212,7274280
1213,6212,5591460,6212,7275280
1213,6212,5591460,6212,7276090
1213,6212,5591460,6212,7277090
1213,6212,5591460,6212,7277900
1213,6212,5591780,6212,7278220
1213,6212,5591780,6212,7279220
1213,6212,5591780,6212,7280220
1213,6212,5591780,6212,7281220
1213,6212,5591780,6212,7282220
1213,6212,5591780,6212,7283030
1213,6212,5591780,6212,7283840
1213,6212,5591780,6212,7284840
1213,6212,5591780,6212,7285840
1213,6212,5591780,6212,7286650
1213,6212,5591780,6212,7287650
1213,6212,5591780,6212,7288650
1213,6212,5591780,6212,7289650
1213,6212,5592010,6212,7289880
1213,6212,5592240,6212,7290110
1213,6212,5592240,6212,7291110
1213,6212,5592240,6212,7292110
1213,6212,5592240,6212,7292580
1213,6212,5592240,6212,7293390
1213,6212,5592240,6212,7294200
1213,6212,5592240,6212,7295200
1213,6212,5592240,6212,7296200
1213,6212,5592240,6212,7297200
1213,6212,5592240,6212,7298010
1213,6212,5592240,6212,7299010
1213,6212,5592240,6212,7300010
1213,6212,5592240,6212,7301010
1213,6212,5592240,6212,7302010
1213,6212,5592240,6212,7302480
1213,6212,5592240,6212,7303480
1213,6212,5592240,6212,7304480
1213,6212,5592240,6212,7305290
1213,6212,5592240,6212,7306100
1213,6212,5592240,6212,7306570
1213,6212,5592240,6212,7307570
1213,6212,5592240,6212,7308570
1213,6212,5592240,6212,7309570
1213,6212,5592240,6212,7310570
1213,6212,5592240,6212,7311570
1213,6212,5592240,6212,7312040
1213,6212,5592240,6212,7313040
1213,6212,5592240,6212,7314040
1213,6212,5592240,6212,7315040
1213,6212,5592240,6212,7316040
1213,6212,5592240,6212,7317040
1213,6212,5592240,6212,7318040
1213,6212,5592240,6212,7318850
1213,6212,5592240,6212,7319850
1213,6212,5592240,6212,7320850
1213,6212,5592240,6212,7321320
1213,6212,5592400,6212,7321480
1213,6212,5592400,6212,7322480
1213,6212,5592400,6212,7323480
1213,6212,5592400,6212,7324290
1213,6212,5592990,6212,7324880
1213,6212,5592990,6212,7325880
1213,6212,5592990,6212,7325880
1213,6212,5592990,6212,7326690
1213,6212,5592990,6212,7327690
1213,6212,5592990,6212,7328690
1213,6212,5592990,6212,7329690
1213,6212,5593310,6212,7330010
1213,6212,5593310,6212,7330480
1213,6212,5593630,6212,7330800
1213,6212,5593630,6212,7331610
1213,6212,5593630,6212,7331610
1213,6212,5593630,6212,7332610
1213,6212,5593630,6212,7333420
1213,6212,5593630,6212,7334420
1213,6212,5593850,6212,7334640
1213,6212,5593850,6212,7338640
1213,6212,5593850,6212,7339640
1213,6212,5593850,6212,7340640
1213,6212,5593850,6212,7341640
1213,6212,5593850,6212,7342110
1213,6212,5593850,6212,7343110
1213,6212,5593850,6212,7343920
1213,6212,5593850,6212,7344920
1213,6212,5593850,6212,7344920
1213,6212,5593850,6212,7345920
1213,6212,5593850,6212,7346730
1213,6212,5593850,6212,7347730
1213,6212,5593850,6212,7348730
1213,6212,5593850,6212,7349730
1213,6212,5593850,6212,7350730
1213,6212,5593850,6212,7351200
1213,6212,5593850,6212,7352200
1213,6212,5594440,6212,7352790
1213,6212,5594440,6212,7353260
1213,6212,5594440,6212,7354260
1213,6212,5594440,6212,7355260
1213,6212,5594440,6212,7356070
1213,6212,5594440,6212,7357070
1213,6212,5594440,6212,7358070
1213,6212,5594440,6212,7358720
1213,6212,5594440,6212,7359720
1213,6212,5594440,6212,7360720
1213,6212,5594440,6212,7361720
1213,6212,5594440,6212,7362720
1213,6212,5594920,6212,7363200
1213,6212,5594920,6212,7364200
1213,6212,5594920,6212,7364200
1213,6212,5594920,6212,7365010
1213,6212,5594920,6212,7365480
1213,6212,5594920,6212,7366480
1213,6212,5594920,6212,7367480
1213,6212,5594920,6212,7368480
1213,6212,5594920,6212,7369480
1213,6212,5594920,6212,7370480
1213,6212,5594920,6212,7371480
1213,6212,5594920,6212,7372480
1213,6212,5594920,6212,7373290
1213,6212,5594920,6212,7377290
1213,6212,5594920,6212,7378290
1213,6212,5594920,6212,7379290
1213,6212,5594920,6212,7380290
1213,6212,5595380,6212,7380750
1213,6212,5595380,6212,7381560
1213,6212,5595380,6212,7381560
1213,6212,5595380,6212,7382370
1213,6212,5595380,6212,7383370
1213,6212,5595380,6212,7384370
1213,6212,5595380,6212,7385370
1213,6212,5595380,6212,7386370
1213,6212,5595380,6212,7387180
1213,6212,5595380,6212,7388180
1213,6212,5595380,6212,7389180
1213,6212,5595380,6212,7389650
1213,6212,5595380,6212,7390650
1213,6212,5595380,6212,7391300
1213,6212,5595380,6212,7391770
1213,6212,5595380,6212,7392770
1213,6212,5595380,6212,7393240
1213,6212,5595380,6212,7394240
1213,6212,5595380,6212,7394710
1213,6212,5595380,6212,7395180
1213,6212,5595380,6212,7396180
1213,6212,5595380,6212,7397180
1213,6212,5595380,6212,7398180
1213,6212,5595610,6212,7398410
1213,6212,5596070,6212,7398870
1213,6212,5596070,6212,7399870
1213,6212,5596070,6212,7400870
1213,6212,5596070,6212,7401870
1213,6212,5596070,6212,7402680
1213,6212,5596070,6212,7403150
1213,6212,5596070,6212,7403620
1213,6212,5596070,6212,7403620
1213,6212,5596070,6212,7404270
1213,6212,5596070,6212,7404740
1213,6212,5596390,6212,7405060
1213,6212,5596390,6212,7405530
1213,6212,5596390,6212,7406000
1213,6212,5596390,6212,7406810
1213,6212,5596390,6212,7407620
1213,6212,5596390,6212,7408620
1213,6212,5596390,6212,7409620
1213,6212,5596390,6212,7410430
1213,6212,5596390,6212,7410900
1213,6212,5596390,6212,7411900
1213,6212,5596390,6212,7412900
1213,6212,5596390,6212,7413900
1213,6212,5596390,6212,7414370
1213,6212,5596390,6212,7415370
1213,6212,5596390,6212,7415920
1213,6212,5596390,6212,7416920
1213,6212,5596390,6212,7417730
1213,6212,5596390,6212,7418200
1213,6212,5596390,6212,7419200
1213,6212,5596390,6212,7420200
1213,6212,5596390,6212,7421200
1213,6212,5596390,6212,7421850
1213,6212,5596390,6212,7422320
1213,6212,5596390,6212,7423320
1213,6212,5596710,6212,7423640
1213,6212,5596710,6212,7424640
1213,6212,5596710,6212,7425640
1213,6212,5596710,6212,7433640
1213,6212,5596710,6212,7434110
1213,6212,5596870,6212,7434270
1213,6212,5597190,6212,7434590
1213,6212,5597190,6212,7435590
1213,6212,5597190,6212,7436590
1213,6212,5597190,6212,7437060
1213,6212,5597190,6212,7437870
1213,6212,5597190,6212,7438870
1213,6212,5597190,6212,7439340
1213,6212,5597190,6212,7439810
1213,6212,5597190,6212,7440810
1213,6212,5597190,6212,7441810
1213,6212,5597190,6212,7441810
1213,6212,5597650,6212,7442270
1213,6212,5597650,6212,7443270
1213,6212,5597650,6212,7444270
1213,6212,5597650,6212,7444820
1213,6212,5597810,6212,7444980
1213,6212,5597810,6212,7445980
1213,6212,5597810,6212,7446790
1213,6212,5598270,6212,7447250
1213,6212,5598270,6212,7448250
1213,6212,5598270,6212,7449060
1213,6212,5598270,6212,7450060
1213,6212,5598270,6212,7450870
1213,6212,5598270,6212,7451870
1213,6212,5598270,6212,7452870
1213,6212,5598500,6212,7453100
1213,6212,5598500,6212,7454100
1213,6212,5598500,6212,7455100
1213,6212,5598500,6212,7455910
1213,6212,5598500,6212,7456910
1213,6212,5598500,6212,7457380
1213,6212,5598500,6212,7457850
1213,6212,5598500,6212,7458850
1213,6212,5598500,6212,7459850
1213,6212,5598500,6212,7460660
1213,6212,5598500,6212,7461660
1213,6212,5598500,6212,7462660
1213,6212,5598500,6212,7463660
1213,6212,5598500,6212,7464660
1213,6212,5598820,6212,7464980
1213,6212,5598820,6212,7464980
1213,6212,5599140,6212,7465300
1213,6212,5599140,6212,7465770
1213,6212,5599140,6212,7466770
1213,6212,5599140,6212,7467770
1213,6212,5599140,6212,7468770
1213,6212,5599140,6212,7469770
1213,6212,5599140,6212,7470770
1213,6212,5599460,6212,7471090
1213,6212,5599460,6212,7471900
1213,6212,5599460,6212,7472710
1213,6212,5599460,6212,7473260
1213,6212,5599460,6212,7474070
1213,6212,5599460,6212,7474540
1213,6212,5599460,6212,7475010
1213,6212,5599460,6212,7476010
1213,6212,5599460,6212,7476010
1213,6212,5599460,6212,7477010
1213,6212,5599460,6212,7478010
1213,6212,5599460,6212,7479010
1213,6212,5599730,6212,7479280
1213,6212,5599730,6212,7480280
1213,6212,5599730,6212,7481280
1213,6212,5599730,6212,7482280
1213,6212,5600050,6212,7482600
1213,6212,5600050,6212,7483600
1213,6212,5600050,6212,7484600
1213,6212,5600050,6212,7485250
1213,6212,5600050,6212,7486250
1213,6212,5600050,6212,7486720
1213,6212,5600050,6212,7487720
1213,6212,5600050,6212,7488720
1213,6212,5600050,6212,7489720
1213,6212,5600050,6212,7490720
1213,6212,5600050,6212,7491720
1213,6212,5600050,6212,7492720
1213,6212,5600050,6212,7493530
1213,6212,5600050,6212,7494340
1213,6212,5600050,6212,7495150
1213,6212,5600050,6212,7495620
1213,6212,5600050,6212,7496430
1213,6212,5600050,6212,7497430
1213,6212,5600050,6212,7498430
1213,6212,5600050,6212,7499430
1213,6212,5600050,6212,7500430
1213,6212,5600270,6212,7500650
1213,6212,5600270,6212,7501650
1213,6212,5600270,6212,7502460
1213,6212,5600860,6212,7503050
1213,6212,5600860,6212,7504050
1213,6212,5600860,6212,7504520
1213,6212,5600860,6212,7505520
1213,6212,5600860,6212,7506520
1213,6212,5600860,6212,7507520
1213,6212,5600860,6212,7507990
1213,6212,5600860,6212,7508990
1213,6212,5600860,6212,7509800
1213,6212,5601090,6212,7510030
1213,6212,5601090,6212,7511030
1213,6212,5601090,6212,7512030
1213,6212,5601410,6212,7512350
1213,6212,5601410,6212,7513160
1213,6212,5601410,6212,7513160
1213,6212,5601780,6212,7513530
1213,6212,5601780,6212,7514000
1213,6212,5601780,6212,7515000
1213,6212,5601780,6212,7515470
1213,6212,5601780,6212,7516280
1213,6212,5601780,6212,7517090
1213,6212,5601780,6212,7517740
1213,6212,5601780,6212,7518740
1213,6212,5602100,6212,7519060
1213,6212,5602100,6212,7519870
1213,6212,5602100,6212,7520870
1213,6212,5602100,6212,7521870
1213,6212,5602210,6212,7521980
1213,6212,5602210,6212,7522980
1213,6212,5602210,6212,7523980
1213,6212,5602670,6212,7524440
1213,6212,5602670,6212,7525440
1213,6212,5602670,6212,7525910
1213,6212,5602670,6212,7526910
1213,6212,5602670,6212,7527910
1213,6212,5602670,6212,7528380
1213,6212,5602670,6212,7529380
1213,6212,5602670,6212,7530380
1213,6212,5602670,6212,7530380
1213,6212,5602990,6212,7530700
1213,6212,5602990,6212,7531510
1213,6212,5602990,6212,7532510
1213,6212,5602990,6212,7533510
1213,6212,5602990,6212,7533980
1213,6212,5602990,6212,7534980
1213,6212,5603310,6212,7535300
1213,6212,5603310,6212,7536110
1213,6212,5603310,6212,7537110
1213,6212,5603310,6212,7537920
1213,6212,5603310,6212,7538470
1213,6212,5603310,6212,7538470
1213,6212,5603310,6212,7539470
1213,6212,5603310,6212,7540470
1213,6212,5603630,6212,7540790
1213,6212,5604090,6212,7541250
1213,6212,5604090,6212,7542250
1213,6212,5604090,6212,7542250
1213,6212,5604090,6212,7543250
1213,6212,5604090,6212,7544060
1213,6212,5604090,6212,7544870
1213,6212,5604090,6212,7545870
1213,6212,5604090,6212,7546870
1213,6212,5604090,6212,7547520
1213,6212,5604090,6212,7548330
1213,6212,5604090,6212,7549330
1213,6212,5604090,6212,7550330
1213,6212,5604090,6212,7551140
1213,6212,5604090,6212,7551950
1213,6212,5604090,6212,7552420
1213,6212,5604090,6212,7553420
1213,6212,5604090,6212,7554070
1213,6212,5604090,6212,7554880
1213,6212,5604310,6212,7555100
1213,6212,5604310,6212,7555650
1213,6212,5604310,6212,7556650
1213,6212,5604310,6212,7557650
1213,6212,5604310,6212,7558650
1213,6212,5604310,6212,7559110
1213,6212,5604310,6212,7559570
1213,6212,5604310,6212,7560380
1213,6212,5604680,6212,7560750
1213,6212,5604680,6212,7561750
1213,6212,5604680,6212,7562220
1213,6212,5604680,6212,7562690
1213,6212,5604680,6212,7563690
1213,6212,5604680,6212,7563690
1213,6212,5604680,6212,7563690
1213,6212,5604680,6212,7564500
1213,6212,5604680,6212,7565500
1213,6212,5604680,6212,7566150
1213,6212,5604680,6212,7567150
1213,6212,5604680,6212,7567960
1213,6212,5604900,6212,7568180
1213,6212,5604900,6212,7569180
1213,6212,5604900,6212,7570180
1213,6212,5605130,6212,7570410
1213,6212,5605130,6212,7571410
1213,6212,5605130,6212,7571960
1213,6212,5605720,6212,7572550
1213,6212,5605720,6212,7573360
1213,6212,5605720,6212,7574360
1213,6212,5605720,6212,7575360
1213,6212,5605720,6212,7576170
1213,6212,5606040,6212,7576490
1213,6212,5606040,6212,7577490
1213,6212,5606040,6212,7578490
1213,6212,5606040,6212,7579490
1213,6212,5606040,6212,7580490
1213,6212,5606040,6212,7581140
1213,6212,5606040,6212,7582140
1213,6212,5606040,6212,7583140
1213,6212,5606360,6212,7583460
1213,6212,5606360,6212,7584270
1213,6212,5606360,6212,7585270
1213,6212,5606360,6212,7585740
1213,6212,5606360,6212,7586740
1213,6212,5606360,6212,7587550
1213,6212,5606360,6212,7588550
1213,6212,5606950,6212,7589140
1213,6212,5606950,6212,7590140
1213,6212,5606950,6212,7590140
1213,6212,5606950,6212,7591140
1213,6212,5606950,6212,7591140
1213,6212,5606950,6212,7592140
