ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
334013.2,5.83,0.66,177632.57,3.1
333961.47,5.83,0.66,177637.46,3.1
333909.75,5.83,0.66,177638.71,3.1
333705.62,5.82,0.65,177452.68,3.1
333653.89,5.83,0.65,177448.33,3.1
333495.34,5.82,0.65,177289.78,3.1
333443.62,5.82,0.65,177287.99,3.1
333296.91,5.82,0.65,177194.53,3.09
333245.19,5.82,0.65,177595.15,3.1
333193.47,5.82,0.65,177601.05,3.1
332831.02,5.81,0.64,177254.53,3.1
332779.3,5.81,0.64,177254.53,3.1
332592.29,5.81,0.64,177053.9,3.09
332540.57,5.81,0.64,177053.9,3.09
332488.84,5.81,0.64,177053.9,3.09
332761.25,5.82,0.64,177069.91,3.1
333123.4,5.82,0.65,177053.9,3.1
333071.68,5.82,0.65,177629.29,3.11
333208.51,5.83,0.66,177886.71,3.11
333587.19,5.83,0.66,178194.26,3.12
333587.19,5.83,0.66,178194.26,3.12
333226.78,5.83,0.66,178080.42,3.11
333175.06,5.83,0.66,178080.42,3.12
333545.78,5.84,0.66,178080.42,3.12
333494.05,5.84,0.66,178092.24,3.12
333442.33,5.84,0.66,178088.51,3.12
333390.6,5.84,0.66,178084.75,3.12
333338.88,5.84,0.66,178768.81,3.13
333181.78,5.83,0.66,178610.03,3.13
333130.06,5.83,0.66,178580.54,3.13
332863.43,5.83,0.66,178527.37,3.13
332811.71,5.83,0.66,178443.76,3.13
332517.57,5.82,0.65,178069.8,3.12
332888.29,5.83,0.66,178198.98,3.12
332836.57,5.83,0.66,178351.73,3.13
332784.84,5.83,0.66,178351.73,3.13
332733.12,5.83,0.66,178351.73,3.13
332681.4,5.83,0.66,178351.82,3.13
332629.67,5.83,0.66,178351.89,3.13
332577.95,5.83,0.66,178351.73,3.13
332526.22,5.83,0.66,178486.01,3.13
332676.9,5.84,0.66,178126.64,3.12
332324.46,5.83,0.66,177801.62,3.12
332272.73,5.83,0.66,177818.3,3.12
332462.79,5.83,0.66,177902.06,3.12
332613.47,5.84,0.67,177433.78,3.11
332452.08,5.84,0.66,177514.93,3.12
332293.53,5.83,0.66,177358.34,3.11
332241.8,5.83,0.66,177207.38,3.11
332190.08,5.83,0.66,177207.38,3.11
332138.36,5.83,0.66,177207.38,3.11
332086.63,5.83,0.66,177208.88,3.11
332034.91,5.83,0.66,177209.17,3.11
331983.18,5.83,0.66,177207.38,3.11
331931.46,5.83,0.66,177364.77,3.12
331879.73,5.83,0.66,177292.91,3.12
331879.73,5.83,0.66,177292.91,3.12
332030.41,5.84,0.67,176933.55,3.11
331869.02,5.84,0.66,176663.9,3.11
331817.3,5.84,0.66,176578.36,3.11
332188.01,5.84,0.67,176578.36,3.11
332136.29,5.84,0.67,176578.36,3.11
332084.56,5.84,0.67,176578.36,3.11
332235.24,5.85,0.67,176219.0,3.1
332183.52,5.85,0.67,176368.47,3.1
332023.58,5.85,0.67,176102.23,3.1
332160.4,5.85,0.68,176022.25,3.1
332108.68,5.85,0.68,175952.75,3.1
332056.95,5.85,0.68,176529.54,3.11
332005.23,5.85,0.68,176416.44,3.11
331953.5,5.85,0.68,176474.5,3.11
331901.78,5.85,0.68,175945.92,3.1
331850.06,5.85,0.68,175945.92,3.1
332122.46,5.85,0.68,176009.81,3.1
331770.02,5.85,0.68,175625.74,3.1
332140.74,5.86,0.68,176104.64,3.1
332089.01,5.86,0.68,176101.4,3.11
332037.29,5.86,0.68,175991.54,3.1
331985.57,5.86,0.68,175971.22,3.1
331623.12,5.85,0.68,175701.36,3.1
331759.95,5.85,0.68,175555.85,3.1
331708.23,5.85,0.68,175463.06,3.1
331656.5,5.85,0.68,175459.82,3.1
332027.22,5.86,0.69,175744.99,3.1
331868.67,5.86,0.69,175607.86,3.1
331516.23,5.85,0.68,175282.83,3.09
331232.35,5.85,0.68,175049.04,3.09
331603.07,5.86,0.68,175178.21,3.09
331875.47,5.86,0.69,175591.83,3.1
332024.17,5.86,0.69,175574.04,3.1
331960.58,5.86,0.69,175917.32,3.11
331908.85,5.86,0.69,175388.73,3.1
331857.13,5.86,0.69,175388.73,3.1
331563.0,5.86,0.69,175092.7,3.09
331835.4,5.86,0.69,175092.7,3.09
331783.68,5.86,0.69,175498.05,3.1
331731.96,5.87,0.69,175639.39,3.11
331680.23,5.87,0.69,175639.39,3.11
331628.51,5.87,0.69,175639.39,3.11
331266.07,5.86,0.69,175369.53,3.1
331214.34,5.86,0.69,175198.44,3.1
331486.75,5.87,0.69,175344.48,3.1
331192.62,5.86,0.69,175048.44,3.1
331465.02,5.87,0.69,175012.08,3.1
331465.02,5.87,0.69,175012.08,3.1
331170.89,5.86,0.69,174660.96,3.09
331119.17,5.86,0.69,174508.15,3.09
331067.44,5.86,0.69,174513.04,3.09
331015.72,5.86,0.69,174483.0,3.09
330964.0,5.86,0.69,174399.39,3.09
330912.27,5.86,0.69,174399.39,3.09
330860.55,5.86,0.69,174399.39,3.09
330808.82,5.86,0.69,174467.51,3.09
330658.42,5.86,0.69,176397.52,3.13
330606.69,5.86,0.69,176402.11,3.13
330606.69,5.86,0.69,176402.11,3.13
330968.85,5.87,0.69,176801.11,3.13
330917.12,5.87,0.69,176801.11,3.13
330865.4,5.87,0.69,176438.15,3.13
331259.86,5.87,0.7,177537.91,3.15
331208.14,5.87,0.7,177537.91,3.15
331156.41,5.87,0.7,177449.61,3.15
331104.69,5.87,0.7,177855.45,3.16
330820.81,5.87,0.7,177559.15,3.15
331348.46,5.88,0.71,177572.95,3.15
331499.14,5.88,0.71,177213.58,3.14
331447.42,5.88,0.71,177205.07,3.15
331395.69,5.88,0.71,178007.21,3.16
331235.75,5.88,0.71,177740.97,3.16
331184.03,5.88,0.71,177740.97,3.16
331132.3,5.88,0.71,177740.97,3.16
331080.58,5.88,0.71,177764.42,3.16
331028.85,5.88,0.71,177766.9,3.16
331028.85,5.88,0.71,177766.9,3.16
330977.13,5.88,0.71,177782.52,3.16
331125.83,5.89,0.71,178107.89,3.17
331062.23,5.89,0.71,177936.17,3.16
331062.23,5.89,0.71,177934.6,3.16
330671.4,5.88,0.71,177246.93,3.15
330512.85,5.88,0.7,177102.48,3.15
330875.01,5.88,0.71,177656.9,3.16
331245.72,5.89,0.72,177680.95,3.16
331194.0,5.89,0.72,177651.45,3.16
331344.68,5.89,0.72,177292.09,3.15
331184.74,5.89,0.72,177025.85,3.15
331133.01,5.89,0.72,176974.12,3.15
331081.29,5.89,0.72,176890.51,3.15
331029.56,5.89,0.72,176824.96,3.15
330860.17,5.89,0.72,177956.65,3.17
330808.44,5.89,0.72,177908.54,3.17
331187.13,5.9,0.73,178163.56,3.17
331135.41,5.9,0.73,178197.92,3.17
330962.26,5.89,0.72,177771.02,3.17
330910.53,5.9,0.72,177767.58,3.17
330858.81,5.9,0.72,177678.15,3.17
330807.08,5.9,0.72,177567.93,3.16
330755.36,5.9,0.72,177567.93,3.16
330906.04,5.9,0.73,177208.57,3.16
330854.31,5.9,0.73,177208.57,3.16
330802.59,5.9,0.73,177261.86,3.16
330642.65,5.9,0.72,176995.61,3.16
330791.34,5.9,0.73,177496.29,3.17
330727.75,5.9,0.73,177338.46,3.16
330676.02,5.9,0.73,177290.87,3.16
330315.61,5.89,0.72,176958.39,3.16
330263.89,5.9,0.72,176995.04,3.16
330056.99,5.9,0.72,176997.81,3.16
330005.27,5.9,0.72,176994.57,3.16
329953.54,5.9,0.72,176884.71,3.16
329953.54,5.9,0.72,176884.78,3.16
329901.82,5.9,0.72,176881.54,3.16
329838.22,5.9,0.72,176743.84,3.16
329774.63,5.9,0.72,176929.45,3.16
329774.63,5.9,0.72,176929.45,3.16
329925.3,5.9,0.73,176570.09,3.16
329765.36,5.9,0.73,176303.84,3.15
329713.64,5.9,0.73,176193.98,3.15
329694.78,5.9,0.73,175791.25,3.14
329643.06,5.9,0.73,176073.66,3.15
329791.76,5.9,0.73,176042.26,3.15
329728.16,5.9,0.73,175937.46,3.15
330000.57,5.91,0.73,175938.35,3.15
329948.84,5.91,0.73,175941.2,3.15
329854.48,5.91,0.73,175126.66,3.14
329991.31,5.91,0.74,175669.07,3.15
329939.59,5.91,0.74,175599.78,3.14
329887.86,5.91,0.74,175599.78,3.15
330024.69,5.91,0.74,175599.78,3.15
330161.51,5.92,0.74,175599.78,3.15
330109.79,5.92,0.74,175599.91,3.15
330058.07,5.92,0.74,175599.83,3.15
329853.93,5.91,0.74,175428.71,3.14
329802.21,5.91,0.74,175807.76,3.15
329750.49,5.91,0.74,175925.26,3.15
330121.2,5.92,0.75,176193.99,3.16
329761.66,5.91,0.74,175868.66,3.15
329709.94,5.91,0.74,175756.42,3.15
329658.21,5.91,0.74,175755.56,3.15
330111.59,5.92,0.75,175755.56,3.15
330248.41,5.93,0.75,175755.56,3.15
330196.69,5.93,0.75,175757.44,3.15
330144.97,5.93,0.75,175756.5,3.16
330093.24,5.93,0.75,175755.56,3.16
329796.54,5.92,0.75,176032.7,3.16
329744.82,5.92,0.75,176010.57,3.16
330115.53,5.93,0.76,176010.57,3.16
330063.81,5.93,0.76,176010.57,3.16
330212.51,5.93,0.76,175906.62,3.16
330160.78,5.93,0.76,175917.81,3.16
330109.06,5.93,0.76,175916.43,3.16
330057.33,5.93,0.76,175911.27,3.16
330057.33,5.93,0.76,175911.27,3.16
329993.74,5.93,0.76,176348.89,3.17
329942.02,5.93,0.76,176379.27,3.17
329751.71,5.93,0.76,176926.33,3.18
329688.12,5.93,0.76,176599.34,3.18
329624.52,5.93,0.76,176550.46,3.18
329572.8,5.93,0.76,176550.46,3.18
329709.62,5.93,0.76,176550.46,3.18
330146.96,5.94,0.77,176552.1,3.18
330283.79,5.94,0.77,176550.65,3.18
330232.06,5.95,0.77,176550.46,3.18
329911.7,5.94,0.77,176630.9,3.18
330365.08,5.95,0.78,176578.7,3.18
330313.36,5.95,0.78,176550.46,3.18
330261.63,5.95,0.78,177637.13,3.2
330398.46,5.95,0.78,177637.13,3.2
330346.73,5.95,0.78,177637.13,3.2
330050.03,5.95,0.77,177275.88,3.19
330186.86,5.95,0.78,177275.88,3.19
330135.13,5.95,0.78,177277.5,3.2
330572.47,5.96,0.79,177275.88,3.2
330383.81,5.96,0.78,177350.99,3.2
330332.09,5.96,0.78,177282.72,3.2
330280.37,5.96,0.78,177275.88,3.2
330417.19,5.96,0.79,178145.99,3.21
330365.47,5.96,0.79,178145.99,3.21
330313.74,5.96,0.79,178145.99,3.21
330262.02,5.96,0.79,178145.99,3.21
330210.3,5.96,0.79,178157.09,3.22
330158.57,5.96,0.79,178146.92,3.22
330000.02,5.96,0.79,177989.74,3.21
329948.3,5.96,0.79,178016.51,3.21
329896.57,5.96,0.79,178016.51,3.21
330279.16,5.97,0.79,178538.88,3.22
330120.61,5.96,0.79,178380.56,3.22
330068.89,5.96,0.79,178380.56,3.22
330068.89,5.96,0.79,178380.56,3.22
330017.16,5.96,0.79,178380.56,3.22
329965.44,5.96,0.79,178402.99,3.22
329965.44,5.96,0.79,178402.99,3.22
329748.46,5.96,0.79,178186.0,3.22
329528.05,5.96,0.78,177936.31,3.22
329476.33,5.96,0.78,177925.19,3.22
329269.43,5.96,0.78,178360.4,3.23
329420.1,5.96,0.79,178001.04,3.22
329260.16,5.96,0.79,177734.8,3.22
329196.57,5.96,0.79,177597.41,3.21
328782.78,5.96,0.79,177597.41,3.22
328420.33,5.95,0.78,177244.73,3.21
328557.16,5.96,0.78,177236.02,3.21
328505.44,5.96,0.78,177236.02,3.21
328958.81,5.97,0.79,177870.02,3.23
328798.97,5.96,0.79,177600.98,3.22
328735.38,5.96,0.79,177737.1,3.22
328683.65,5.96,0.79,177807.64,3.23
328631.93,5.96,0.79,177807.64,3.23
328338.54,5.96,0.79,177532.21,3.22
328286.81,5.96,0.79,177532.21,3.22
328635.92,5.96,0.79,177088.44,3.21
328584.2,5.97,0.79,177091.5,3.21
328856.6,5.97,0.8,177101.5,3.22
328804.88,5.97,0.8,177536.12,3.22
328955.56,5.97,0.8,177176.76,3.22
328661.42,5.97,0.8,176853.51,3.21
328609.7,5.97,0.8,176853.51,3.21
328195.91,5.97,0.8,176853.51,3.22
328223.07,5.97,0.8,176770.45,3.22
328171.34,5.97,0.8,176770.45,3.22
328542.06,5.98,0.81,177241.46,3.23
328490.34,5.98,0.81,177151.88,3.22
328438.61,5.98,0.81,177148.64,3.23
328386.89,5.98,0.81,177038.78,3.22
328216.08,5.98,0.81,176928.74,3.22
328216.08,5.98,0.81,176928.74,3.22
328364.78,5.98,0.81,176835.68,3.22
328301.18,5.98,0.81,177022.63,3.23
328249.46,5.98,0.81,176909.52,3.22
328620.18,5.99,0.82,177350.89,3.23
328568.45,5.99,0.82,177237.79,3.23
328705.28,5.99,0.82,177423.97,3.23
328842.1,6.0,0.82,177423.97,3.23
328479.66,5.99,0.82,177042.6,3.23
328427.94,5.99,0.82,177042.6,3.23
328376.21,5.99,0.82,177042.6,3.23
328807.3,6.0,0.83,177046.16,3.23
328944.13,6.0,0.83,177043.39,3.23
328650.0,6.0,0.82,176783.64,3.23
328345.81,5.99,0.82,176782.85,3.23
328294.09,5.99,0.82,176782.85,3.23
328430.91,5.99,0.82,177603.35,3.24
328379.19,5.99,0.82,177530.85,3.24
328651.59,6.0,0.83,177530.85,3.24
328924.0,6.01,0.83,177530.85,3.24
329060.83,6.01,0.84,177534.08,3.24
329009.1,6.01,0.84,177530.96,3.24
328957.38,6.01,0.84,177531.4,3.24
328905.65,6.01,0.84,177530.85,3.24
329178.06,6.02,0.84,178739.12,3.27
329548.78,6.02,0.85,179101.39,3.27
329699.45,6.03,0.85,178742.02,3.27
329726.61,6.03,0.86,178658.96,3.27
329674.89,6.03,0.86,178658.96,3.27
329947.3,6.03,0.86,178658.96,3.27
329895.57,6.03,0.86,178659.08,3.27
329601.44,6.03,0.86,178189.37,3.26
329601.44,6.03,0.86,178196.82,3.26
329738.27,6.03,0.86,178197.83,3.26
329686.54,6.03,0.86,178197.37,3.26
329331.22,6.03,0.85,178059.54,3.26
329331.22,6.03,0.85,178059.58,3.26
329701.94,6.03,0.86,178058.9,3.26
329650.22,6.03,0.86,178846.59,3.27
329598.49,6.03,0.86,178862.2,3.27
329546.77,6.03,0.86,178862.2,3.28
329495.05,6.03,0.86,178862.2,3.28
329132.6,6.03,0.86,178635.05,3.27
329080.88,6.03,0.86,178729.79,3.27
329451.6,6.04,0.86,178708.16,3.27
329588.42,6.04,0.87,178646.85,3.27
329536.7,6.04,0.87,178635.05,3.27
329332.57,6.04,0.86,178412.06,3.27
329280.84,6.04,0.86,178971.85,3.28
329229.12,6.04,0.86,179009.15,3.28
329015.07,6.03,0.86,178810.83,3.28
329151.9,6.04,0.86,178810.83,3.28
329100.18,6.04,0.86,178810.83,3.28
329048.45,6.04,0.86,178810.83,3.28
329501.83,6.05,0.87,178811.81,3.28
329450.1,6.05,0.87,178810.83,3.28
329398.38,6.05,0.87,178810.83,3.28
329346.65,6.05,0.87,179397.29,3.29
329061.82,6.04,0.87,179209.72,3.29
329428.64,6.05,0.88,179663.59,3.3
329565.47,6.05,0.88,179663.59,3.3
329702.29,6.05,0.88,179663.59,3.3
329650.57,6.06,0.88,179663.59,3.3
329290.16,6.05,0.88,179272.39,3.29
329426.98,6.05,0.88,179272.39,3.29
329375.26,6.05,0.88,179340.87,3.3
329375.26,6.05,0.88,179333.38,3.3
329512.08,6.06,0.88,179477.71,3.3
329460.36,6.06,0.88,179727.69,3.3
329408.64,6.06,0.88,179979.79,3.31
329545.46,6.06,0.89,180102.41,3.31
329493.74,6.06,0.89,180052.86,3.31
330013.96,6.07,0.9,180416.31,3.32
329962.24,6.07,0.9,180483.65,3.32
329910.52,6.07,0.9,180483.65,3.32
329629.28,6.07,0.89,180231.47,3.32
329577.56,6.07,0.89,180231.47,3.32
329370.66,6.07,0.89,180232.02,3.32
329741.38,6.07,0.9,180636.06,3.33
329878.2,6.08,0.9,180839.11,3.33
329826.48,6.08,0.9,180839.11,3.33
329774.76,6.08,0.9,180839.11,3.33
329723.03,6.08,0.91,180843.66,3.33
329859.86,6.08,0.91,180840.38,3.33
329701.31,6.08,0.91,180691.66,3.33
329649.58,6.08,0.91,180690.68,3.33
329597.86,6.08,0.91,180944.26,3.34
329597.86,6.08,0.91,180944.26,3.34
329546.13,6.08,0.91,181012.09,3.34
329193.69,6.07,0.9,180662.28,3.33
329141.97,6.07,0.9,180523.83,3.33
329090.24,6.07,0.9,180494.33,3.33
329038.52,6.07,0.9,180410.72,3.33
329409.24,6.08,0.91,180525.66,3.33
329559.91,6.08,0.91,180166.3,3.33
329239.91,6.08,0.91,179846.3,3.32
329429.97,6.08,0.91,179930.06,3.32
329378.25,6.08,0.91,180143.38,3.33
329326.52,6.08,0.91,180143.38,3.33
329274.8,6.08,0.91,180143.38,3.33
328912.36,6.08,0.9,179762.01,3.32
329049.18,6.08,0.91,179762.01,3.32
328997.46,6.08,0.91,179769.29,3.32
328945.74,6.08,0.91,179763.31,3.32
328894.01,6.08,0.91,179764.45,3.32
328842.29,6.08,0.91,180067.75,3.33
329220.98,6.09,0.92,180316.22,3.33
329493.38,6.09,0.92,180380.11,3.34
329630.21,6.1,0.93,180675.27,3.34
329578.49,6.1,0.93,180675.27,3.34
329940.64,6.11,0.93,180675.27,3.34
330077.46,6.11,0.94,180675.76,3.34
330025.74,6.11,0.94,180675.9,3.34
330298.15,6.12,0.94,180679.96,3.35
330246.42,6.12,0.94,181376.92,3.36
330383.25,6.12,0.95,181653.49,3.36
330520.07,6.12,0.95,181864.44,3.37
330656.9,6.13,0.95,181986.73,3.37
330296.49,6.12,0.95,181690.35,3.37
330244.76,6.12,0.95,181633.12,3.37
330244.76,6.12,0.95,181633.12,3.37
330193.04,6.12,0.95,181603.63,3.37
330141.32,6.12,0.95,181520.02,3.36
330031.32,6.12,0.95,181410.02,3.36
330402.03,6.13,0.95,181524.96,3.37
330350.31,6.13,0.95,181691.95,3.37
329987.87,6.12,0.95,181356.92,3.36
329936.14,6.12,0.95,181356.92,3.36
329602.27,6.11,0.94,181140.38,3.36
329391.55,6.11,0.94,180928.67,3.36
329391.55,6.11,0.94,180928.67,3.36
329391.55,6.11,0.94,180928.67,3.36
329339.83,6.11,0.94,180928.67,3.36
329710.54,6.12,0.95,181066.93,3.36
329658.82,6.12,0.95,180945.64,3.36
329607.1,6.12,0.95,181054.18,3.36
329743.92,6.12,0.95,180966.34,3.36
329539.79,6.12,0.95,180802.01,3.36
329335.66,6.11,0.94,180564.35,3.35
329484.36,6.12,0.95,181373.05,3.37
329432.63,6.12,0.95,181373.05,3.37
329432.63,6.12,0.95,181373.05,3.37
329380.91,6.12,0.95,181373.05,3.37
329222.36,6.12,0.94,181206.65,3.37
329170.63,6.12,0.94,181213.42,3.37
329170.63,6.12,0.94,181213.42,3.37
328905.99,6.11,0.94,180997.7,3.36
328640.97,6.11,0.93,181767.42,3.38
329097.79,6.12,0.94,182225.54,3.39
329046.07,6.12,0.94,182224.15,3.39
328994.34,6.12,0.94,182227.26,3.39
329145.02,6.12,0.95,181895.22,3.38
329093.29,6.12,0.95,181891.98,3.38
328909.36,6.12,0.94,181678.99,3.38
328857.64,6.12,0.94,181569.13,3.38
328805.91,6.12,0.94,181803.46,3.38
328805.91,6.12,0.94,181803.46,3.38
329196.47,6.13,0.95,181734.73,3.38
329031.16,6.12,0.95,181535.95,3.38
328967.57,6.12,0.95,181820.51,3.38
328754.14,6.12,0.95,181578.85,3.38
328754.14,6.12,0.95,181578.85,3.38
328702.42,6.12,0.95,181578.29,3.38
328650.69,6.12,0.95,182626.36,3.4
328598.97,6.12,0.95,183115.75,3.41
328598.97,6.12,0.95,183115.75,3.41
328547.24,6.12,0.95,183115.75,3.41
328495.52,6.12,0.95,183115.75,3.41
328443.79,6.12,0.95,183121.21,3.41
328392.07,6.12,0.95,183116.86,3.41
328340.35,6.12,0.95,183115.75,3.41
328288.62,6.12,0.95,183244.24,3.42
328613.99,6.13,0.95,183115.75,3.41
328750.81,6.13,0.96,183687.84,3.43
328699.09,6.13,0.96,183687.84,3.43
328647.36,6.13,0.96,183687.84,3.43
328595.64,6.13,0.96,183688.36,3.43
328543.92,6.13,0.96,183688.41,3.43
328492.19,6.13,0.96,183687.96,3.43
328440.47,6.13,0.96,183688.34,3.43
328388.74,6.13,0.96,183830.8,3.43
328337.02,6.13,0.96,183687.84,3.43
328609.43,6.14,0.97,183687.84,3.43
328760.1,6.14,0.97,183328.48,3.42
328787.26,6.14,0.97,183245.41,3.42
328735.54,6.14,0.97,183245.41,3.42
328683.81,6.14,0.97,183245.41,3.42
328396.72,6.14,0.97,182936.7,3.42
328767.44,6.15,0.97,183008.86,3.42
328715.72,6.15,0.97,182958.18,3.42
328988.12,6.15,0.98,182936.7,3.42
328936.4,6.15,0.98,183912.98,3.44
329073.23,6.16,0.98,184224.6,3.45
329073.23,6.16,0.98,184224.6,3.45
329021.5,6.16,0.98,184204.29,3.45
328969.78,6.16,0.98,184111.5,3.45
329242.18,6.16,0.99,184111.7,3.45
329132.18,6.16,0.99,184001.7,3.44
329080.46,6.16,0.99,184001.72,3.44
329028.74,6.16,0.99,184001.89,3.44
328870.19,6.16,0.98,183849.69,3.44
328818.46,6.16,0.99,183865.36,3.44
328766.74,6.16,0.99,183893.0,3.44
328715.01,6.16,0.99,183864.05,3.44
328663.29,6.16,0.99,184231.84,3.45
328300.85,6.15,0.98,183792.44,3.44
328671.57,6.16,0.99,184130.42,3.45
328808.39,6.16,0.99,184130.42,3.45
328756.67,6.16,0.99,184130.42,3.45
328704.94,6.16,0.99,184130.42,3.45
328653.22,6.16,0.99,184143.59,3.45
328601.5,6.16,0.99,184176.18,3.45
328738.32,6.17,0.99,184131.41,3.45
328686.6,6.17,0.99,184631.06,3.46
328634.87,6.17,0.99,184496.94,3.46
328771.7,6.17,1.0,184619.56,3.47
328719.97,6.17,1.0,184562.56,3.46
328856.8,6.17,1.0,184562.56,3.47
328993.63,6.18,1.01,184562.56,3.47
328789.5,6.17,1.0,184412.51,3.46
328737.77,6.17,1.0,184412.51,3.46
328686.05,6.17,1.0,184413.18,3.46
328634.32,6.18,1.0,184413.17,3.47
328771.15,6.18,1.01,184412.51,3.47
328477.02,6.17,1.0,184106.88,3.46
328425.29,6.17,1.0,184740.17,3.47
328697.7,6.18,1.01,184911.3,3.48
328697.7,6.18,1.01,184911.3,3.48
328645.98,6.18,1.01,184890.98,3.48
328645.98,6.18,1.01,184890.98,3.48
328594.25,6.18,1.01,184798.2,3.48
328542.53,6.18,1.01,184685.09,3.47
328679.35,6.18,1.01,184871.27,3.48
328816.18,6.19,1.01,184871.27,3.48
328463.74,6.18,1.01,184549.0,3.47
328412.01,6.18,1.01,184549.0,3.47
328360.29,6.18,1.01,184549.0,3.47
328308.57,6.18,1.01,184550.94,3.47
328308.57,6.18,1.01,184550.94,3.47
328745.9,6.19,1.02,184549.0,3.48
328587.5,6.19,1.02,184413.98,3.47
328587.5,6.19,1.02,184413.98,3.47
328587.5,6.19,1.02,184413.98,3.47
328478.95,6.19,1.01,184304.38,3.47
328427.23,6.19,1.01,184304.38,3.47
328106.87,6.18,1.01,184643.28,3.48
327998.32,6.18,1.01,184534.75,3.48
327998.32,6.18,1.01,184542.23,3.48
327946.6,6.18,1.01,184466.84,3.48
328083.42,6.18,1.01,184728.31,3.48
328083.42,6.18,1.01,184723.45,3.48
328031.7,6.18,1.01,184723.45,3.48
328168.53,6.19,1.01,184723.45,3.48
328116.8,6.19,1.01,184723.45,3.48
328065.08,6.19,1.01,184756.8,3.48
328435.8,6.19,1.02,184739.09,3.48
328797.95,6.2,1.03,184723.45,3.48
328797.95,6.2,1.03,184723.45,3.48
328603.82,6.2,1.03,184525.2,3.48
328552.09,6.2,1.03,184460.2,3.48
328500.37,6.2,1.03,185374.07,3.5
328448.65,6.2,1.03,185485.74,3.5
328396.92,6.2,1.03,185437.64,3.5
328759.08,6.21,1.03,185437.64,3.5
328707.35,6.21,1.03,185437.64,3.5
328655.63,6.21,1.03,185439.09,3.5
328293.19,6.2,1.03,185037.88,3.49
328241.46,6.2,1.03,185036.42,3.5
328037.33,6.2,1.02,184919.28,3.49
327985.61,6.2,1.02,184919.28,3.49
327933.88,6.2,1.02,185259.46,3.5
327650.0,6.19,1.02,185013.92,3.5
327598.28,6.19,1.02,184967.93,3.5
327314.4,6.19,1.01,184689.39,3.49
327262.68,6.19,1.02,184803.74,3.49
327210.95,6.19,1.02,184803.74,3.49
327159.23,6.19,1.02,184803.74,3.5
327107.51,6.19,1.02,184803.74,3.5
327055.78,6.19,1.02,184805.89,3.5
327509.16,6.2,1.02,184951.1,3.5
327212.45,6.19,1.02,184950.65,3.5
327160.73,6.19,1.02,184950.65,3.5
327531.45,6.2,1.03,184842.08,3.5
327388.34,6.2,1.03,186202.47,3.52
327759.06,6.21,1.03,186202.47,3.53
327495.39,6.2,1.03,186204.46,3.53
327443.67,6.2,1.03,186203.46,3.53
327391.95,6.2,1.03,186202.47,3.53
327340.22,6.2,1.03,186412.22,3.53
327288.5,6.2,1.03,186301.71,3.53
327560.9,6.21,1.04,186301.71,3.53
327709.6,6.21,1.04,186237.19,3.53
327834.56,6.21,1.04,186740.97,3.54
327782.83,6.21,1.04,186740.97,3.54
327731.11,6.21,1.04,186742.28,3.54
328056.47,6.22,1.05,186744.77,3.54
328193.3,6.23,1.05,186745.82,3.54
328564.02,6.23,1.06,186745.84,3.54
328512.29,6.23,1.06,186740.97,3.54
328218.16,6.23,1.06,187645.37,3.56
328166.44,6.23,1.06,187708.25,3.56
327879.35,6.22,1.05,187378.69,3.56
327827.62,6.22,1.05,187378.69,3.56
327775.9,6.22,1.05,187378.69,3.56
327644.17,6.22,1.05,187343.95,3.56
327781.0,6.22,1.05,187343.95,3.56
327729.28,6.23,1.05,187350.09,3.56
327677.55,6.23,1.05,187352.47,3.56
327625.83,6.23,1.05,187349.8,3.56
327574.1,6.23,1.05,187349.8,3.56
327574.1,6.23,1.05,187349.8,3.56
327956.69,6.23,1.06,187998.7,3.57
327956.69,6.23,1.06,187998.7,3.57
327956.69,6.23,1.06,187998.7,3.57
328064.01,6.24,1.06,188142.14,3.58
327530.65,6.23,1.05,187592.05,3.57
327478.93,6.23,1.05,187592.05,3.57
327427.21,6.23,1.06,187592.05,3.57
327564.03,6.23,1.06,187593.36,3.57
327512.31,6.23,1.06,187593.23,3.57
327460.58,6.23,1.06,187592.05,3.57
327408.86,6.23,1.06,187894.19,3.58
327787.55,6.24,1.07,188138.88,3.58
327437.14,6.23,1.06,187859.55,3.58
327807.85,6.24,1.07,187859.55,3.58
327756.13,6.24,1.07,187859.55,3.58
327906.8,6.24,1.07,187500.18,3.57
327933.96,6.25,1.07,187417.12,3.57
327882.24,6.25,1.07,187443.86,3.57
327830.52,6.25,1.07,187421.63,3.57
327616.47,6.24,1.07,187417.12,3.57
327564.75,6.24,1.07,187571.96,3.58
