ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
414690.26,20.39,15.21,325812.89,16.02
414686.91,20.39,15.22,325848.47,16.02
414823.73,20.41,15.23,325848.47,16.03
414772.01,20.41,15.24,325859.54,16.04
414908.83,20.43,15.26,325857.51,16.04
414857.11,20.44,15.26,325849.35,16.05
414805.39,20.44,15.27,326339.16,16.08
414942.21,20.46,15.29,326402.17,16.09
414890.49,20.46,15.29,326402.17,16.1
415027.31,20.48,15.31,326402.17,16.11
414975.59,20.49,15.32,326402.17,16.11
415112.42,20.5,15.33,326407.22,16.12
415483.13,20.53,15.35,326412.63,16.13
415619.96,20.54,15.37,326434.87,16.13
415982.11,20.56,15.39,327600.88,16.19
415930.39,20.57,15.4,327677.11,16.21
416067.21,20.59,15.41,327677.11,16.21
416015.49,20.59,15.42,327677.11,16.22
415695.49,20.58,15.41,327357.11,16.21
415333.05,20.57,15.4,327029.44,16.2
415281.32,20.58,15.4,327029.44,16.2
415652.04,20.6,15.43,327058.07,16.21
415289.6,20.59,15.41,327052.23,16.21
415273.49,20.6,15.42,328335.97,16.28
415209.89,20.6,15.43,327578.68,16.25
415704.64,20.63,15.46,328103.37,16.28
415652.91,20.64,15.47,328103.37,16.29
415473.96,20.64,15.47,327692.72,16.28
415422.24,20.65,15.48,327692.72,16.29
415370.52,20.66,15.48,327704.13,16.3
415318.79,20.66,15.49,327721.54,16.31
415689.51,20.69,15.52,327715.97,16.31
415826.34,20.7,15.53,327731.89,16.32
415559.71,20.69,15.52,328684.24,16.37
416011.38,20.73,15.55,328571.49,16.37
415959.65,20.73,15.56,328571.49,16.38
415665.52,20.72,15.55,328269.48,16.37
415206.04,20.71,15.54,327830.71,16.35
415154.32,20.72,15.54,327830.71,16.36
415291.14,20.73,15.56,327830.71,16.37
415331.61,20.73,15.56,327963.44,16.37
415333.06,20.73,15.56,327965.68,16.37
415605.47,20.75,15.58,328086.05,16.38
415976.19,20.78,15.61,328094.9,16.39
415924.46,20.79,15.61,328009.01,16.39
416061.29,20.8,15.63,329034.19,16.45
416009.57,20.81,15.64,329118.89,16.46
415957.84,20.82,15.64,329118.89,16.47
416094.67,20.83,15.66,329118.89,16.48
416231.49,20.85,15.67,329118.89,16.48
416179.77,20.85,15.68,329119.61,16.49
416316.6,20.87,15.7,329118.89,16.5
416453.42,20.89,15.71,329118.89,16.51
416401.7,20.89,15.72,329118.89,16.51
416401.7,20.89,15.72,329100.97,16.51
416349.97,20.9,15.73,329857.87,16.56
416298.25,20.91,15.74,329857.87,16.57
416246.52,20.92,15.74,329857.87,16.58
416194.8,20.92,15.75,329863.87,16.58
416331.63,20.94,15.77,329858.54,16.59
416279.9,20.95,15.78,329858.53,16.6
416038.37,20.94,15.77,329645.25,16.59
415986.64,20.95,15.78,329644.61,16.6
415934.92,20.96,15.78,329951.6,16.62
415883.2,20.96,15.79,329825.95,16.63
415883.2,20.96,15.79,329815.41,16.62
415831.47,20.97,15.8,329815.41,16.63
415779.75,20.98,15.81,329815.41,16.64
415916.57,20.99,15.82,329815.81,16.65
416053.4,21.01,15.84,329826.37,16.66
416001.67,21.02,15.85,329815.41,16.66
415949.95,21.03,15.85,330214.9,16.69
415910.1,21.03,15.86,329990.59,16.69
416223.59,21.06,15.88,330578.93,16.72
415936.5,21.05,15.87,330276.97,16.71
415884.78,21.05,15.88,330276.97,16.72
415833.05,21.06,15.89,330276.97,16.73
415781.33,21.07,15.9,330276.97,16.74
415447.66,21.06,15.89,329913.75,16.72
415809.81,21.08,15.91,329922.62,16.73
415758.09,21.09,15.92,329923.22,16.74
416030.49,21.11,15.94,329913.75,16.74
416355.86,21.13,15.96,331068.27,16.8
416061.73,21.12,15.95,330835.13,16.8
415867.6,21.12,15.94,330616.77,16.79
416238.31,21.14,15.97,331000.57,16.81
416186.59,21.15,15.97,331000.57,16.82
416134.87,21.16,15.98,331000.57,16.83
416271.69,21.17,16.0,331000.57,16.83
415909.25,21.16,15.99,330582.21,16.82
415909.25,21.16,15.99,330562.79,16.82
415857.53,21.17,15.99,330564.18,16.82
415805.8,21.17,16.0,330571.33,16.83
415754.08,21.18,16.01,330562.94,16.84
415702.35,21.19,16.02,330867.25,16.87
415839.18,21.21,16.03,330923.97,16.88
415787.45,21.21,16.04,330923.97,16.88
415735.73,21.22,16.05,330923.97,16.89
415684.01,21.23,16.06,330943.59,16.9
415632.28,21.24,16.07,330924.94,16.91
415769.11,21.25,16.08,330977.34,16.92
415905.93,21.27,16.1,330937.54,16.92
416276.65,21.29,16.12,331680.53,16.97
416549.06,21.32,16.14,332000.07,16.99
416135.27,21.38,16.21,332000.07,17.06
416083.54,21.39,16.22,332000.07,17.07
416031.82,21.4,16.23,332000.07,17.08
415980.09,21.41,16.23,332000.07,17.08
416116.92,21.42,16.25,332015.37,17.09
416253.75,21.44,16.27,332003.91,17.1
415990.08,21.43,16.26,331796.92,17.09
415938.36,21.44,16.27,331793.08,17.1
415886.63,21.45,16.27,332294.02,17.14
416023.46,21.46,16.29,332346.96,17.15
416026.36,21.46,16.29,332365.77,17.15
415974.64,21.47,16.3,332366.41,17.16
415922.91,21.48,16.31,332366.01,17.16
416293.63,21.5,16.33,332365.77,17.17
416241.91,21.51,16.34,332419.72,17.18
416190.18,21.52,16.35,332433.15,17.19
416327.01,21.54,16.36,332400.58,17.19
416275.28,21.54,16.37,332924.91,17.23
416223.56,21.55,16.38,332912.38,17.24
416360.38,21.57,16.4,332912.38,17.25
416497.21,21.59,16.41,332912.38,17.25
416445.49,21.59,16.42,332912.38,17.26
416093.04,21.58,16.41,332623.76,17.25
415798.91,21.57,16.4,332320.3,17.24
416169.63,21.59,16.42,332322.21,17.24
416117.91,21.6,16.43,332323.88,17.25
416480.06,21.63,16.45,332438.16,17.26
416428.34,21.64,16.46,332320.3,17.27
416700.74,21.66,16.48,333899.93,17.35
416649.02,21.67,16.49,333899.93,17.36
416540.47,21.66,16.49,333796.03,17.36
416488.75,21.67,16.5,333796.03,17.37
416437.02,21.68,16.51,333796.03,17.38
416385.3,21.69,16.51,333805.4,17.39
416333.57,21.7,16.52,333875.33,17.4
416470.4,21.71,16.54,333829.19,17.4
416266.27,21.7,16.53,333720.53,17.4
416640.29,21.73,16.56,334370.24,17.44
416576.7,21.74,16.57,334279.7,17.44
416524.97,21.75,16.57,334279.7,17.45
416473.25,21.75,16.58,334279.7,17.46
416110.81,21.74,16.57,333840.68,17.44
416059.08,21.75,16.58,333841.02,17.45
416007.36,21.76,16.59,333840.68,17.46
415723.48,21.75,16.58,333562.61,17.45
416094.2,21.77,16.6,333562.61,17.45
416231.02,21.79,16.62,333562.61,17.46
416179.3,21.8,16.62,334095.55,17.5
416127.58,21.81,16.63,334116.45,17.51
416399.98,21.83,16.66,334116.45,17.51
416296.53,21.85,16.67,334118.17,17.53
416433.36,21.86,16.69,334118.0,17.54
416570.19,21.88,16.71,334116.55,17.55
416895.55,21.9,16.73,334870.7,17.59
416843.83,21.91,16.74,335169.41,17.62
416792.1,21.92,16.75,335116.59,17.62
417154.26,21.95,16.77,335116.59,17.63
417291.08,21.96,16.79,335116.59,17.64
417239.36,21.97,16.8,335118.62,17.65
417187.63,21.98,16.81,335116.59,17.66
417460.04,22.0,16.83,335407.39,17.68
417301.49,21.99,16.82,335248.84,17.67
417249.77,22.0,16.83,335165.82,17.67
417307.71,22.02,16.85,335223.8,17.69
417146.32,22.02,16.85,335921.97,17.73
417094.59,22.03,16.86,335921.97,17.74
417042.87,22.04,16.87,335921.97,17.75
416828.83,22.03,16.86,335766.89,17.75
416645.67,22.07,16.9,335818.34,17.79
416582.08,22.08,16.9,335957.35,17.8
416518.48,22.09,16.91,335766.89,17.8
416518.48,22.09,16.91,335834.89,17.81
416655.31,22.1,16.93,335834.89,17.81
416603.58,22.11,16.94,335834.89,17.82
416551.86,22.12,16.95,335834.89,17.83
416500.13,22.13,16.96,335834.89,17.84
416448.41,22.14,16.97,335838.19,17.85
416396.69,22.15,16.97,335856.18,17.86
416533.51,22.16,16.99,335866.01,17.87
416904.23,22.19,17.02,336651.25,17.92
416852.51,22.2,17.03,336651.25,17.93
416800.78,22.21,17.03,336651.25,17.94
416937.61,22.22,17.05,336651.25,17.94
416771.05,22.22,17.05,336447.32,17.94
416907.87,22.23,17.06,336459.9,17.94
417180.28,22.26,17.08,336450.04,17.95
417505.65,22.28,17.11,337260.24,18.0
417453.92,22.29,17.12,337357.76,18.01
417402.2,22.3,17.13,337452.63,18.03
417039.76,22.29,17.11,337056.25,18.01
417041.21,22.29,17.11,337058.25,18.01
416989.48,22.3,17.12,337058.25,18.02
416702.39,22.28,17.11,336701.73,18.01
416650.67,22.29,17.12,336701.73,18.02
416236.88,22.37,17.19,336701.73,18.09
416185.15,22.38,17.2,336703.6,18.1
416563.84,22.4,17.23,336701.76,18.11
416372.84,22.39,17.22,336540.46,18.1
416321.12,22.4,17.23,336540.49,18.11
416269.4,22.41,17.24,336826.01,18.14
415908.98,22.4,17.23,336617.9,18.13
415869.13,22.41,17.24,336567.95,18.14
415805.53,22.42,17.24,336610.43,18.15
416077.94,22.44,17.27,336610.43,18.15
416026.22,22.45,17.28,336610.43,18.16
416163.04,22.47,17.29,336610.43,18.17
416111.32,22.48,17.3,336628.35,18.18
415824.23,22.46,17.29,336382.26,18.17
416149.59,22.49,17.32,336364.34,18.18
416097.87,22.5,17.33,337074.49,18.23
416234.7,22.52,17.34,337332.74,18.25
416371.52,22.53,17.36,337537.21,18.27
416742.24,22.56,17.39,337537.21,18.27
416379.8,22.54,17.37,337537.21,18.28
416382.7,22.54,17.37,337545.64,18.28
416330.97,22.55,17.38,337586.24,18.29
416467.8,22.57,17.4,337566.1,18.3
416467.8,22.57,17.4,337566.1,18.3
416838.52,22.6,17.42,337552.02,18.3
416975.34,22.61,17.44,337550.72,18.31
416681.21,22.6,17.43,337230.65,18.29
416318.77,22.59,17.42,337644.77,18.32
416689.49,22.61,17.44,337555.19,18.32
417696.5,22.68,17.51,339255.57,18.42
417644.77,22.69,17.52,339255.57,18.43
417781.6,22.71,17.54,339255.57,18.44
417568.72,22.7,17.53,339042.09,18.43
417841.12,22.72,17.55,339042.09,18.44
417789.4,22.73,17.56,339062.57,18.45
417737.68,22.74,17.57,339141.47,18.46
418132.14,22.77,17.6,340720.84,18.55
418336.66,22.79,17.62,340368.93,18.54
418052.78,22.78,17.61,340147.15,18.53
418286.71,22.8,17.63,340134.17,18.54
418289.61,22.8,17.63,340135.46,18.54
418237.88,22.81,17.64,340135.46,18.55
418186.16,22.82,17.65,340135.46,18.56
418134.43,22.83,17.66,340135.46,18.57
418271.26,22.85,17.67,340140.83,18.58
418219.54,22.86,17.68,340139.71,18.59
418167.81,22.86,17.69,340139.66,18.6
418009.26,22.86,17.69,339981.64,18.59
417834.19,22.85,17.68,340047.72,18.6
417971.02,22.87,17.7,340524.33,18.63
417919.29,22.88,17.71,340406.23,18.64
417760.74,22.87,17.7,340247.68,18.63
417709.02,22.88,17.71,340247.85,18.64
417657.3,22.89,17.72,340248.03,18.65
417657.3,22.89,17.72,340255.23,18.65
417605.57,22.9,17.73,340255.84,18.66
417249.88,22.89,17.72,339845.9,18.64
417252.78,22.89,17.72,339847.27,18.64
417201.06,22.9,17.72,339897.32,18.65
417149.33,22.91,17.73,339920.03,18.67
417286.16,22.92,17.75,339886.91,18.67
417234.43,22.93,17.76,339903.02,18.68
417182.71,22.94,17.77,340034.85,18.7
417130.99,22.95,17.78,340034.85,18.71
417130.99,22.95,17.78,340042.39,18.71
417267.81,22.97,17.8,340042.39,18.72
417216.09,22.98,17.81,340042.39,18.73
417352.91,23.0,17.83,340046.4,18.74
417301.19,23.01,17.84,340043.34,18.75
417438.01,23.03,17.85,340042.39,18.76
417233.88,23.02,17.85,339887.91,18.75
417370.71,23.04,17.86,339887.91,18.76
417318.99,23.05,17.87,340645.02,18.81
417267.26,23.06,17.88,340645.02,18.82
416973.13,23.04,17.87,340333.53,18.81
417109.96,23.06,17.89,340333.53,18.82
416815.83,23.05,17.88,340036.19,18.8
417186.54,23.08,17.9,340036.19,18.81
417186.54,23.08,17.9,340036.19,18.81
417134.82,23.09,17.91,340046.37,18.82
416977.72,23.08,17.91,339887.59,18.81
416925.99,23.09,17.92,339878.12,18.82
416874.27,23.1,17.93,339877.41,18.83
417011.1,23.12,17.95,339877.41,18.84
416959.37,23.13,17.95,340693.91,18.9
417096.2,23.15,17.97,340693.91,18.91
416882.15,23.14,17.97,340440.56,18.89
416830.43,23.15,17.98,340440.56,18.91
416778.71,23.16,17.99,340440.56,18.92
416491.62,23.15,17.97,340124.5,18.9
416862.33,23.17,18.0,340157.3,18.91
416810.61,23.18,18.01,340144.13,18.92
416947.44,23.2,18.03,340124.5,18.93
416743.31,23.19,18.02,340000.81,18.92
416880.13,23.21,18.04,340151.28,18.94
416828.41,23.22,18.05,340835.92,18.99
416776.68,23.23,18.06,340835.92,19.0
416724.96,23.24,18.07,340835.92,19.01
416997.37,23.26,18.09,340835.92,19.01
417269.77,23.29,18.12,340916.51,19.03
417111.22,23.28,18.11,340759.19,19.02
417059.5,23.29,18.12,340686.12,19.03
417331.91,23.31,18.14,340720.83,19.03
417669.14,23.34,18.17,342148.52,19.12
417669.14,23.34,18.17,342162.77,19.12
417306.7,23.33,18.15,341956.33,19.12
417243.1,23.34,18.16,341883.68,19.12
417191.38,23.35,18.17,341883.68,19.13
417139.66,23.36,18.18,341883.68,19.14
416846.82,23.34,18.17,341597.03,19.13
416795.09,23.35,18.18,341600.08,19.14
416743.37,23.37,18.19,341601.44,19.15
416691.65,23.38,18.2,341603.83,19.16
416639.92,23.39,18.21,341781.93,19.18
416588.2,23.4,18.22,341698.11,19.19
416536.47,23.41,18.23,341597.03,19.2
416484.75,23.42,18.24,341597.03,19.21
416433.03,23.43,18.25,341597.03,19.22
416381.3,23.44,18.26,341598.12,19.23
416329.58,23.45,18.27,341597.83,19.24
416277.85,23.46,18.29,341597.03,19.25
416550.26,23.48,18.31,341597.03,19.26
416822.67,23.51,18.33,342322.69,19.3
416959.49,23.52,18.35,342436.78,19.32
416907.77,23.53,18.36,342436.78,19.33
416907.77,23.53,18.36,342436.78,19.33
416719.23,23.53,18.35,342243.81,19.32
416667.51,23.54,18.36,342243.81,19.33
416420.86,23.53,18.35,341943.17,19.32
416369.14,23.54,18.37,341943.17,19.33
416317.41,23.55,18.38,341944.19,19.34
416454.24,23.57,18.39,341945.07,19.35
416402.51,23.58,18.4,341943.45,19.36
416405.41,23.58,18.4,341963.48,19.36
416776.13,23.6,18.43,342532.52,19.4
416724.41,23.61,18.44,342568.24,19.41
416615.86,23.61,18.44,342459.46,19.41
416564.13,23.62,18.45,342459.46,19.42
416201.69,23.61,18.43,342102.51,19.4
416149.97,23.62,18.44,342102.51,19.41
416286.79,23.64,18.46,342102.51,19.42
416235.07,23.65,18.47,342103.21,19.43
416183.35,23.66,18.48,342107.07,19.45
416455.75,23.68,18.51,342815.05,19.49
416415.9,23.69,18.52,342564.78,19.49
416540.85,23.71,18.54,342750.91,19.51
416489.13,23.72,18.55,342750.91,19.52
416330.58,23.71,18.54,342592.81,19.51
416278.86,23.72,18.55,342592.81,19.52
416649.57,23.75,18.58,342592.81,19.53
416786.4,23.77,18.6,342596.33,19.54
416734.67,23.78,18.61,342598.57,19.55
416682.95,23.79,18.62,342598.5,19.56
416955.36,23.82,18.64,342592.81,19.57
416592.92,23.8,18.63,343216.74,19.61
416541.19,23.81,18.64,343125.74,19.62
416489.47,23.82,18.65,343125.74,19.63
416489.47,23.82,18.65,343125.74,19.63
416489.47,23.82,18.65,343122.83,19.63
416437.74,23.83,18.66,343122.83,19.64
416386.02,23.84,18.67,343122.83,19.65
416334.29,23.86,18.68,343127.48,19.66
416282.57,23.87,18.69,343154.68,19.67
416230.85,23.88,18.7,343130.49,19.68
415936.72,23.86,18.69,342875.4,19.67
415642.58,23.85,18.68,342635.77,19.66
415590.86,23.86,18.69,342787.12,19.68
415961.58,23.89,18.72,343033.1,19.7
415909.85,23.9,18.73,343033.1,19.71
415858.13,23.91,18.74,343033.1,19.72
415806.41,23.92,18.75,343036.5,19.74
415754.68,23.93,18.76,343034.66,19.75
415702.96,23.94,18.77,343033.34,19.76
415839.78,23.96,18.79,343033.25,19.77
415788.06,23.97,18.8,343037.28,19.78
416060.47,24.0,18.83,343550.65,19.82
416197.29,24.02,18.85,343550.65,19.83
416145.57,24.03,18.86,343550.65,19.84
416093.84,24.04,18.87,343550.65,19.85
415731.4,24.02,18.85,343205.66,19.83
415731.4,24.02,18.85,343180.77,19.83
415679.68,24.04,18.86,343195.48,19.84
415627.95,24.05,18.87,343185.04,19.86
415764.78,24.07,18.89,343180.78,19.86
416037.19,24.09,18.92,343180.77,19.87
415985.46,24.1,18.93,343886.35,19.92
415933.74,24.11,18.94,343886.35,19.94
415283.74,24.08,18.91,343236.35,19.91
415654.46,24.11,18.94,343236.35,19.91
415602.73,24.12,18.95,343236.35,19.92
415188.94,24.21,19.04,343236.35,20.02
415137.21,24.22,19.05,343239.35,20.03
415085.49,24.23,19.06,343238.44,20.04
415086.94,24.23,19.06,343239.9,20.04
415035.22,24.24,19.07,343515.67,20.07
414983.49,24.26,19.08,343339.88,20.07
414931.77,24.27,19.09,343684.42,20.1
414880.04,24.28,19.11,343684.42,20.11
414527.6,24.26,19.09,343307.81,20.1
414475.88,24.28,19.1,343307.81,20.11
414424.15,24.29,19.11,343307.81,20.12
414372.43,24.3,19.13,343320.73,20.13
414320.71,24.31,19.14,343317.71,20.14
414457.53,24.33,19.16,343307.81,20.15
414594.36,24.35,19.18,343790.49,20.19
414542.63,24.36,19.19,343670.52,20.2
414913.35,24.39,19.22,343670.52,20.2
414861.63,24.4,19.23,343670.52,20.21
414809.9,24.41,19.24,343670.52,20.22
415135.27,24.44,19.27,343678.46,20.23
415083.54,24.45,19.28,343675.43,20.24
415031.82,24.46,19.29,343670.52,20.26
414669.38,24.45,19.27,344090.55,20.29
414629.52,24.46,19.29,343794.45,20.28
414754.48,24.48,19.31,344252.54,20.32
414891.3,24.5,19.33,344252.54,20.33
414839.58,24.51,19.34,344253.92,20.34
414976.41,24.53,19.36,344253.22,20.35
414924.68,24.54,19.37,344253.99,20.36
414630.55,24.53,19.35,343947.51,20.35
414578.83,24.54,19.37,343946.1,20.36
414527.1,24.55,19.38,343948.6,20.37
414475.38,24.56,19.39,343963.28,20.38
414423.65,24.57,19.4,344308.77,20.42
414235.12,24.57,19.39,344165.51,20.41
414183.39,24.58,19.4,344165.51,20.42
414183.39,24.58,19.4,344165.51,20.42
414554.11,24.61,19.43,344165.51,20.43
414554.11,24.61,19.43,344165.51,20.43
414690.94,24.63,19.45,344165.51,20.44
414827.76,24.65,19.47,344170.8,20.45
414533.63,24.63,19.46,343837.33,20.43
414481.91,24.64,19.47,343838.14,20.44
414430.18,24.66,19.48,343832.05,20.46
414378.46,24.67,19.5,344593.38,20.51
414174.33,24.66,19.49,344425.85,20.51
414499.69,24.69,19.51,344704.99,20.53
414772.1,24.71,19.54,344704.99,20.54
414409.66,24.7,19.53,344437.52,20.53
414122.57,24.69,19.51,344193.3,20.52
414070.84,24.7,19.52,344193.3,20.53
414207.67,24.72,19.54,344209.61,20.54
414155.95,24.73,19.56,344200.48,20.55
414104.22,24.74,19.57,344212.58,20.56
414052.5,24.75,19.58,344228.47,20.58
414012.64,24.76,19.59,344839.45,20.63
414137.6,24.78,19.61,344849.02,20.64
414085.87,24.8,19.62,344849.02,20.65
414448.03,24.83,19.65,344849.77,20.66
414396.3,24.84,19.67,344849.25,20.67
414533.13,24.86,19.69,344849.02,20.68
414481.41,24.87,19.7,344932.37,20.7
414618.23,24.89,19.72,345077.88,20.72
414566.51,24.9,19.73,345294.11,20.74
414566.51,24.9,19.73,345294.11,20.74
414272.38,24.89,19.72,345047.16,20.73
414220.65,24.9,19.73,345334.0,20.76
414168.93,24.91,19.74,345334.0,20.77
414305.75,24.93,19.76,345334.0,20.78
414442.58,24.95,19.78,345334.0,20.79
414579.41,24.97,19.8,345334.0,20.8
414527.68,24.99,19.81,345334.0,20.82
414898.4,25.02,19.84,345334.0,20.82
415035.23,25.04,19.86,345334.0,20.83
415172.05,25.06,19.88,346698.96,20.92
414809.61,25.04,19.87,346284.05,20.9
414757.89,25.05,19.88,346284.05,20.92
414706.16,25.07,19.89,346284.05,20.93
414842.99,25.09,19.91,346284.14,20.94
414791.26,25.1,19.93,346289.48,20.95
414739.54,25.11,19.94,346288.32,20.97
414687.82,25.12,19.95,346776.05,21.01
414689.27,25.12,19.95,346778.21,21.01
414685.45,25.14,19.96,346487.36,21.0
414774.37,25.16,19.98,346652.73,21.02
414911.19,25.18,20.0,346652.73,21.03
414617.06,25.16,19.99,346338.5,21.02
414565.34,25.17,20.0,346338.5,21.03
414513.61,25.19,20.01,346338.5,21.04
414461.89,25.2,20.03,346351.57,21.06
414410.17,25.21,20.04,346456.03,21.08
414126.29,25.2,20.03,346232.1,21.07
414263.11,25.22,20.05,346246.28,21.08
414211.39,25.23,20.06,346226.43,21.09
414159.67,25.24,20.07,346493.2,21.12
414432.07,25.27,20.1,346493.2,21.13
414568.9,25.29,20.12,346493.2,21.14
414939.62,25.32,20.15,346493.2,21.14
415212.02,25.35,20.18,346503.95,21.15
414849.58,25.33,20.16,346500.94,21.16
414797.86,25.35,20.17,346549.32,21.18
414769.87,25.36,20.19,348042.72,21.28
415695.87,25.43,20.26,348443.2,21.32
415644.15,25.44,20.27,348443.2,21.33
415592.42,25.46,20.28,348443.2,21.34
415864.83,25.48,20.31,348471.89,21.35
415706.28,25.48,20.3,348313.34,21.35
415843.11,25.5,20.32,348300.51,21.36
415548.98,25.48,20.31,348107.83,21.35
415685.8,25.51,20.33,348106.11,21.36
415687.25,25.51,20.33,348115.03,21.36
415635.53,25.52,20.35,348169.1,21.38
415772.35,25.54,20.37,348978.0,21.44
416143.07,25.57,20.4,349201.71,21.46
416091.35,25.58,20.41,349201.71,21.47
416039.62,25.59,20.42,349201.71,21.48
415841.16,25.59,20.41,348999.89,21.47
415547.03,25.57,20.4,348938.18,21.47
415184.59,25.56,20.39,348547.22,21.46
415186.04,25.56,20.39,348552.97,21.46
415134.31,25.57,20.4,348571.04,21.47
415082.59,25.58,20.41,348561.28,21.48
415030.86,25.6,20.42,348564.82,21.5
415167.69,25.62,20.44,348553.28,21.51
415127.84,25.63,20.46,348904.27,21.54
415064.24,25.64,20.47,348741.5,21.54
415012.52,25.65,20.48,348741.5,21.56
415383.24,25.68,20.51,348741.5,21.56
415331.51,25.7,20.53,348741.5,21.58
414969.07,25.68,20.51,348750.52,21.58
414917.35,25.7,20.52,348743.96,21.6
415054.17,25.72,20.54,348742.2,21.61
415002.45,25.73,20.56,349039.74,21.64
414950.72,25.74,20.57,348997.2,21.65
414952.17,25.74,20.57,348998.45,21.65
414900.45,25.76,20.58,348990.65,21.66
414744.8,25.75,20.58,348831.87,21.66
414693.08,25.76,20.59,348831.87,21.67
414641.35,25.77,20.6,348831.87,21.68
415020.04,25.8,20.63,348840.23,21.69
414815.91,25.8,20.62,348718.02,21.69
414764.18,25.81,20.64,348712.24,21.7
414712.46,25.82,20.65,348898.62,21.72
414660.74,25.83,20.66,348781.11,21.73
414246.94,25.94,20.77,348781.11,21.84
414207.09,25.95,20.78,349284.38,21.88
414332.04,25.97,20.8,349335.92,21.9
414118.62,25.96,20.79,349117.11,21.89
414066.89,25.98,20.8,349117.11,21.9
414015.17,25.99,20.82,349117.11,21.92
413015.17,25.94,20.77,348117.11,21.87
412963.44,25.96,20.78,348117.11,21.88
412963.44,25.96,20.78,348117.11,21.88
412676.36,25.94,20.77,347794.16,21.86
412624.63,25.96,20.78,347813.88,21.88
413061.97,25.99,20.82,348128.6,21.9
413010.24,26.0,20.83,348130.34,21.92
413502.25,26.05,20.88,348691.63,21.97
413450.53,26.06,20.89,348691.63,21.98
413127.31,26.06,20.88,348582.94,21.99
413075.59,26.07,20.9,348582.94,22.0
413023.86,26.08,20.91,348583.81,22.01
412972.14,26.1,20.92,348585.53,22.03
413108.97,26.12,20.95,348582.97,22.04
413057.24,26.13,20.96,348583.09,22.05
412795.94,26.12,20.95,348294.31,22.04
413068.35,26.15,20.98,348845.25,22.08
413205.17,26.17,21.0,348981.67,22.1
413342.0,26.19,21.02,348981.67,22.11
413290.27,26.21,21.03,348981.67,22.13
413660.99,26.24,21.07,348981.67,22.14
413298.55,26.22,21.05,349004.79,22.14
413570.96,26.25,21.08,349003.03,22.15
413276.83,26.24,21.06,348706.86,22.14
413225.1,26.25,21.08,348735.36,22.15
413269.19,26.27,21.1,349929.49,22.24
414208.28,26.34,21.17,350488.18,22.29
414586.97,26.37,21.2,350488.18,22.29
414535.25,26.38,21.21,350488.18,22.31
414144.21,26.37,21.2,350005.51,22.29
413793.8,26.36,21.18,350013.58,22.29
413742.08,26.37,21.2,350016.74,22.31
414014.48,26.4,21.23,350015.6,22.32
414151.31,26.42,21.25,350006.89,22.33
414522.03,26.45,21.28,351001.64,22.4
415008.55,26.5,21.33,351621.0,22.45
415379.27,26.53,21.36,351621.0,22.46
415223.46,26.53,21.36,351581.99,22.46
415171.74,26.54,21.37,351581.99,22.48
415120.02,26.56,21.38,351602.54,22.49
414680.72,26.54,21.37,351036.05,22.47
414318.28,26.53,21.35,351030.78,22.47
414455.11,26.55,21.38,351028.69,22.49
414591.93,26.57,21.4,351015.68,22.5
414540.21,26.58,21.41,351456.58,22.54
