ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
613982.79,15.76,10.58,265866.17,6.82
613982.79,15.76,10.58,265866.17,6.82
613931.06,15.76,10.59,265866.44,6.82
613879.34,15.76,10.59,265866.44,6.83
613827.61,15.76,10.59,265866.44,6.83
614355.27,15.78,10.61,265866.44,6.83
614183.56,15.77,10.6,265789.96,6.83
614620.9,15.79,10.62,266420.3,6.84
614757.72,15.79,10.62,266420.3,6.84
614706.0,15.8,10.62,266433.41,6.85
614706.0,15.8,10.62,266433.43,6.85
614654.28,15.8,10.63,266433.43,6.85
614602.55,15.8,10.63,266433.43,6.85
614874.96,15.81,10.64,266432.21,6.85
614823.23,15.81,10.64,266432.21,6.85
614771.51,15.82,10.65,266512.67,6.86
614908.34,15.82,10.65,266512.67,6.86
614856.61,15.83,10.65,266512.67,6.86
614804.89,15.83,10.66,266515.95,6.86
614804.89,15.83,10.66,266515.95,6.86
615249.14,15.84,10.67,266518.13,6.86
615197.41,15.84,10.67,266385.22,6.86
615145.69,15.85,10.68,266385.22,6.86
615282.52,15.85,10.68,266385.22,6.86
615419.34,15.86,10.69,266383.23,6.87
615367.62,15.86,10.69,266382.27,6.87
615315.89,15.87,10.69,266373.33,6.87
615588.3,15.88,10.7,266955.66,6.88
615725.13,15.88,10.71,266943.74,6.89
615673.4,15.89,10.71,266943.74,6.89
615621.68,15.89,10.72,267056.4,6.89
616000.37,15.9,10.73,267056.4,6.89
615786.32,15.9,10.72,266321.02,6.87
616165.01,15.91,10.74,266237.76,6.87
616137.03,15.91,10.74,266262.61,6.88
616085.3,15.91,10.74,266262.61,6.88
616033.58,15.92,10.74,266259.8,6.88
615981.86,15.92,10.75,266492.78,6.89
616352.57,15.93,10.76,266488.94,6.89
616489.4,15.94,10.77,266829.46,6.9
616437.68,15.94,10.77,266829.46,6.9
616574.5,15.95,10.78,266819.52,6.9
616522.78,15.95,10.78,266824.06,6.9
616795.18,15.96,10.79,266839.84,6.9
617248.56,15.97,10.8,266831.91,6.91
617196.83,15.98,10.8,266831.91,6.91
617333.66,15.98,10.81,266831.91,6.91
617470.49,15.99,10.82,267094.96,6.92
617418.76,15.99,10.82,267136.8,6.92
617367.04,16.0,10.82,267136.8,6.92
617153.61,15.99,10.82,267021.26,6.92
617101.89,15.99,10.82,267020.4,6.92
617050.16,16.0,10.82,267020.4,6.92
617322.57,16.01,10.83,267190.09,6.93
617270.84,16.01,10.84,267177.25,6.93
617219.12,16.01,10.84,267177.25,6.93
617005.07,16.01,10.84,267038.05,6.93
616953.35,16.01,10.84,267037.61,6.93
616960.98,16.02,10.84,267671.09,6.95
616909.26,16.02,10.85,267671.09,6.95
617362.63,16.03,10.86,267670.48,6.95
617310.91,16.03,10.86,267613.48,6.95
617259.18,16.04,10.86,267613.48,6.95
617207.46,16.04,10.87,267615.92,6.95
617155.74,16.04,10.87,268576.75,6.98
617155.74,16.04,10.87,268576.75,6.98
617104.01,16.05,10.87,268670.03,6.99
617240.84,16.05,10.88,268670.03,6.99
617377.66,16.06,10.89,268670.03,6.99
617485.28,16.06,10.89,268804.31,6.99
617622.11,16.07,10.9,268804.31,6.99
618075.48,16.08,10.91,268804.31,6.99
618069.13,16.09,10.91,268163.95,6.98
618017.4,16.09,10.92,268221.81,6.98
617680.59,16.08,10.91,267811.57,6.97
617628.87,16.09,10.92,267814.78,6.98
617414.82,16.08,10.91,267814.78,6.98
617120.69,16.08,10.9,267518.7,6.97
617068.97,16.08,10.91,267518.04,6.97
617589.19,16.09,10.92,267518.07,6.97
617427.8,16.09,10.92,267248.42,6.97
617495.52,16.1,10.93,267181.87,6.97
617443.8,16.1,10.93,267072.44,6.97
617427.69,16.11,10.93,267301.81,6.97
617269.62,16.1,10.93,267060.59,6.97
617269.62,16.1,10.93,267060.59,6.97
616638.79,16.09,10.92,266292.6,6.95
616587.07,16.09,10.92,266925.53,6.97
616535.34,16.1,10.92,266867.86,6.97
616914.03,16.11,10.94,266868.65,6.97
617714.77,16.13,10.96,267053.04,6.98
617354.35,16.13,10.95,266479.83,6.96
617302.63,16.13,10.96,266795.08,6.97
617575.04,16.14,10.97,266795.08,6.97
617945.75,16.15,10.98,266795.08,6.97
617941.94,16.15,10.98,267402.63,6.99
617890.21,16.16,10.99,267940.3,7.01
617838.49,16.16,10.99,267940.3,7.01
617786.77,16.16,10.99,267940.3,7.01
618112.13,16.17,11.0,267938.06,7.01
618060.41,16.18,11.0,267805.49,7.01
618466.74,16.19,11.02,267607.83,7.01
618603.56,16.2,11.02,267607.83,7.01
618551.84,16.2,11.03,267497.95,7.01
618922.56,16.21,11.04,267503.46,7.01
618866.35,16.21,11.04,267122.14,7.0
619003.18,16.22,11.05,267122.14,7.0
618951.45,16.22,11.05,267152.46,7.0
618899.73,16.23,11.05,267152.46,7.0
619036.56,16.23,11.06,267152.46,7.01
618984.83,16.24,11.06,267155.19,7.01
618933.11,16.24,11.07,267159.89,7.01
618881.38,16.24,11.07,267159.89,7.01
618829.66,16.25,11.07,267159.89,7.01
619195.24,16.26,11.09,267664.34,7.03
619565.96,16.27,11.1,267734.73,7.03
619702.79,16.28,11.11,267737.43,7.03
620073.51,16.29,11.12,267729.55,7.03
620021.78,16.29,11.12,267729.55,7.04
619970.06,16.3,11.12,267729.55,7.04
619673.36,16.29,11.12,267263.4,7.03
619810.18,16.3,11.12,267263.38,7.03
619890.45,16.3,11.13,268030.28,7.05
620261.17,16.31,11.14,268030.28,7.05
620209.45,16.32,11.15,268030.28,7.05
620588.14,16.33,11.16,268047.4,7.05
620536.41,16.33,11.16,267988.16,7.05
620484.69,16.34,11.16,267855.93,7.05
620432.96,16.34,11.17,267856.5,7.05
620705.37,16.35,11.18,267856.5,7.05
620653.65,16.35,11.18,267856.75,7.06
620926.05,16.36,11.19,267856.75,7.06
621379.43,16.37,11.2,267983.3,7.06
621327.7,16.38,11.21,267983.3,7.06
621275.98,16.38,11.21,267983.3,7.07
621238.1,16.38,11.21,267481.97,7.05
621186.38,16.39,11.21,267402.54,7.05
621134.66,16.39,11.22,267402.54,7.06
621082.93,16.39,11.22,267309.35,7.06
621219.76,16.4,11.23,267309.35,7.06
621356.58,16.41,11.23,267309.35,7.06
621493.41,16.41,11.24,267309.35,7.06
621946.78,16.43,11.26,267309.35,7.06
621895.06,16.43,11.26,267199.49,7.06
622415.29,16.45,11.27,267726.83,7.07
622552.11,16.45,11.28,267726.83,7.08
622500.39,16.46,11.28,267786.05,7.08
622637.21,16.46,11.29,267780.62,7.08
622458.81,16.46,11.29,267385.85,7.07
622407.09,16.47,11.29,267395.82,7.07
622543.92,16.47,11.3,267395.84,7.08
622492.19,16.48,11.3,267395.85,7.08
622114.04,16.47,11.3,267021.32,7.07
622484.76,16.48,11.31,267213.6,7.07
623657.25,16.52,11.34,267824.56,7.09
623443.21,16.51,11.34,267637.28,7.09
623391.49,16.51,11.34,267843.24,7.1
623339.76,16.52,11.35,267731.0,7.09
623710.48,16.53,11.36,267735.14,7.1
623658.75,16.53,11.36,267735.14,7.1
623607.03,16.54,11.36,267733.77,7.1
623555.31,16.54,11.37,267733.77,7.1
623692.13,16.55,11.37,267856.38,7.11
623640.41,16.55,11.38,267848.63,7.11
623636.17,16.55,11.38,269695.84,7.16
624006.89,16.57,11.39,269695.98,7.16
623955.16,16.57,11.4,269638.99,7.16
623903.44,16.57,11.4,269638.99,7.16
623851.71,16.57,11.4,269638.99,7.16
624222.43,16.59,11.41,269787.56,7.17
624666.68,16.6,11.43,270400.52,7.19
625186.91,16.61,11.44,271031.54,7.2
625323.74,16.62,11.45,271031.54,7.2
625272.01,16.62,11.45,271031.54,7.21
625642.73,16.64,11.46,271654.93,7.22
626013.45,16.65,11.48,271654.93,7.22
625961.72,16.65,11.48,271654.09,7.23
625910.0,16.65,11.48,271654.09,7.23
625613.3,16.65,11.48,271654.09,7.23
625561.57,16.65,11.48,271654.09,7.23
625698.4,16.66,11.49,271656.62,7.23
625646.67,16.66,11.49,271658.82,7.23
625783.5,16.67,11.5,271658.82,7.24
625731.78,16.67,11.5,271660.52,7.24
625691.92,16.67,11.5,271478.45,7.23
625640.2,16.68,11.51,271480.07,7.24
625588.48,16.68,11.51,271459.76,7.24
625860.88,16.69,11.52,272095.87,7.26
625809.16,16.69,11.52,272184.71,7.26
625757.43,16.7,11.52,272183.91,7.26
625705.71,16.7,11.53,272183.64,7.26
625653.99,16.7,11.53,272350.62,7.27
625790.81,16.71,11.54,272350.62,7.27
625739.09,16.71,11.54,272350.62,7.27
625762.83,16.71,11.54,272539.43,7.28
626200.17,16.73,11.56,272643.3,7.28
626336.99,16.74,11.56,272654.32,7.29
626662.36,16.75,11.57,272641.91,7.29
626799.18,16.75,11.58,272710.42,7.29
627169.9,16.77,11.59,272710.42,7.29
627118.18,16.77,11.6,272736.22,7.29
628155.06,16.8,11.63,273118.26,7.3
628103.34,16.8,11.63,274879.17,7.35
628240.16,16.81,11.64,274879.18,7.36
628188.44,16.81,11.64,274879.18,7.36
628136.71,16.82,11.65,274879.18,7.36
628084.99,16.82,11.65,274868.17,7.36
628033.27,16.82,11.65,274868.17,7.36
627981.54,16.83,11.65,274867.94,7.37
627835.76,16.83,11.65,274722.16,7.36
628108.17,16.84,11.66,274963.89,7.37
628056.44,16.84,11.67,274869.73,7.37
628004.72,16.84,11.67,274869.73,7.37
628277.12,16.85,11.68,274869.73,7.37
628225.4,16.86,11.68,274821.13,7.37
628604.09,16.87,11.7,274821.17,7.37
628552.36,16.87,11.7,274821.17,7.38
628923.08,16.88,11.71,274821.17,7.38
628871.36,16.89,11.71,274821.17,7.38
628595.89,16.88,11.71,274767.11,7.38
628732.72,16.89,11.72,274767.15,7.38
629103.44,16.9,11.73,274776.13,7.38
629240.26,16.91,11.74,274775.03,7.38
629188.54,16.91,11.74,275323.44,7.4
629325.37,16.92,11.75,275323.44,7.4
629273.64,16.92,11.75,275339.7,7.4
629273.64,16.92,11.75,275203.62,7.4
629221.92,16.92,11.75,275370.61,7.41
629170.19,16.93,11.76,275370.61,7.41
629638.82,16.95,11.77,275286.58,7.41
629775.65,16.95,11.78,275286.58,7.41
629723.92,16.96,11.78,275286.58,7.41
629996.33,16.97,11.79,275286.61,7.41
630133.15,16.97,11.8,275887.8,7.43
630081.43,16.98,11.8,275929.53,7.43
630029.71,16.98,11.81,275929.53,7.44
630391.86,16.99,11.82,276188.09,7.44
630391.86,16.99,11.82,275848.53,7.44
630340.14,17.0,11.82,275848.56,7.44
630288.41,17.0,11.83,275848.56,7.44
630425.24,17.01,11.83,275893.89,7.44
630373.51,17.01,11.84,275892.38,7.44
630321.79,17.01,11.84,275892.38,7.45
630270.07,17.02,11.84,276009.62,7.45
630218.34,17.02,11.85,276437.13,7.47
630166.62,17.02,11.85,276437.13,7.47
630114.89,17.03,11.85,276437.13,7.47
629978.26,17.03,11.85,276597.42,7.48
629978.26,17.03,11.85,276596.58,7.47
630115.08,17.03,11.86,276596.58,7.48
630063.36,17.04,11.86,277708.13,7.51
630516.74,17.05,11.88,277708.13,7.51
630653.56,17.06,11.88,278085.65,7.52
630625.58,17.06,11.89,278112.63,7.52
630573.86,17.06,11.89,278111.19,7.53
630218.69,17.06,11.88,277763.05,7.52
630738.92,17.07,11.9,277770.29,7.52
630687.2,17.07,11.9,277770.29,7.52
630324.75,17.07,11.89,277435.26,7.51
630268.18,17.07,11.89,277410.41,7.51
629915.74,17.06,11.89,277776.63,7.52
629864.01,17.06,11.89,277835.04,7.53
629812.29,17.07,11.89,277835.04,7.53
629760.57,17.07,11.9,277970.72,7.53
630213.94,17.08,11.91,279054.08,7.56
630162.22,17.09,11.91,279052.15,7.57
630110.49,17.09,11.92,279052.15,7.57
630058.77,17.09,11.92,278962.8,7.57
630586.42,17.11,11.93,278962.98,7.57
630534.7,17.11,11.94,279651.63,7.59
630058.2,17.1,11.93,279148.07,7.58
630006.47,17.1,11.93,279158.02,7.58
629954.75,17.11,11.94,279153.89,7.58
629903.03,17.11,11.94,279118.04,7.58
630356.4,17.12,11.95,279118.04,7.58
630304.68,17.13,11.96,279119.93,7.58
630252.95,17.13,11.96,279120.63,7.59
630706.33,17.15,11.97,279120.63,7.59
630654.6,17.15,11.98,279155.02,7.59
630602.88,17.15,11.98,279206.85,7.59
629934.99,17.14,11.97,278475.28,7.58
630071.81,17.15,11.97,278475.28,7.58
630208.64,17.15,11.98,278475.87,7.58
629743.61,17.14,11.97,277938.17,7.57
630298.05,17.16,11.99,277597.39,7.56
630246.33,17.16,11.99,277601.18,7.56
632292.15,17.22,12.05,278341.47,7.58
632428.98,17.23,12.06,278393.39,7.58
632882.35,17.24,12.07,278755.47,7.6
633154.76,17.25,12.08,278758.11,7.6
633103.04,17.26,12.09,278758.11,7.6
632912.04,17.25,12.08,278556.71,7.59
632912.04,17.25,12.08,278556.71,7.59
632498.25,17.28,12.11,278556.71,7.61
632446.52,17.28,12.11,278556.71,7.61
632583.35,17.29,12.12,278556.71,7.61
632531.63,17.29,12.12,279414.45,7.64
632479.9,17.3,12.13,279330.84,7.64
632428.18,17.3,12.13,279561.12,7.65
632815.12,17.32,12.14,280552.79,7.68
632763.39,17.32,12.15,280552.11,7.68
632711.67,17.32,12.15,280552.11,7.68
632659.95,17.33,12.15,280553.64,7.68
632596.35,17.33,12.16,280425.07,7.68
632638.14,17.33,12.16,280405.3,7.68
633008.86,17.35,12.17,280426.98,7.68
632957.14,17.35,12.18,280427.0,7.69
632893.54,17.35,12.18,279995.5,7.68
633243.82,17.36,12.19,279511.44,7.66
633614.54,17.38,12.2,280019.73,7.68
634067.92,17.39,12.22,280019.73,7.68
634016.19,17.39,12.22,280444.47,7.69
634153.02,17.4,12.23,280899.65,7.71
634523.74,17.41,12.24,280857.39,7.71
634483.88,17.42,12.24,280457.39,7.7
634432.16,17.42,12.25,280457.49,7.7
633954.27,17.41,12.24,279915.92,7.69
634091.09,17.42,12.25,279915.92,7.69
634039.37,17.42,12.25,279915.89,7.69
634176.2,17.43,12.26,279915.89,7.69
633762.4,17.46,12.28,279915.89,7.71
633758.59,17.46,12.29,279575.86,7.7
635713.31,17.52,12.35,281884.68,7.77
635661.59,17.52,12.35,281884.68,7.77
635645.48,17.53,12.36,281912.73,7.77
635593.75,17.53,12.36,281912.19,7.78
635542.03,17.53,12.36,281912.19,7.78
635490.31,17.54,12.37,281912.19,7.78
635786.45,17.55,12.38,282196.51,7.79
635734.73,17.55,12.38,282199.15,7.79
635734.73,17.55,12.38,282199.15,7.79
635683.01,17.56,12.38,282319.92,7.8
635740.95,17.56,12.39,282607.12,7.81
636194.32,17.58,12.4,282607.12,7.81
636142.6,17.58,12.41,282607.12,7.81
636279.42,17.59,12.42,282573.35,7.81
636227.7,17.59,12.42,282594.31,7.81
636175.98,17.59,12.42,282537.32,7.81
636124.25,17.6,12.43,282537.32,7.82
636568.5,17.61,12.44,282537.32,7.82
636516.78,17.61,12.44,282537.32,7.82
636465.06,17.62,12.45,282644.92,7.82
636898.77,17.64,12.46,283238.02,7.84
636847.05,17.64,12.47,283239.12,7.84
636511.27,17.63,12.46,282903.33,7.84
636297.84,17.63,12.46,282717.2,7.83
636246.12,17.63,12.46,282705.7,7.84
636194.39,17.64,12.46,282705.7,7.84
636466.8,17.65,12.48,282705.7,7.84
636415.07,17.65,12.48,282683.43,7.84
636785.79,17.66,12.49,282685.04,7.84
636734.07,17.67,12.49,282674.27,7.84
637104.79,17.68,12.51,282737.15,7.85
637053.06,17.68,12.51,282906.99,7.85
636402.13,17.67,12.5,282256.06,7.84
636350.4,17.67,12.5,282255.19,7.84
636721.12,17.69,12.51,282255.17,7.84
636669.4,17.69,12.52,282407.92,7.85
637189.62,17.71,12.53,282434.02,7.85
637137.9,17.71,12.54,282434.07,7.85
637086.18,17.71,12.54,282435.77,7.85
637034.45,17.72,12.54,282506.2,7.86
636982.73,17.72,12.55,282506.2,7.86
636931.0,17.72,12.55,282506.2,7.86
636879.28,17.73,12.55,282506.2,7.86
636841.07,17.73,12.56,282406.43,7.86
636777.48,17.73,12.56,282856.83,7.88
637246.1,17.75,12.58,282772.8,7.88
637194.38,17.75,12.58,282770.6,7.88
636833.97,17.74,12.57,282438.12,7.87
636782.24,17.75,12.58,282438.12,7.87
636730.52,17.75,12.58,282434.27,7.87
636867.34,17.76,12.59,282433.32,7.88
636453.55,17.79,12.62,282433.32,7.89
636401.83,17.79,12.62,282433.32,7.9
636929.48,17.81,12.63,282731.88,7.9
636877.76,17.81,12.64,282738.17,7.91
637331.13,17.82,12.65,283231.66,7.92
637279.41,17.83,12.66,283776.38,7.94
637650.12,17.84,12.67,283909.92,7.94
637786.95,17.85,12.68,283910.31,7.95
638157.67,17.86,12.69,283909.15,7.95
638105.94,17.87,12.69,283909.15,7.95
638054.22,17.87,12.7,283938.57,7.95
638424.94,17.88,12.71,283936.81,7.95
638561.76,17.89,12.72,283936.81,7.95
638510.04,17.89,12.72,283936.81,7.96
638646.87,17.9,12.73,283936.81,7.96
638595.14,17.9,12.73,283936.81,7.96
638543.42,17.91,12.74,283936.81,7.96
639023.77,17.93,12.75,284426.72,7.98
639160.6,17.93,12.76,284426.72,7.98
639108.88,17.94,12.77,284407.48,7.98
639108.88,17.94,12.77,284598.9,7.99
639057.15,17.94,12.77,284598.27,7.99
639005.43,17.95,12.77,284598.27,7.99
639142.25,17.95,12.78,284511.17,7.99
639090.53,17.96,12.78,284512.59,7.99
639038.8,17.96,12.79,284512.59,8.0
639175.63,17.97,12.8,284512.59,8.0
639619.88,17.98,12.81,284514.8,8.0
640140.11,18.0,12.82,284942.5,8.01
640088.38,18.0,12.83,284942.5,8.01
640036.66,18.0,12.83,284945.85,8.02
639984.93,18.01,12.84,285111.61,8.02
639933.21,18.01,12.84,285117.04,8.02
639881.49,18.02,12.84,285117.04,8.03
639674.59,18.03,12.86,285624.8,8.05
639622.87,18.03,12.86,286649.37,8.08
639895.27,18.04,12.87,286649.43,8.08
639843.55,18.05,12.88,286964.04,8.09
640214.27,18.06,12.89,286962.62,8.1
640584.98,18.07,12.9,286966.14,8.1
640533.26,18.08,12.9,287036.29,8.1
640986.64,18.09,12.92,287422.61,8.11
641576.37,18.11,12.94,287609.15,8.12
642029.75,18.12,12.95,287609.93,8.12
642483.12,18.14,12.97,287653.22,8.12
642431.4,18.14,12.97,287653.22,8.12
642379.67,18.15,12.97,287652.36,8.13
642327.95,18.15,12.98,287769.36,8.13
642773.98,18.16,12.99,289256.64,8.17
642722.26,18.17,13.0,289268.5,8.18
642883.25,18.18,13.0,288961.8,8.17
642831.52,18.18,13.01,288986.49,8.17
642968.35,18.19,13.02,289275.98,8.18
643026.29,18.19,13.02,289318.56,8.19
642974.57,18.2,13.03,289338.26,8.19
642596.41,18.19,13.02,288834.24,8.18
642544.69,18.2,13.02,288833.75,8.18
642492.97,18.2,13.03,288833.75,8.18
642946.34,18.21,13.04,288833.75,8.18
642946.34,18.21,13.04,288844.58,8.18
643347.31,18.23,13.06,289934.17,8.21
642984.87,18.22,13.05,290457.56,8.23
643355.59,18.23,13.06,290475.6,8.23
643303.87,18.24,13.06,290475.6,8.23
643682.55,18.25,13.08,290562.93,8.24
644053.27,18.26,13.09,290561.79,8.24
644001.55,18.27,13.09,290452.22,8.24
643949.82,18.27,13.1,290669.96,8.25
643898.1,18.27,13.1,290678.4,8.25
643614.22,18.27,13.1,290411.56,8.24
643562.5,18.27,13.1,290411.56,8.25
643834.9,18.28,13.11,290411.74,8.25
643783.18,18.29,13.11,290411.8,8.25
643731.46,18.29,13.12,290411.8,8.25
644056.82,18.3,13.13,290409.1,8.25
644427.54,18.32,13.14,290409.1,8.25
644375.81,18.32,13.15,290445.37,8.26
644324.09,18.32,13.15,290445.87,8.26
644678.42,18.33,13.16,290323.8,8.26
644815.24,18.34,13.17,290789.88,8.27
644763.52,18.35,13.17,290791.22,8.27
645216.89,18.36,13.19,291493.66,8.29
645165.17,18.36,13.19,291493.66,8.3
645006.62,18.36,13.19,291345.46,8.29
644954.89,18.36,13.19,291296.84,8.29
644903.17,18.37,13.2,291353.87,8.3
644851.45,18.37,13.2,291353.86,8.3
644799.72,18.38,13.2,291352.38,8.3
644545.39,18.37,13.2,291026.78,8.29
644493.67,18.37,13.2,291022.7,8.3
644493.67,18.37,13.2,291022.7,8.3
644441.94,18.38,13.21,291017.61,8.3
644390.22,18.38,13.21,291005.13,8.3
644527.04,18.39,13.22,291005.13,8.3
644475.32,18.39,13.22,290957.03,8.3
644612.15,18.4,13.23,290899.14,8.3
644612.15,18.4,13.23,290907.77,8.3
645065.52,18.42,13.24,292399.04,8.35
645013.8,18.42,13.25,292399.04,8.35
644962.07,18.42,13.25,292427.4,8.35
644962.07,18.42,13.25,292333.71,8.35
645098.9,18.43,13.26,292333.71,8.35
645047.17,18.44,13.26,292333.71,8.36
644995.45,18.44,13.27,292333.71,8.36
644863.72,18.44,13.27,292167.54,8.35
644863.72,18.44,13.27,292162.28,8.35
644812.0,18.44,13.27,292141.94,8.36
644948.83,18.45,13.28,292129.48,8.36
644897.1,18.45,13.28,292099.99,8.36
644845.38,18.46,13.28,292207.06,8.36
644484.96,18.45,13.28,292208.47,8.36
644621.79,18.46,13.29,292355.26,8.37
644758.62,18.47,13.29,292355.26,8.37
644396.17,18.46,13.29,292070.82,8.37
644563.78,18.47,13.3,292144.9,8.37
644590.94,18.47,13.3,292016.59,8.37
644377.51,18.47,13.3,291764.31,8.36
644325.79,18.47,13.3,291758.92,8.36
644274.07,18.48,13.3,291758.92,8.37
644644.78,18.49,13.32,291759.28,8.37
645015.5,18.5,13.33,291509.51,8.36
644963.78,18.51,13.33,291539.05,8.37
644935.8,18.51,13.34,292859.08,8.41
645072.62,18.52,13.35,292867.29,8.41
645209.45,18.53,13.35,292869.1,8.41
645157.72,18.53,13.36,292869.1,8.41
645106.0,18.54,13.36,292877.06,8.41
644645.07,18.53,13.35,292319.21,8.4
644680.68,18.53,13.35,292373.65,8.4
644953.09,18.54,13.37,292569.82,8.41
644901.36,18.54,13.37,292571.53,8.41
645272.08,18.56,13.38,292571.73,8.41
645220.36,18.56,13.39,292568.65,8.42
645357.18,18.57,13.4,292567.75,8.42
645305.46,18.57,13.4,292566.26,8.42
645253.73,18.58,13.4,292615.64,8.42
645718.98,18.59,13.42,293149.49,8.44
645667.26,18.59,13.42,293150.09,8.44
646120.63,18.61,13.44,293150.38,8.44
646257.46,18.62,13.44,293143.29,8.44
646257.46,18.62,13.44,293030.19,8.44
646628.17,18.63,13.46,293025.51,8.44
646576.45,18.63,13.46,293025.51,8.45
646524.73,18.64,13.47,293058.47,8.45
646473.0,18.64,13.47,293056.56,8.45
646843.72,18.66,13.48,293042.77,8.45
646398.22,18.65,13.47,292513.39,8.44
646535.05,18.66,13.48,292513.39,8.44
646860.41,18.67,13.5,292513.73,8.44
646688.71,18.66,13.49,292049.92,8.43
646825.53,18.67,13.5,292049.92,8.43
646773.81,18.68,13.5,292049.13,8.43
647006.87,18.69,13.52,291369.99,8.42
646955.15,18.69,13.52,291237.59,8.41
646679.88,18.69,13.51,290935.86,8.41
646628.15,18.69,13.52,290941.44,8.41
647148.38,18.71,13.53,290942.13,8.41
647285.2,18.71,13.54,290937.57,8.41
647233.48,18.72,13.55,290937.57,8.41
647181.76,18.72,13.55,290967.15,8.42
647130.03,18.73,13.55,290968.51,8.42
647078.31,18.73,13.56,290968.31,8.42
646854.5,18.72,13.55,290760.9,8.42
647225.21,18.74,13.57,291072.32,8.43
647173.49,18.74,13.57,291068.41,8.43
647145.51,18.75,13.57,291121.62,8.43
647093.78,18.75,13.58,291202.81,8.44
647042.06,18.75,13.58,291202.81,8.44
646990.34,18.76,13.59,291744.21,8.46
646938.61,18.76,13.59,291790.95,8.46
647309.33,18.78,13.6,291789.49,8.46
647257.61,18.78,13.61,291803.85,8.47
647394.43,18.79,13.62,291925.57,8.47
647922.09,18.8,13.63,292798.75,8.5
647870.36,18.81,13.64,292799.42,8.5
647870.36,18.81,13.64,292799.42,8.5
648142.77,18.82,13.65,292799.42,8.5
647935.87,18.84,13.66,292799.42,8.51
647884.15,18.84,13.67,292802.01,8.51
648020.97,18.85,13.68,292792.79,8.52
647969.25,18.85,13.68,292763.3,8.52
647917.53,18.86,13.68,292769.26,8.52
648370.9,18.87,13.7,293338.15,8.54
648507.73,18.88,13.71,293881.7,8.56
648644.55,18.89,13.72,294004.24,8.56
648592.83,18.89,13.72,294473.93,8.58
648729.65,18.9,13.73,295032.19,8.6
648677.93,18.9,13.73,295039.41,8.6
648626.21,18.91,13.74,295039.41,8.6
648988.36,18.92,13.75,294926.3,8.6
648936.64,18.93,13.75,294921.38,8.6
649307.35,18.94,13.77,294920.86,8.6
649255.63,18.94,13.77,294920.86,8.61
649709.0,18.96,13.79,294922.76,8.61
649657.28,18.96,13.79,294922.75,8.61
649605.56,18.97,13.79,295312.35,8.62
649777.99,18.98,13.8,294729.68,8.61
649417.58,18.97,13.8,294729.68,8.61
649365.86,18.97,13.8,294729.57,8.61
649314.13,18.98,13.8,294729.77,8.61
649262.41,18.98,13.81,294823.5,8.62
649399.24,18.99,13.82,294846.7,8.62
649451.03,18.99,13.82,294836.93,8.62
649361.2,18.99,13.82,294745.89,8.62
649154.31,19.01,13.84,294856.1,8.63
649014.71,19.01,13.84,294652.31,8.63
649385.43,19.02,13.85,294795.14,8.64
649838.8,19.04,13.87,294795.31,8.64
649838.8,19.04,13.87,294768.18,8.64
651221.34,19.08,13.91,295601.14,8.66
651546.7,19.09,13.92,295601.14,8.66
651917.42,19.11,13.93,295601.14,8.66
651865.7,19.11,13.94,295601.14,8.67
651813.97,19.12,13.94,295601.14,8.67
651762.25,19.12,13.95,295504.0,8.67
651710.52,19.12,13.95,295505.39,8.67
651658.8,19.13,13.96,295791.38,8.68
651658.8,19.13,13.96,297230.3,8.72
651931.21,19.14,13.97,297231.53,8.73
651879.48,19.14,13.97,297594.08,8.74
652016.31,19.15,13.98,297594.07,8.74
652153.13,19.16,13.99,297594.07,8.74
651959.0,19.16,13.98,298127.3,8.76
651907.28,19.16,13.99,298265.97,8.77
651855.56,19.16,13.99,298265.95,8.77
651803.83,19.17,14.0,298236.46,8.77
651940.66,19.18,14.0,298258.76,8.77
651752.0,19.17,14.0,298256.47,8.77
652241.54,19.19,14.02,298129.67,8.77
652612.26,19.21,14.03,298258.85,8.78
652749.09,19.22,14.04,298258.85,8.78
652697.36,19.22,14.05,298590.36,8.79
652645.64,19.22,14.05,298590.36,8.8
652645.64,19.22,14.05,298571.05,8.79
652593.92,19.23,14.06,299468.24,8.82
652542.19,19.23,14.06,299467.61,8.83
652490.47,19.24,14.06,299472.51,8.83
652438.74,19.24,14.07,299379.73,8.83
652387.02,19.24,14.07,299894.78,8.85
654811.02,19.32,14.15,302892.26,8.94
654947.84,19.33,14.16,302892.26,8.94
655318.56,19.34,14.17,302944.23,8.94
655266.84,19.35,14.18,303566.18,8.96
655238.85,19.35,14.18,303546.23,8.97
